COD_ETU;Note : TLGE4104;RÃ©sultat : TLGE4104;Session : TLGE4104;AnnÃ©e : TLGE4104;Filière;Année;Module;Semestre
19001496;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19001504;17;V  ;1;2020;GEGM;2021;TLGE4304;S4
19001555;;;;;GEGM;2021;TLGE4304;S4
19001567;0;NRA;1;2020;GEGM;2021;TLGE4304;S4
19001568;;;;;GEGM;2021;TLGE4304;S4
19001963;10;V  ;1;2020;GEGM;2021;TLGE4304;S4
19002099;12;V  ;1;2020;GEGM;2021;TLGE4304;S4
19002146;10;V  ;2;2020;GEGM;2021;TLGE4304;S4
19002272;5;NV ;2;2020;GEGM;2021;TLGE4304;S4
19002284;0;NRA;1;2020;GEGM;2021;TLGE4304;S4
19002315;14;V  ;1;2020;GEGM;2021;TLGE4304;S4
19002318;6;NV ;2;2020;GEGM;2021;TLGE4304;S4
19002376;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19002381;10;V  ;1;2020;GEGM;2021;TLGE4304;S4
19002383;12;V  ;1;2020;GEGM;2021;TLGE4304;S4
19002390;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19002394;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19002397;10;V  ;1;2020;GEGM;2021;TLGE4304;S4
19002739;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19002900;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19003025;0;NRA;1;2020;GEGM;2021;TLGE4304;S4
19003284;14;V  ;1;2020;GEGM;2021;TLGE4304;S4
19003293;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19003327;0;NRA;1;2020;GEGM;2021;TLGE4304;S4
19003497;15;V  ;1;2020;GEGM;2021;TLGE4304;S4
19003591;12;V  ;1;2020;GEGM;2021;TLGE4304;S4
19003620;10;V  ;1;2020;GEGM;2021;TLGE4304;S4
19003908;12;V  ;1;2020;GEGM;2021;TLGE4304;S4
19003912;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19003925;;;;;GEGM;2021;TLGE4304;S4
19004009;14;V  ;1;2020;GEGM;2021;TLGE4304;S4
19004039;10;V  ;1;2020;GEGM;2021;TLGE4304;S4
19004079;0;NRA;1;2020;GEGM;2021;TLGE4304;S4
19004081;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19004090;12;V  ;1;2020;GEGM;2021;TLGE4304;S4
19004095;10;V  ;2;2020;GEGM;2021;TLGE4304;S4
19004142;10;V  ;1;2020;GEGM;2021;TLGE4304;S4
19004173;6;NV ;2;2020;GEGM;2021;TLGE4304;S4
19004232;14;V  ;1;2020;GEGM;2021;TLGE4304;S4
19004317;17.2;V  ;1;2020;GEGM;2021;TLGE4304;S4
19004322;17;V  ;1;2020;GEGM;2021;TLGE4304;S4
19004356;10;V  ;1;2020;GEGM;2021;TLGE4304;S4
19004358;7;NV ;2;2020;GEGM;2021;TLGE4304;S4
19004376;10;V  ;1;2020;GEGM;2021;TLGE4304;S4
19004396;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19004404;12;V  ;1;2020;GEGM;2021;TLGE4304;S4
19004408;10;V  ;1;2020;GEGM;2021;TLGE4304;S4
19004423;10;V  ;1;2020;GEGM;2021;TLGE4304;S4
19004445;7;NV ;2;2020;GEGM;2021;TLGE4304;S4
19004447;14;V  ;1;2020;GEGM;2021;TLGE4304;S4
19004446;;;;;GEGM;2021;TLGE4304;S4
19004448;8;NV ;2;2020;GEGM;2021;TLGE4304;S4
19004471;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19004474;;;;;GEGM;2021;TLGE4304;S4
19004490;0;NRA;1;2020;GEGM;2021;TLGE4304;S4
19004501;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19004505;;;;;GEGM;2021;TLGE4304;S4
19004509;12;V  ;1;2020;GEGM;2021;TLGE4304;S4
19004510;14;V  ;1;2020;GEGM;2021;TLGE4304;S4
19004521;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19004522;13;V  ;1;2020;GEGM;2021;TLGE4304;S4
19004525;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19004530;;;;;GEGM;2021;TLGE4304;S4
19004535;10;V  ;2;2020;GEGM;2021;TLGE4304;S4
19004537;10;V  ;1;2020;GEGM;2021;TLGE4304;S4
19004538;0;NRA;1;2020;GEGM;2021;TLGE4304;S4
19004817;6;NV ;2;2020;GEGM;2021;TLGE4304;S4
19004844;10;V  ;1;2020;GEGM;2021;TLGE4304;S4
19004864;13;V  ;1;2020;GEGM;2021;TLGE4304;S4
19004880;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19004888;5;NV ;2;2020;GEGM;2021;TLGE4304;S4
19004912;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19004924;7;NV ;2;2020;GEGM;2021;TLGE4304;S4
19004931;;;;;GEGM;2021;TLGE4304;S4
19004939;7;NV ;2;2020;GEGM;2021;TLGE4304;S4
19004951;;;;;GEGM;2021;TLGE4304;S4
19004963;7;NV ;2;2020;GEGM;2021;TLGE4304;S4
19004976;13;V  ;1;2020;GEGM;2021;TLGE4304;S4
19004987;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19004994;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19005002;10;V  ;1;2020;GEGM;2021;TLGE4304;S4
19005010;0;NRA;1;2020;GEGM;2021;TLGE4304;S4
19005063;;;;;GEGM;2021;TLGE4304;S4
19005071;;;;;GEGM;2021;TLGE4304;S4
19005079;;;;;GEGM;2021;TLGE4304;S4
19005086;7;NV ;2;2020;GEGM;2021;TLGE4304;S4
19005104;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19005122;;;;;GEGM;2021;TLGE4304;S4
19005139;;;;;GEGM;2021;TLGE4304;S4
19005142;10;V  ;1;2020;GEGM;2021;TLGE4304;S4
19005193;0;NRA;1;2020;GEGM;2021;TLGE4304;S4
19005205;10;V  ;2;2020;GEGM;2021;TLGE4304;S4
19005326;10;V  ;2;2020;GEGM;2021;TLGE4304;S4
19005364;;;;;GEGM;2021;TLGE4304;S4
19005472;0;NRA;1;2020;GEGM;2021;TLGE4304;S4
19005477;13;V  ;1;2020;GEGM;2021;TLGE4304;S4
19005490;;;;;GEGM;2021;TLGE4304;S4
19005501;10;V  ;2;2020;GEGM;2021;TLGE4304;S4
19005516;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19005517;;;;;GEGM;2021;TLGE4304;S4
19005550;12;V  ;1;2020;GEGM;2021;TLGE4304;S4
19005551;13;V  ;1;2020;GEGM;2021;TLGE4304;S4
19005840;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19006130;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19006513;14;V  ;1;2020;GEGM;2021;TLGE4304;S4
19006739;10;V  ;2;2020;GEGM;2021;TLGE4304;S4
19007083;;;;;GEGM;2021;TLGE4304;S4
19007368;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19007646;;;;;GEGM;2021;TLGE4304;S4
19007680;6;NV ;2;2020;GEGM;2021;TLGE4304;S4
19008029;12.5;V  ;1;2020;GEGM;2021;TLGE4304;S4
19008057;0;NRA;1;2020;GEGM;2021;TLGE4304;S4
19008238;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19008247;10;V  ;2;2020;GEGM;2021;TLGE4304;S4
19008250;;;;;GEGM;2021;TLGE4304;S4
19008303;10;V  ;2;2020;GEGM;2021;TLGE4304;S4
19008537;10;V  ;2;2020;GEGM;2021;TLGE4304;S4
19008667;;;;;GEGM;2021;TLGE4304;S4
19008843;5;NV ;2;2020;GEGM;2021;TLGE4304;S4
19008886;12;V  ;1;2020;GEGM;2021;TLGE4304;S4
19008897;;;;;GEGM;2021;TLGE4304;S4
19008902;10;V  ;1;2020;GEGM;2021;TLGE4304;S4
19008907;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19008916;10;V  ;1;2020;GEGM;2021;TLGE4304;S4
19008956;;;;;GEGM;2021;TLGE4304;S4
19008979;14;V  ;1;2020;GEGM;2021;TLGE4304;S4
19008980;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19008982;6;NV ;2;2020;GEGM;2021;TLGE4304;S4
19009040;10;V  ;1;2020;GEGM;2021;TLGE4304;S4
19009041;10;V  ;1;2020;GEGM;2021;TLGE4304;S4
19009045;7;NV ;2;2020;GEGM;2021;TLGE4304;S4
19009083;10;V  ;2;2020;GEGM;2021;TLGE4304;S4
19009108;;;;;GEGM;2021;TLGE4304;S4
19009109;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19009124;12;V  ;1;2020;GEGM;2021;TLGE4304;S4
19009135;7;NV ;2;2020;GEGM;2021;TLGE4304;S4
19009150;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19009152;10;V  ;2;2020;GEGM;2021;TLGE4304;S4
19009188;0;NRA;1;2020;GEGM;2021;TLGE4304;S4
19009192;0;NRA;1;2020;GEGM;2021;TLGE4304;S4
19009194;;;;;GEGM;2021;TLGE4304;S4
19009202;0;NRA;1;2020;GEGM;2021;TLGE4304;S4
19009205;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19009215;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19009219;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19009221;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19009233;;;;;GEGM;2021;TLGE4304;S4
19009230;10;V  ;1;2020;GEGM;2021;TLGE4304;S4
19009234;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19009265;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19009276;6;NV ;2;2020;GEGM;2021;TLGE4304;S4
19009280;7;NV ;2;2020;GEGM;2021;TLGE4304;S4
19009366;;;;;GEGM;2021;TLGE4304;S4
19009396;10;V  ;1;2020;GEGM;2021;TLGE4304;S4
19009397;13;V  ;1;2020;GEGM;2021;TLGE4304;S4
19009398;;;;;GEGM;2021;TLGE4304;S4
19009436;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19009587;12;V  ;1;2020;GEGM;2021;TLGE4304;S4
19009590;;;;;GEGM;2021;TLGE4304;S4
19009603;;;;;GEGM;2021;TLGE4304;S4
19009634;;;;;GEGM;2021;TLGE4304;S4
19009635;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19009638;0;NRA;1;2020;GEGM;2021;TLGE4304;S4
19009639;0;NRA;1;2020;GEGM;2021;TLGE4304;S4
19009643;13;V  ;1;2020;GEGM;2021;TLGE4304;S4
19009733;12;V  ;1;2020;GEGM;2021;TLGE4304;S4
19009906;12;V  ;1;2020;GEGM;2021;TLGE4304;S4
19009909;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19009913;14;V  ;1;2020;GEGM;2021;TLGE4304;S4
19009914;6;NV ;2;2020;GEGM;2021;TLGE4304;S4
19009918;10;V  ;1;2020;GEGM;2021;TLGE4304;S4
19009923;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19009979;;;;;GEGM;2021;TLGE4304;S4
19010030;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19010104;7;NV ;2;2020;GEGM;2021;TLGE4304;S4
19010225;10;V  ;1;2020;GEGM;2021;TLGE4304;S4
19010232;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19010233;7;NV ;2;2020;GEGM;2021;TLGE4304;S4
19010272;13;V  ;1;2020;GEGM;2021;TLGE4304;S4
19010278;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19010279;10;V  ;1;2020;GEGM;2021;TLGE4304;S4
19010281;6;NV ;2;2020;GEGM;2021;TLGE4304;S4
19010349;0;NRA;1;2020;GEGM;2021;TLGE4304;S4
19010558;12;V  ;1;2020;GEGM;2021;TLGE4304;S4
19010728;10;V  ;2;2020;GEGM;2021;TLGE4304;S4
19010773;10;V  ;2;2020;GEGM;2021;TLGE4304;S4
19010785;10;V  ;2;2020;GEGM;2021;TLGE4304;S4
19010787;10;V  ;1;2020;GEGM;2021;TLGE4304;S4
19010788;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19010790;0;NRA;1;2020;GEGM;2021;TLGE4304;S4
19010789;0;NRA;1;2020;GEGM;2021;TLGE4304;S4
19010794;5;NV ;2;2020;GEGM;2021;TLGE4304;S4
19010797;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19010826;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19010879;10;V  ;1;2020;GEGM;2021;TLGE4304;S4
19010913;12;V  ;1;2020;GEGM;2021;TLGE4304;S4
19010925;6;NV ;2;2020;GEGM;2021;TLGE4304;S4
19010926;10;V  ;2;2020;GEGM;2021;TLGE4304;S4
19010927;10;V  ;1;2020;GEGM;2021;TLGE4304;S4
19010958;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19010959;7;NV ;2;2020;GEGM;2021;TLGE4304;S4
19010963;14;V  ;1;2020;GEGM;2021;TLGE4304;S4
19010964;13;V  ;1;2020;GEGM;2021;TLGE4304;S4
19010965;10;V  ;1;2020;GEGM;2021;TLGE4304;S4
19010969;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19011072;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
19011096;11;V  ;1;2020;GEGM;2021;TLGE4304;S4
14000545;14,175;V  ;1;2018;GEGM;2021;TLGE4404;S4
15000649;13;V  ;1;2017;GEGM;2021;TLGE4404;S4
15000874;17;V  ;1;2020;GEGM;2021;TLGE4404;S4
15001074;9;AC ;2;2019;GEGM;2021;TLGE4404;S4
15001763;0;NRA;1;2020;GEGM;2021;TLGE4404;S4
15004320;0;NRA;1;2020;GEGM;2021;TLGE4404;S4
15004538;10;V  ;1;2017;GEGM;2021;TLGE4404;S4
15004586;11.5;V  ;1;2017;GEGM;2021;TLGE4404;S4
15004622;10.5;V  ;1;2020;GEGM;2021;TLGE4404;S4
15005607;10;V  ;2;2020;GEGM;2021;TLGE4404;S4
15005614;15.6;V  ;1;2016;GEGM;2021;TLGE4404;S4
15005797;15;V  ;1;2019;GEGM;2021;TLGE4404;S4
15007511;0;NRA;1;2020;GEGM;2021;TLGE4404;S4
15008226;5;NV ;2;2020;GEGM;2021;TLGE4404;S4
16000364;10.6;V  ;1;2017;GEGM;2021;TLGE4404;S4
16000611;15;V  ;1;2019;GEGM;2021;TLGE4404;S4
16000621;11.9;V  ;1;2018;GEGM;2021;TLGE4404;S4
16000658;17;V  ;1;2018;GEGM;2021;TLGE4404;S4
16000747;0;NRA;1;2020;GEGM;2021;TLGE4404;S4
16000792;;;;;GEGM;2021;TLGE4404;S4
16001390;12;V  ;1;2019;GEGM;2021;TLGE4404;S4
16001403;17.5;V  ;1;2020;GEGM;2021;TLGE4404;S4
16001414;16.6;V  ;1;2017;GEGM;2021;TLGE4404;S4
16001481;10.5;V  ;1;2018;GEGM;2021;TLGE4404;S4
16001542;;;;;GEGM;2021;TLGE4404;S4
16001637;10;V  ;1;2019;GEGM;2021;TLGE4404;S4
16001719;11.6;V  ;1;2018;GEGM;2021;TLGE4404;S4
16001787;14.2;V  ;1;2018;GEGM;2021;TLGE4404;S4
16001814;10.7;V  ;1;2018;GEGM;2021;TLGE4404;S4
16001818;11;V  ;1;2018;GEGM;2021;TLGE4404;S4
16001824;;;;;GEGM;2021;TLGE4404;S4
16001861;13;V  ;1;2017;GEGM;2021;TLGE4404;S4
16001867;10;V  ;2;2019;GEGM;2021;TLGE4404;S4
16001876;17;V  ;1;2020;GEGM;2021;TLGE4404;S4
16001885;15.6;V  ;1;2018;GEGM;2021;TLGE4404;S4
16003799;7;AC ;2;2019;GEGM;2021;TLGE4404;S4
16005460;16.1;V  ;1;2018;GEGM;2021;TLGE4404;S4
16005470;15;V  ;1;2019;GEGM;2021;TLGE4404;S4
16005549;11.4;V  ;1;2018;GEGM;2021;TLGE4404;S4
16005932;;;;;GEGM;2021;TLGE4404;S4
16006053;;;;;GEGM;2021;TLGE4404;S4
16008526;11.6;V  ;1;2018;GEGM;2021;TLGE4404;S4
17004822;0;NRA;1;2020;GEGM;2021;TLGE4404;S4
17004828;17;V  ;1;2020;GEGM;2021;TLGE4404;S4
17005032;13;V  ;1;2019;GEGM;2021;TLGE4404;S4
17005048;10;V  ;2;2018;GEGM;2021;TLGE4404;S4
17005056;;;;;GEGM;2021;TLGE4404;S4
17005059;0;NRA;1;2020;GEGM;2021;TLGE4404;S4
17005072;13.1;V  ;1;2018;GEGM;2021;TLGE4404;S4
17005238;0;NRA;1;2020;GEGM;2021;TLGE4404;S4
17005331;16;V  ;1;2020;GEGM;2021;TLGE4404;S4
17005340;13;V  ;1;2019;GEGM;2021;TLGE4404;S4
17005415;16.8;V  ;1;2020;GEGM;2021;TLGE4404;S4
17005420;15;V  ;1;2019;GEGM;2021;TLGE4404;S4
17005512;0;NRA;1;2020;GEGM;2021;TLGE4404;S4
17005526;16.8;V  ;1;2020;GEGM;2021;TLGE4404;S4
17005537;;;;;GEGM;2021;TLGE4404;S4
17005727;14.3;V  ;1;2018;GEGM;2021;TLGE4404;S4
17005741;7;AC ;2;2020;GEGM;2021;TLGE4404;S4
17005788;10;V  ;1;2020;GEGM;2021;TLGE4404;S4
17005796;12;V  ;1;2020;GEGM;2021;TLGE4404;S4
17005974;11;V  ;1;2019;GEGM;2021;TLGE4404;S4
17005986;11;V  ;1;2019;GEGM;2021;TLGE4404;S4
17005988;0;NRA;1;2020;GEGM;2021;TLGE4404;S4
17005991;13;V  ;1;2019;GEGM;2021;TLGE4404;S4
17006004;0;NRA;1;2020;GEGM;2021;TLGE4404;S4
17006070;13;V  ;1;2019;GEGM;2021;TLGE4404;S4
17006073;;;;;GEGM;2021;TLGE4404;S4
17006076;17;V  ;1;2020;GEGM;2021;TLGE4404;S4
17006144;15.5;V  ;1;2020;GEGM;2021;TLGE4404;S4
17006151;11;V  ;1;2019;GEGM;2021;TLGE4404;S4
17006156;7;AC ;2;2020;GEGM;2021;TLGE4404;S4
17006158;17;V  ;1;2020;GEGM;2021;TLGE4404;S4
17006171;0;NRA;1;2020;GEGM;2021;TLGE4404;S4
17006172;0;NRA;1;2020;GEGM;2021;TLGE4404;S4
17006174;7;AC ;2;2020;GEGM;2021;TLGE4404;S4
17006182;;;;;GEGM;2021;TLGE4404;S4
17006187;16.8;V  ;1;2020;GEGM;2021;TLGE4404;S4
17006259;10;V  ;2;2020;GEGM;2021;TLGE4404;S4
17006286;13;V  ;1;2019;GEGM;2021;TLGE4404;S4
17006288;13.8;V  ;1;2018;GEGM;2021;TLGE4404;S4
17006298;17;V  ;1;2020;GEGM;2021;TLGE4404;S4
17006311;10;V  ;2;2020;GEGM;2021;TLGE4404;S4
17006325;10.5;V  ;1;2018;GEGM;2021;TLGE4404;S4
17007134;11;V  ;1;2020;GEGM;2021;TLGE4404;S4
17007141;;;;;GEGM;2021;TLGE4404;S4
17007653;;;;;GEGM;2021;TLGE4404;S4
17007763;10;V  ;2;2019;GEGM;2021;TLGE4404;S4
17010738;16.4;V  ;1;2018;GEGM;2021;TLGE4404;S4
17011867;0;NRA;1;2020;GEGM;2021;TLGE4404;S4
18001837;15;V  ;1;2019;GEGM;2021;TLGE4404;S4
18001924;;;;;GEGM;2021;TLGE4404;S4
18001931;11;V  ;1;2019;GEGM;2021;TLGE4404;S4
18001952;17;V  ;1;2020;GEGM;2021;TLGE4404;S4
18002320;11;V  ;1;2019;GEGM;2021;TLGE4404;S4
18002333;11;V  ;1;2019;GEGM;2021;TLGE4404;S4
18002344;17.5;V  ;1;2020;GEGM;2021;TLGE4404;S4
18002571;5;NV ;2;2020;GEGM;2021;TLGE4404;S4
18002573;16.8;V  ;1;2020;GEGM;2021;TLGE4404;S4
18002591;17.5;V  ;1;2020;GEGM;2021;TLGE4404;S4
18002605;16;V  ;1;2020;GEGM;2021;TLGE4404;S4
18002614;16.8;V  ;1;2020;GEGM;2021;TLGE4404;S4
18002636;;;;;GEGM;2021;TLGE4404;S4
18002639;;;;;GEGM;2021;TLGE4404;S4
18002645;10;V  ;1;2020;GEGM;2021;TLGE4404;S4
18002976;17.5;V  ;1;2020;GEGM;2021;TLGE4404;S4
18003096;;;;;GEGM;2021;TLGE4404;S4
18003129;17.5;V  ;1;2020;GEGM;2021;TLGE4404;S4
18003171;14.5;V  ;1;2020;GEGM;2021;TLGE4404;S4
18003241;17.5;V  ;1;2020;GEGM;2021;TLGE4404;S4
18003277;17.5;V  ;1;2020;GEGM;2021;TLGE4404;S4
18003322;0;NRA;1;2020;GEGM;2021;TLGE4404;S4
18003527;;;;;GEGM;2021;TLGE4404;S4
18003577;11;V  ;1;2020;GEGM;2021;TLGE4404;S4
18003758;10;V  ;2;2020;GEGM;2021;TLGE4404;S4
18003790;16;V  ;1;2020;GEGM;2021;TLGE4404;S4
18003804;12;V  ;1;2020;GEGM;2021;TLGE4404;S4
18003811;10;V  ;2;2020;GEGM;2021;TLGE4404;S4
18003814;3;NRA;1;2020;GEGM;2021;TLGE4404;S4
18003817;10;V  ;2;2020;GEGM;2021;TLGE4404;S4
18003826;11;V  ;1;2020;GEGM;2021;TLGE4404;S4
18003828;7;NV ;2;2020;GEGM;2021;TLGE4404;S4
18003833;10.5;V  ;1;2020;GEGM;2021;TLGE4404;S4
18003859;17.5;V  ;1;2020;GEGM;2021;TLGE4404;S4
18003870;;;;;GEGM;2021;TLGE4404;S4
18003873;0;NRA;1;2020;GEGM;2021;TLGE4404;S4
18003882;10;V  ;2;2020;GEGM;2021;TLGE4404;S4
18003899;13;V  ;1;2019;GEGM;2021;TLGE4404;S4
18003914;13;V  ;1;2019;GEGM;2021;TLGE4404;S4
18004225;10;V  ;1;2020;GEGM;2021;TLGE4404;S4
18004308;5;NV ;2;2020;GEGM;2021;TLGE4404;S4
18004336;11;V  ;1;2019;GEGM;2021;TLGE4404;S4
18004369;;;;;GEGM;2021;TLGE4404;S4
18004399;13;V  ;1;2020;GEGM;2021;TLGE4404;S4
18004428;17;V  ;1;2020;GEGM;2021;TLGE4404;S4
18004435;7.5;AC ;2;2020;GEGM;2021;TLGE4404;S4
18004459;13;V  ;1;2019;GEGM;2021;TLGE4404;S4
18004501;5;NV ;2;2020;GEGM;2021;TLGE4404;S4
18004529;17;V  ;1;2020;GEGM;2021;TLGE4404;S4
18004546;16;V  ;1;2020;GEGM;2021;TLGE4404;S4
18004622;10;V  ;1;2019;GEGM;2021;TLGE4404;S4
18004633;9;AC ;2;2019;GEGM;2021;TLGE4404;S4
18004638;17.5;V  ;1;2020;GEGM;2021;TLGE4404;S4
18004651;17;V  ;1;2020;GEGM;2021;TLGE4404;S4
18004685;13;V  ;1;2019;GEGM;2021;TLGE4404;S4
18004703;15.5;V  ;1;2020;GEGM;2021;TLGE4404;S4
18004724;6;NV ;2;2020;GEGM;2021;TLGE4404;S4
18004748;5;NV ;2;2020;GEGM;2021;TLGE4404;S4
18004766;5;NV ;2;2020;GEGM;2021;TLGE4404;S4
18004771;;;;;GEGM;2021;TLGE4404;S4
18004806;10.5;V  ;1;2020;GEGM;2021;TLGE4404;S4
18005100;13;V  ;1;2019;GEGM;2021;TLGE4404;S4
18005106;;;;;GEGM;2021;TLGE4404;S4
18005112;10;V  ;2;2020;GEGM;2021;TLGE4404;S4
18005133;10;V  ;2;2019;GEGM;2021;TLGE4404;S4
18005148;17;V  ;1;2020;GEGM;2021;TLGE4404;S4
18005156;10;V  ;2;2020;GEGM;2021;TLGE4404;S4
18005163;13;V  ;1;2019;GEGM;2021;TLGE4404;S4
18005170;17;V  ;1;2020;GEGM;2021;TLGE4404;S4
18005176;17;V  ;1;2020;GEGM;2021;TLGE4404;S4
18005187;15.5;V  ;1;2020;GEGM;2021;TLGE4404;S4
18005192;0;NRA;1;2020;GEGM;2021;TLGE4404;S4
18005205;16.5;V  ;1;2019;GEGM;2021;TLGE4404;S4
18005209;7.5;AC ;2;2020;GEGM;2021;TLGE4404;S4
18005216;13;V  ;1;2019;GEGM;2021;TLGE4404;S4
18005220;11;V  ;1;2020;GEGM;2021;TLGE4404;S4
18005226;;;;;GEGM;2021;TLGE4404;S4
18005231;10;V  ;1;2020;GEGM;2021;TLGE4404;S4
18005235;11;V  ;1;2019;GEGM;2021;TLGE4404;S4
18005237;;;;;GEGM;2021;TLGE4404;S4
18005239;12.8;V  ;1;2020;GEGM;2021;TLGE4404;S4
18005240;;;;;GEGM;2021;TLGE4404;S4
18005241;12;V  ;1;2020;GEGM;2021;TLGE4404;S4
18005242;;;;;GEGM;2021;TLGE4404;S4
18005243;11;V  ;1;2020;GEGM;2021;TLGE4404;S4
18005245;10;V  ;2;2020;GEGM;2021;TLGE4404;S4
18005247;5;NV ;2;2020;GEGM;2021;TLGE4404;S4
18005249;17;V  ;1;2020;GEGM;2021;TLGE4404;S4
18005250;10;V  ;2;2020;GEGM;2021;TLGE4404;S4
18005252;10;V  ;2;2020;GEGM;2021;TLGE4404;S4
18005253;10;V  ;2;2020;GEGM;2021;TLGE4404;S4
18005254;17.5;V  ;1;2020;GEGM;2021;TLGE4404;S4
18005257;10;V  ;2;2020;GEGM;2021;TLGE4404;S4
18005258;7;AC ;2;2020;GEGM;2021;TLGE4404;S4
18005259;17;V  ;1;2020;GEGM;2021;TLGE4404;S4
18005263;11;V  ;1;2019;GEGM;2021;TLGE4404;S4
18005267;15.5;V  ;1;2020;GEGM;2021;TLGE4404;S4
18005268;13;V  ;1;2019;GEGM;2021;TLGE4404;S4
18005269;11;V  ;1;2019;GEGM;2021;TLGE4404;S4
18005270;10;V  ;1;2020;GEGM;2021;TLGE4404;S4
18005273;16.8;V  ;1;2020;GEGM;2021;TLGE4404;S4
18005274;7;NV ;2;2020;GEGM;2021;TLGE4404;S4
18005385;17.5;V  ;1;2020;GEGM;2021;TLGE4404;S4
18005402;17.5;V  ;1;2020;GEGM;2021;TLGE4404;S4
18005407;10;V  ;1;2020;GEGM;2021;TLGE4404;S4
18005425;10.5;V  ;1;2020;GEGM;2021;TLGE4404;S4
18005434;10;V  ;2;2020;GEGM;2021;TLGE4404;S4
18005437;13;V  ;1;2019;GEGM;2021;TLGE4404;S4
18005443;0;NRA;1;2020;GEGM;2021;TLGE4404;S4
18005449;17.5;V  ;1;2020;GEGM;2021;TLGE4404;S4
18005455;10;V  ;2;2019;GEGM;2021;TLGE4404;S4
18005462;16;V  ;1;2020;GEGM;2021;TLGE4404;S4
18005466;14.5;V  ;1;2020;GEGM;2021;TLGE4404;S4
18005469;10;V  ;2;2020;GEGM;2021;TLGE4404;S4
18005471;10;V  ;2;2020;GEGM;2021;TLGE4404;S4
18005475;17;V  ;1;2020;GEGM;2021;TLGE4404;S4
18005494;17;V  ;1;2020;GEGM;2021;TLGE4404;S4
18005503;13;V  ;1;2019;GEGM;2021;TLGE4404;S4
18005509;11;V  ;1;2019;GEGM;2021;TLGE4404;S4
18005516;17.5;V  ;1;2020;GEGM;2021;TLGE4404;S4
18005521;0;NRA;1;2020;GEGM;2021;TLGE4404;S4
18005530;10.5;V  ;1;2020;GEGM;2021;TLGE4404;S4
18005537;;;;;GEGM;2021;TLGE4404;S4
18005542;10;V  ;2;2020;GEGM;2021;TLGE4404;S4
18005548;16.8;V  ;1;2020;GEGM;2021;TLGE4404;S4
18005551;16;V  ;1;2020;GEGM;2021;TLGE4404;S4
18005575;17;V  ;1;2020;GEGM;2021;TLGE4404;S4
18005580;;;;;GEGM;2021;TLGE4404;S4
18005586;13;V  ;1;2019;GEGM;2021;TLGE4404;S4
18005599;12;V  ;1;2020;GEGM;2021;TLGE4404;S4
18005617;11;V  ;1;2019;GEGM;2021;TLGE4404;S4
18005629;10;V  ;2;2020;GEGM;2021;TLGE4404;S4
18005642;10.5;V  ;1;2020;GEGM;2021;TLGE4404;S4
