COD_ETU;Note : TLBC3104;RÃ©sultat : TLBC3104;Session : TLBC3104;AnnÃ©e : TLBC3104;Filière;Année;Module;Semestre
19003030;0;NRA;1;2020;BCG;2020;TLBC3504;S3
19003036;5;NV ;2;2020;BCG;2020;TLBC3504;S3
19003093;15.8;V  ;1;2020;BCG;2020;TLBC3504;S3
19003121;;;;2020;BCG;2020;TLBC3504;S3
19003202;7;AC ;2;2020;BCG;2020;TLBC3504;S3
19003260;10;V  ;2;2020;BCG;2020;TLBC3504;S3
19003262;;;;2020;BCG;2020;TLBC3504;S3
19003290;11.5;V  ;1;2020;BCG;2020;TLBC3504;S3
19003388;18.5;V  ;1;2020;BCG;2020;TLBC3504;S3
19003544;12;V  ;1;2020;BCG;2020;TLBC3504;S3
19003887;8.5;AC ;2;2020;BCG;2020;TLBC3504;S3
19003889;0;NRA;1;2020;BCG;2020;TLBC3504;S3
19003897;18;V  ;1;2020;BCG;2020;TLBC3504;S3
19003904;4;NV ;2;2020;BCG;2020;TLBC3504;S3
19003927;16;V  ;1;2020;BCG;2020;TLBC3504;S3
19003938;;;;2020;BCG;2020;TLBC3504;S3
19004025;;;;;BCG;2020;TLBC3504;S3
19004068;16.5;V  ;1;2020;BCG;2020;TLBC3504;S3
19004086;7;AC ;2;2020;BCG;2020;TLBC3504;S3
19004091;0.5;NV ;2;2020;BCG;2020;TLBC3504;S3
19004103;;;;2020;BCG;2020;TLBC3504;S3
19004106;10;V  ;1;2020;BCG;2020;TLBC3504;S3
19004141;;;;;BCG;2020;TLBC3504;S3
19004147;16;V  ;1;2020;BCG;2020;TLBC3504;S3
19004170;;;;2020;BCG;2020;TLBC3504;S3
19004196;7;AC ;2;2020;BCG;2020;TLBC3504;S3
19004201;16;V  ;1;2020;BCG;2020;TLBC3504;S3
19004219;17.5;V  ;1;2020;BCG;2020;TLBC3504;S3
19004241;13;V  ;1;2020;BCG;2020;TLBC3504;S3
19004252;1;NV ;2;2020;BCG;2020;TLBC3504;S3
19004268;11.5;V  ;1;2020;BCG;2020;TLBC3504;S3
19004273;3;NV ;2;2020;BCG;2020;TLBC3504;S3
19004319;0;NRA;1;2020;BCG;2020;TLBC3504;S3
19004326;10;V  ;2;2020;BCG;2020;TLBC3504;S3
19004333;;;;2020;BCG;2020;TLBC3504;S3
19004340;15.5;V  ;1;2020;BCG;2020;TLBC3504;S3
19004352;4;NV ;2;2020;BCG;2020;TLBC3504;S3
19004368;8;NV ;2;2020;BCG;2020;TLBC3504;S3
19004380;9.5;NV ;2;2020;BCG;2020;TLBC3504;S3
19004401;14;V  ;1;2020;BCG;2020;TLBC3504;S3
19004417;7.5;AC ;2;2020;BCG;2020;TLBC3504;S3
19004442;4;NV ;2;2020;BCG;2020;TLBC3504;S3
19004460;1;NV ;2;2020;BCG;2020;TLBC3504;S3
19004462;7;AC ;2;2020;BCG;2020;TLBC3504;S3
19004465;7;AC ;2;2020;BCG;2020;TLBC3504;S3
19004496;18.5;V  ;1;2020;BCG;2020;TLBC3504;S3
19004500;11;V  ;1;2020;BCG;2020;TLBC3504;S3
19004519;15.5;V  ;1;2020;BCG;2020;TLBC3504;S3
19004539;18;V  ;1;2020;BCG;2020;TLBC3504;S3
19004541;8;NV ;2;2020;BCG;2020;TLBC3504;S3
19004609;;;;2020;BCG;2020;TLBC3504;S3
19004636;16;V  ;1;2020;BCG;2020;TLBC3504;S3
19004804;8.6;AC ;2;2020;BCG;2020;TLBC3504;S3
19004810;18;V  ;1;2020;BCG;2020;TLBC3504;S3
19004842;11.5;V  ;1;2020;BCG;2020;TLBC3504;S3
19004858;5;NV ;2;2020;BCG;2020;TLBC3504;S3
19004874;10;V  ;2;2020;BCG;2020;TLBC3504;S3
19004883;7;AC ;2;2020;BCG;2020;TLBC3504;S3
19004934;12;V  ;1;2020;BCG;2020;TLBC3504;S3
19004940;9;AC ;2;2020;BCG;2020;TLBC3504;S3
19004955;17;V  ;1;2020;BCG;2020;TLBC3504;S3
19004970;7;AC ;2;2020;BCG;2020;TLBC3504;S3
19004980;13.5;V  ;1;2020;BCG;2020;TLBC3504;S3
19004998;9;AC ;2;2020;BCG;2020;TLBC3504;S3
19005020;7.5;AC ;2;2020;BCG;2020;TLBC3504;S3
19005042;14;V  ;1;2020;BCG;2020;TLBC3504;S3
19005067;13;V  ;1;2020;BCG;2020;TLBC3504;S3
19005073;12.5;V  ;1;2020;BCG;2020;TLBC3504;S3
19005084;7;AC ;2;2020;BCG;2020;TLBC3504;S3
19005095;10.5;V  ;1;2020;BCG;2020;TLBC3504;S3
19005108;;;;2020;BCG;2020;TLBC3504;S3
12011598;2;NV ;2;2020;BCG;2020;TLBC3604;S3
13012469;10;V  ;2;2020;BCG;2020;TLBC3604;S3
13012823;0;NRA;1;2020;BCG;2020;TLBC3604;S3
13014984;0;NRA;1;2020;BCG;2020;TLBC3604;S3
14000415;10;V  ;2;2018;BCG;2020;TLBC3604;S3
14007110;10;V  ;2;2020;BCG;2020;TLBC3604;S3
15000165;0;NRA;1;2020;BCG;2020;TLBC3604;S3
15000254;5;NV ;2;2020;BCG;2020;TLBC3604;S3
15000255;1;NV ;2;2020;BCG;2020;TLBC3604;S3
15000325;10.1;V  ;1;2017;BCG;2020;TLBC3604;S3
15000369;0;NRA;1;2020;BCG;2020;TLBC3604;S3
15000378;10;V  ;2;2017;BCG;2020;TLBC3604;S3
15001005;7;NV ;2;2020;BCG;2020;TLBC3604;S3
15001076;7;AC ;2;2020;BCG;2020;TLBC3604;S3
15003215;0;NRA;1;2020;BCG;2020;TLBC3604;S3
15005062;0;NRA;1;2020;BCG;2020;TLBC3604;S3
15005599;10;V  ;2;2018;BCG;2020;TLBC3604;S3
15005732;0;NRA;1;2020;BCG;2020;TLBC3604;S3
15005745;3;NV ;2;2020;BCG;2020;TLBC3604;S3
16000053;10;V  ;2;2020;BCG;2020;TLBC3604;S3
16000092;10;V  ;1;2018;BCG;2020;TLBC3604;S3
16000128;0;NRA;1;2020;BCG;2020;TLBC3604;S3
16000176;0;NRA;1;2020;BCG;2020;TLBC3604;S3
16000182;11.7;V  ;1;2018;BCG;2020;TLBC3604;S3
16000268;11.7;V  ;1;2019;BCG;2020;TLBC3604;S3
16000683;0;NRA;1;2020;BCG;2020;TLBC3604;S3
16000815;10;V  ;1;2020;BCG;2020;TLBC3604;S3
16000840;0;NRA;1;2020;BCG;2020;TLBC3604;S3
16000875;10;V  ;2;2020;BCG;2020;TLBC3604;S3
16000896;15.5;V  ;1;2019;BCG;2020;TLBC3604;S3
16001022;12.8;V  ;1;2019;BCG;2020;TLBC3604;S3
16001160;10.5;V  ;1;2019;BCG;2020;TLBC3604;S3
16001456;10;V  ;2;2020;BCG;2020;TLBC3604;S3
16001472;9;AC ;2;2020;BCG;2020;TLBC3604;S3
16001664;10;V  ;2;2019;BCG;2020;TLBC3604;S3
16002645;2.5;NV ;2;2020;BCG;2020;TLBC3604;S3
16004450;10;V  ;2;2020;BCG;2020;TLBC3604;S3
16004640;10;V  ;2;2017;BCG;2020;TLBC3604;S3
16005950;0;NRA;1;2020;BCG;2020;TLBC3604;S3
16006059;10;V  ;2;2020;BCG;2020;TLBC3604;S3
16008684;10;V  ;2;2020;BCG;2020;TLBC3604;S3
17000122;10;V  ;2;2020;BCG;2020;TLBC3604;S3
17002219;10.1;V  ;1;2019;BCG;2020;TLBC3604;S3
17002453;14.5;V  ;1;2020;BCG;2020;TLBC3604;S3
17002541;17.1;V  ;1;2019;BCG;2020;TLBC3604;S3
17002558;7;AC ;2;2020;BCG;2020;TLBC3604;S3
17003102;11.7;V  ;1;2019;BCG;2020;TLBC3604;S3
17003303;10;V  ;2;2020;BCG;2020;TLBC3604;S3
17004303;0;NRA;1;2020;BCG;2020;TLBC3604;S3
17004847;0;NRA;1;2020;BCG;2020;TLBC3604;S3
17004850;0;NRA;1;2020;BCG;2020;TLBC3604;S3
17004852;10;V  ;2;2018;BCG;2020;TLBC3604;S3
17004892;0;NRA;1;2020;BCG;2020;TLBC3604;S3
17005130;10;V  ;2;2020;BCG;2020;TLBC3604;S3
17005196;;;;;BCG;2020;TLBC3604;S3
17005235;16.6;V  ;1;2018;BCG;2020;TLBC3604;S3
17005274;0;NRA;1;2020;BCG;2020;TLBC3604;S3
17005286;11.4;V  ;1;2019;BCG;2020;TLBC3604;S3
17005290;11;V  ;1;2020;BCG;2020;TLBC3604;S3
17005294;0;NRA;1;2020;BCG;2020;TLBC3604;S3
17005334;10;V  ;2;2020;BCG;2020;TLBC3604;S3
17005369;12.4;V  ;1;2019;BCG;2020;TLBC3604;S3
17005374;7;AC ;2;2020;BCG;2020;TLBC3604;S3
17005433;0;NRA;1;2020;BCG;2020;TLBC3604;S3
17005445;10;V  ;1;2019;BCG;2020;TLBC3604;S3
17005485;0;NRA;1;2020;BCG;2020;TLBC3604;S3
17005491;0;NRA;1;2020;BCG;2020;TLBC3604;S3
17005503;7.5;NV ;2;2020;BCG;2020;TLBC3604;S3
17005516;3;NV ;2;2020;BCG;2020;TLBC3604;S3
17005617;18;V  ;1;2020;BCG;2020;TLBC3604;S3
17005624;0.5;NV ;2;2020;BCG;2020;TLBC3604;S3
17005654;10;V  ;2;2020;BCG;2020;TLBC3604;S3
17005665;10;V  ;2;2018;BCG;2020;TLBC3604;S3
17005671;8.5;NV ;2;2020;BCG;2020;TLBC3604;S3
17005683;10;V  ;1;2020;BCG;2020;TLBC3604;S3
17005707;10.5;V  ;1;2019;BCG;2020;TLBC3604;S3
17005710;13.4;V  ;1;2019;BCG;2020;TLBC3604;S3
17005716;12.5;V  ;1;2019;BCG;2020;TLBC3604;S3
17005719;13.5;V  ;1;2018;BCG;2020;TLBC3604;S3
17005722;1;NV ;2;2020;BCG;2020;TLBC3604;S3
17005766;0;NRA;1;2020;BCG;2020;TLBC3604;S3
17005814;10.1;V  ;1;2019;BCG;2020;TLBC3604;S3
17005817;2;NV ;2;2020;BCG;2020;TLBC3604;S3
17005841;10.1;V  ;1;2019;BCG;2020;TLBC3604;S3
17005842;6;NV ;2;2020;BCG;2020;TLBC3604;S3
17005856;13.1;V  ;1;2018;BCG;2020;TLBC3604;S3
17005864;10;V  ;2;2020;BCG;2020;TLBC3604;S3
17005882;1;NV ;2;2020;BCG;2020;TLBC3604;S3
17005897;1.5;NV ;2;2020;BCG;2020;TLBC3604;S3
17005898;10;V  ;1;2020;BCG;2020;TLBC3604;S3
17005921;10;V  ;1;2020;BCG;2020;TLBC3604;S3
17005948;2;NV ;2;2020;BCG;2020;TLBC3604;S3
17006031;10;V  ;2;2020;BCG;2020;TLBC3604;S3
17006036;10;V  ;2;2020;BCG;2020;TLBC3604;S3
17006084;;;;;BCG;2020;TLBC3604;S3
17006087;2.5;NV ;2;2020;BCG;2020;TLBC3604;S3
17006093;0;NRA;1;2020;BCG;2020;TLBC3604;S3
17006102;3.5;NV ;2;2020;BCG;2020;TLBC3604;S3
17006104;;;;;BCG;2020;TLBC3604;S3
17006115;8;AC ;2;2020;BCG;2020;TLBC3604;S3
17006121;10;V  ;2;2020;BCG;2020;TLBC3604;S3
17006248;10;V  ;1;2020;BCG;2020;TLBC3604;S3
17006303;10;V  ;2;2020;BCG;2020;TLBC3604;S3
17006320;10;V  ;1;2020;BCG;2020;TLBC3604;S3
17006983;10;V  ;1;2020;BCG;2020;TLBC3604;S3
17007122;8;AC ;2;2020;BCG;2020;TLBC3604;S3
17007672;10;V  ;1;2020;BCG;2020;TLBC3604;S3
17007674;8;AC ;2;2020;BCG;2020;TLBC3604;S3
17008735;0;NRA;1;2020;BCG;2020;TLBC3604;S3
17009909;;;;;BCG;2020;TLBC3604;S3
17011785;;;;;BCG;2020;TLBC3604;S3
18001839;;;;;BCG;2020;TLBC3604;S3
18001989;10;V  ;2;2019;BCG;2020;TLBC3604;S3
18002080;14;V  ;1;2020;BCG;2020;TLBC3604;S3
18002165;10;V  ;2;2020;BCG;2020;TLBC3604;S3
18002319;10.7;V  ;1;2019;BCG;2020;TLBC3604;S3
18002331;10;V  ;1;2020;BCG;2020;TLBC3604;S3
18002363;11.7;V  ;1;2019;BCG;2020;TLBC3604;S3
18002366;10.5;V  ;1;2020;BCG;2020;TLBC3604;S3
18002372;4;NV ;2;2020;BCG;2020;TLBC3604;S3
18002374;10;V  ;2;2020;BCG;2020;TLBC3604;S3
18002394;10;V  ;1;2020;BCG;2020;TLBC3604;S3
18002395;;;;;BCG;2020;TLBC3604;S3
18002449;7;AC ;2;2020;BCG;2020;TLBC3604;S3
18002567;14.4;V  ;1;2019;BCG;2020;TLBC3604;S3
18002574;11.5;V  ;1;2020;BCG;2020;TLBC3604;S3
18002578;7;AC ;2;2020;BCG;2020;TLBC3604;S3
18002580;10;V  ;2;2020;BCG;2020;TLBC3604;S3
18002597;;;;;BCG;2020;TLBC3604;S3
18002600;8;AC ;2;2020;BCG;2020;TLBC3604;S3
18002606;10;V  ;1;2020;BCG;2020;TLBC3604;S3
18002608;8;NV ;2;2020;BCG;2020;TLBC3604;S3
18002611;7;AC ;2;2020;BCG;2020;TLBC3604;S3
18002615;10.5;V  ;1;2020;BCG;2020;TLBC3604;S3
18002620;13.1;V  ;1;2019;BCG;2020;TLBC3604;S3
18002623;3.5;NV ;2;2020;BCG;2020;TLBC3604;S3
18002644;;;;;BCG;2020;TLBC3604;S3
18002650;18.5;V  ;1;2020;BCG;2020;TLBC3604;S3
18002655;17.5;V  ;1;2020;BCG;2020;TLBC3604;S3
18002659;10;V  ;2;2020;BCG;2020;TLBC3604;S3
18002664;0;NRA;1;2020;BCG;2020;TLBC3604;S3
18002676;10;V  ;2;2020;BCG;2020;TLBC3604;S3
18002704;10;V  ;1;2020;BCG;2020;TLBC3604;S3
18002713;11;V  ;1;2020;BCG;2020;TLBC3604;S3
18002716;0;NRA;1;2020;BCG;2020;TLBC3604;S3
18002718;10;V  ;1;2020;BCG;2020;TLBC3604;S3
18002720;10;V  ;1;2020;BCG;2020;TLBC3604;S3
18002723;11.1;V  ;1;2019;BCG;2020;TLBC3604;S3
18002725;12.2;V  ;1;2019;BCG;2020;TLBC3604;S3
18002726;14.5;V  ;1;2020;BCG;2020;TLBC3604;S3
18002730;11.5;V  ;1;2020;BCG;2020;TLBC3604;S3
18002818;10;V  ;1;2019;BCG;2020;TLBC3604;S3
18002832;;;;;BCG;2020;TLBC3604;S3
18002859;10;V  ;2;2020;BCG;2020;TLBC3604;S3
18002881;15.5;V  ;1;2020;BCG;2020;TLBC3604;S3
18002912;;;;;BCG;2020;TLBC3604;S3
18002920;;;;;BCG;2020;TLBC3604;S3
18002964;11.5;V  ;1;2020;BCG;2020;TLBC3604;S3
18002970;7.5;AC ;2;2020;BCG;2020;TLBC3604;S3
18002977;13;V  ;1;2020;BCG;2020;TLBC3604;S3
18002985;0;NRA;1;2020;BCG;2020;TLBC3604;S3
18003135;8.5;AC ;2;2020;BCG;2020;TLBC3604;S3
18003140;7;NV ;2;2020;BCG;2020;TLBC3604;S3
18003154;10;V  ;2;2020;BCG;2020;TLBC3604;S3
18003182;;;;;BCG;2020;TLBC3604;S3
18003200;10;V  ;2;2020;BCG;2020;TLBC3604;S3
18003249;10;V  ;1;2020;BCG;2020;TLBC3604;S3
18003258;10;V  ;1;2020;BCG;2020;TLBC3604;S3
18003274;11;V  ;1;2019;BCG;2020;TLBC3604;S3
18003329;15.1;V  ;1;2019;BCG;2020;TLBC3604;S3
18003363;10;V  ;2;2020;BCG;2020;TLBC3604;S3
18003446;11.3;V  ;1;2019;BCG;2020;TLBC3604;S3
18003489;10.5;V  ;1;2020;BCG;2020;TLBC3604;S3
18003501;12.5;V  ;1;2020;BCG;2020;TLBC3604;S3
18003539;4.5;NV ;2;2020;BCG;2020;TLBC3604;S3
18003598;10;V  ;2;2019;BCG;2020;TLBC3604;S3
18003707;15;V  ;1;2020;BCG;2020;TLBC3604;S3
18003737;7;AC ;2;2020;BCG;2020;TLBC3604;S3
18003762;10;V  ;2;2019;BCG;2020;TLBC3604;S3
18003766;6.5;NV ;2;2020;BCG;2020;TLBC3604;S3
18003778;10;V  ;2;2020;BCG;2020;TLBC3604;S3
18003787;11.8;V  ;1;2019;BCG;2020;TLBC3604;S3
18003802;12;V  ;1;2020;BCG;2020;TLBC3604;S3
18003807;;;;;BCG;2020;TLBC3604;S3
18003810;10;V  ;2;2020;BCG;2020;TLBC3604;S3
18003813;;;;;BCG;2020;TLBC3604;S3
18003815;15;V  ;1;2020;BCG;2020;TLBC3604;S3
18003818;13.7;V  ;1;2019;BCG;2020;TLBC3604;S3
18003822;0;NRA;1;2020;BCG;2020;TLBC3604;S3
18003852;11.5;V  ;1;2020;BCG;2020;TLBC3604;S3
18003871;;;;;BCG;2020;TLBC3604;S3
18003877;10.5;V  ;1;2020;BCG;2020;TLBC3604;S3
18003900;10;V  ;2;2020;BCG;2020;TLBC3604;S3
18003908;10;V  ;1;2020;BCG;2020;TLBC3604;S3
18003912;11.5;V  ;1;2020;BCG;2020;TLBC3604;S3
18003918;8;AC ;2;2020;BCG;2020;TLBC3604;S3
18003923;10;V  ;1;2020;BCG;2020;TLBC3604;S3
18003926;10;V  ;2;2020;BCG;2020;TLBC3604;S3
18003944;;;;;BCG;2020;TLBC3604;S3
18003966;10;V  ;2;2020;BCG;2020;TLBC3604;S3
18003969;10.5;V  ;1;2020;BCG;2020;TLBC3604;S3
18003971;11;V  ;1;2020;BCG;2020;TLBC3604;S3
18003975;13.8;V  ;1;2019;BCG;2020;TLBC3604;S3
18003980;11.2;V  ;1;2019;BCG;2020;TLBC3604;S3
18003988;12;V  ;1;2020;BCG;2020;TLBC3604;S3
18004091;10;V  ;1;2020;BCG;2020;TLBC3604;S3
18004100;0;NRA;1;2020;BCG;2020;TLBC3604;S3
18004101;10;V  ;2;2020;BCG;2020;TLBC3604;S3
18004105;11.5;V  ;1;2020;BCG;2020;TLBC3604;S3
18004107;;;;;BCG;2020;TLBC3604;S3
18004120;10;V  ;2;2020;BCG;2020;TLBC3604;S3
18004126;;;;;BCG;2020;TLBC3604;S3
18004143;10;V  ;2;2020;BCG;2020;TLBC3604;S3
18004159;13.5;V  ;1;2020;BCG;2020;TLBC3604;S3
18004183;14.3;V  ;1;2019;BCG;2020;TLBC3604;S3
18004192;11.1;V  ;1;2019;BCG;2020;TLBC3604;S3
18004215;10;V  ;2;2020;BCG;2020;TLBC3604;S3
18004226;8;AC ;2;2020;BCG;2020;TLBC3604;S3
18004231;14.5;V  ;1;2020;BCG;2020;TLBC3604;S3
18004249;0;NRA;1;2020;BCG;2020;TLBC3604;S3
18004267;;;;;BCG;2020;TLBC3604;S3
18004290;10;V  ;1;2019;BCG;2020;TLBC3604;S3
18004296;10;V  ;2;2020;BCG;2020;TLBC3604;S3
18004324;;;;;BCG;2020;TLBC3604;S3
18004340;0;NRA;1;2020;BCG;2020;TLBC3604;S3
18004351;16.5;V  ;1;2020;BCG;2020;TLBC3604;S3
18004357;16.5;V  ;1;2020;BCG;2020;TLBC3604;S3
18004363;18.5;V  ;1;2020;BCG;2020;TLBC3604;S3
18004411;10;V  ;1;2020;BCG;2020;TLBC3604;S3
18004442;10.5;V  ;1;2020;BCG;2020;TLBC3604;S3
18004471;11.6;V  ;1;2019;BCG;2020;TLBC3604;S3
18004528;15.5;V  ;1;2020;BCG;2020;TLBC3604;S3
18004544;0;NRA;1;2020;BCG;2020;TLBC3604;S3
18004560;12.5;V  ;1;2020;BCG;2020;TLBC3604;S3
18004610;11.5;V  ;1;2020;BCG;2020;TLBC3604;S3
18004624;10;V  ;2;2020;BCG;2020;TLBC3604;S3
18004637;;;;;BCG;2020;TLBC3604;S3
18004644;5;NV ;2;2020;BCG;2020;TLBC3604;S3
18004688;10;V  ;2;2020;BCG;2020;TLBC3604;S3
18004706;17;V  ;1;2020;BCG;2020;TLBC3604;S3
18004707;2.5;NV ;2;2020;BCG;2020;TLBC3604;S3
18004739;0;NRA;1;2020;BCG;2020;TLBC3604;S3
18004745;0;NRA;1;2020;BCG;2020;TLBC3604;S3
18004783;11;V  ;1;2019;BCG;2020;TLBC3604;S3
18004826;8;AC ;2;2020;BCG;2020;TLBC3604;S3
18004839;10;V  ;1;2020;BCG;2020;TLBC3604;S3
18004844;7.5;AC ;2;2020;BCG;2020;TLBC3604;S3
18004924;0;NRA;1;2020;BCG;2020;TLBC3604;S3
18004934;;;;;BCG;2020;TLBC3604;S3
18004947;;;;;BCG;2020;TLBC3604;S3
18004955;10.1;V  ;1;2019;BCG;2020;TLBC3604;S3
18004960;0;NRA;1;2020;BCG;2020;TLBC3604;S3
18004963;6.5;NV ;2;2020;BCG;2020;TLBC3604;S3
18005040;18.5;V  ;1;2020;BCG;2020;TLBC3604;S3
18005062;;;;;BCG;2020;TLBC3604;S3
18005067;10;V  ;2;2020;BCG;2020;TLBC3604;S3
18005073;7;AC ;2;2020;BCG;2020;TLBC3604;S3
18005091;;;;;BCG;2020;TLBC3604;S3
18005217;;;;;BCG;2020;TLBC3604;S3
18005522;10;V  ;2;2020;BCG;2020;TLBC3604;S3
18005639;;;;;BCG;2020;TLBC3604;S3
18005808;10;V  ;2;2019;BCG;2020;TLBC3604;S3
18005882;14.7;V  ;1;2019;BCG;2020;TLBC3604;S3
18005891;;;;;BCG;2020;TLBC3604;S3
18005897;10;V  ;2;2019;BCG;2020;TLBC3604;S3
18005916;8;AC ;2;2020;BCG;2020;TLBC3604;S3
18006087;10;V  ;1;2020;BCG;2020;TLBC3604;S3
18006133;15.5;V  ;1;2020;BCG;2020;TLBC3604;S3
18006153;18.5;V  ;1;2020;BCG;2020;TLBC3604;S3
18006935;19;V  ;1;2020;BCG;2020;TLBC3604;S3
18007326;10;V  ;1;2020;BCG;2020;TLBC3604;S3
18007394;16;V  ;1;2020;BCG;2020;TLBC3604;S3
18007441;13.5;V  ;1;2020;BCG;2020;TLBC3604;S3
18007458;10;V  ;2;2020;BCG;2020;TLBC3604;S3
18007507;7;NV ;2;2020;BCG;2020;TLBC3604;S3
18007861;10.1;V  ;1;2019;BCG;2020;TLBC3604;S3
18007917;4;NV ;2;2020;BCG;2020;TLBC3604;S3
18007934;;;;;BCG;2020;TLBC3604;S3
18007972;10;V  ;1;2020;BCG;2020;TLBC3604;S3
18008165;;;;;BCG;2020;TLBC3604;S3
18008482;11;V  ;1;2020;BCG;2020;TLBC3604;S3
18008640;8;AC ;2;2020;BCG;2020;TLBC3604;S3
18009001;;;;;BCG;2020;TLBC3604;S3
18009007;14.5;V  ;1;2020;BCG;2020;TLBC3604;S3
18009056;10;V  ;1;2020;BCG;2020;TLBC3604;S3
18009063;0;NRA;1;2020;BCG;2020;TLBC3604;S3
18009066;10;V  ;2;2019;BCG;2020;TLBC3604;S3
18009068;7;AC ;2;2020;BCG;2020;TLBC3604;S3
18009075;10.1;V  ;1;2019;BCG;2020;TLBC3604;S3
18009092;11.8;V  ;1;2019;BCG;2020;TLBC3604;S3
18009097;10;V  ;2;2020;BCG;2020;TLBC3604;S3
18009102;3.5;NV ;2;2020;BCG;2020;TLBC3604;S3
18009126;14;V  ;1;2020;BCG;2020;TLBC3604;S3
18009141;10;V  ;2;2020;BCG;2020;TLBC3604;S3
18009149;10;V  ;2;2020;BCG;2020;TLBC3604;S3
18009172;10.5;V  ;1;2020;BCG;2020;TLBC3604;S3
18009174;6;NV ;2;2020;BCG;2020;TLBC3604;S3
18009178;5.5;NV ;2;2020;BCG;2020;TLBC3604;S3
18009181;1;NV ;2;2020;BCG;2020;TLBC3604;S3
18009186;0;NRA;1;2020;BCG;2020;TLBC3604;S3
18009195;;;;;BCG;2020;TLBC3604;S3
18009408;12;V  ;1;2020;BCG;2020;TLBC3604;S3
18009484;10;V  ;2;2020;BCG;2020;TLBC3604;S3
18009801;0;NRA;1;2020;BCG;2020;TLBC3604;S3
18009802;;;;;BCG;2020;TLBC3604;S3
18010047;11.7;V  ;1;2019;BCG;2020;TLBC3604;S3
18010209;10;V  ;2;2020;BCG;2020;TLBC3604;S3
18010330;11;V  ;1;2020;BCG;2020;TLBC3604;S3
18010359;0.5;NV ;2;2020;BCG;2020;TLBC3604;S3
18010406;8;NV ;2;2020;BCG;2020;TLBC3604;S3
18010418;0;NRA;1;2020;BCG;2020;TLBC3604;S3
18010419;7;AC ;2;2020;BCG;2020;TLBC3604;S3
18010541;;;;;BCG;2020;TLBC3604;S3
18010543;0;NRA;1;2020;BCG;2020;TLBC3604;S3
18010544;10;V  ;1;2020;BCG;2020;TLBC3604;S3
18010545;6;NV ;2;2020;BCG;2020;TLBC3604;S3
18010546;0;NRA;1;2020;BCG;2020;TLBC3604;S3
18010641;10;V  ;1;2020;BCG;2020;TLBC3604;S3
18010789;2;NV ;2;2020;BCG;2020;TLBC3604;S3
18010794;11.5;V  ;1;2020;BCG;2020;TLBC3604;S3
18010801;;;;;BCG;2020;TLBC3604;S3
18010901;4.5;NV ;2;2020;BCG;2020;TLBC3604;S3
18010902;8.5;NV ;2;2020;BCG;2020;TLBC3604;S3
18010903;;;;;BCG;2020;TLBC3604;S3
18011046;7.8;AC ;2;2020;BCG;2020;TLBC3604;S3
18011049;;;;;BCG;2020;TLBC3604;S3
18011050;10;V  ;2;2020;BCG;2020;TLBC3604;S3
18011055;13;V  ;1;2020;BCG;2020;TLBC3604;S3
18011056;3;NV ;2;2020;BCG;2020;TLBC3604;S3
18011067;;;;;BCG;2020;TLBC3604;S3
18011192;0.5;NV ;2;2020;BCG;2020;TLBC3604;S3
18011383;10;V  ;2;2020;BCG;2020;TLBC3604;S3
18011385;13;V  ;1;2020;BCG;2020;TLBC3604;S3
18011523;;;;;BCG;2020;TLBC3604;S3
18011526;11;V  ;1;2020;BCG;2020;TLBC3604;S3
18011527;;;;;BCG;2020;TLBC3604;S3
18012101;15.5;V  ;1;2020;BCG;2020;TLBC3604;S3
18012377;10;V  ;2;2020;BCG;2020;TLBC3604;S3
18012399;10;V  ;1;2020;BCG;2020;TLBC3604;S3
18012792;0;NRA;1;2020;BCG;2020;TLBC3604;S3
18013026;10;V  ;2;2020;BCG;2020;TLBC3604;S3
18013498;10;V  ;1;2020;BCG;2020;TLBC3604;S3
18013501;15.1;V  ;1;2019;BCG;2020;TLBC3604;S3
19000495;;;;;BCG;2020;TLBC3604;S3
19000529;0;NRA;1;2020;BCG;2020;TLBC3604;S3
19000551;14.5;V  ;1;2020;BCG;2020;TLBC3604;S3
19000568;18;V  ;1;2020;BCG;2020;TLBC3604;S3
19000580;10;V  ;2;2020;BCG;2020;TLBC3604;S3
19000584;;;;;BCG;2020;TLBC3604;S3
19000588;18.5;V  ;1;2020;BCG;2020;TLBC3604;S3
19000590;15;V  ;1;2020;BCG;2020;TLBC3604;S3
19000596;13;V  ;1;2020;BCG;2020;TLBC3604;S3
19000602;10;V  ;2;2020;BCG;2020;TLBC3604;S3
19000623;7;NV ;2;2020;BCG;2020;TLBC3604;S3
19000625;16.5;V  ;1;2020;BCG;2020;TLBC3604;S3
19000628;0;NRA;1;2020;BCG;2020;TLBC3604;S3
19000631;10;V  ;1;2020;BCG;2020;TLBC3604;S3
19000635;11.5;V  ;1;2020;BCG;2020;TLBC3604;S3
19000652;14;V  ;1;2020;BCG;2020;TLBC3604;S3
19000662;18;V  ;1;2020;BCG;2020;TLBC3604;S3
19000664;10;V  ;1;2020;BCG;2020;TLBC3604;S3
19000667;10;V  ;2;2020;BCG;2020;TLBC3604;S3
19000677;13.5;V  ;1;2020;BCG;2020;TLBC3604;S3
19000682;6;NV ;2;2020;BCG;2020;TLBC3604;S3
19000686;0;NRA;1;2020;BCG;2020;TLBC3604;S3
19000728;16;V  ;1;2020;BCG;2020;TLBC3604;S3
19000740;10;V  ;1;2020;BCG;2020;TLBC3604;S3
