COD_ETU;Note : TLMI1204;RÃ©sultat : TLMI1204;Session : TLMI1204;AnnÃ©e : TLMI1204;Filière;Année;Module;Semestre
20001413;12.6;V  ;1;2020;MIP;2021;TLMI2204;S2
20001414;10;V  ;1;2020;MIP;2021;TLMI2204;S2
20001415;10.3;V  ;1;2020;MIP;2021;TLMI2204;S2
20001416;10;VAR;2;2020;MIP;2021;TLMI2204;S2
20001463;10;VAR;2;2020;MIP;2021;TLMI2204;S2
20001467;10;V  ;1;2020;MIP;2021;TLMI2204;S2
20001470;0;NRA;1;2020;MIP;2021;TLMI2204;S2
20001473;10.3;V  ;1;2020;MIP;2021;TLMI2204;S2
20001476;10;V  ;1;2020;MIP;2021;TLMI2204;S2
20001567;10;VAR;2;2020;MIP;2021;TLMI2204;S2
20001637;0;NRA;1;2020;MIP;2021;TLMI2204;S2
20001640;6;NV ;2;2020;MIP;2021;TLMI2204;S2
20001718;6.5;NV ;2;2020;MIP;2021;TLMI2204;S2
20001746;10;V  ;1;2020;MIP;2021;TLMI2204;S2
20001777;10;VAR;2;2020;MIP;2021;TLMI2204;S2
20001779;0;NRA;1;2020;MIP;2021;TLMI2204;S2
20001782;7.5;NV ;2;2020;MIP;2021;TLMI2204;S2
20001783;10;VAR;2;2020;MIP;2021;TLMI2204;S2
20001785;10;VAR;2;2020;MIP;2021;TLMI2204;S2
20001786;3.8;NV ;2;2020;MIP;2021;TLMI2204;S2
20001787;12.6;V  ;1;2020;MIP;2021;TLMI2204;S2
20001789;10;V  ;1;2020;MIP;2021;TLMI2204;S2
20001790;3.4;NV ;2;2020;MIP;2021;TLMI2204;S2
20001792;10.3;V  ;1;2020;MIP;2021;TLMI2204;S2
20001793;3;NV ;2;2020;MIP;2021;TLMI2204;S2
20001794;6;NV ;2;2020;MIP;2021;TLMI2204;S2
20001795;10;V  ;1;2020;MIP;2021;TLMI2204;S2
20001883;7;AC ;2;2020;MIP;2021;TLMI2204;S2
20001891;3.6;NV ;2;2020;MIP;2021;TLMI2204;S2
20001893;10;VAR;2;2020;MIP;2021;TLMI2204;S2
20001898;0;NRA;1;2020;MIP;2021;TLMI2204;S2
20003551;7;AC ;2;2020;MIP;2021;TLMI2204;S2
20003554;0;NRA;1;2020;MIP;2021;TLMI2204;S2
20003670;0;NRA;1;2020;MIP;2021;TLMI2204;S2
20003818;10;VAR;2;2020;MIP;2021;TLMI2204;S2
20007032;1.4;NV ;2;2020;MIP;2021;TLMI2204;S2
20007950;11.6;V  ;1;2020;MIP;2021;TLMI2204;S2
20007966;10;VAR;2;2020;MIP;2021;TLMI2204;S2
20007991;10.3;V  ;1;2020;MIP;2021;TLMI2204;S2
20008024;10;VAR;2;2020;MIP;2021;TLMI2204;S2
20008051;0;NRA;1;2020;MIP;2021;TLMI2204;S2
20008090;4.6;NV ;2;2020;MIP;2021;TLMI2204;S2
20008105;0;NRA;1;2020;MIP;2021;TLMI2204;S2
20008118;10;VAR;2;2020;MIP;2021;TLMI2204;S2
20008128;7;NV ;2;2020;MIP;2021;TLMI2204;S2
20008138;0;NRA;1;2020;MIP;2021;TLMI2204;S2
20008170;10;VAR;2;2020;MIP;2021;TLMI2204;S2
20008192;10.8;V  ;1;2020;MIP;2021;TLMI2204;S2
20008208;12.5;V  ;1;2020;MIP;2021;TLMI2204;S2
20008238;4.5;NV ;2;2020;MIP;2021;TLMI2204;S2
20008250;10;VAR;2;2020;MIP;2021;TLMI2204;S2
20008267;0;NRA;1;2020;MIP;2021;TLMI2204;S2
20008477;5;NV ;2;2020;MIP;2021;TLMI2204;S2
20008871;7.5;AC ;2;2020;MIP;2021;TLMI2204;S2
20008874;10;VAR;2;2020;MIP;2021;TLMI2204;S2
20008875;10;VAR;2;2020;MIP;2021;TLMI2204;S2
20008990;0;NRA;1;2020;MIP;2021;TLMI2204;S2
20009171;10;VAR;2;2020;MIP;2021;TLMI2204;S2
20009305;0;NRA;1;2020;MIP;2021;TLMI2204;S2
20009884;7;AC ;2;2020;MIP;2021;TLMI2204;S2
20010304;8.8;AC ;2;2020;MIP;2021;TLMI2204;S2
20010632;10;V  ;1;2020;MIP;2021;TLMI2204;S2
20010643;0;NRA;1;2020;MIP;2021;TLMI2204;S2
20010835;6.5;NV ;2;2020;MIP;2021;TLMI2204;S2
20010999;0;NRA;1;2020;MIP;2021;TLMI2204;S2
20011067;10.2;V  ;1;2020;MIP;2021;TLMI2204;S2
20011069;13.3;V  ;1;2020;MIP;2021;TLMI2204;S2
20011070;7.5;NV ;2;2020;MIP;2021;TLMI2204;S2
20011088;10.2;V  ;1;2020;MIP;2021;TLMI2204;S2
20011408;10;VAR;2;2020;MIP;2021;TLMI2204;S2
20011409;0;NRA;1;2020;MIP;2021;TLMI2204;S2
20011472;10.2;V  ;1;2020;MIP;2021;TLMI2204;S2
20011474;10;VAR;2;2020;MIP;2021;TLMI2204;S2
20011476;10;V  ;1;2020;MIP;2021;TLMI2204;S2
20011480;10;VAR;2;2020;MIP;2021;TLMI2204;S2
20011487;10;V  ;1;2020;MIP;2021;TLMI2204;S2
20011488;10;VAR;2;2020;MIP;2021;TLMI2204;S2
20011489;7.6;AC ;2;2020;MIP;2021;TLMI2204;S2
20011490;0;NRA;1;2020;MIP;2021;TLMI2204;S2
20011492;10;V  ;1;2020;MIP;2021;TLMI2204;S2
20011493;13;V  ;1;2020;MIP;2021;TLMI2204;S2
20011494;0;NRA;1;2020;MIP;2021;TLMI2204;S2
20011495;10;VAR;2;2020;MIP;2021;TLMI2204;S2
20011561;1.6;NV ;2;2020;MIP;2021;TLMI2204;S2
20011567;2.6;NV ;2;2020;MIP;2021;TLMI2204;S2
20011568;2.4;NV ;2;2020;MIP;2021;TLMI2204;S2
20011570;8;NV ;2;2020;MIP;2021;TLMI2204;S2
20011573;4;NV ;2;2020;MIP;2021;TLMI2204;S2
20011575;5;NV ;2;2020;MIP;2021;TLMI2204;S2
20011576;0;NRA;1;2020;MIP;2021;TLMI2204;S2
20011577;6;NV ;2;2020;MIP;2021;TLMI2204;S2
20011801;0;NRA;1;2020;MIP;2021;TLMI2204;S2
20011805;5;NV ;2;2020;MIP;2021;TLMI2204;S2
20011817;0;NRA;1;2020;MIP;2021;TLMI2204;S2
20013533;4;NV ;2;2020;MIP;2021;TLMI2204;S2
16001328;10.3;V  ;1;2017;MIP;2021;TLMI2404;S2
16001999;10;V  ;2;2017;MIP;2021;TLMI2404;S2
16002056;0;NRA;1;2020;MIP;2021;TLMI2404;S2
16005554;11;V  ;1;2019;MIP;2021;TLMI2404;S2
17000924;16;V  ;1;2019;MIP;2021;TLMI2404;S2
17002059;16.5;V  ;1;2019;MIP;2021;TLMI2404;S2
17002457;10;V  ;2;2018;MIP;2021;TLMI2404;S2
17006009;10.6;V  ;1;2018;MIP;2021;TLMI2404;S2
17006196;10;VAR;2;2020;MIP;2021;TLMI2404;S2
17006200;10.7;V  ;1;2017;MIP;2021;TLMI2404;S2
17006271;16;V  ;1;2019;MIP;2021;TLMI2404;S2
17006394;10;V  ;2;2017;MIP;2021;TLMI2404;S2
17006401;14.5;V  ;1;2019;MIP;2021;TLMI2404;S2
17006419;10;V  ;2;2017;MIP;2021;TLMI2404;S2
17006632;14;V  ;1;2019;MIP;2021;TLMI2404;S2
17006758;10;V  ;2;2018;MIP;2021;TLMI2404;S2
18000739;0;NRA;1;2020;MIP;2021;TLMI2404;S2
18003890;14.5;V  ;1;2019;MIP;2021;TLMI2404;S2
18004287;0;NRA;1;2020;MIP;2021;TLMI2404;S2
18004337;0;NRA;1;2020;MIP;2021;TLMI2404;S2
18004424;0;NRA;1;2020;MIP;2021;TLMI2404;S2
18004433;0;NRA;1;2020;MIP;2021;TLMI2404;S2
18004480;10.2;V  ;1;2018;MIP;2021;TLMI2404;S2
18004557;13.5;V  ;1;2019;MIP;2021;TLMI2404;S2
18004840;10.2;V  ;1;2018;MIP;2021;TLMI2404;S2
18004952;12;V  ;1;2019;MIP;2021;TLMI2404;S2
18005070;10.5;V  ;1;2019;MIP;2021;TLMI2404;S2
18005354;11.7;V  ;1;2018;MIP;2021;TLMI2404;S2
18005401;10;V  ;2;2019;MIP;2021;TLMI2404;S2
18005409;12.2;V  ;1;2018;MIP;2021;TLMI2404;S2
18005479;0;NRA;1;2020;MIP;2021;TLMI2404;S2
18005750;16;V  ;1;2019;MIP;2021;TLMI2404;S2
18005756;10.5;V  ;1;2019;MIP;2021;TLMI2404;S2
18005764;16;V  ;1;2019;MIP;2021;TLMI2404;S2
18005940;13.5;V  ;1;2019;MIP;2021;TLMI2404;S2
18006059;11;V  ;1;2019;MIP;2021;TLMI2404;S2
18006184;16;V  ;1;2019;MIP;2021;TLMI2404;S2
18006186;12.5;V  ;1;2019;MIP;2021;TLMI2404;S2
18006205;12.5;V  ;1;2019;MIP;2021;TLMI2404;S2
18006208;14.5;V  ;1;2019;MIP;2021;TLMI2404;S2
18006210;0;NRA;1;2020;MIP;2021;TLMI2404;S2
18006212;9;NV ;2;2020;MIP;2021;TLMI2404;S2
18006213;13;V  ;1;2019;MIP;2021;TLMI2404;S2
18006217;11;V  ;1;2019;MIP;2021;TLMI2404;S2
18006223;11;V  ;1;2019;MIP;2021;TLMI2404;S2
18007298;16.5;V  ;1;2019;MIP;2021;TLMI2404;S2
18007401;12;V  ;1;2019;MIP;2021;TLMI2404;S2
18007617;16;V  ;1;2019;MIP;2021;TLMI2404;S2
18008043;10;V  ;2;2019;MIP;2021;TLMI2404;S2
18008966;7;AC ;2;2019;MIP;2021;TLMI2404;S2
18009010;14;V  ;1;2019;MIP;2021;TLMI2404;S2
18009015;14;V  ;1;2019;MIP;2021;TLMI2404;S2
18009016;0;NRA;1;2020;MIP;2021;TLMI2404;S2
18009020;11;V  ;1;2019;MIP;2021;TLMI2404;S2
18009029;10;V  ;2;2018;MIP;2021;TLMI2404;S2
18009031;14.5;V  ;1;2019;MIP;2021;TLMI2404;S2
18009154;7;NV ;2;2020;MIP;2021;TLMI2404;S2
18009159;14;V  ;1;2019;MIP;2021;TLMI2404;S2
18009169;10;V  ;1;2020;MIP;2021;TLMI2404;S2
18009212;10;V  ;1;2019;MIP;2021;TLMI2404;S2
18010364;12;V  ;1;2019;MIP;2021;TLMI2404;S2
18010372;10;V  ;2;2018;MIP;2021;TLMI2404;S2
18010519;0;NRA;1;2020;MIP;2021;TLMI2404;S2
18010520;16;V  ;1;2019;MIP;2021;TLMI2404;S2
18010525;0;NRA;1;2020;MIP;2021;TLMI2404;S2
18010547;0;NRA;1;2020;MIP;2021;TLMI2404;S2
18010738;15;V  ;1;2019;MIP;2021;TLMI2404;S2
18010750;14;V  ;1;2019;MIP;2021;TLMI2404;S2
18010765;12;V  ;1;2019;MIP;2021;TLMI2404;S2
18010770;16;V  ;1;2019;MIP;2021;TLMI2404;S2
18010771;16;V  ;1;2019;MIP;2021;TLMI2404;S2
18010778;13;V  ;1;2019;MIP;2021;TLMI2404;S2
18010788;12;V  ;1;2019;MIP;2021;TLMI2404;S2
18010888;12;V  ;1;2019;MIP;2021;TLMI2404;S2
18011062;15;V  ;1;2019;MIP;2021;TLMI2404;S2
18011548;16;V  ;1;2019;MIP;2021;TLMI2404;S2
18011549;13;V  ;1;2019;MIP;2021;TLMI2404;S2
18011567;12;V  ;1;2019;MIP;2021;TLMI2404;S2
18011568;10;V  ;2;2018;MIP;2021;TLMI2404;S2
18011569;10;V  ;2;2018;MIP;2021;TLMI2404;S2
19000620;0;NRA;1;2020;MIP;2021;TLMI2404;S2
19000875;16;V  ;1;2019;MIP;2021;TLMI2404;S2
19001254;14;V  ;1;2019;MIP;2021;TLMI2404;S2
19001272;0;NRA;1;2020;MIP;2021;TLMI2404;S2
19001307;10;V  ;1;2019;MIP;2021;TLMI2404;S2
19001385;14.5;V  ;1;2019;MIP;2021;TLMI2404;S2
19001487;0;NRA;1;2020;MIP;2021;TLMI2404;S2
19002804;14;V  ;1;2019;MIP;2021;TLMI2404;S2
19003213;10.5;V  ;1;2019;MIP;2021;TLMI2404;S2
19003332;0.2;NV ;2;2020;MIP;2021;TLMI2404;S2
19003344;0;NRA;1;2020;MIP;2021;TLMI2404;S2
19003667;13;V  ;1;2019;MIP;2021;TLMI2404;S2
19003675;0;NRA;1;2020;MIP;2021;TLMI2404;S2
19004101;10.5;V  ;1;2019;MIP;2021;TLMI2404;S2
19004113;13;V  ;1;2019;MIP;2021;TLMI2404;S2
19004130;14.5;V  ;1;2019;MIP;2021;TLMI2404;S2
19004155;10;V  ;2;2019;MIP;2021;TLMI2404;S2
19004265;10;V  ;2;2019;MIP;2021;TLMI2404;S2
19004300;10.5;V  ;1;2019;MIP;2021;TLMI2404;S2
19004362;11;V  ;1;2019;MIP;2021;TLMI2404;S2
19004428;11.5;V  ;1;2019;MIP;2021;TLMI2404;S2
19004488;10.5;V  ;1;2019;MIP;2021;TLMI2404;S2
19004494;11;V  ;1;2019;MIP;2021;TLMI2404;S2
19004507;0;NRA;1;2020;MIP;2021;TLMI2404;S2
19004512;12;V  ;1;2019;MIP;2021;TLMI2404;S2
19004513;11;V  ;1;2019;MIP;2021;TLMI2404;S2
19004514;11;V  ;1;2019;MIP;2021;TLMI2404;S2
19004532;0;NRA;1;2020;MIP;2021;TLMI2404;S2
19004534;10;V  ;1;2019;MIP;2021;TLMI2404;S2
19004543;11;V  ;1;2019;MIP;2021;TLMI2404;S2
19004545;11.5;V  ;1;2019;MIP;2021;TLMI2404;S2
19004730;0;NRA;1;2020;MIP;2021;TLMI2404;S2
19004741;14;V  ;1;2019;MIP;2021;TLMI2404;S2
19004803;16;V  ;1;2019;MIP;2021;TLMI2404;S2
19004823;10.5;V  ;1;2020;MIP;2021;TLMI2404;S2
19004838;0;NRA;1;2020;MIP;2021;TLMI2404;S2
19004860;10;V  ;1;2020;MIP;2021;TLMI2404;S2
19004908;10;V  ;1;2019;MIP;2021;TLMI2404;S2
19004935;11.5;V  ;1;2019;MIP;2021;TLMI2404;S2
19005032;0;NRA;1;2020;MIP;2021;TLMI2404;S2
19005039;10.5;V  ;1;2019;MIP;2021;TLMI2404;S2
19005059;11;V  ;1;2019;MIP;2021;TLMI2404;S2
19005102;13.5;V  ;1;2019;MIP;2021;TLMI2404;S2
19005152;4;NV ;2;2020;MIP;2021;TLMI2404;S2
19005372;16;V  ;1;2019;MIP;2021;TLMI2404;S2
19005514;14;V  ;1;2019;MIP;2021;TLMI2404;S2
19006058;13;V  ;1;2020;MIP;2021;TLMI2404;S2
19006207;12.5;V  ;1;2019;MIP;2021;TLMI2404;S2
19006776;10;V  ;2;2019;MIP;2021;TLMI2404;S2
19007176;16;V  ;1;2019;MIP;2021;TLMI2404;S2
19007752;18;V  ;1;2020;MIP;2021;TLMI2404;S2
19007988;11.5;V  ;1;2019;MIP;2021;TLMI2404;S2
19007990;11;V  ;1;2019;MIP;2021;TLMI2404;S2
19008174;14;V  ;1;2019;MIP;2021;TLMI2404;S2
19008870;12;V  ;1;2019;MIP;2021;TLMI2404;S2
19008962;16;V  ;1;2020;MIP;2021;TLMI2404;S2
19009100;11;V  ;1;2019;MIP;2021;TLMI2404;S2
19009105;14.5;V  ;1;2019;MIP;2021;TLMI2404;S2
19009167;14;V  ;1;2019;MIP;2021;TLMI2404;S2
19009291;13.5;V  ;1;2019;MIP;2021;TLMI2404;S2
19009335;16;V  ;1;2019;MIP;2021;TLMI2404;S2
19009385;14.5;V  ;1;2019;MIP;2021;TLMI2404;S2
19009386;14.5;V  ;1;2019;MIP;2021;TLMI2404;S2
19009395;10;V  ;2;2019;MIP;2021;TLMI2404;S2
19009570;0;NRA;1;2020;MIP;2021;TLMI2404;S2
19009584;0;NRA;1;2020;MIP;2021;TLMI2404;S2
19009592;14;V  ;1;2020;MIP;2021;TLMI2404;S2
19009598;0;NRA;1;2020;MIP;2021;TLMI2404;S2
19009629;10;V  ;1;2019;MIP;2021;TLMI2404;S2
19009647;10;V  ;2;2019;MIP;2021;TLMI2404;S2
19009734;0;NRA;1;2020;MIP;2021;TLMI2404;S2
19009735;16.5;V  ;1;2019;MIP;2021;TLMI2404;S2
19009737;0;NRA;1;2020;MIP;2021;TLMI2404;S2
19009738;13;V  ;1;2019;MIP;2021;TLMI2404;S2
19009741;11;V  ;1;2020;MIP;2021;TLMI2404;S2
19009852;14;V  ;1;2019;MIP;2021;TLMI2404;S2
19009972;10;V  ;2;2019;MIP;2021;TLMI2404;S2
19010172;16;V  ;1;2019;MIP;2021;TLMI2404;S2
19010282;16;V  ;1;2019;MIP;2021;TLMI2404;S2
19010283;10;V  ;2;2019;MIP;2021;TLMI2404;S2
19010289;0;NRA;1;2020;MIP;2021;TLMI2404;S2
19010294;13;V  ;1;2019;MIP;2021;TLMI2404;S2
19010296;11;V  ;1;2019;MIP;2021;TLMI2404;S2
19010297;0;NRA;1;2020;MIP;2021;TLMI2404;S2
19010509;7;NV ;2;2020;MIP;2021;TLMI2404;S2
19010543;14;V  ;1;2019;MIP;2021;TLMI2404;S2
19010606;10;V  ;1;2019;MIP;2021;TLMI2404;S2
19010781;0;NRA;1;2020;MIP;2021;TLMI2404;S2
19010791;14;V  ;1;2019;MIP;2021;TLMI2404;S2
19010798;11.5;V  ;1;2019;MIP;2021;TLMI2404;S2
19010801;0;NRA;1;2020;MIP;2021;TLMI2404;S2
19010802;0;NRA;1;2020;MIP;2021;TLMI2404;S2
19010803;11.5;V  ;1;2019;MIP;2021;TLMI2404;S2
19010805;0;NRA;1;2020;MIP;2021;TLMI2404;S2
19010806;12;V  ;1;2019;MIP;2021;TLMI2404;S2
19010807;11.5;V  ;1;2019;MIP;2021;TLMI2404;S2
19010812;0;NRA;1;2020;MIP;2021;TLMI2404;S2
19010810;12.5;V  ;1;2019;MIP;2021;TLMI2404;S2
19010811;10;V  ;2;2019;MIP;2021;TLMI2404;S2
19010813;12.5;V  ;1;2019;MIP;2021;TLMI2404;S2
19010815;14.5;V  ;1;2019;MIP;2021;TLMI2404;S2
19010817;12;V  ;1;2019;MIP;2021;TLMI2404;S2
19010823;16;V  ;1;2019;MIP;2021;TLMI2404;S2
19010824;10.5;V  ;1;2019;MIP;2021;TLMI2404;S2
19010830;14;V  ;1;2019;MIP;2021;TLMI2404;S2
19010833;15;V  ;1;2019;MIP;2021;TLMI2404;S2
19010834;11;V  ;1;2019;MIP;2021;TLMI2404;S2
19010835;0;NRA;1;2020;MIP;2021;TLMI2404;S2
19010836;13;V  ;1;2019;MIP;2021;TLMI2404;S2
19010837;16.5;V  ;1;2019;MIP;2021;TLMI2404;S2
19010838;16;V  ;1;2019;MIP;2021;TLMI2404;S2
19010909;14.5;V  ;1;2019;MIP;2021;TLMI2404;S2
19010920;11;V  ;1;2019;MIP;2021;TLMI2404;S2
19010936;14.5;V  ;1;2019;MIP;2021;TLMI2404;S2
19010944;16;V  ;1;2019;MIP;2021;TLMI2404;S2
19010945;11;V  ;1;2019;MIP;2021;TLMI2404;S2
19010947;13.5;V  ;1;2019;MIP;2021;TLMI2404;S2
19010948;14.5;V  ;1;2019;MIP;2021;TLMI2404;S2
19010949;14.5;V  ;1;2019;MIP;2021;TLMI2404;S2
19010956;12.5;V  ;1;2019;MIP;2021;TLMI2404;S2
19010970;15;V  ;1;2019;MIP;2021;TLMI2404;S2
19010971;12.5;V  ;1;2019;MIP;2021;TLMI2404;S2
19010973;14;V  ;1;2019;MIP;2021;TLMI2404;S2
19011089;10.5;V  ;1;2019;MIP;2021;TLMI2404;S2
19011106;7;AC ;2;2019;MIP;2021;TLMI2404;S2
19011220;14;V  ;1;2019;MIP;2021;TLMI2404;S2
19011236;12;V  ;1;2019;MIP;2021;TLMI2404;S2
19011480;12;V  ;1;2019;MIP;2021;TLMI2404;S2
19011788;15;V  ;1;2019;MIP;2021;TLMI2404;S2
19011807;10.5;V  ;1;2019;MIP;2021;TLMI2404;S2
19011809;14;V  ;1;2019;MIP;2021;TLMI2404;S2
19011810;7;NV ;2;2020;MIP;2021;TLMI2404;S2
19011926;12;V  ;1;2020;MIP;2021;TLMI2404;S2
19012036;10;V  ;2;2019;MIP;2021;TLMI2404;S2
19012278;0;NRA;1;2020;MIP;2021;TLMI2404;S2
19012279;9.5;AC ;2;2019;MIP;2021;TLMI2404;S2
19012582;16;V  ;1;2019;MIP;2021;TLMI2404;S2
20000038;0;NRA;1;2020;MIP;2021;TLMI2404;S2
20000043;17.2;V  ;1;2020;MIP;2021;TLMI2404;S2
20000061;16.5;V  ;1;2020;MIP;2021;TLMI2404;S2
20000064;11;V  ;1;2020;MIP;2021;TLMI2404;S2
20000096;10;VAR;2;2020;MIP;2021;TLMI2404;S2
20000111;15.8;V  ;1;2020;MIP;2021;TLMI2404;S2
20000114;0;NRA;1;2020;MIP;2021;TLMI2404;S2
20000116;0;NRA;1;2020;MIP;2021;TLMI2404;S2
20000132;11.5;V  ;1;2020;MIP;2021;TLMI2404;S2
20000133;10;VAR;2;2020;MIP;2021;TLMI2404;S2
20000134;10;V  ;1;2020;MIP;2021;TLMI2404;S2
20000143;16.5;V  ;1;2020;MIP;2021;TLMI2404;S2
20000159;0;NRA;1;2020;MIP;2021;TLMI2404;S2
20000161;12;V  ;1;2020;MIP;2021;TLMI2404;S2
20000162;10;VAR;2;2020;MIP;2021;TLMI2404;S2
20000212;17.5;V  ;1;2020;MIP;2021;TLMI2404;S2
20000214;0;NRA;1;2020;MIP;2021;TLMI2404;S2
20000225;0;NRA;1;2020;MIP;2021;TLMI2404;S2
20000226;0;NRA;1;2020;MIP;2021;TLMI2404;S2
20000227;3;NV ;2;2020;MIP;2021;TLMI2404;S2
20000229;10;VAR;2;2020;MIP;2021;TLMI2404;S2
20000232;0;NRA;1;2020;MIP;2021;TLMI2404;S2
20000242;10;V  ;1;2020;MIP;2021;TLMI2404;S2
20000243;3.5;NV ;2;2020;MIP;2021;TLMI2404;S2
20000256;14;V  ;1;2020;MIP;2021;TLMI2404;S2
20000348;0;NRA;1;2020;MIP;2021;TLMI2404;S2
20000891;16.2;V  ;1;2020;MIP;2021;TLMI2404;S2
20000969;10;V  ;1;2020;MIP;2021;TLMI2404;S2
20000970;10.8;V  ;1;2020;MIP;2021;TLMI2404;S2
20000972;10;V  ;1;2020;MIP;2021;TLMI2404;S2
20000974;13;V  ;1;2020;MIP;2021;TLMI2404;S2
20000977;12.8;V  ;1;2020;MIP;2021;TLMI2404;S2
20000981;0;NRA;1;2020;MIP;2021;TLMI2404;S2
20000982;12.2;V  ;1;2020;MIP;2021;TLMI2404;S2
20000998;10;V  ;1;2020;MIP;2021;TLMI2404;S2
20001090;2;NV ;2;2020;MIP;2021;TLMI2404;S2
20001093;20;V  ;1;2020;MIP;2021;TLMI2404;S2
20001095;2.8;NV ;2;2020;MIP;2021;TLMI2404;S2
20001097;8;NV ;2;2020;MIP;2021;TLMI2404;S2
20001164;12.2;V  ;1;2020;MIP;2021;TLMI2404;S2
20001168;7;NV ;2;2020;MIP;2021;TLMI2404;S2
20001176;13.8;V  ;1;2020;MIP;2021;TLMI2404;S2
20001179;16;V  ;1;2020;MIP;2021;TLMI2404;S2
20001245;13.5;V  ;1;2020;MIP;2021;TLMI2404;S2
20001248;13.2;V  ;1;2020;MIP;2021;TLMI2404;S2
20001252;2;NV ;2;2020;MIP;2021;TLMI2404;S2
20001255;10;V  ;1;2020;MIP;2021;TLMI2404;S2
20001258;14.5;V  ;1;2020;MIP;2021;TLMI2404;S2
20001262;10;VAR;2;2020;MIP;2021;TLMI2404;S2
20001369;0;NRA;1;2020;MIP;2021;TLMI2404;S2
20001376;16;V  ;1;2020;MIP;2021;TLMI2404;S2
20001377;0;NRA;1;2020;MIP;2021;TLMI2404;S2
20001381;10;V  ;1;2020;MIP;2021;TLMI2404;S2
20001385;16.8;V  ;1;2020;MIP;2021;TLMI2404;S2
20001407;10;V  ;1;2020;MIP;2021;TLMI2404;S2
20001410;0;NRA;1;2020;MIP;2021;TLMI2404;S2
20001411;0;NRA;1;2020;MIP;2021;TLMI2404;S2
20001412;0;NRA;1;2020;MIP;2021;TLMI2404;S2
20001413;14;V  ;1;2020;MIP;2021;TLMI2404;S2
20001414;10.5;V  ;1;2020;MIP;2021;TLMI2404;S2
20001415;10;VAR;2;2020;MIP;2021;TLMI2404;S2
20001416;15;V  ;1;2020;MIP;2021;TLMI2404;S2
20001463;15;V  ;1;2020;MIP;2021;TLMI2404;S2
20001467;10.5;V  ;1;2020;MIP;2021;TLMI2404;S2
20001470;0;NRA;1;2020;MIP;2021;TLMI2404;S2
20001473;10.5;V  ;1;2020;MIP;2021;TLMI2404;S2
20001476;15;V  ;1;2020;MIP;2021;TLMI2404;S2
20001567;10;VAR;2;2020;MIP;2021;TLMI2404;S2
20001637;0;NRA;1;2020;MIP;2021;TLMI2404;S2
20001640;10.5;V  ;1;2020;MIP;2021;TLMI2404;S2
20001718;10;VAR;2;2020;MIP;2021;TLMI2404;S2
20001746;10;V  ;1;2020;MIP;2021;TLMI2404;S2
20001777;4.5;NV ;2;2020;MIP;2021;TLMI2404;S2
20001779;0;NRA;1;2020;MIP;2021;TLMI2404;S2
20001782;10;V  ;1;2020;MIP;2021;TLMI2404;S2
20001783;10;V  ;1;2020;MIP;2021;TLMI2404;S2
20001785;13;V  ;1;2020;MIP;2021;TLMI2404;S2
20001786;0;NRA;1;2020;MIP;2021;TLMI2404;S2
20001787;12;V  ;1;2020;MIP;2021;TLMI2404;S2
20001789;9;AC ;2;2020;MIP;2021;TLMI2404;S2
20001790;7;NV ;2;2020;MIP;2021;TLMI2404;S2
20001792;10;VAR;2;2020;MIP;2021;TLMI2404;S2
20001793;0.8;NV ;2;2020;MIP;2021;TLMI2404;S2
20001794;7;NV ;2;2020;MIP;2021;TLMI2404;S2
20001795;10;V  ;1;2020;MIP;2021;TLMI2404;S2
20001883;10;V  ;1;2020;MIP;2021;TLMI2404;S2
20001891;0;NRA;1;2020;MIP;2021;TLMI2404;S2
20001893;10;V  ;1;2020;MIP;2021;TLMI2404;S2
20001898;0;NRA;1;2020;MIP;2021;TLMI2404;S2
20003551;17;V  ;1;2020;MIP;2021;TLMI2404;S2
20003554;0;NRA;1;2020;MIP;2021;TLMI2404;S2
20003670;0;NRA;1;2020;MIP;2021;TLMI2404;S2
20003818;15;V  ;1;2020;MIP;2021;TLMI2404;S2
20007032;0;NRA;1;2020;MIP;2021;TLMI2404;S2
20007950;17;V  ;1;2020;MIP;2021;TLMI2404;S2
20007966;10.8;V  ;1;2020;MIP;2021;TLMI2404;S2
20007991;13.5;V  ;1;2020;MIP;2021;TLMI2404;S2
20008024;10;V  ;1;2020;MIP;2021;TLMI2404;S2
20008051;0;NRA;1;2020;MIP;2021;TLMI2404;S2
20008090;2.8;NV ;2;2020;MIP;2021;TLMI2404;S2
20008105;0;NRA;1;2020;MIP;2021;TLMI2404;S2
20008118;18;V  ;1;2020;MIP;2021;TLMI2404;S2
20008128;10;V  ;1;2020;MIP;2021;TLMI2404;S2
20008138;0;NRA;1;2020;MIP;2021;TLMI2404;S2
20008170;10;V  ;1;2020;MIP;2021;TLMI2404;S2
20008192;17.2;V  ;1;2020;MIP;2021;TLMI2404;S2
20008208;12.5;V  ;1;2020;MIP;2021;TLMI2404;S2
20008238;10;V  ;1;2020;MIP;2021;TLMI2404;S2
20008250;13.2;V  ;1;2020;MIP;2021;TLMI2404;S2
20008267;0;NRA;1;2020;MIP;2021;TLMI2404;S2
20008477;9;NV ;2;2020;MIP;2021;TLMI2404;S2
20008871;10.5;V  ;1;2020;MIP;2021;TLMI2404;S2
20008874;10;V  ;1;2020;MIP;2021;TLMI2404;S2
20008875;9;NV ;2;2020;MIP;2021;TLMI2404;S2
20008990;0;NRA;1;2020;MIP;2021;TLMI2404;S2
