COD_ETU;Note : TLMP1004;RÃ©sultat : TLMP1004;Session : TLMP1004;AnnÃ©e : TLMP1004;Filière;Année;Module;Semestre
19008987;10.5;V ;1;2020;MIPC;2020;TLMP1504;S1
19009087;0;NR;1;2020;MIPC;2020;TLMP1504;S1
19009112;10,875;V ;1;2019;MIPC;2020;TLMP1504;S1
19009120;11.5;V ;1;2020;MIPC;2020;TLMP1504;S1
19009151;15;V ;1;2020;MIPC;2020;TLMP1504;S1
19009161;10;V ;2;2019;MIPC;2020;TLMP1504;S1
19009168;12;V ;1;2020;MIPC;2020;TLMP1504;S1
19009174;0;NR;1;2020;MIPC;2020;TLMP1504;S1
19009177;0;NR;1;2020;MIPC;2020;TLMP1504;S1
19009186;10;V ;2;2020;MIPC;2020;TLMP1504;S1
19009217;11;V ;1;2020;MIPC;2020;TLMP1504;S1
19009239;5.5;NV;2;2020;MIPC;2020;TLMP1504;S1
19009240;11;V ;1;2019;MIPC;2020;TLMP1504;S1
19009241;15.2;V ;1;2019;MIPC;2020;TLMP1504;S1
19009262;12;V ;1;2020;MIPC;2020;TLMP1504;S1
19009305;18;V ;1;2020;MIPC;2020;TLMP1504;S1
19009373;10;V ;2;2019;MIPC;2020;TLMP1504;S1
19009375;10;V ;2;2019;MIPC;2020;TLMP1504;S1
19009383;12,875;V ;1;2019;MIPC;2020;TLMP1504;S1
19009391;0;NR;1;2020;MIPC;2020;TLMP1504;S1
19009480;0;NR;1;2020;MIPC;2020;TLMP1504;S1
19009529;10;V ;1;2020;MIPC;2020;TLMP1504;S1
19009557;10.5;V ;1;2019;MIPC;2020;TLMP1504;S1
19009565;10;V ;1;2020;MIPC;2020;TLMP1504;S1
19009568;12.5;V ;1;2020;MIPC;2020;TLMP1504;S1
19009578;10;V ;2;2020;MIPC;2020;TLMP1504;S1
19009589;10.8;V ;1;2019;MIPC;2020;TLMP1504;S1
19009608;10;V ;2;2019;MIPC;2020;TLMP1504;S1
19009614;10;V ;2;2019;MIPC;2020;TLMP1504;S1
19009628;10;V ;1;2019;MIPC;2020;TLMP1504;S1
19009636;9;NV;2;2020;MIPC;2020;TLMP1504;S1
19009678;14;V ;1;2020;MIPC;2020;TLMP1504;S1
19009910;12.2;V ;1;2019;MIPC;2020;TLMP1504;S1
19009917;11,375;V ;1;2019;MIPC;2020;TLMP1504;S1
19009920;12;V ;1;2020;MIPC;2020;TLMP1504;S1
19009921;0;NR;1;2020;MIPC;2020;TLMP1504;S1
19009927;10;V ;2;2019;MIPC;2020;TLMP1504;S1
19009993;11.5;V ;1;2020;MIPC;2020;TLMP1504;S1
19010072;13;V ;1;2020;MIPC;2020;TLMP1504;S1
19010076;16;V ;1;2020;MIPC;2020;TLMP1504;S1
19010117;10;V ;1;2019;MIPC;2020;TLMP1504;S1
19010261;10;V ;1;2020;MIPC;2020;TLMP1504;S1
19010265;10.5;V ;1;2020;MIPC;2020;TLMP1504;S1
19010483;10;V ;2;2020;MIPC;2020;TLMP1504;S1
19010548;10.2;V ;1;2019;MIPC;2020;TLMP1504;S1
19010552;11;V ;1;2020;MIPC;2020;TLMP1504;S1
19010664;11;V ;1;2020;MIPC;2020;TLMP1504;S1
19010679;10;V ;2;2019;MIPC;2020;TLMP1504;S1
19010683;9;AC;2;2020;MIPC;2020;TLMP1504;S1
19010726;12;V ;1;2020;MIPC;2020;TLMP1504;S1
19010775;12.5;V ;1;2020;MIPC;2020;TLMP1504;S1
19010777;11.2;V ;1;2019;MIPC;2020;TLMP1504;S1
19010793;10;V ;2;2019;MIPC;2020;TLMP1504;S1
19010799;14;V ;1;2020;MIPC;2020;TLMP1504;S1
19010804;12;V ;1;2020;MIPC;2020;TLMP1504;S1
19010816;0;NR;1;2020;MIPC;2020;TLMP1504;S1
19010820;14;V ;1;2019;MIPC;2020;TLMP1504;S1
19010818;11.5;V ;1;2020;MIPC;2020;TLMP1504;S1
19010827;10;V ;2;2020;MIPC;2020;TLMP1504;S1
19010840;10;V ;2;2019;MIPC;2020;TLMP1504;S1
19010841;0;NR;1;2020;MIPC;2020;TLMP1504;S1
19010842;10;V ;2;2019;MIPC;2020;TLMP1504;S1
19010880;5.5;NV;2;2020;MIPC;2020;TLMP1504;S1
19010933;14.5;V ;1;2020;MIPC;2020;TLMP1504;S1
19010934;13;V ;1;2020;MIPC;2020;TLMP1504;S1
19010954;10;V ;2;2019;MIPC;2020;TLMP1504;S1
19010966;0;NR;1;2020;MIPC;2020;TLMP1504;S1
19010967;10;V ;2;2019;MIPC;2020;TLMP1504;S1
19010968;10;V ;2;2020;MIPC;2020;TLMP1504;S1
19010976;0;NR;1;2020;MIPC;2020;TLMP1504;S1
19011114;10;V ;1;2019;MIPC;2020;TLMP1504;S1
19011190;10;V ;2;2019;MIPC;2020;TLMP1504;S1
19011279;10;V ;1;2020;MIPC;2020;TLMP1504;S1
19011828;10;V ;2;2019;MIPC;2020;TLMP1504;S1
19013312;0;NR;1;2020;MIPC;2020;TLMP1504;S1
20000009;16;V ;1;2020;MIPC;2020;TLMP1504;S1
20000013;13;V ;1;2020;MIPC;2020;TLMP1504;S1
20000015;0;NR;1;2020;MIPC;2020;TLMP1504;S1
20000017;10;V ;2;2020;MIPC;2020;TLMP1504;S1
20000019;14;V ;1;2020;MIPC;2020;TLMP1504;S1
20000020;17;V ;1;2020;MIPC;2020;TLMP1504;S1
20000047;14.5;V ;1;2020;MIPC;2020;TLMP1504;S1
20000050;13;V ;1;2020;MIPC;2020;TLMP1504;S1
20000091;12.5;V ;1;2020;MIPC;2020;TLMP1504;S1
20000095;10;V ;2;2020;MIPC;2020;TLMP1504;S1
20000098;14;V ;1;2020;MIPC;2020;TLMP1504;S1
20000099;0;NR;1;2020;MIPC;2020;TLMP1504;S1
20000100;17.5;V ;1;2020;MIPC;2020;TLMP1504;S1
20000102;12;V ;1;2020;MIPC;2020;TLMP1504;S1
20000103;13;V ;1;2020;MIPC;2020;TLMP1504;S1
20000104;16;V ;1;2020;MIPC;2020;TLMP1504;S1
20000105;10;V ;2;2020;MIPC;2020;TLMP1504;S1
20000109;0;NR;1;2020;MIPC;2020;TLMP1504;S1
20000110;0;NR;1;2020;MIPC;2020;TLMP1504;S1
20000112;0;NR;1;2020;MIPC;2020;TLMP1504;S1
20000117;15;V ;1;2020;MIPC;2020;TLMP1504;S1
20000118;13;V ;1;2020;MIPC;2020;TLMP1504;S1
20000119;0;NR;1;2020;MIPC;2020;TLMP1504;S1
20000120;17;V ;1;2020;MIPC;2020;TLMP1504;S1
20000122;13;V ;1;2020;MIPC;2020;TLMP1504;S1
20000164;14;V ;1;2020;MIPC;2020;TLMP1504;S1
20000165;16.8;V ;1;2020;MIPC;2020;TLMP1504;S1
20000166;13;V ;1;2020;MIPC;2020;TLMP1504;S1
20000181;12;V ;1;2020;MIPC;2020;TLMP1504;S1
20000183;11.5;V ;1;2020;MIPC;2020;TLMP1504;S1
20000188;10;V ;2;2020;MIPC;2020;TLMP1504;S1
20000189;10.5;V ;1;2020;MIPC;2020;TLMP1504;S1
20000190;14;V ;1;2020;MIPC;2020;TLMP1504;S1
20000191;12;V ;1;2020;MIPC;2020;TLMP1504;S1
20000192;10;V ;1;2020;MIPC;2020;TLMP1504;S1
20000193;10;V ;1;2020;MIPC;2020;TLMP1504;S1
20000194;13.5;V ;1;2020;MIPC;2020;TLMP1504;S1
20000195;13.5;V ;1;2020;MIPC;2020;TLMP1504;S1
20000196;14.5;V ;1;2020;MIPC;2020;TLMP1504;S1
20000198;11;V ;1;2020;MIPC;2020;TLMP1504;S1
20000200;0;NR;1;2020;MIPC;2020;TLMP1504;S1
20000201;11;V ;1;2020;MIPC;2020;TLMP1504;S1
20000202;11;V ;1;2020;MIPC;2020;TLMP1504;S1
20000203;11.5;V ;1;2020;MIPC;2020;TLMP1504;S1
20000204;1;NV;2;2020;MIPC;2020;TLMP1504;S1
20000205;10;V ;1;2020;MIPC;2020;TLMP1504;S1
20000220;13.5;V ;1;2020;MIPC;2020;TLMP1504;S1
20000221;10;V ;1;2020;MIPC;2020;TLMP1504;S1
20000222;12;V ;1;2020;MIPC;2020;TLMP1504;S1
20000223;14;V ;1;2020;MIPC;2020;TLMP1504;S1
20000228;10;V ;2;2020;MIPC;2020;TLMP1504;S1
20000230;12;V ;1;2020;MIPC;2020;TLMP1504;S1
20000231;11;V ;1;2020;MIPC;2020;TLMP1504;S1
20000252;10;V ;2;2020;MIPC;2020;TLMP1504;S1
20000254;10.5;V ;1;2020;MIPC;2020;TLMP1504;S1
20000258;10.5;V ;1;2020;MIPC;2020;TLMP1504;S1
20000259;11.5;V ;1;2020;MIPC;2020;TLMP1504;S1
20000260;11;V ;1;2020;MIPC;2020;TLMP1504;S1
20000261;12;V ;1;2020;MIPC;2020;TLMP1504;S1
20000267;10;V ;1;2020;MIPC;2020;TLMP1504;S1
20000270;12;V ;1;2020;MIPC;2020;TLMP1504;S1
20000272;13;V ;1;2020;MIPC;2020;TLMP1504;S1
20000278;10;V ;2;2020;MIPC;2020;TLMP1504;S1
20000279;16;V ;1;2020;MIPC;2020;TLMP1504;S1
20000280;13;V ;1;2020;MIPC;2020;TLMP1504;S1
20000281;11;V ;1;2020;MIPC;2020;TLMP1504;S1
20000282;12;V ;1;2020;MIPC;2020;TLMP1504;S1
20000287;0;NR;1;2020;MIPC;2020;TLMP1504;S1
20000290;10;V ;2;2020;MIPC;2020;TLMP1504;S1
20000291;17;V ;1;2020;MIPC;2020;TLMP1504;S1
20000292;12;V ;1;2020;MIPC;2020;TLMP1504;S1
20000295;15;V ;1;2020;MIPC;2020;TLMP1504;S1
20000296;14;V ;1;2020;MIPC;2020;TLMP1504;S1
20000297;12;V ;1;2020;MIPC;2020;TLMP1504;S1
20000299;10;V ;2;2020;MIPC;2020;TLMP1504;S1
20000302;10.5;V ;1;2020;MIPC;2020;TLMP1504;S1
20000303;15;V ;1;2020;MIPC;2020;TLMP1504;S1
20000305;11.5;V ;1;2020;MIPC;2020;TLMP1504;S1
20000315;12;V ;1;2020;MIPC;2020;TLMP1504;S1
20000325;12;V ;1;2020;MIPC;2020;TLMP1504;S1
20000326;0;NR;1;2020;MIPC;2020;TLMP1504;S1
20000329;10;V ;2;2020;MIPC;2020;TLMP1504;S1
20000345;19;V ;1;2020;MIPC;2020;TLMP1504;S1
20000346;12;V ;1;2020;MIPC;2020;TLMP1504;S1
20000347;0;NR;1;2020;MIPC;2020;TLMP1504;S1
20000352;10;V ;1;2020;MIPC;2020;TLMP1504;S1
20000354;11.5;V ;1;2020;MIPC;2020;TLMP1504;S1
20000355;16.8;V ;1;2020;MIPC;2020;TLMP1504;S1
20000887;12;V ;1;2020;MIPC;2020;TLMP1504;S1
20000890;14;V ;1;2020;MIPC;2020;TLMP1504;S1
20000898;10.5;V ;1;2020;MIPC;2020;TLMP1504;S1
20000899;18.5;V ;1;2020;MIPC;2020;TLMP1504;S1
20000901;12.5;V ;1;2020;MIPC;2020;TLMP1504;S1
20000904;0;NR;1;2020;MIPC;2020;TLMP1504;S1
20000905;13.5;V ;1;2020;MIPC;2020;TLMP1504;S1
20000907;16;V ;1;2020;MIPC;2020;TLMP1504;S1
20000908;14.5;V ;1;2020;MIPC;2020;TLMP1504;S1
20000910;14.5;V ;1;2020;MIPC;2020;TLMP1504;S1
20000911;10;V ;2;2020;MIPC;2020;TLMP1504;S1
20000914;8;NV;2;2020;MIPC;2020;TLMP1504;S1
20000915;15;V ;1;2020;MIPC;2020;TLMP1504;S1
20000953;14;V ;1;2020;MIPC;2020;TLMP1504;S1
20000954;10;V ;1;2020;MIPC;2020;TLMP1504;S1
20000955;10;V ;1;2020;MIPC;2020;TLMP1504;S1
20000956;10.5;V ;1;2020;MIPC;2020;TLMP1504;S1
20000957;10;V ;1;2020;MIPC;2020;TLMP1504;S1
20000958;16.5;V ;1;2020;MIPC;2020;TLMP1504;S1
20000959;15;V ;1;2020;MIPC;2020;TLMP1504;S1
20000960;13;V ;1;2020;MIPC;2020;TLMP1504;S1
20000961;17;V ;1;2020;MIPC;2020;TLMP1504;S1
20000964;18.5;V ;1;2020;MIPC;2020;TLMP1504;S1
20000975;10;V ;1;2020;MIPC;2020;TLMP1504;S1
20000995;10;V ;2;2020;MIPC;2020;TLMP1504;S1
20001010;13.5;V ;1;2020;MIPC;2020;TLMP1504;S1
20001011;10;V ;2;2020;MIPC;2020;TLMP1504;S1
20001040;11.5;V ;1;2020;MIPC;2020;TLMP1504;S1
20001041;15;V ;1;2020;MIPC;2020;TLMP1504;S1
20001043;14.5;V ;1;2020;MIPC;2020;TLMP1504;S1
20001046;12;V ;1;2020;MIPC;2020;TLMP1504;S1
20001048;0;NR;1;2020;MIPC;2020;TLMP1504;S1
20001125;10;V ;1;2020;MIPC;2020;TLMP1504;S1
20001128;18;V ;1;2020;MIPC;2020;TLMP1504;S1
20001131;13.5;V ;1;2020;MIPC;2020;TLMP1504;S1
20001135;11.5;V ;1;2020;MIPC;2020;TLMP1504;S1
20001137;10;V ;1;2020;MIPC;2020;TLMP1504;S1
20001144;10;V ;2;2020;MIPC;2020;TLMP1504;S1
20001148;10;V ;2;2020;MIPC;2020;TLMP1504;S1
20001150;10;V ;2;2020;MIPC;2020;TLMP1504;S1
20001155;13;V ;1;2020;MIPC;2020;TLMP1504;S1
20001158;13;V ;1;2020;MIPC;2020;TLMP1504;S1
20001161;12;V ;1;2020;MIPC;2020;TLMP1504;S1
20001167;14;V ;1;2020;MIPC;2020;TLMP1504;S1
20001205;10;V ;2;2020;MIPC;2020;TLMP1504;S1
20001207;11.5;V ;1;2020;MIPC;2020;TLMP1504;S1
20001209;12;V ;1;2020;MIPC;2020;TLMP1504;S1
20001214;16.5;V ;1;2020;MIPC;2020;TLMP1504;S1
20001217;10;V ;2;2020;MIPC;2020;TLMP1504;S1
20001219;0;NR;1;2020;MIPC;2020;TLMP1504;S1
20001241;10;V ;2;2020;MIPC;2020;TLMP1504;S1
20001247;16;V ;1;2020;MIPC;2020;TLMP1504;S1
20001249;10;V ;1;2020;MIPC;2020;TLMP1504;S1
20001251;14;V ;1;2020;MIPC;2020;TLMP1504;S1
20001253;12;V ;1;2020;MIPC;2020;TLMP1504;S1
20001256;11.5;V ;1;2020;MIPC;2020;TLMP1504;S1
20001261;12;V ;1;2020;MIPC;2020;TLMP1504;S1
20001263;10.5;V ;1;2020;MIPC;2020;TLMP1504;S1
20001304;11;V ;1;2020;MIPC;2020;TLMP1504;S1
20001307;14;V ;1;2020;MIPC;2020;TLMP1504;S1
20001311;11;V ;1;2020;MIPC;2020;TLMP1504;S1
20001315;10;V ;1;2020;MIPC;2020;TLMP1504;S1
20001354;16;V ;1;2020;MIPC;2020;TLMP1504;S1
20001378;0;NR;1;2020;MIPC;2020;TLMP1504;S1
20001380;11;V ;1;2020;MIPC;2020;TLMP1504;S1
20001382;14;V ;1;2020;MIPC;2020;TLMP1504;S1
20001384;10.5;V ;1;2020;MIPC;2020;TLMP1504;S1
20001387;14;V ;1;2020;MIPC;2020;TLMP1504;S1
20001389;11;V ;1;2020;MIPC;2020;TLMP1504;S1
20001390;10;V ;1;2020;MIPC;2020;TLMP1504;S1
20001393;10;V ;1;2020;MIPC;2020;TLMP1504;S1
20001398;19;V ;1;2020;MIPC;2020;TLMP1504;S1
20001401;12;V ;1;2020;MIPC;2020;TLMP1504;S1
20001403;13.8;V ;1;2020;MIPC;2020;TLMP1504;S1
20001404;11;V ;1;2020;MIPC;2020;TLMP1504;S1
20001406;13;V ;1;2020;MIPC;2020;TLMP1504;S1
20001430;10;V ;2;2020;MIPC;2020;TLMP1504;S1
20001431;0;NR;1;2020;MIPC;2020;TLMP1504;S1
20001433;10.5;V ;1;2020;MIPC;2020;TLMP1504;S1
20001434;12;V ;1;2020;MIPC;2020;TLMP1504;S1
20001436;10.5;V ;1;2020;MIPC;2020;TLMP1504;S1
20001439;0;NR;1;2020;MIPC;2020;TLMP1504;S1
20001440;12;V ;1;2020;MIPC;2020;TLMP1504;S1
20001487;10;V ;2;2020;MIPC;2020;TLMP1504;S1
20001496;12;V ;1;2020;MIPC;2020;TLMP1504;S1
20001615;13;V ;1;2020;MIPC;2020;TLMP1504;S1
20001618;14;V ;1;2020;MIPC;2020;TLMP1504;S1
20001620;13;V ;1;2020;MIPC;2020;TLMP1504;S1
20001623;10.5;V ;1;2020;MIPC;2020;TLMP1504;S1
20001626;0;NR;1;2020;MIPC;2020;TLMP1504;S1
20001628;11;V ;1;2020;MIPC;2020;TLMP1504;S1
20001632;13;V ;1;2020;MIPC;2020;TLMP1504;S1
20001634;0;NR;1;2020;MIPC;2020;TLMP1504;S1
20001635;15.5;V ;1;2020;MIPC;2020;TLMP1504;S1
20001687;15.5;V ;1;2020;MIPC;2020;TLMP1504;S1
20001694;17;V ;1;2020;MIPC;2020;TLMP1504;S1
20001697;10;V ;2;2020;MIPC;2020;TLMP1504;S1
20001702;10;V ;2;2020;MIPC;2020;TLMP1504;S1
20001703;10;V ;2;2020;MIPC;2020;TLMP1504;S1
20001705;10.5;V ;1;2020;MIPC;2020;TLMP1504;S1
20001708;16.8;V ;1;2020;MIPC;2020;TLMP1504;S1
20001710;13.5;V ;1;2020;MIPC;2020;TLMP1504;S1
20001711;13;V ;1;2020;MIPC;2020;TLMP1504;S1
20001713;13;V ;1;2020;MIPC;2020;TLMP1504;S1
20001716;11;V ;1;2020;MIPC;2020;TLMP1504;S1
20001719;14;V ;1;2020;MIPC;2020;TLMP1504;S1
20001722;0;NR;1;2020;MIPC;2020;TLMP1504;S1
20001725;15;V ;1;2020;MIPC;2020;TLMP1504;S1
20001727;11;V ;1;2020;MIPC;2020;TLMP1504;S1
20001729;10;V ;2;2020;MIPC;2020;TLMP1504;S1
20001732;12;V ;1;2020;MIPC;2020;TLMP1504;S1
20001734;12;V ;1;2020;MIPC;2020;TLMP1504;S1
20001735;11;V ;1;2020;MIPC;2020;TLMP1504;S1
20001737;0;NR;1;2020;MIPC;2020;TLMP1504;S1
20001739;10;V ;2;2020;MIPC;2020;TLMP1504;S1
20001740;10;V ;2;2020;MIPC;2020;TLMP1504;S1
20001741;11;V ;1;2020;MIPC;2020;TLMP1504;S1
20001743;10;V ;1;2020;MIPC;2020;TLMP1504;S1
20001744;14;V ;1;2020;MIPC;2020;TLMP1504;S1
20001750;10.5;V ;1;2020;MIPC;2020;TLMP1504;S1
20001751;12.5;V ;1;2020;MIPC;2020;TLMP1504;S1
15000272;10;V ;2;2015;MIPC;2020;TLMP1604;S1
15002395;10;V ;1;2015;MIPC;2020;TLMP1604;S1
15003217;10;V ;2;2015;MIPC;2020;TLMP1604;S1
16000767;12.5;V ;1;2016;MIPC;2020;TLMP1604;S1
16000914;0;NR;1;2020;MIPC;2020;TLMP1604;S1
16004528;10;V ;2;2018;MIPC;2020;TLMP1604;S1
16007410;10;V ;1;2016;MIPC;2020;TLMP1604;S1
17003807;10;V ;2;2017;MIPC;2020;TLMP1604;S1
17005077;10;V ;1;2017;MIPC;2020;TLMP1604;S1
17005240;10;V ;1;2017;MIPC;2020;TLMP1604;S1
17005366;12,875;V ;1;2017;MIPC;2020;TLMP1604;S1
17005380;11,375;V ;1;2017;MIPC;2020;TLMP1604;S1
17005456;13,375;V ;1;2017;MIPC;2020;TLMP1604;S1
17005612;10;V ;2;2017;MIPC;2020;TLMP1604;S1
17005679;18,375;V ;1;2017;MIPC;2020;TLMP1604;S1
17005695;11,125;V ;1;2017;MIPC;2020;TLMP1604;S1
17005770;10,375;V ;1;2017;MIPC;2020;TLMP1604;S1
17005780;10.2;V ;1;2017;MIPC;2020;TLMP1604;S1
17005810;12;V ;1;2017;MIPC;2020;TLMP1604;S1
17005824;12.2;V ;1;2017;MIPC;2020;TLMP1604;S1
17005877;13.2;V ;1;2017;MIPC;2020;TLMP1604;S1
17006869;14;V ;1;2020;MIPC;2020;TLMP1604;S1
17007757;10;V ;1;2017;MIPC;2020;TLMP1604;S1
17007758;15,125;V ;1;2017;MIPC;2020;TLMP1604;S1
17007981;10;V ;2;2017;MIPC;2020;TLMP1604;S1
17011572;10;V ;2;2018;MIPC;2020;TLMP1604;S1
18002553;14,625;V ;1;2018;MIPC;2020;TLMP1604;S1
18002622;16;V ;1;2018;MIPC;2020;TLMP1604;S1
18002663;0;NR;1;2020;MIPC;2020;TLMP1604;S1
18002675;14;V ;1;2018;MIPC;2020;TLMP1604;S1
18002696;14.2;V ;1;2018;MIPC;2020;TLMP1604;S1
18002705;13;V ;1;2018;MIPC;2020;TLMP1604;S1
18002712;10.5;V ;1;2018;MIPC;2020;TLMP1604;S1
18002929;10;V ;1;2018;MIPC;2020;TLMP1604;S1
18002965;14.8;V ;1;2018;MIPC;2020;TLMP1604;S1
18002988;0;NR;1;2020;MIPC;2020;TLMP1604;S1
18003076;16.2;V ;1;2018;MIPC;2020;TLMP1604;S1
18003107;14.5;V ;1;2018;MIPC;2020;TLMP1604;S1
18003111;12;V ;1;2018;MIPC;2020;TLMP1604;S1
18003302;0;NR;1;2020;MIPC;2020;TLMP1604;S1
18003319;12.2;V ;1;2018;MIPC;2020;TLMP1604;S1
18003407;13.5;V ;1;2018;MIPC;2020;TLMP1604;S1
18003531;14;V ;1;2019;MIPC;2020;TLMP1604;S1
18003538;10;V ;1;2018;MIPC;2020;TLMP1604;S1
18003574;13,375;V ;1;2018;MIPC;2020;TLMP1604;S1
18003777;14.8;V ;1;2018;MIPC;2020;TLMP1604;S1
18003837;12;V ;1;2018;MIPC;2020;TLMP1604;S1
18003892;10;V ;2;2019;MIPC;2020;TLMP1604;S1
18003958;10.2;V ;1;2018;MIPC;2020;TLMP1604;S1
18003967;11.5;V ;1;2018;MIPC;2020;TLMP1604;S1
18003985;13,125;V ;1;2018;MIPC;2020;TLMP1604;S1
18003990;10;V ;2;2018;MIPC;2020;TLMP1604;S1
18003992;10;V ;2;2018;MIPC;2020;TLMP1604;S1
18003999;10.5;V ;1;2018;MIPC;2020;TLMP1604;S1
18004007;10;V ;2;2018;MIPC;2020;TLMP1604;S1
18004010;13.2;V ;1;2018;MIPC;2020;TLMP1604;S1
18004026;10;V ;1;2018;MIPC;2020;TLMP1604;S1
18004481;12.5;V ;1;2019;MIPC;2020;TLMP1604;S1
18004523;14;V ;1;2018;MIPC;2020;TLMP1604;S1
18004540;11;V ;1;2018;MIPC;2020;TLMP1604;S1
18004652;13.5;V ;1;2018;MIPC;2020;TLMP1604;S1
18004705;10.2;V ;1;2018;MIPC;2020;TLMP1604;S1
18004793;11.5;V ;1;2019;MIPC;2020;TLMP1604;S1
18005094;10;V ;2;2019;MIPC;2020;TLMP1604;S1
18005705;10.8;V ;1;2018;MIPC;2020;TLMP1604;S1
18006162;15;V ;1;2018;MIPC;2020;TLMP1604;S1
18006699;14;V ;1;2018;MIPC;2020;TLMP1604;S1
18008934;13.5;V ;1;2018;MIPC;2020;TLMP1604;S1
18008958;13.8;V ;1;2018;MIPC;2020;TLMP1604;S1
18008960;10,125;V ;1;2018;MIPC;2020;TLMP1604;S1
18008971;10;V ;1;2018;MIPC;2020;TLMP1604;S1
18009021;14.2;V ;1;2018;MIPC;2020;TLMP1604;S1
18009043;10;V ;2;2018;MIPC;2020;TLMP1604;S1
18009048;10.5;V ;1;2018;MIPC;2020;TLMP1604;S1
18009118;0;NR;1;2020;MIPC;2020;TLMP1604;S1
18009431;0;NR;1;2020;MIPC;2020;TLMP1604;S1
18009587;10;V ;2;2018;MIPC;2020;TLMP1604;S1
18009796;16.2;V ;1;2018;MIPC;2020;TLMP1604;S1
18009797;12.8;V ;1;2018;MIPC;2020;TLMP1604;S1
18010025;10.5;V ;1;2018;MIPC;2020;TLMP1604;S1
18010277;0;NR;1;2020;MIPC;2020;TLMP1604;S1
18010394;11;V ;1;2018;MIPC;2020;TLMP1604;S1
18010533;0;NR;1;2020;MIPC;2020;TLMP1604;S1
18010538;15.5;V ;1;2019;MIPC;2020;TLMP1604;S1
18010785;10.5;V ;1;2019;MIPC;2020;TLMP1604;S1
18011541;10;V ;2;2018;MIPC;2020;TLMP1604;S1
18011547;11;V ;1;2018;MIPC;2020;TLMP1604;S1
18011563;10,375;V ;1;2018;MIPC;2020;TLMP1604;S1
18012462;10;V ;1;2018;MIPC;2020;TLMP1604;S1
19000669;16.5;V ;1;2019;MIPC;2020;TLMP1604;S1
19000876;15.5;V ;1;2019;MIPC;2020;TLMP1604;S1
19001110;13;V ;1;2019;MIPC;2020;TLMP1604;S1
19001146;13.5;V ;1;2019;MIPC;2020;TLMP1604;S1
19001171;11;V ;1;2019;MIPC;2020;TLMP1604;S1
19001177;11.5;V ;1;2019;MIPC;2020;TLMP1604;S1
19001206;13;V ;1;2019;MIPC;2020;TLMP1604;S1
19001214;16;V ;1;2019;MIPC;2020;TLMP1604;S1
19001229;14.2;V ;1;2019;MIPC;2020;TLMP1604;S1
19001345;0;NR;1;2020;MIPC;2020;TLMP1604;S1
19001409;12.5;V ;1;2019;MIPC;2020;TLMP1604;S1
19001435;13;V ;1;2020;MIPC;2020;TLMP1604;S1
19001527;0;NR;1;2020;MIPC;2020;TLMP1604;S1
19001548;13.5;V ;1;2019;MIPC;2020;TLMP1604;S1
19002059;10;V ;2;2019;MIPC;2020;TLMP1604;S1
19002241;13;V ;1;2019;MIPC;2020;TLMP1604;S1
19002254;17;V ;1;2020;MIPC;2020;TLMP1604;S1
19002263;0;NR;1;2020;MIPC;2020;TLMP1604;S1
19002304;0;NR;1;2020;MIPC;2020;TLMP1604;S1
19002323;14.8;V ;1;2019;MIPC;2020;TLMP1604;S1
19002391;15.5;V ;1;2019;MIPC;2020;TLMP1604;S1
19002393;13;V ;1;2019;MIPC;2020;TLMP1604;S1
19002603;0;NR;1;2020;MIPC;2020;TLMP1604;S1
19002742;0;NR;1;2020;MIPC;2020;TLMP1604;S1
19003237;16.5;V ;1;2019;MIPC;2020;TLMP1604;S1
19003242;13;V ;1;2019;MIPC;2020;TLMP1604;S1
19003265;10.2;V ;1;2019;MIPC;2020;TLMP1604;S1
19003465;13.5;V ;1;2019;MIPC;2020;TLMP1604;S1
19003687;0;NR;1;2020;MIPC;2020;TLMP1604;S1
19003918;12.5;V ;1;2019;MIPC;2020;TLMP1604;S1
19004031;10;V ;1;2019;MIPC;2020;TLMP1604;S1
19004055;13.5;V ;1;2019;MIPC;2020;TLMP1604;S1
19004077;10;V ;1;2020;MIPC;2020;TLMP1604;S1
19004078;14.5;V ;1;2019;MIPC;2020;TLMP1604;S1
19004083;12.5;V ;1;2019;MIPC;2020;TLMP1604;S1
19004102;15;V ;1;2019;MIPC;2020;TLMP1604;S1
19004166;0;NR;1;2020;MIPC;2020;TLMP1604;S1
19004199;0;NR;1;2020;MIPC;2020;TLMP1604;S1
19004214;13;V ;1;2019;MIPC;2020;TLMP1604;S1
19004228;12.5;V ;1;2019;MIPC;2020;TLMP1604;S1
19004243;16;V ;1;2019;MIPC;2020;TLMP1604;S1
19004307;10;V ;1;2019;MIPC;2020;TLMP1604;S1
19004365;13;V ;1;2020;MIPC;2020;TLMP1604;S1
19004420;10.8;V ;1;2019;MIPC;2020;TLMP1604;S1
19004425;16;V ;1;2019;MIPC;2020;TLMP1604;S1
19004435;0;NR;1;2020;MIPC;2020;TLMP1604;S1
19004444;0;NR;1;2020;MIPC;2020;TLMP1604;S1
19004449;14.5;V ;1;2019;MIPC;2020;TLMP1604;S1
19004451;0;NR;1;2020;MIPC;2020;TLMP1604;S1
19004456;11;V ;1;2020;MIPC;2020;TLMP1604;S1
19004457;16.5;V ;1;2019;MIPC;2020;TLMP1604;S1
19004459;10.5;V ;1;2019;MIPC;2020;TLMP1604;S1
19004486;10;V ;2;2019;MIPC;2020;TLMP1604;S1
19004492;10;V ;2;2019;MIPC;2020;TLMP1604;S1
