""
"17005369;10;;2;;BCG;2019;TLBC3104;S3"
"17005374;6,475;;2;;BCG;2019;TLBC3104;S3"
"17005376;10.5;;1;;BCG;2019;TLBC3104;S3"
"17005384;10,738;;1;;BCG;2019;TLBC3104;S3"
"17005386;10,938;;1;;BCG;2019;TLBC3104;S3"
"17005402;15;;1;;BCG;2019;TLBC3104;S3"
"17005425;12,375;;1;;BCG;2019;TLBC3104;S3"
"17005426;10.6;;1;;BCG;2019;TLBC3104;S3"
"17005429;10;;2;;BCG;2019;TLBC3104;S3"
"17005433;0;;1;;BCG;2019;TLBC3104;S3"
"17005445;8.4;;2;;BCG;2019;TLBC3104;S3"
"17005462;10,388;;1;;BCG;2019;TLBC3104;S3"
"17005465;11,038;;1;;BCG;2019;TLBC3104;S3"
"17005469;10;;1;;BCG;2019;TLBC3104;S3"
"17005485;0;;1;;BCG;2019;TLBC3104;S3"
"17005491;0;;1;;BCG;2019;TLBC3104;S3"
"17005496;0;;1;;BCG;2019;TLBC3104;S3"
"17005503;5;;2;;BCG;2019;TLBC3104;S3"
"17005504;10;;1;;BCG;2019;TLBC3104;S3"
"17005511;11,325;;1;;BCG;2019;TLBC3104;S3"
"17005516;0;;1;;BCG;2019;TLBC3104;S3"
"17005524;12,375;;1;;BCG;2019;TLBC3104;S3"
"17005558;8,213;;2;;BCG;2019;TLBC3104;S3"
"17005585;7,625;;2;;BCG;2019;TLBC3104;S3"
"17005596;10;;1;;BCG;2019;TLBC3104;S3"
"17005617;10.2;;1;;BCG;2019;TLBC3104;S3"
"17005624;0.9;;1;;BCG;2019;TLBC3104;S3"
"17005654;8,625;;2;;BCG;2019;TLBC3104;S3"
"17005656;8.5;;2;;BCG;2019;TLBC3104;S3"
"17005665;8,125;;2;;BCG;2019;TLBC3104;S3"
"17005671;;;;;BCG;2019;TLBC3104;S3"
"17005672;10;;1;;BCG;2019;TLBC3104;S3"
"17005683;9,125;;2;;BCG;2019;TLBC3104;S3"
"17005684;11,975;;1;;BCG;2019;TLBC3104;S3"
"17005690;13.2;;1;;BCG;2019;TLBC3104;S3"
"17005700;10,088;;1;;BCG;2019;TLBC3104;S3"
"17005702;10;;2;;BCG;2019;TLBC3104;S3"
"17005705;10,125;;1;;BCG;2019;TLBC3104;S3"
"17005707;10.7;;1;;BCG;2019;TLBC3104;S3"
"17005710;;;;;BCG;2019;TLBC3104;S3"
"17005712;7,625;;2;;BCG;2019;TLBC3104;S3"
"17005716;11,625;;1;;BCG;2019;TLBC3104;S3"
"17005718;7,725;;2;;BCG;2019;TLBC3104;S3"
"17005719;7.8;;2;;BCG;2019;TLBC3104;S3"
"17005721;9,875;;2;;BCG;2019;TLBC3104;S3"
"17005722;1,575;;1;;BCG;2019;TLBC3104;S3"
"17005742;7;;2;;BCG;2019;TLBC3104;S3"
"17005748;10;;1;;BCG;2019;TLBC3104;S3"
"17005754;8,875;;2;;BCG;2019;TLBC3104;S3"
"17005757;8.8;;2;;BCG;2019;TLBC3104;S3"
"17005766;6,588;;2;;BCG;2019;TLBC3104;S3"
"17005771;10;;2;;BCG;2019;TLBC3104;S3"
"17005801;11,225;;1;;BCG;2019;TLBC3104;S3"
"17005814;7.5;;2;;BCG;2019;TLBC3104;S3"
"17005817;8.5;;2;;BCG;2019;TLBC3104;S3"
"17005819;8,125;;2;;BCG;2019;TLBC3104;S3"
"17005823;11,288;;1;;BCG;2019;TLBC3104;S3"
"17005832;11.3;;1;;BCG;2019;TLBC3104;S3"
"17005835;11,313;;1;;BCG;2019;TLBC3104;S3"
"17005841;;;;;BCG;2019;TLBC3104;S3"
"17005842;;;;;BCG;2019;TLBC3104;S3"
"17005850;10,788;;1;;BCG;2019;TLBC3104;S3"
"17005852;8.8;;2;;BCG;2019;TLBC3104;S3"
"17005856;0;;1;;BCG;2019;TLBC3104;S3"
"17005864;8,563;;2;;BCG;2019;TLBC3104;S3"
"17005869;10;;2;;BCG;2019;TLBC3104;S3"
"17005882;;;;;BCG;2019;TLBC3104;S3"
"17005885;10;;1;;BCG;2019;TLBC3104;S3"
"17005897;7,375;;2;;BCG;2019;TLBC3104;S3"
"17005898;10;;2;;BCG;2019;TLBC3104;S3"
"17005908;9,037;;2;;BCG;2019;TLBC3104;S3"
"17005913;11.2;;1;;BCG;2019;TLBC3104;S3"
"17005919;12,175;;1;;BCG;2019;TLBC3104;S3"
"17005921;;;;;BCG;2019;TLBC3104;S3"
"17005923;10;;2;;BCG;2019;TLBC3104;S3"
"17005928;10;;2;;BCG;2019;TLBC3104;S3"
"17005931;10;;2;;BCG;2019;TLBC3104;S3"
"17005944;14,013;;1;;BCG;2019;TLBC3104;S3"
"17005948;6,575;;2;;BCG;2019;TLBC3104;S3"
"17005970;7;;2;;BCG;2019;TLBC3104;S3"
"17006031;8,075;;2;;BCG;2019;TLBC3104;S3"
"17006036;;;;;BCG;2019;TLBC3104;S3"
"17006044;11,813;;1;;BCG;2019;TLBC3104;S3"
"17006057;10;;2;;BCG;2019;TLBC3104;S3"
"17006071;8,675;;2;;BCG;2019;TLBC3104;S3"
"17006084;;;;;BCG;2019;TLBC3104;S3"
"17006087;6.7;;2;;BCG;2019;TLBC3104;S3"
"17006091;11,213;;1;;BCG;2019;TLBC3104;S3"
"17006093;0;;1;;BCG;2019;TLBC3104;S3"
"17006094;10,438;;1;;BCG;2019;TLBC3104;S3"
"17006099;10;;1;;BCG;2019;TLBC3104;S3"
"17006101;10;;1;;BCG;2019;TLBC3104;S3"
"17006102;6,588;;2;;BCG;2019;TLBC3104;S3"
"17006103;10.3;;1;;BCG;2019;TLBC3104;S3"
"17006104;0;;1;;BCG;2019;TLBC3104;S3"
"17006107;8,763;;2;;BCG;2019;TLBC3104;S3"
"17006108;12,125;;1;;BCG;2019;TLBC3104;S3"
"17006109;11,738;;1;;BCG;2019;TLBC3104;S3"
"17006111;8,338;;2;;BCG;2019;TLBC3104;S3"
"17006112;14,025;;1;;BCG;2019;TLBC3104;S3"
"17006114;10.1;;1;;BCG;2019;TLBC3104;S3"
"17006115;8.6;;2;;BCG;2019;TLBC3104;S3"
"17006118;10,275;;1;;BCG;2019;TLBC3104;S3"
"17006119;10;;1;;BCG;2019;TLBC3104;S3"
"17006121;5,375;;2;;BCG;2019;TLBC3104;S3"
"17006122;10;;1;;BCG;2019;TLBC3104;S3"
"17006125;10;;2;;BCG;2019;TLBC3104;S3"
"17006248;10;;2;;BCG;2019;TLBC3104;S3"
"17006303;8.6;;2;;BCG;2019;TLBC3104;S3"
"17006320;8.2;;2;;BCG;2019;TLBC3104;S3"
"17006376;11,563;;1;;BCG;2019;TLBC3104;S3"
"17006581;9,175;;2;;BCG;2019;TLBC3104;S3"
"17006781;10.8;;1;;BCG;2019;TLBC3104;S3"
"17006782;13,988;;1;;BCG;2019;TLBC3104;S3"
"17006982;10;;1;;BCG;2019;TLBC3104;S3"
"17006983;10;;1;;BCG;2019;TLBC3104;S3"
"17006991;14;;1;;BCG;2019;TLBC3104;S3"
"17007122;;;;;BCG;2019;TLBC3104;S3"
"17007657;11,625;;1;;BCG;2019;TLBC3104;S3"
"17007672;;;;;BCG;2019;TLBC3104;S3"
"17007673;7.4;;2;;BCG;2019;TLBC3104;S3"
"17007674;10;;1;;BCG;2019;TLBC3104;S3"
"17007762;9,575;;2;;BCG;2019;TLBC3104;S3"
"17008002;10,375;;1;;BCG;2019;TLBC3104;S3"
"17008735;0;;1;;BCG;2019;TLBC3104;S3"
"17009909;;;;;BCG;2019;TLBC3104;S3"
"17010757;11,625;;1;;BCG;2019;TLBC3104;S3"
"17010762;10;;2;;BCG;2019;TLBC3104;S3"
"17011214;13.5;;1;;BCG;2019;TLBC3104;S3"
"17011392;15,125;;1;;BCG;2019;TLBC3104;S3"
"17011674;14,175;;1;;BCG;2019;TLBC3104;S3"
"17011675;10,375;;1;;BCG;2019;TLBC3104;S3"
"17011785;0;;1;;BCG;2019;TLBC3104;S3"
"17012364;15,225;;1;;BCG;2019;TLBC3104;S3"
"18001810;8,625;;2;;BCG;2019;TLBC3104;S3"
"18001839;0;;1;;BCG;2019;TLBC3104;S3"
"18001856;13,313;;1;;BCG;2019;TLBC3104;S3"
"18001925;13,988;;1;;BCG;2019;TLBC3104;S3"
"18001989;10.6;;1;;BCG;2019;TLBC3104;S3"
"18001995;11,163;;1;;BCG;2019;TLBC3104;S3"
"18002008;10,075;;1;;BCG;2019;TLBC3104;S3"
"18002044;15,513;;1;;BCG;2019;TLBC3104;S3"
"18002080;10;;1;;BCG;2019;TLBC3104;S3"
"18002096;15.4;;1;;BCG;2019;TLBC3104;S3"
"18002116;10,213;;1;;BCG;2019;TLBC3104;S3"
"18002127;11,888;;1;;BCG;2019;TLBC3104;S3"
"18002133;12,125;;1;;BCG;2019;TLBC3104;S3"
"18002165;6,713;;2;;BCG;2019;TLBC3104;S3"
"18002177;11,925;;1;;BCG;2019;TLBC3104;S3"
"18002220;16,763;;1;;BCG;2019;TLBC3104;S3"
"18002245;9.4;;2;;BCG;2019;TLBC3104;S3"
"18002287;14,863;;1;;BCG;2019;TLBC3104;S3"
"18002301;12,713;;1;;BCG;2019;TLBC3104;S3"
"18002311;9.8;;2;;BCG;2019;TLBC3104;S3"
"18002319;10;;2;;BCG;2019;TLBC3104;S3"
"18002331;;;;;BCG;2019;TLBC3104;S3"
"18002341;10,275;;1;;BCG;2019;TLBC3104;S3"
"18002352;10,875;;1;;BCG;2019;TLBC3104;S3"
"18002355;9.4;;2;;BCG;2019;TLBC3104;S3"
"18002363;10,875;;1;;BCG;2019;TLBC3104;S3"
"18002366;;;;;BCG;2019;TLBC3104;S3"
"18002372;8.2;;2;;BCG;2019;TLBC3104;S3"
"18002374;3,825;;1;;BCG;2019;TLBC3104;S3"
"18002380;13,525;;1;;BCG;2019;TLBC3104;S3"
"18002394;11,938;;1;;BCG;2019;TLBC3104;S3"
"18002395;;;;;BCG;2019;TLBC3104;S3"
"18002416;9.4;;2;;BCG;2019;TLBC3104;S3"
"18002423;14,975;;1;;BCG;2019;TLBC3104;S3"
"18002449;;;;;BCG;2019;TLBC3104;S3"
"18002559;0;;1;;BCG;2019;TLBC3104;S3"
"18002565;10;;1;;BCG;2019;TLBC3104;S3"
"18002567;;;;;BCG;2019;TLBC3104;S3"
"18002574;1,238;;1;;BCG;2019;TLBC3104;S3"
"18002578;6.9;;2;;BCG;2019;TLBC3104;S3"
"18002580;9;;2;;BCG;2019;TLBC3104;S3"
"18002584;15,425;;1;;BCG;2019;TLBC3104;S3"
"18002589;8,325;;2;;BCG;2019;TLBC3104;S3"
"18002595;10;;2;;BCG;2019;TLBC3104;S3"
"18002597;;;;;BCG;2019;TLBC3104;S3"
"18002600;7.1;;2;;BCG;2019;TLBC3104;S3"
"18002603;11.2;;1;;BCG;2019;TLBC3104;S3"
"18002608;5,025;;2;;BCG;2019;TLBC3104;S3"
"18002611;9,075;;2;;BCG;2019;TLBC3104;S3"
"18002615;1,463;;1;;BCG;2019;TLBC3104;S3"
"18002620;9.4;;2;;BCG;2019;TLBC3104;S3"
"18002623;7,525;;2;;BCG;2019;TLBC3104;S3"
"18002632;10.3;;1;;BCG;2019;TLBC3104;S3"
"18002635;13.7;;1;;BCG;2019;TLBC3104;S3"
"18002644;;;;;BCG;2019;TLBC3104;S3"
"18002650;11,025;;1;;BCG;2019;TLBC3104;S3"
"18002652;0;;1;;BCG;2019;TLBC3104;S3"
"18002655;10;;1;;BCG;2019;TLBC3104;S3"
"18002659;;;;;BCG;2019;TLBC3104;S3"
"18002664;6.4;;2;;BCG;2019;TLBC3104;S3"
"18002676;8.1;;2;;BCG;2019;TLBC3104;S3"
"18002681;17,263;;1;;BCG;2019;TLBC3104;S3"
"18002686;12.8;;1;;BCG;2019;TLBC3104;S3"
"18002688;10,313;;1;;BCG;2019;TLBC3104;S3"
"18002690;10;;2;;BCG;2019;TLBC3104;S3"
"18002697;9.3;;2;;BCG;2019;TLBC3104;S3"
"18002699;12,288;;1;;BCG;2019;TLBC3104;S3"
"18002704;8.2;;2;;BCG;2019;TLBC3104;S3"
"18002707;10,175;;1;;BCG;2019;TLBC3104;S3"
"18002713;7,525;;2;;BCG;2019;TLBC3104;S3"
"18002716;0;;1;;BCG;2019;TLBC3104;S3"
"18002718;;;;;BCG;2019;TLBC3104;S3"
"18002719;14,313;;1;;BCG;2019;TLBC3104;S3"
"18002720;8.6;;2;;BCG;2019;TLBC3104;S3"
"18002721;10.9;;1;;BCG;2019;TLBC3104;S3"
"18002722;14,825;;1;;BCG;2019;TLBC3104;S3"
"18002723;7,513;;2;;BCG;2019;TLBC3104;S3"
"18002725;12.2;;1;;BCG;2019;TLBC3104;S3"
"18002726;5.7;;2;;BCG;2019;TLBC3104;S3"
"18002727;12,975;;1;;BCG;2019;TLBC3104;S3"
"18002728;10,438;;1;;BCG;2019;TLBC3104;S3"
"18002730;7.2;;2;;BCG;2019;TLBC3104;S3"
"18002764;8,475;;2;;BCG;2019;TLBC3104;S3"
"18002798;12,913;;1;;BCG;2019;TLBC3104;S3"
"18002805;9,575;;2;;BCG;2019;TLBC3104;S3"
"18002811;10,075;;1;;BCG;2019;TLBC3104;S3"
"18002817;16,263;;1;;BCG;2019;TLBC3104;S3"
"18002818;9,125;;2;;BCG;2019;TLBC3104;S3"
"18002828;10;;1;;BCG;2019;TLBC3104;S3"
"18002833;13,488;;1;;BCG;2019;TLBC3104;S3"
"18002839;16,063;;1;;BCG;2019;TLBC3104;S3"
"18002859;7.5;;2;;BCG;2019;TLBC3104;S3"
"18002881;10;;2;;BCG;2019;TLBC3104;S3"
"18002887;12.6;;1;;BCG;2019;TLBC3104;S3"
"18002902;9,575;;2;;BCG;2019;TLBC3104;S3"
"18002912;0;;1;;BCG;2019;TLBC3104;S3"
"18002920;1.4;;1;;BCG;2019;TLBC3104;S3"
"18002964;10.7;;1;;BCG;2019;TLBC3104;S3"
"18002970;10;;1;;BCG;2019;TLBC3104;S3"
"18002977;;;;;BCG;2019;TLBC3104;S3"
"18002985;0;;1;;BCG;2019;TLBC3104;S3"
"18002993;9,463;;2;;BCG;2019;TLBC3104;S3"
"18003039;0;;1;;BCG;2019;TLBC3104;S3"
"18003052;11,213;;1;;BCG;2019;TLBC3104;S3"
"18003062;10;;2;;BCG;2019;TLBC3104;S3"
"18003099;13,363;;1;;BCG;2019;TLBC3104;S3"
"18003135;7,163;;2;;BCG;2019;TLBC3104;S3"
"18003146;12.6;;1;;BCG;2019;TLBC3104;S3"
"18003154;8,025;;2;;BCG;2019;TLBC3104;S3"
"18003163;10,625;;1;;BCG;2019;TLBC3104;S3"
"18003182;;;;;BCG;2019;TLBC3104;S3"
"18003200;;;;;BCG;2019;TLBC3104;S3"
"18003237;11,125;;1;;BCG;2019;TLBC3104;S3"
"18003244;11,513;;1;;BCG;2019;TLBC3104;S3"
"18003249;7,975;;2;;BCG;2019;TLBC3104;S3"
"18003254;12,088;;1;;BCG;2019;TLBC3104;S3"
"18003258;7;;2;;BCG;2019;TLBC3104;S3"
"18003274;10,163;;1;;BCG;2019;TLBC3104;S3"
"18003294;13,513;;1;;BCG;2019;TLBC3104;S3"
"18003309;10;;1;;BCG;2019;TLBC3104;S3"
"18003329;;;;;BCG;2019;TLBC3104;S3"
"18003331;13,425;;1;;BCG;2019;TLBC3104;S3"
"18003352;10;;2;;BCG;2019;TLBC3104;S3"
"18003363;;;;;BCG;2019;TLBC3104;S3"
"18003370;;;;;BCG;2019;TLBC3104;S3"
"18003446;13,288;;1;;BCG;2019;TLBC3104;S3"
"18003454;10;;2;;BCG;2019;TLBC3104;S3"
"18003462;14,013;;1;;BCG;2019;TLBC3104;S3"
"18003470;10,175;;1;;BCG;2019;TLBC3104;S3"
"18003489;10;;2;;BCG;2019;TLBC3104;S3"
"18003501;7.2;;2;;BCG;2019;TLBC3104;S3"
"18003539;5,175;;2;;BCG;2019;TLBC3104;S3"
"18003545;11,775;;1;;BCG;2019;TLBC3104;S3"
"18003588;11.2;;1;;BCG;2019;TLBC3104;S3"
