COD_ETU;Note : TLMP1104;RÃ©sultat : TLMP1104;Session : TLMP1104;AnnÃ©e : TLMP1104;Filière;Année;Module;Semestre
19001439;10.2;V  ;1;2019;MIPC;2019;TLMP1504;S1
19001495;10.8;V  ;1;2019;MIPC;2019;TLMP1504;S1
19001527;0;NRA;1;2019;MIPC;2019;TLMP1504;S1
19001529;10;V  ;2;2019;MIPC;2019;TLMP1504;S1
19001543;8;AC ;2;2019;MIPC;2019;TLMP1504;S1
19001548;11;V  ;1;2019;MIPC;2019;TLMP1504;S1
19001572;5,625;NV ;2;2019;MIPC;2019;TLMP1504;S1
19002003;10.2;V  ;1;2019;MIPC;2019;TLMP1504;S1
19002022;13.8;V  ;1;2019;MIPC;2019;TLMP1504;S1
19002030;6.5;NV ;2;2019;MIPC;2019;TLMP1504;S1
19002046;0;NRA;1;2019;MIPC;2019;TLMP1504;S1
19002059;9;NV ;2;2019;MIPC;2019;TLMP1504;S1
19002068;10;V  ;1;2019;MIPC;2019;TLMP1504;S1
19002165;10.8;V  ;1;2019;MIPC;2019;TLMP1504;S1
19002171;7.5;NV ;2;2019;MIPC;2019;TLMP1504;S1
19002228;8.5;NV ;2;2019;MIPC;2019;TLMP1504;S1
19002231;11.8;V  ;1;2019;MIPC;2019;TLMP1504;S1
19002234;14.5;V  ;1;2019;MIPC;2019;TLMP1504;S1
19002241;10;V  ;2;2019;MIPC;2019;TLMP1504;S1
19002248;9.5;AC ;2;2019;MIPC;2019;TLMP1504;S1
19002254;10,125;V  ;1;2019;MIPC;2019;TLMP1504;S1
19002259;15;V  ;1;2019;MIPC;2019;TLMP1504;S1
19002263;4.8;NRA;1;2019;MIPC;2019;TLMP1504;S1
19002290;14.2;V  ;1;2019;MIPC;2019;TLMP1504;S1
19002294;10;V  ;1;2019;MIPC;2019;TLMP1504;S1
19002298;17.2;V  ;1;2019;MIPC;2019;TLMP1504;S1
19002304;9,375;NV ;2;2019;MIPC;2019;TLMP1504;S1
19002308;10;V  ;2;2019;MIPC;2019;TLMP1504;S1
19002323;12.2;V  ;1;2019;MIPC;2019;TLMP1504;S1
19002371;13,625;V  ;1;2019;MIPC;2019;TLMP1504;S1
19002373;12.8;V  ;1;2019;MIPC;2019;TLMP1504;S1
19002391;7;NV ;2;2019;MIPC;2019;TLMP1504;S1
19002393;7.8;NV ;2;2019;MIPC;2019;TLMP1504;S1
19002396;9;NV ;2;2019;MIPC;2019;TLMP1504;S1
19002598;11.2;V  ;1;2019;MIPC;2019;TLMP1504;S1
19002603;5.2;NV ;2;2019;MIPC;2019;TLMP1504;S1
19002606;12.8;V  ;1;2019;MIPC;2019;TLMP1504;S1
19002609;15;V  ;1;2019;MIPC;2019;TLMP1504;S1
19002639;15;V  ;1;2019;MIPC;2019;TLMP1504;S1
19002653;12;V  ;1;2019;MIPC;2019;TLMP1504;S1
19002731;12.8;V  ;1;2019;MIPC;2019;TLMP1504;S1
19002742;0;NRA;1;2019;MIPC;2019;TLMP1504;S1
19002766;13.5;V  ;1;2019;MIPC;2019;TLMP1504;S1
19002781;12.8;V  ;1;2019;MIPC;2019;TLMP1504;S1
19002799;10;V  ;2;2019;MIPC;2019;TLMP1504;S1
19002813;14;V  ;1;2019;MIPC;2019;TLMP1504;S1
19003026;10,875;V  ;1;2019;MIPC;2019;TLMP1504;S1
19003228;16.2;V  ;1;2019;MIPC;2019;TLMP1504;S1
19003237;13.5;V  ;1;2019;MIPC;2019;TLMP1504;S1
19003242;7;NV ;2;2019;MIPC;2019;TLMP1504;S1
19003265;8.8;NV ;2;2019;MIPC;2019;TLMP1504;S1
19003465;6.5;NV ;2;2019;MIPC;2019;TLMP1504;S1
19003687;6.8;NV ;2;2019;MIPC;2019;TLMP1504;S1
19003694;13,125;V  ;1;2019;MIPC;2019;TLMP1504;S1
19003729;12,125;V  ;1;2019;MIPC;2019;TLMP1504;S1
19003909;13;V  ;1;2019;MIPC;2019;TLMP1504;S1
19003918;10;V  ;2;2019;MIPC;2019;TLMP1504;S1
19003951;4;NRA;1;2019;MIPC;2019;TLMP1504;S1
19004031;4.8;NRA;1;2019;MIPC;2019;TLMP1504;S1
19004045;10;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004055;10;V  ;2;2019;MIPC;2019;TLMP1504;S1
19004075;14,875;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004077;9;NV ;2;2019;MIPC;2019;TLMP1504;S1
19004078;8.2;NV ;2;2019;MIPC;2019;TLMP1504;S1
19004083;10,125;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004102;11;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004112;17,875;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004118;12;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004128;10;V  ;2;2019;MIPC;2019;TLMP1504;S1
19004137;10;V  ;2;2019;MIPC;2019;TLMP1504;S1
19004146;12;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004164;10.5;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004166;0;NRA;1;2019;MIPC;2019;TLMP1504;S1
19004171;12.5;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004184;15.2;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004194;14;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004199;0;NRA;1;2019;MIPC;2019;TLMP1504;S1
19004204;13;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004210;14.5;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004214;10;V  ;2;2019;MIPC;2019;TLMP1504;S1
19004228;8;NV ;2;2019;MIPC;2019;TLMP1504;S1
19004243;10;V  ;2;2019;MIPC;2019;TLMP1504;S1
19004267;10;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004299;9.5;AC ;2;2019;MIPC;2019;TLMP1504;S1
19004302;10;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004307;8.2;NV ;2;2019;MIPC;2019;TLMP1504;S1
19004311;12.2;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004320;11;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004325;10;V  ;2;2019;MIPC;2019;TLMP1504;S1
19004329;16.5;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004339;10;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004397;10;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004398;11.8;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004413;10,875;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004420;7;NV ;2;2019;MIPC;2019;TLMP1504;S1
19004422;7;AC ;2;2019;MIPC;2019;TLMP1504;S1
19004425;10;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004429;10;V  ;2;2019;MIPC;2019;TLMP1504;S1
19004431;13.2;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004435;0;NRA;1;2019;MIPC;2019;TLMP1504;S1
19004444;10;V  ;2;2019;MIPC;2019;TLMP1504;S1
19004449;8.2;NV ;2;2019;MIPC;2019;TLMP1504;S1
19004450;11;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004451;0;NRA;1;2019;MIPC;2019;TLMP1504;S1
19004456;10;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004457;7;NV ;2;2019;MIPC;2019;TLMP1504;S1
19004459;10;V  ;2;2019;MIPC;2019;TLMP1504;S1
19004463;10;V  ;2;2019;MIPC;2019;TLMP1504;S1
19004466;11.5;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004476;13,375;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004477;8.7;AC ;2;2019;MIPC;2019;TLMP1504;S1
19004478;13.2;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004480;14.5;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004482;13;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004486;10;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004492;1,125;NRA;1;2019;MIPC;2019;TLMP1504;S1
19004495;9;AC ;2;2019;MIPC;2019;TLMP1504;S1
19004499;7,625;NV ;2;2019;MIPC;2019;TLMP1504;S1
19004502;9.8;AC ;2;2019;MIPC;2019;TLMP1504;S1
19004504;9;AC ;2;2019;MIPC;2019;TLMP1504;S1
19004506;10;V  ;2;2019;MIPC;2019;TLMP1504;S1
19004508;10;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004515;12.2;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004516;10;V  ;2;2019;MIPC;2019;TLMP1504;S1
19004518;10;V  ;2;2019;MIPC;2019;TLMP1504;S1
19004520;10;V  ;2;2019;MIPC;2019;TLMP1504;S1
19004523;11.2;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004529;10;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004531;10;V  ;2;2019;MIPC;2019;TLMP1504;S1
19004540;5.8;NV ;2;2019;MIPC;2019;TLMP1504;S1
19004542;11.8;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004628;7.5;NV ;2;2019;MIPC;2019;TLMP1504;S1
19004702;13;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004714;0;NRA;1;2019;MIPC;2019;TLMP1504;S1
19004721;10;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004724;8.5;NV ;2;2019;MIPC;2019;TLMP1504;S1
19004734;12.2;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004742;12;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004755;8.2;NV ;2;2019;MIPC;2019;TLMP1504;S1
19004761;8.8;NV ;2;2019;MIPC;2019;TLMP1504;S1
19004769;8.5;AC ;2;2019;MIPC;2019;TLMP1504;S1
19004774;8.2;NV ;2;2019;MIPC;2019;TLMP1504;S1
19004783;10;V  ;2;2019;MIPC;2019;TLMP1504;S1
19004786;8,875;NV ;2;2019;MIPC;2019;TLMP1504;S1
19004792;6,375;NV ;2;2019;MIPC;2019;TLMP1504;S1
19004796;8;NV ;2;2019;MIPC;2019;TLMP1504;S1
19004799;15;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004802;10;V  ;2;2019;MIPC;2019;TLMP1504;S1
19004818;12.5;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004826;10;V  ;2;2019;MIPC;2019;TLMP1504;S1
19004837;10,375;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004852;6.2;NV ;2;2019;MIPC;2019;TLMP1504;S1
19004867;7;NV ;2;2019;MIPC;2019;TLMP1504;S1
19004872;9.5;NV ;2;2019;MIPC;2019;TLMP1504;S1
19004878;6;NV ;2;2019;MIPC;2019;TLMP1504;S1
19004885;10;V  ;2;2019;MIPC;2019;TLMP1504;S1
19004898;10.5;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004903;8.2;AC ;2;2019;MIPC;2019;TLMP1504;S1
19004911;11,625;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004920;5.5;NV ;2;2019;MIPC;2019;TLMP1504;S1
19004930;10;V  ;2;2019;MIPC;2019;TLMP1504;S1
19004937;5.8;NV ;2;2019;MIPC;2019;TLMP1504;S1
19004947;0;NRA;1;2019;MIPC;2019;TLMP1504;S1
19004959;3.5;NRA;1;2019;MIPC;2019;TLMP1504;S1
19004964;5.8;NV ;2;2019;MIPC;2019;TLMP1504;S1
19004971;8,625;NV ;2;2019;MIPC;2019;TLMP1504;S1
19004975;13.5;V  ;1;2019;MIPC;2019;TLMP1504;S1
19004985;9;AC ;2;2019;MIPC;2019;TLMP1504;S1
19004993;8.5;NV ;2;2019;MIPC;2019;TLMP1504;S1
19004999;6.5;NV ;2;2019;MIPC;2019;TLMP1504;S1
19005005;10;V  ;1;2019;MIPC;2019;TLMP1504;S1
19005013;10;V  ;1;2019;MIPC;2019;TLMP1504;S1
19005016;10;V  ;1;2019;MIPC;2019;TLMP1504;S1
19005092;7.5;NV ;2;2019;MIPC;2019;TLMP1504;S1
19005137;8.2;NV ;2;2019;MIPC;2019;TLMP1504;S1
19005151;9;NV ;2;2019;MIPC;2019;TLMP1504;S1
19005160;12.2;V  ;1;2019;MIPC;2019;TLMP1504;S1
19005175;14.2;V  ;1;2019;MIPC;2019;TLMP1504;S1
19005182;0;NRA;1;2019;MIPC;2019;TLMP1504;S1
19005195;10.5;V  ;1;2019;MIPC;2019;TLMP1504;S1
19005228;0;NRA;1;2019;MIPC;2019;TLMP1504;S1
19005242;12,625;V  ;1;2019;MIPC;2019;TLMP1504;S1
19005398;10;V  ;2;2019;MIPC;2019;TLMP1504;S1
19005441;0;NRA;1;2019;MIPC;2019;TLMP1504;S1
19005446;10,875;V  ;1;2019;MIPC;2019;TLMP1504;S1
19005449;10;V  ;2;2019;MIPC;2019;TLMP1504;S1
19005451;7;NV ;2;2019;MIPC;2019;TLMP1504;S1
19005455;4.2;NRA;1;2019;MIPC;2019;TLMP1504;S1
19005457;10;V  ;2;2019;MIPC;2019;TLMP1504;S1
19005462;0;NRA;1;2019;MIPC;2019;TLMP1504;S1
19005468;7.2;NV ;2;2019;MIPC;2019;TLMP1504;S1
19005483;7;NV ;2;2019;MIPC;2019;TLMP1504;S1
15000193;11.5;V  ;1;2015;MIPC;2019;TLMP1604;S1
15000272;10;V  ;2;2015;MIPC;2019;TLMP1604;S1
15002395;10;V  ;1;2015;MIPC;2019;TLMP1604;S1
15003217;10;V  ;2;2015;MIPC;2019;TLMP1604;S1
15003319;10,125;V  ;1;2015;MIPC;2019;TLMP1604;S1
15005352;10;V  ;2;2015;MIPC;2019;TLMP1604;S1
15005628;13.8;V  ;1;2015;MIPC;2019;TLMP1604;S1
15005660;10;V  ;2;2015;MIPC;2019;TLMP1604;S1
15006164;11.5;V  ;1;2015;MIPC;2019;TLMP1604;S1
16000511;10;V  ;1;2017;MIPC;2019;TLMP1604;S1
16000767;12.5;V  ;1;2016;MIPC;2019;TLMP1604;S1
16000909;10;V  ;2;2016;MIPC;2019;TLMP1604;S1
16000914;0;NRA;1;2019;MIPC;2019;TLMP1604;S1
16001125;14,375;V  ;1;2017;MIPC;2019;TLMP1604;S1
16002215;10;V  ;2;2016;MIPC;2019;TLMP1604;S1
16004528;10;V  ;2;2018;MIPC;2019;TLMP1604;S1
16007410;10;V  ;1;2016;MIPC;2019;TLMP1604;S1
17001640;10;V  ;2;2017;MIPC;2019;TLMP1604;S1
17002476;13.8;V  ;1;2017;MIPC;2019;TLMP1604;S1
17003807;10;V  ;2;2017;MIPC;2019;TLMP1604;S1
17004863;16;V  ;1;2018;MIPC;2019;TLMP1604;S1
17005077;10;V  ;1;2017;MIPC;2019;TLMP1604;S1
17005156;10;V  ;1;2017;MIPC;2019;TLMP1604;S1
17005207;10;V  ;2;2017;MIPC;2019;TLMP1604;S1
17005240;10;V  ;1;2017;MIPC;2019;TLMP1604;S1
17005366;12,875;V  ;1;2017;MIPC;2019;TLMP1604;S1
17005380;11,375;V  ;1;2017;MIPC;2019;TLMP1604;S1
17005456;13,375;V  ;1;2017;MIPC;2019;TLMP1604;S1
17005525;14,625;V  ;1;2017;MIPC;2019;TLMP1604;S1
17005557;14.5;V  ;1;2017;MIPC;2019;TLMP1604;S1
17005569;10;V  ;1;2017;MIPC;2019;TLMP1604;S1
17005575;13;V  ;1;2018;MIPC;2019;TLMP1604;S1
17005609;10;V  ;2;2017;MIPC;2019;TLMP1604;S1
17005611;11.2;V  ;1;2017;MIPC;2019;TLMP1604;S1
17005612;10;V  ;2;2017;MIPC;2019;TLMP1604;S1
17005644;11.2;V  ;1;2017;MIPC;2019;TLMP1604;S1
17005655;10;V  ;1;2017;MIPC;2019;TLMP1604;S1
17005657;11,125;V  ;1;2017;MIPC;2019;TLMP1604;S1
17005679;18,375;V  ;1;2017;MIPC;2019;TLMP1604;S1
17005695;11,125;V  ;1;2017;MIPC;2019;TLMP1604;S1
17005770;10,375;V  ;1;2017;MIPC;2019;TLMP1604;S1
17005772;11.5;V  ;1;2017;MIPC;2019;TLMP1604;S1
17005780;10.2;V  ;1;2017;MIPC;2019;TLMP1604;S1
17005786;10.2;V  ;1;2017;MIPC;2019;TLMP1604;S1
17005810;12;V  ;1;2017;MIPC;2019;TLMP1604;S1
17005824;12.2;V  ;1;2017;MIPC;2019;TLMP1604;S1
17005877;13.2;V  ;1;2017;MIPC;2019;TLMP1604;S1
17005937;11,875;V  ;1;2017;MIPC;2019;TLMP1604;S1
17006040;10;V  ;2;2017;MIPC;2019;TLMP1604;S1
17006767;10;V  ;1;2017;MIPC;2019;TLMP1604;S1
17007320;11;V  ;1;2017;MIPC;2019;TLMP1604;S1
17007757;10;V  ;1;2017;MIPC;2019;TLMP1604;S1
17007758;15,125;V  ;1;2017;MIPC;2019;TLMP1604;S1
17007981;10;V  ;2;2017;MIPC;2019;TLMP1604;S1
17011572;10;V  ;2;2018;MIPC;2019;TLMP1604;S1
18000631;14;V  ;1;2018;MIPC;2019;TLMP1604;S1
18002553;14,625;V  ;1;2018;MIPC;2019;TLMP1604;S1
18002570;10;V  ;2;2018;MIPC;2019;TLMP1604;S1
18002599;17,125;V  ;1;2018;MIPC;2019;TLMP1604;S1
18002618;14.5;V  ;1;2018;MIPC;2019;TLMP1604;S1
18002622;16;V  ;1;2018;MIPC;2019;TLMP1604;S1
18002648;13,125;V  ;1;2018;MIPC;2019;TLMP1604;S1
18002651;14.2;V  ;1;2018;MIPC;2019;TLMP1604;S1
18002661;11.2;V  ;1;2018;MIPC;2019;TLMP1604;S1
18002663;0;NRA;1;2019;MIPC;2019;TLMP1604;S1
18002675;14;V  ;1;2018;MIPC;2019;TLMP1604;S1
18002678;10.2;V  ;1;2018;MIPC;2019;TLMP1604;S1
18002680;13.5;V  ;1;2018;MIPC;2019;TLMP1604;S1
18002689;12.5;V  ;1;2018;MIPC;2019;TLMP1604;S1
18002691;12.2;V  ;1;2018;MIPC;2019;TLMP1604;S1
18002696;14.2;V  ;1;2018;MIPC;2019;TLMP1604;S1
18002705;13;V  ;1;2018;MIPC;2019;TLMP1604;S1
18002712;10.5;V  ;1;2018;MIPC;2019;TLMP1604;S1
18002814;14;V  ;1;2018;MIPC;2019;TLMP1604;S1
18002883;14.5;V  ;1;2018;MIPC;2019;TLMP1604;S1
18002890;11.8;V  ;1;2018;MIPC;2019;TLMP1604;S1
18002907;12;V  ;1;2018;MIPC;2019;TLMP1604;S1
18002929;10;V  ;1;2018;MIPC;2019;TLMP1604;S1
18002965;14.8;V  ;1;2018;MIPC;2019;TLMP1604;S1
18002988;0;NRA;1;2019;MIPC;2019;TLMP1604;S1
18003053;14.8;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003076;16.2;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003081;11.5;V  ;1;2019;MIPC;2019;TLMP1604;S1
18003083;13.5;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003100;10.5;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003107;14.5;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003111;12;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003216;10;V  ;1;2019;MIPC;2019;TLMP1604;S1
18003245;13.8;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003275;15.8;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003299;13,375;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003302;0;NRA;1;2019;MIPC;2019;TLMP1604;S1
18003319;12.2;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003339;16,625;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003385;10;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003407;13.5;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003425;12.2;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003439;14.5;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003449;13.5;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003482;13;V  ;1;2019;MIPC;2019;TLMP1604;S1
18003487;12.5;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003503;10;V  ;2;2018;MIPC;2019;TLMP1604;S1
18003515;13.8;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003522;11.8;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003531;14;V  ;1;2019;MIPC;2019;TLMP1604;S1
18003538;10;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003574;13,375;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003599;13,875;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003606;11.5;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003713;12.5;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003734;14;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003755;14.2;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003769;10;V  ;2;2018;MIPC;2019;TLMP1604;S1
18003777;14.8;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003823;12.8;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003837;12;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003840;10;V  ;2;2018;MIPC;2019;TLMP1604;S1
18003842;11.5;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003851;0;NRA;1;2019;MIPC;2019;TLMP1604;S1
18003861;13,625;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003863;13.5;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003867;12.2;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003880;14;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003883;13;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003891;12,875;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003892;10;V  ;2;2019;MIPC;2019;TLMP1604;S1
18003895;13;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003898;16,375;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003901;12,875;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003910;10.8;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003915;12.8;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003919;13;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003922;14.2;V  ;1;2019;MIPC;2019;TLMP1604;S1
18003927;12,125;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003934;13.8;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003941;14,625;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003947;10;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003949;16.5;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003953;10;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003954;11,625;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003958;10.2;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003961;11.5;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003967;11.5;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003977;15;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003985;13,125;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003986;12;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003987;14.2;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003990;10;V  ;2;2018;MIPC;2019;TLMP1604;S1
18003992;10;V  ;2;2018;MIPC;2019;TLMP1604;S1
18003993;15,125;V  ;1;2018;MIPC;2019;TLMP1604;S1
18003999;10.5;V  ;1;2018;MIPC;2019;TLMP1604;S1
18004002;12.5;V  ;1;2018;MIPC;2019;TLMP1604;S1
18004004;10;V  ;2;2018;MIPC;2019;TLMP1604;S1
18004007;10;V  ;2;2018;MIPC;2019;TLMP1604;S1
18004010;13.2;V  ;1;2018;MIPC;2019;TLMP1604;S1
18004013;10.5;V  ;1;2018;MIPC;2019;TLMP1604;S1
18004016;12.8;V  ;1;2018;MIPC;2019;TLMP1604;S1
18004017;11.5;V  ;1;2018;MIPC;2019;TLMP1604;S1
18004018;11;V  ;1;2018;MIPC;2019;TLMP1604;S1
18004019;10;V  ;2;2018;MIPC;2019;TLMP1604;S1
18004020;11.8;V  ;1;2018;MIPC;2019;TLMP1604;S1
18004026;10;V  ;1;2018;MIPC;2019;TLMP1604;S1
18004027;10;V  ;2;2018;MIPC;2019;TLMP1604;S1
18004028;10.5;V  ;1;2018;MIPC;2019;TLMP1604;S1
18004032;10,125;V  ;1;2018;MIPC;2019;TLMP1604;S1
18004453;15.8;V  ;1;2018;MIPC;2019;TLMP1604;S1
18004481;12.5;V  ;1;2019;MIPC;2019;TLMP1604;S1
18004523;14;V  ;1;2018;MIPC;2019;TLMP1604;S1
18004540;11;V  ;1;2018;MIPC;2019;TLMP1604;S1
18004554;12.5;V  ;1;2018;MIPC;2019;TLMP1604;S1
18004591;14.2;V  ;1;2018;MIPC;2019;TLMP1604;S1
18004601;12,875;V  ;1;2018;MIPC;2019;TLMP1604;S1
18004606;15.2;V  ;1;2018;MIPC;2019;TLMP1604;S1
18004608;12.8;V  ;1;2018;MIPC;2019;TLMP1604;S1
18004615;16.2;V  ;1;2018;MIPC;2019;TLMP1604;S1
18004652;13.5;V  ;1;2018;MIPC;2019;TLMP1604;S1
18004667;11,375;V  ;1;2018;MIPC;2019;TLMP1604;S1
18004694;0;NRA;1;2019;MIPC;2019;TLMP1604;S1
18004705;10.2;V  ;1;2018;MIPC;2019;TLMP1604;S1
18004717;11;V  ;1;2019;MIPC;2019;TLMP1604;S1
18004753;10;V  ;1;2018;MIPC;2019;TLMP1604;S1
18004784;14;V  ;1;2018;MIPC;2019;TLMP1604;S1
18004793;11.5;V  ;1;2019;MIPC;2019;TLMP1604;S1
18004881;12;V  ;1;2019;MIPC;2019;TLMP1604;S1
18005051;13.5;V  ;1;2019;MIPC;2019;TLMP1604;S1
18005094;10;V  ;2;2019;MIPC;2019;TLMP1604;S1
18005539;12.5;V  ;1;2018;MIPC;2019;TLMP1604;S1
18005705;10.8;V  ;1;2018;MIPC;2019;TLMP1604;S1
18005906;10;V  ;2;2018;MIPC;2019;TLMP1604;S1
18006155;14,125;V  ;1;2018;MIPC;2019;TLMP1604;S1
18006162;15;V  ;1;2018;MIPC;2019;TLMP1604;S1
18006699;14;V  ;1;2018;MIPC;2019;TLMP1604;S1
18006780;12,875;V  ;1;2018;MIPC;2019;TLMP1604;S1
18007873;13.5;V  ;1;2018;MIPC;2019;TLMP1604;S1
18007880;15;V  ;1;2019;MIPC;2019;TLMP1604;S1
18008558;14.5;V  ;1;2018;MIPC;2019;TLMP1604;S1
18008934;13.5;V  ;1;2018;MIPC;2019;TLMP1604;S1
18008953;14;V  ;1;2018;MIPC;2019;TLMP1604;S1
18008956;10;V  ;2;2018;MIPC;2019;TLMP1604;S1
18008958;13.8;V  ;1;2018;MIPC;2019;TLMP1604;S1
18008960;10,125;V  ;1;2018;MIPC;2019;TLMP1604;S1
18008968;14;V  ;1;2018;MIPC;2019;TLMP1604;S1
18008971;10;V  ;1;2018;MIPC;2019;TLMP1604;S1
18008974;13,625;V  ;1;2018;MIPC;2019;TLMP1604;S1
18008976;10.5;V  ;1;2018;MIPC;2019;TLMP1604;S1
18008982;12.5;V  ;1;2018;MIPC;2019;TLMP1604;S1
18008998;13,875;V  ;1;2018;MIPC;2019;TLMP1604;S1
18009000;14.5;V  ;1;2018;MIPC;2019;TLMP1604;S1
18009006;14.8;V  ;1;2018;MIPC;2019;TLMP1604;S1
18009021;14.2;V  ;1;2018;MIPC;2019;TLMP1604;S1
18009030;10.5;V  ;1;2018;MIPC;2019;TLMP1604;S1
18009034;14.2;V  ;1;2018;MIPC;2019;TLMP1604;S1
18009041;10;V  ;1;2018;MIPC;2019;TLMP1604;S1
18009043;10;V  ;2;2018;MIPC;2019;TLMP1604;S1
18009048;10.5;V  ;1;2018;MIPC;2019;TLMP1604;S1
18009080;11.5;V  ;1;2018;MIPC;2019;TLMP1604;S1
