""
"18003811;10;;2;;GEGM;2020;TLGE2104;S2"
"18003814;10;;1;;GEGM;2020;TLGE2104;S2"
"18003817;10;;2;;GEGM;2020;TLGE2104;S2"
"18003824;0;;2;;GEGM;2020;TLGE2104;S2"
"18003826;10;;2;;GEGM;2020;TLGE2104;S2"
"18003828;10;;2;;GEGM;2020;TLGE2104;S2"
"18003833;10;;1;;GEGM;2020;TLGE2104;S2"
"18003859;14.5;;1;;GEGM;2020;TLGE2104;S2"
"18003870;0;;2;;GEGM;2020;TLGE2104;S2"
"18003882;10;;2;;GEGM;2020;TLGE2104;S2"
"18003899;10;;2;;GEGM;2020;TLGE2104;S2"
"18003914;10;;2;;GEGM;2020;TLGE2104;S2"
"18004225;13.5;;1;;GEGM;2020;TLGE2104;S2"
"18004308;10;;2;;GEGM;2020;TLGE2104;S2"
"18004336;14.5;;1;;GEGM;2020;TLGE2104;S2"
"18004369;0;;2;;GEGM;2020;TLGE2104;S2"
"18004399;10.5;;1;;GEGM;2020;TLGE2104;S2"
"18004428;17;;1;;GEGM;2020;TLGE2104;S2"
"18004435;10;;2;;GEGM;2020;TLGE2104;S2"
"18004501;9;;2;;GEGM;2020;TLGE2104;S2"
"18004529;10;;2;;GEGM;2020;TLGE2104;S2"
"18004546;10;;2;;GEGM;2020;TLGE2104;S2"
"18004622;9;;2;;GEGM;2020;TLGE2104;S2"
"18004633;10;;1;;GEGM;2020;TLGE2104;S2"
"18004638;13.5;;1;;GEGM;2020;TLGE2104;S2"
"18004651;11.5;;1;;GEGM;2020;TLGE2104;S2"
"18004685;10.4;;1;;GEGM;2020;TLGE2104;S2"
"18004703;10;;2;;GEGM;2020;TLGE2104;S2"
"18004724;10;;2;;GEGM;2020;TLGE2104;S2"
"18004748;8.8;;2;;GEGM;2020;TLGE2104;S2"
"18004766;11.5;;1;;GEGM;2020;TLGE2104;S2"
"18004771;0;;2;;GEGM;2020;TLGE2104;S2"
"18004806;10;;2;;GEGM;2020;TLGE2104;S2"
"18005100;8;;2;;GEGM;2020;TLGE2104;S2"
"18005106;0;;2;;GEGM;2020;TLGE2104;S2"
"18005112;15;;1;;GEGM;2020;TLGE2104;S2"
"18005148;10;;2;;GEGM;2020;TLGE2104;S2"
"18005163;10;;2;;GEGM;2020;TLGE2104;S2"
"18005170;4;;2;;GEGM;2020;TLGE2104;S2"
"18005176;10;;2;;GEGM;2020;TLGE2104;S2"
"18005187;14;;1;;GEGM;2020;TLGE2104;S2"
"18005192;10;;2;;GEGM;2020;TLGE2104;S2"
"18005205;10;;2;;GEGM;2020;TLGE2104;S2"
"18005209;10;;2;;GEGM;2020;TLGE2104;S2"
"18005216;14.2;;1;;GEGM;2020;TLGE2104;S2"
"18005220;8;;2;;GEGM;2020;TLGE2104;S2"
"18005226;0;;2;;GEGM;2020;TLGE2104;S2"
"18005231;9;;2;;GEGM;2020;TLGE2104;S2"
"18005235;10;;2;;GEGM;2020;TLGE2104;S2"
"18005237;0;;2;;GEGM;2020;TLGE2104;S2"
"18005239;10;;2;;GEGM;2020;TLGE2104;S2"
"18005240;0;;2;;GEGM;2020;TLGE2104;S2"
"18005241;12;;1;;GEGM;2020;TLGE2104;S2"
"18005242;0;;2;;GEGM;2020;TLGE2104;S2"
"18005243;13.5;;1;;GEGM;2020;TLGE2104;S2"
"18005245;10;;2;;GEGM;2020;TLGE2104;S2"
"18005247;10.5;;1;;GEGM;2020;TLGE2104;S2"
"18005249;12;;1;;GEGM;2020;TLGE2104;S2"
"18005250;10.5;;1;;GEGM;2020;TLGE2104;S2"
"18005252;10;;2;;GEGM;2020;TLGE2104;S2"
"18005253;12.5;;1;;GEGM;2020;TLGE2104;S2"
"18005254;8.5;;2;;GEGM;2020;TLGE2104;S2"
"18005257;14.5;;1;;GEGM;2020;TLGE2104;S2"
"18005258;10;;2;;GEGM;2020;TLGE2104;S2"
"18005259;10;;1;;GEGM;2020;TLGE2104;S2"
"18005263;10;;2;;GEGM;2020;TLGE2104;S2"
"18005267;10;;1;;GEGM;2020;TLGE2104;S2"
"18005269;7.4;;2;;GEGM;2020;TLGE2104;S2"
"18005270;10;;2;;GEGM;2020;TLGE2104;S2"
"18005273;10.5;;1;;GEGM;2020;TLGE2104;S2"
"18005274;10;;2;;GEGM;2020;TLGE2104;S2"
"18005275;0;;2;;GEGM;2020;TLGE2104;S2"
"18005385;14;;1;;GEGM;2020;TLGE2104;S2"
"18005402;10;;2;;GEGM;2020;TLGE2104;S2"
"18005407;12.5;;1;;GEGM;2020;TLGE2104;S2"
"18005425;16.5;;1;;GEGM;2020;TLGE2104;S2"
"18005434;10;;1;;GEGM;2020;TLGE2104;S2"
"18005437;0;;2;;GEGM;2020;TLGE2104;S2"
"18005443;14.5;;1;;GEGM;2020;TLGE2104;S2"
"18005449;10;;2;;GEGM;2020;TLGE2104;S2"
"18005455;10;;2;;GEGM;2020;TLGE2104;S2"
"18005466;10;;2;;GEGM;2020;TLGE2104;S2"
"18005469;10;;2;;GEGM;2020;TLGE2104;S2"
"18005471;10;;1;;GEGM;2020;TLGE2104;S2"
"18005494;15;;1;;GEGM;2020;TLGE2104;S2"
"18005503;10;;2;;GEGM;2020;TLGE2104;S2"
"18005509;10.1;;1;;GEGM;2020;TLGE2104;S2"
"18005516;10;;2;;GEGM;2020;TLGE2104;S2"
"18005521;15;;1;;GEGM;2020;TLGE2104;S2"
"18005530;11.5;;1;;GEGM;2020;TLGE2104;S2"
"18005537;0;;2;;GEGM;2020;TLGE2104;S2"
"18005542;17;;1;;GEGM;2020;TLGE2104;S2"
"18005548;10;;2;;GEGM;2020;TLGE2104;S2"
"18005551;10;;2;;GEGM;2020;TLGE2104;S2"
"18005575;9.5;;2;;GEGM;2020;TLGE2104;S2"
"18005580;0;;2;;GEGM;2020;TLGE2104;S2"
"18005586;10;;2;;GEGM;2020;TLGE2104;S2"
"18005599;11;;1;;GEGM;2020;TLGE2104;S2"
"18005617;10;;2;;GEGM;2020;TLGE2104;S2"
"18005629;10;;2;;GEGM;2020;TLGE2104;S2"
"18005642;15;;1;;GEGM;2020;TLGE2104;S2"
"18005647;15;;1;;GEGM;2020;TLGE2104;S2"
"18005652;10;;2;;GEGM;2020;TLGE2104;S2"
"18005658;10.2;;1;;GEGM;2020;TLGE2104;S2"
"18005869;10.8;;1;;GEGM;2020;TLGE2104;S2"
"18005878;0;;2;;GEGM;2020;TLGE2104;S2"
"18005902;11.5;;1;;GEGM;2020;TLGE2104;S2"
"18007954;11.5;;1;;GEGM;2020;TLGE2104;S2"
"18008918;10;;2;;GEGM;2020;TLGE2104;S2"
"18008920;0;;2;;GEGM;2020;TLGE2104;S2"
"18008922;6;;2;;GEGM;2020;TLGE2104;S2"
"18008927;11;;1;;GEGM;2020;TLGE2104;S2"
"18008932;10;;2;;GEGM;2020;TLGE2104;S2"
"18008933;10;;2;;GEGM;2020;TLGE2104;S2"
"18008939;10;;2;;GEGM;2020;TLGE2104;S2"
"18008941;8.5;;2;;GEGM;2020;TLGE2104;S2"
"18008943;10;;2;;GEGM;2020;TLGE2104;S2"
"18008947;10;;1;;GEGM;2020;TLGE2104;S2"
"18008951;16;;1;;GEGM;2020;TLGE2104;S2"
"18008964;11.5;;1;;GEGM;2020;TLGE2104;S2"
"18008975;10;;2;;GEGM;2020;TLGE2104;S2"
"18008984;10;;2;;GEGM;2020;TLGE2104;S2"
"18008991;11.5;;1;;GEGM;2020;TLGE2104;S2"
"18009024;10;;2;;GEGM;2020;TLGE2104;S2"
"18009198;0;;2;;GEGM;2020;TLGE2104;S2"
"18009224;17.5;;1;;GEGM;2020;TLGE2104;S2"
"18009444;12;;1;;GEGM;2020;TLGE2104;S2"
"18009445;11.5;;1;;GEGM;2020;TLGE2104;S2"
"18009447;11;;1;;GEGM;2020;TLGE2104;S2"
"18009588;10;;2;;GEGM;2020;TLGE2104;S2"
"18009595;10;;2;;GEGM;2020;TLGE2104;S2"
"18009798;12.5;;1;;GEGM;2020;TLGE2104;S2"
"18009803;10;;1;;GEGM;2020;TLGE2104;S2"
"18009939;11;;1;;GEGM;2020;TLGE2104;S2"
"18010548;10;;2;;GEGM;2020;TLGE2104;S2"
"18010899;10;;2;;GEGM;2020;TLGE2104;S2"
"18011528;11.3;;1;;GEGM;2020;TLGE2104;S2"
"18011566;0;;2;;GEGM;2020;TLGE2104;S2"
"18011609;10.6;;1;;GEGM;2020;TLGE2104;S2"
"18011655;10;;2;;GEGM;2020;TLGE2104;S2"
"18011673;10;;2;;GEGM;2020;TLGE2104;S2"
"18012389;9;;2;;GEGM;2020;TLGE2104;S2"
"18012813;12;;1;;GEGM;2020;TLGE2104;S2"
"18013401;12.5;;1;;GEGM;2020;TLGE2104;S2"
"19000548;10;;2;;GEGM;2020;TLGE2104;S2"
"19000558;10;;2;;GEGM;2020;TLGE2104;S2"
"19000563;13;;1;;GEGM;2020;TLGE2104;S2"
"19000576;0;;2;;GEGM;2020;TLGE2104;S2"
"19000592;11.5;;1;;GEGM;2020;TLGE2104;S2"
"19000597;10;;2;;GEGM;2020;TLGE2104;S2"
"19000604;11;;1;;GEGM;2020;TLGE2104;S2"
"19000610;12;;1;;GEGM;2020;TLGE2104;S2"
"19000645;13.5;;1;;GEGM;2020;TLGE2104;S2"
"19000649;9.5;;2;;GEGM;2020;TLGE2104;S2"
"19000653;10.2;;1;;GEGM;2020;TLGE2104;S2"
"19000656;11.5;;1;;GEGM;2020;TLGE2104;S2"
"19000684;12;;1;;GEGM;2020;TLGE2104;S2"
"19000695;10;;1;;GEGM;2020;TLGE2104;S2"
"19000720;10;;2;;GEGM;2020;TLGE2104;S2"
"19000722;10;;2;;GEGM;2020;TLGE2104;S2"
"19000723;11.2;;1;;GEGM;2020;TLGE2104;S2"
"19000733;14.5;;1;;GEGM;2020;TLGE2104;S2"
"19000744;15;;1;;GEGM;2020;TLGE2104;S2"
"19000749;15;;1;;GEGM;2020;TLGE2104;S2"
"19000762;0;;2;;GEGM;2020;TLGE2104;S2"
"19000763;11;;1;;GEGM;2020;TLGE2104;S2"
"19000765;12.5;;1;;GEGM;2020;TLGE2104;S2"
"19000772;14.5;;1;;GEGM;2020;TLGE2104;S2"
"19000782;11.8;;1;;GEGM;2020;TLGE2104;S2"
"19000785;12.5;;1;;GEGM;2020;TLGE2104;S2"
"19000791;0;;2;;GEGM;2020;TLGE2104;S2"
"19000798;15.5;;1;;GEGM;2020;TLGE2104;S2"
"19001469;16.5;;1;;GEGM;2020;TLGE2104;S2"
"19001485;15;;1;;GEGM;2020;TLGE2104;S2"
"19001496;10.5;;1;;GEGM;2020;TLGE2104;S2"
"19001504;10;;2;;GEGM;2020;TLGE2104;S2"
"19001555;0;;2;;GEGM;2020;TLGE2104;S2"
"19001567;10;;2;;GEGM;2020;TLGE2104;S2"
"19001568;10.5;;1;;GEGM;2020;TLGE2104;S2"
"19001578;7;;2;;GEGM;2020;TLGE2104;S2"
"19001963;11.5;;1;;GEGM;2020;TLGE2104;S2"
"19002099;15.5;;1;;GEGM;2020;TLGE2104;S2"
"19002146;14.5;;1;;GEGM;2020;TLGE2104;S2"
"19002272;12;;1;;GEGM;2020;TLGE2104;S2"
"19002284;12;;1;;GEGM;2020;TLGE2104;S2"
"19002315;10;;1;;GEGM;2020;TLGE2104;S2"
"19002318;10.5;;1;;GEGM;2020;TLGE2104;S2"
"19002376;10;;2;;GEGM;2020;TLGE2104;S2"
"19002381;13.5;;1;;GEGM;2020;TLGE2104;S2"
"19002383;12;;1;;GEGM;2020;TLGE2104;S2"
"19002390;10.5;;1;;GEGM;2020;TLGE2104;S2"
"19002394;10;;2;;GEGM;2020;TLGE2104;S2"
"19002397;10;;2;;GEGM;2020;TLGE2104;S2"
"19002739;16.5;;1;;GEGM;2020;TLGE2104;S2"
"19002900;10;;2;;GEGM;2020;TLGE2104;S2"
"19003025;0;;2;;GEGM;2020;TLGE2104;S2"
"19003284;12;;1;;GEGM;2020;TLGE2104;S2"
"19003293;11;;1;;GEGM;2020;TLGE2104;S2"
"19003327;16;;1;;GEGM;2020;TLGE2104;S2"
"19003497;9.5;;2;;GEGM;2020;TLGE2104;S2"
"19003591;15.5;;1;;GEGM;2020;TLGE2104;S2"
"19003620;15.5;;1;;GEGM;2020;TLGE2104;S2"
"19003908;10;;2;;GEGM;2020;TLGE2104;S2"
"19003912;14.5;;1;;GEGM;2020;TLGE2104;S2"
"19003925;10;;2;;GEGM;2020;TLGE2104;S2"
"19004009;10;;1;;GEGM;2020;TLGE2104;S2"
"19004039;17;;1;;GEGM;2020;TLGE2104;S2"
"19004079;10;;2;;GEGM;2020;TLGE2104;S2"
"19004081;10;;2;;GEGM;2020;TLGE2104;S2"
"19004090;17.5;;1;;GEGM;2020;TLGE2104;S2"
"19004095;10;;1;;GEGM;2020;TLGE2104;S2"
"19004142;12.2;;1;;GEGM;2020;TLGE2104;S2"
"19004173;15.5;;1;;GEGM;2020;TLGE2104;S2"
"19004232;11.5;;1;;GEGM;2020;TLGE2104;S2"
"19004317;10;;2;;GEGM;2020;TLGE2104;S2"
"19004322;11.2;;1;;GEGM;2020;TLGE2104;S2"
"19004356;11.5;;1;;GEGM;2020;TLGE2104;S2"
"19004358;16;;1;;GEGM;2020;TLGE2104;S2"
"19004376;12;;1;;GEGM;2020;TLGE2104;S2"
"19004396;13.5;;1;;GEGM;2020;TLGE2104;S2"
"19004404;12.2;;1;;GEGM;2020;TLGE2104;S2"
"19004408;17;;1;;GEGM;2020;TLGE2104;S2"
"19004423;11;;1;;GEGM;2020;TLGE2104;S2"
"19004432;0;;2;;GEGM;2020;TLGE2104;S2"
"19004445;12.5;;1;;GEGM;2020;TLGE2104;S2"
"19004447;10;;2;;GEGM;2020;TLGE2104;S2"
"19004446;0;;2;;GEGM;2020;TLGE2104;S2"
"19004448;12;;1;;GEGM;2020;TLGE2104;S2"
"19004471;13;;1;;GEGM;2020;TLGE2104;S2"
"19004474;12;;1;;GEGM;2020;TLGE2104;S2"
"19004490;10.5;;1;;GEGM;2020;TLGE2104;S2"
"19004501;13.5;;1;;GEGM;2020;TLGE2104;S2"
"19004505;13;;1;;GEGM;2020;TLGE2104;S2"
"19004509;15;;1;;GEGM;2020;TLGE2104;S2"
"19004510;15.5;;1;;GEGM;2020;TLGE2104;S2"
"19004521;10;;2;;GEGM;2020;TLGE2104;S2"
"19004522;10;;2;;GEGM;2020;TLGE2104;S2"
"19004525;10;;2;;GEGM;2020;TLGE2104;S2"
"19004526;0;;2;;GEGM;2020;TLGE2104;S2"
"19004530;0;;2;;GEGM;2020;TLGE2104;S2"
"19004535;10;;2;;GEGM;2020;TLGE2104;S2"
"19004537;17;;1;;GEGM;2020;TLGE2104;S2"
"19004538;18.5;;1;;GEGM;2020;TLGE2104;S2"
"19004817;10;;2;;GEGM;2020;TLGE2104;S2"
"19004844;17;;1;;GEGM;2020;TLGE2104;S2"
"19004864;11;;1;;GEGM;2020;TLGE2104;S2"
"19004880;16.5;;1;;GEGM;2020;TLGE2104;S2"
"19004888;15;;1;;GEGM;2020;TLGE2104;S2"
"19004912;14.5;;1;;GEGM;2020;TLGE2104;S2"
"19004924;10;;2;;GEGM;2020;TLGE2104;S2"
"19004931;0;;2;;GEGM;2020;TLGE2104;S2"
"19004939;14;;1;;GEGM;2020;TLGE2104;S2"
"19004951;11;;1;;GEGM;2020;TLGE2104;S2"
"19004963;11.5;;1;;GEGM;2020;TLGE2104;S2"
"19004976;11.5;;1;;GEGM;2020;TLGE2104;S2"
"19004987;11.5;;1;;GEGM;2020;TLGE2104;S2"
"19004994;7.2;;2;;GEGM;2020;TLGE2104;S2"
"19005002;10.5;;1;;GEGM;2020;TLGE2104;S2"
"19005010;12;;1;;GEGM;2020;TLGE2104;S2"
"19005063;0;;2;;GEGM;2020;TLGE2104;S2"
"19005071;0;;2;;GEGM;2020;TLGE2104;S2"
"19005079;0;;2;;GEGM;2020;TLGE2104;S2"
"19005086;17.5;;1;;GEGM;2020;TLGE2104;S2"
"19005104;13.5;;1;;GEGM;2020;TLGE2104;S2"
"19005122;0;;2;;GEGM;2020;TLGE2104;S2"
"19005139;0;;2;;GEGM;2020;TLGE2104;S2"
"19005142;10.5;;1;;GEGM;2020;TLGE2104;S2"
"19005193;4.5;;2;;GEGM;2020;TLGE2104;S2"
"19005205;10;;2;;GEGM;2020;TLGE2104;S2"
"19005326;10;;2;;GEGM;2020;TLGE2104;S2"
"19005364;13;;1;;GEGM;2020;TLGE2104;S2"
"19005472;11;;1;;GEGM;2020;TLGE2104;S2"
"19005477;10;;2;;GEGM;2020;TLGE2104;S2"
"19005490;0;;2;;GEGM;2020;TLGE2104;S2"
"19005501;10;;2;;GEGM;2020;TLGE2104;S2"
"19005506;0;;2;;GEGM;2020;TLGE2104;S2"
"19005516;13.5;;1;;GEGM;2020;TLGE2104;S2"
"19005517;0;;2;;GEGM;2020;TLGE2104;S2"
"19005550;10;;2;;GEGM;2020;TLGE2104;S2"
"19005551;14;;1;;GEGM;2020;TLGE2104;S2"
"19005840;13;;1;;GEGM;2020;TLGE2104;S2"
"19005899;0;;2;;GEGM;2020;TLGE2104;S2"
"19006130;11;;1;;GEGM;2020;TLGE2104;S2"
"19006513;10;;2;;GEGM;2020;TLGE2104;S2"
"19006739;11;;1;;GEGM;2020;TLGE2104;S2"
"19007083;0;;2;;GEGM;2020;TLGE2104;S2"
"19007368;10;;1;;GEGM;2020;TLGE2104;S2"
"19007646;0;;2;;GEGM;2020;TLGE2104;S2"
"19007680;10;;2;;GEGM;2020;TLGE2104;S2"
"19008029;17;;1;;GEGM;2020;TLGE2104;S2"
"19008057;8.5;;2;;GEGM;2020;TLGE2104;S2"
"19008238;16.5;;1;;GEGM;2020;TLGE2104;S2"
"19008247;13.5;;1;;GEGM;2020;TLGE2104;S2"
"19008250;0;;2;;GEGM;2020;TLGE2104;S2"
"19008303;10;;2;;GEGM;2020;TLGE2104;S2"
"19008537;16;;1;;GEGM;2020;TLGE2104;S2"
"19008667;0;;2;;GEGM;2020;TLGE2104;S2"
"19008769;0;;2;;GEGM;2020;TLGE2104;S2"
"19008843;18;;1;;GEGM;2020;TLGE2104;S2"
"19008886;13;;1;;GEGM;2020;TLGE2104;S2"
"19008897;12;;1;;GEGM;2020;TLGE2104;S2"
"19008902;10;;2;;GEGM;2020;TLGE2104;S2"
"19008907;11.2;;1;;GEGM;2020;TLGE2104;S2"
"19008916;12.5;;1;;GEGM;2020;TLGE2104;S2"
"19008956;0;;2;;GEGM;2020;TLGE2104;S2"
"19008979;13;;1;;GEGM;2020;TLGE2104;S2"
"19008980;12.5;;1;;GEGM;2020;TLGE2104;S2"
"19008982;12;;1;;GEGM;2020;TLGE2104;S2"
"19009040;14.5;;1;;GEGM;2020;TLGE2104;S2"
"19009041;14.5;;1;;GEGM;2020;TLGE2104;S2"
"19009045;12.5;;1;;GEGM;2020;TLGE2104;S2"
"19009083;10;;2;;GEGM;2020;TLGE2104;S2"
"19009108;10;;2;;GEGM;2020;TLGE2104;S2"
"19009109;10;;1;;GEGM;2020;TLGE2104;S2"
"19009124;12;;1;;GEGM;2020;TLGE2104;S2"
"19009128;0;;2;;GEGM;2020;TLGE2104;S2"
"19009135;11.8;;1;;GEGM;2020;TLGE2104;S2"
"19009150;13.2;;1;;GEGM;2020;TLGE2104;S2"
"19009152;10;;2;;GEGM;2020;TLGE2104;S2"
"19009188;14;;1;;GEGM;2020;TLGE2104;S2"
"19009192;8.2;;2;;GEGM;2020;TLGE2104;S2"
"19009194;0;;2;;GEGM;2020;TLGE2104;S2"
"19009202;10;;2;;GEGM;2020;TLGE2104;S2"
"19009205;11;;1;;GEGM;2020;TLGE2104;S2"
"19009215;16;;1;;GEGM;2020;TLGE2104;S2"
"19009219;10;;2;;GEGM;2020;TLGE2104;S2"
"19009221;10;;1;;GEGM;2020;TLGE2104;S2"
"19009233;8;;2;;GEGM;2020;TLGE2104;S2"
"19009230;10;;2;;GEGM;2020;TLGE2104;S2"
"19009234;12.5;;1;;GEGM;2020;TLGE2104;S2"
"19009245;0;;2;;GEGM;2020;TLGE2104;S2"
"19009265;10.5;;1;;GEGM;2020;TLGE2104;S2"
"19009276;12;;1;;GEGM;2020;TLGE2104;S2"
"19009280;9;;2;;GEGM;2020;TLGE2104;S2"
"19009366;10;;2;;GEGM;2020;TLGE2104;S2"
"19009396;13;;1;;GEGM;2020;TLGE2104;S2"
"19009397;15;;1;;GEGM;2020;TLGE2104;S2"
"19009398;0;;2;;GEGM;2020;TLGE2104;S2"
"19009401;0;;2;;GEGM;2020;TLGE2104;S2"
"19009408;0;;2;;GEGM;2020;TLGE2104;S2"
"19009436;14;;1;;GEGM;2020;TLGE2104;S2"
"19009563;0;;2;;GEGM;2020;TLGE2104;S2"
"19009587;10;;2;;GEGM;2020;TLGE2104;S2"
"19009590;0;;2;;GEGM;2020;TLGE2104;S2"
"19009603;0;;2;;GEGM;2020;TLGE2104;S2"
"19009634;15.5;;1;;GEGM;2020;TLGE2104;S2"
"19009635;10.5;;1;;GEGM;2020;TLGE2104;S2"
"19009638;10;;2;;GEGM;2020;TLGE2104;S2"
"19009639;0;;2;;GEGM;2020;TLGE2104;S2"
"19009643;11.5;;1;;GEGM;2020;TLGE2104;S2"
"19009646;0;;2;;GEGM;2020;TLGE2104;S2"
"19009652;0;;2;;GEGM;2020;TLGE2104;S2"
