COD_ETU,Note : TLBC2104,Résultat : TLBC2104,Session : TLBC2104,Année : TLBC2104,Note : TLBC2204,Résultat : TLBC2204,Session : TLBC2204,Année : TLBC2204,Note : TLBC2304,Résultat : TLBC2304,Session : TLBC2304,Année : TLBC2304,Note : TLBC2404,Résultat : TLBC2404,Session : TLBC2404,Année : TLBC2404,Note : TLBC2504,Résultat : TLBC2504,Session : TLBC2504,Année : TLBC2504,Note : TLBC2604,Résultat : TLBC2604,Session : TLBC2604,Année : TLBC2604,Note : TLBC2004,Résultat : TLBC2004,Session : TLBC2004,Année : TLBC2004,Note : TLBC1104,Résultat : TLBC1104,Session : TLBC1104,Année : TLBC1104,Note : TLBC1204,Résultat : TLBC1204,Session : TLBC1204,Année : TLBC1204,Note : TLBC1304,Résultat : TLBC1304,Session : TLBC1304,Année : TLBC1304,Note : TLBC1404,Résultat : TLBC1404,Session : TLBC1404,Année : TLBC1404,Note : TLBC1504,Résultat : TLBC1504,Session : TLBC1504,Année : TLBC1504,Note : TLBC1604,Résultat : TLBC1604,Session : TLBC1604,Année : TLBC1604,Note : TLBC1004,Résultat : TLBC1004,Session : TLBC1004,Année : TLBC1004
18002363,10,V,2,2018,10584,V,1,2018,10,V,2,2018,10,V,2,2019,10.1,V,1,2018,11.75,V,1,2018,10406,V,2,2019,12,V,1,2018,13.95,V,1,2018,10.9,V,1,2018,12975,V,1,2019,10,V,1,2018,15.5,V,1,2018,12554,V,1,2019
18002366,10.3,V,1,2018,10,V,2,2018,15,V,1,2019,14,V,1,2019,20,V,1,2019,13.5,V,1,2018,13.8,V,1,2019,10,V,2,2019,10,V,2,2018,10,V,2,2018,13013,V,1,2019,8.2,AC,2,2019,10.75,V,1,2018,10327,V,2,2019
18002372,12.9,V,1,2018,10,V,2,2018,10.25,V,1,2018,11.05,V,1,2018,17,V,1,2019,11.5,V,1,2018,12117,V,1,2019,10,V,1,2018,10,V,2,2018,15735,V,1,2018,9525,NV,2,2019,2.4,NRA,1,2019,11.5,V,1,2018,9.86,NV,2,2019
18002394,9,AC,2,2018,13104,V,1,2018,10,V,2,2018,10,V,2,2018,10,V,2,2018,10.5,V,1,2018,10434,V,2,2018,12.85,V,1,2018,11.75,V,1,2018,11.2,V,1,2018,13.85,V,1,2019,10.2,V,1,2018,11.5,V,1,2018,11892,V,1,2019
18002395,10.2,V,1,2018,10,V,2,2018,10.5,V,1,2019,12,V,1,2019,10,V,1,2019,10,V,2,2018,10.45,V,1,2019,7.6,NV,2,2019,10.05,V,1,2019,10,V,2,2018,7125,NV,2,2019,5.4,NV,2,2019,10,V,1,2018,8363,NV,2,2019
18002449,10.2,V,1,2018,10,V,2,2018,14,V,1,2019,10,V,2,2018,20,V,1,2019,10,V,1,2019,12367,V,1,2019,9.1,AC,2,2019,13.8,V,1,2018,11725,V,1,2019,10,V,2,2018,10,V,2,2018,10,V,1,2018,10771,V,2,2019
18002559,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,10.6,V,1,2018,11.5,V,1,2018,12.8,V,1,2018,10,V,2,2018,0,NRA,1,2019,16.25,V,1,2018,10192,NV,2,2019
18002567,11.5,V,1,2018,12656,V,1,2018,0,NV,2,2019,0,NV,2,2019,11.1,V,1,2018,0,NV,2,2019,5876,NV,2,2019,10.02,V,1,2019,10,V,2,2018,14.3,V,1,2019,13.15,V,1,2019,12.2,V,1,2018,10,V,1,2018,11612,V,1,2019
18002574,18.5,V,1,2019,17,V,1,2019,11.5,V,1,2019,14,V,1,2019,18,V,1,2019,15,V,1,2019,15667,V,1,2019,10.25,V,1,2018,10,V,2,2018,10,V,2,2018,10,V,2,2018,8.5,AC,2,2018,13,V,1,2018,10292,V,2,2018
18002578,10,V,2,2018,16,V,1,2019,16.5,V,1,2019,14,V,1,2019,16,V,1,2019,13.75,V,1,2018,14375,V,1,2019,12.15,V,1,2018,7,NV,2,2019,10.35,V,1,2018,5.6,NV,2,2019,5,NV,2,2019,15625,V,1,2018,9288,NV,2,2019
18002580,10,V,2,2018,10,V,2,2018,10,V,2,2018,10,V,1,2019,18,V,1,2019,10,V,2,2018,11333,V,1,2019,10,V,2,2018,10,V,2,2018,13016,V,1,2018,11.1,V,1,2019,7,AC,2,2019,10,V,1,2018,10186,V,2,2019
18002597,0,NV,2,2019,10,V,2,2018,10,V,2,2018,0,NV,2,2019,0,NV,2,2019,12,V,1,2018,5333,NV,2,2019,0,NRA,1,2019,10,V,2,2018,10,V,2,2018,0,NRA,1,2019,0,NRA,1,2019,10.75,V,1,2018,5125,NV,2,2019
18002600,11.9,V,1,2018,10,V,2,2018,10,V,2,2018,10,V,2,2018,10,V,1,2019,13.5,V,1,2018,10.9,V,1,2019,10016,V,1,2018,11.55,V,1,2018,10,V,2,2018,10,V,2,2019,10,V,2,2019,10.75,V,1,2018,10386,V,2,2019
18002606,10,V,2,2019,17.5,V,1,2019,10,V,2,2019,16,V,1,2019,18,V,1,2019,17,V,1,2019,14.75,V,2,2019,11.3,V,1,2019,11.65,V,1,2019,13925,V,1,2019,10263,V,1,2019,8.8,AC,2,2019,10,V,1,2018,10.99,V,2,2019
18002608,12.5,V,1,2019,16.5,V,1,2019,12.5,V,1,2019,12,V,1,2019,10,V,1,2019,11.5,V,1,2018,12.5,V,1,2019,11.2,V,1,2018,10.15,V,1,2018,10,V,2,2018,0,NRA,1,2019,10,V,2,2018,11.75,V,1,2018,8.85,NV,2,2019
18002611,11.1,V,1,2018,7,AC,2,2019,11,V,1,2018,10,V,2,2019,12,V,1,2019,13.5,V,1,2018,10767,V,2,2019,10.05,V,1,2018,10,V,2,2019,12.56,V,1,2018,9438,AC,2,2019,10,V,2,2018,11.25,V,1,2018,10.55,V,2,2019
18002615,10,V,2,2018,10,V,2,2018,10,V,2,2019,12,V,1,2019,18,V,1,2019,12,V,1,2019,12,V,2,2019,10,V,2,2018,4.3,NRA,1,2019,11082,V,1,2018,10,V,2,2018,12,V,1,2018,0,NRA,1,2019,7897,NV,2,2019
18002620,10.6,V,1,2018,10,V,2,2018,10,V,2,2018,10,V,2,2018,20,V,1,2019,15.5,V,1,2018,12683,V,1,2019,10.5,V,1,2018,11.8,V,1,2018,12.5,V,1,2018,12763,V,1,2019,10,V,2,2018,15625,V,1,2018,12198,V,1,2019
18002623,11.6,V,1,2018,10,V,2,2018,14,V,1,2019,12,V,1,2019,20,V,1,2019,10.75,V,1,2018,13058,V,1,2019,13.25,V,1,2018,10,V,2,2018,14476,V,1,2018,8.5,AC,2,2019,7,AC,2,2019,12,V,1,2018,10871,V,2,2019
18002644,9.5,NV,2,2019,7,NV,2,2019,0,NV,2,2019,10,V,1,2019,0,NV,2,2019,13,V,1,2019,6583,NV,2,2019,10.55,V,1,2019,10.55,V,1,2019,13.95,V,1,2018,13925,V,1,2019,1.4,NRA,1,2019,10375,V,1,2018,10125,NV,2,2019
18002650,18.5,V,1,2019,10,V,2,2018,16.5,V,1,2019,10,V,1,2019,10,V,2,2018,11.75,V,1,2018,12792,V,1,2019,12.6,V,1,2018,12.3,V,1,2019,10,V,2,2018,11163,V,1,2019,12,V,1,2019,10,V,1,2018,11344,V,1,2019
18002652,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,11332,V,1,2018,0,NRA,1,2019,0,NRA,1,2019,12.35,V,1,2018,0,NRA,1,2019,14125,V,1,2018,6301,NV,2,2019
18002659,17,V,1,2019,10,V,2,2018,10.05,V,1,2018,14,V,1,2019,14,V,1,2019,10.5,V,1,2018,12592,V,1,2019,10,V,2,2019,11.35,V,1,2019,11.85,V,1,2019,11.7,V,1,2019,7,AC,2,2019,13,V,1,2018,10817,V,2,2019
18002669,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,2.7,NRA,1,2019,0,NRA,1,2019,4,NRA,1,2019,3113,NRA,1,2019,.8,NRA,1,2019,10,V,1,2019,3436,NV,2,2019
18002676,10.6,V,1,2018,10,V,2,2018,10,V,2,2019,10,V,1,2019,10,V,1,2019,12,V,1,2018,10433,V,2,2019,13.35,V,1,2018,11625,V,1,2018,15953,V,1,2018,8887,AC,2,2018,10.4,V,1,2018,12.5,V,1,2018,12119,V,2,2018
18002704,17,V,1,2019,15,V,1,2019,10,V,2,2018,14,V,1,2019,20,V,1,2019,10.5,V,1,2018,14417,V,1,2019,11.35,V,1,2018,11,V,1,2018,13.95,V,1,2018,10,V,2,2018,7.4,AC,2,2019,10,V,2,2018,10617,V,2,2019
18002713,10.2,V,1,2018,10,V,2,2018,12.5,V,1,2019,10,V,1,2019,18,V,1,2019,11,V,1,2018,11.95,V,1,2019,10.35,V,1,2018,11.25,V,1,2018,12,V,1,2018,7.2,AC,2,2018,10,V,1,2018,11.5,V,1,2018,10383,V,2,2018
18002718,11.4,V,1,2018,10,V,2,2018,11.5,V,1,2019,10.1,V,1,2018,20,V,1,2019,12.5,V,1,2019,12583,V,1,2019,10,V,2,2019,10,V,1,2019,11925,V,1,2018,9462,AC,2,2019,10,V,2,2019,10,V,2,2019,10231,V,2,2019
18002723,11.3,V,1,2018,10,V,2,2018,13.5,V,1,2019,10.3,V,1,2018,20,V,1,2019,12.25,V,1,2018,12892,V,1,2019,8.2,AC,2,2018,10.1,V,1,2018,9.2,AC,2,2018,10,V,2,2018,10,V,2,2018,12.5,V,1,2018,10,V,2,2018
18002730,11.5,V,1,2018,10,V,2,2018,10,V,2,2018,10,V,2,2018,14,V,1,2019,10,V,1,2018,10917,V,1,2019,10,V,1,2018,10,V,2,2019,10134,V,1,2018,10,V,2,2019,1.8,NRA,1,2019,10,V,2,2018,8656,NV,2,2019
18002832,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,16,V,1,2019,2667,NV,2,2019,3.7,NRA,1,2019,0,NRA,1,2019,6525,NV,2,2019,0,NRA,1,2019,1.5,NRA,1,2019,10,V,2,2019,3621,NV,2,2019
18002859,12.4,V,1,2018,13328,V,1,2018,10.6,V,1,2018,13,V,1,2018,10.3,V,1,2018,14.75,V,1,2018,12396,V,1,2018,10,V,2,2018,12,V,1,2018,10.2,V,1,2018,13875,V,1,2019,11.4,V,1,2019,11625,V,1,2018,11517,V,1,2019
18002912,11.6,V,1,2018,0,NV,2,2019,10.9,V,1,2018,0,NV,2,2019,0,NV,2,2019,12,V,1,2018,5.75,NV,2,2019,12.15,V,1,2018,0,NRA,1,2019,12728,V,1,2018,0,NRA,1,2019,0,NRA,1,2019,12.5,V,1,2018,6.23,NV,2,2019
18002920,10,V,2,2018,11256,V,1,2018,10.25,V,1,2018,0,NV,2,2019,10,V,2,2018,13,V,1,2018,9084,NV,2,2019,10,V,2,2018,4075,NRA,1,2019,13464,V,1,2018,4063,NRA,1,2019,1.6,NRA,1,2019,15,V,1,2018,8034,NV,2,2019
18002964,13.2,V,1,2018,13328,V,1,2018,10.7,V,1,2018,10,V,2,2018,14,V,1,2019,15.25,V,1,2018,12746,V,1,2019,12.8,V,1,2018,10.7,V,1,2019,14453,V,1,2018,10,V,2,2019,7,AC,2,2019,11,V,1,2018,10992,V,2,2019
18002970,10.6,V,1,2018,10,V,2,2018,11.65,V,1,2018,10.15,V,1,2018,20,V,1,2019,10.5,V,1,2018,12.15,V,1,2019,10,V,2,2018,10,V,2,2019,12756,V,1,2018,11763,V,1,2019,7,AC,2,2019,13,V,1,2018,10753,V,2,2019
18002977,19,V,1,2019,16,V,1,2019,15.5,V,1,2019,12,V,1,2019,18,V,1,2019,16,V,1,2019,16083,V,1,2019,10.85,V,1,2019,10,V,2,2019,11291,V,1,2018,14063,V,1,2019,10,V,2,2018,10,V,2,2018,11034,V,2,2019
18003039,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,10,V,2,2018,0,NRA,1,2019,15607,V,1,2018,0,NRA,1,2019,0,NRA,1,2019,14,V,1,2018,6601,NV,2,2019
18003140,10,V,2,2019,7,AC,2,2019,10,V,1,2019,10,V,2,2019,11,V,1,2019,13,V,1,2019,10167,V,2,2019,10,V,2,2019,10,V,2,2019,15.5,V,1,2019,11.7,V,1,2019,10,V,2,2019,12,V,1,2019,11533,V,2,2019
18003182,10,V,2,2018,0,NV,2,2019,10.05,V,1,2018,0,NV,2,2019,0,NV,2,2019,14,V,1,2018,5675,NV,2,2019,2.3,NRA,1,2019,0,NRA,1,2019,10,V,2,2018,0,NRA,1,2019,0,NRA,1,2019,16.5,V,1,2018,4.8,NV,2,2019
18003200,15.5,V,1,2019,16.5,V,1,2019,10.4,V,1,2018,18,V,1,2019,18,V,1,2019,10,V,2,2018,14733,V,1,2019,13.45,V,1,2019,12.75,V,1,2019,10,V,2,2018,14513,V,1,2019,10,V,2,2019,14,V,1,2019,12452,V,2,2019
18003258,10.4,V,1,2018,17,V,1,2019,10,V,2,2019,12,V,1,2019,20,V,1,2019,10,V,1,2018,13233,V,2,2019,10,V,2,2018,10,V,2,2019,13303,V,1,2018,9.7,AC,2,2019,7,AC,2,2019,10,V,2,2018,10001,V,2,2019
18003329,11.3,V,1,2018,10,V,2,2018,8.55,AC,2,2018,10,V,2,2018,8.2,AC,2,2018,12.5,V,1,2018,10092,V,2,2018,8.5,AC,2,2019,10,V,2,2018,11.5,V,1,2019,10,V,2,2019,10,V,2,2018,10,V,2,2018,10,V,2,2019
18003363,10,V,1,2019,8,AC,2,2019,10,V,2,2019,10,V,2,2019,15,V,1,2019,13,V,1,2019,11,V,2,2019,10,V,2,2019,7,AC,2,2019,12975,V,1,2019,11725,V,1,2019,10.6,V,1,2019,10,V,2,2018,10383,V,2,2019
18003370,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,10,V,1,2019,7,NV,2,2019,10,V,2,2018,7937,NV,2,2019,.8,NRA,1,2019,12,V,1,2019,7956,NV,2,2019
18003446,10.5,V,1,2018,10,V,2,2018,12,V,1,2019,14,V,1,2019,16,V,1,2019,11.25,V,1,2018,12292,V,1,2019,12.9,V,1,2018,9,AC,2,2018,14057,V,1,2018,8875,AC,2,2018,8,AC,2,2018,10,V,2,2018,10472,V,2,2018
18003539,14.5,V,1,2019,13,V,1,2019,10,V,2,2019,14,V,1,2019,10,V,2,2018,10,V,2,2018,11917,V,2,2019,10,V,2,2018,14.7,V,1,2018,9,AC,2,2018,9.85,AC,2,2018,10,V,2,2018,10,V,2,2018,10592,V,2,2018
18003707,14.6,V,1,2018,11256,V,1,2018,18,V,1,2019,10,V,1,2019,20,V,1,2019,14,V,1,2018,14643,V,1,2019,8.55,AC,2,2019,10.1,V,1,2018,12,V,1,2018,12625,V,1,2019,10,V,2,2019,14.25,V,1,2018,11254,V,2,2019
18003766,11.2,V,1,2018,16,V,1,2019,8,AC,2,2019,10,V,2,2019,12,V,1,2019,13,V,1,2019,11.7,V,2,2019,10,V,1,2019,10.25,V,1,2018,10,V,2,2018,11925,V,1,2019,2.6,NRA,1,2019,10,V,2,2018,9129,NV,2,2019
18003778,11.6,V,1,2018,10,V,2,2018,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,13,V,1,2018,5767,NV,2,2019,10.6,V,1,2018,7,NV,2,2019,10925,V,1,2018,4063,NRA,1,2019,10,V,2,2018,11375,V,1,2018,8994,NV,2,2019
18003787,12,V,1,2018,10,V,2,2018,10,V,2,2018,14,V,1,2019,20,V,1,2019,10.25,V,1,2018,12708,V,1,2019,10.45,V,1,2018,7925,AC,2,2018,13816,V,1,2018,12825,V,1,2018,12.8,V,1,2018,13.25,V,1,2018,11844,V,2,2018
18003802,12.9,V,1,2018,10,V,2,2018,11.95,V,1,2018,10,V,2,2018,11,V,1,2018,15.75,V,1,2018,11933,V,2,2018,10.7,V,1,2018,10025,V,1,2018,14895,V,1,2018,13125,V,1,2019,7.1,AC,2,2019,12625,V,1,2018,11412,V,2,2019
18003807,11.3,V,1,2018,10,V,2,2018,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,10,V,1,2018,5217,NV,2,2019,10.02,V,1,2019,10,V,2,2018,11.3,V,1,2018,5.85,NV,2,2019,2,NRA,1,2019,10,V,1,2018,8195,NV,2,2019
18003810,10.5,V,1,2018,17.5,V,1,2019,10.5,V,1,2019,16,V,1,2019,17,V,1,2019,10,V,2,2018,13583,V,1,2019,10,V,2,2019,10,V,2,2019,10.21,V,1,2018,10,V,2,2019,10,V,1,2018,10,V,1,2019,10035,V,2,2019
18003813,12.5,V,1,2019,18,V,1,2019,10,V,1,2019,14,V,1,2019,18,V,1,2019,11.5,V,1,2019,14,V,1,2019,5.5,NV,2,2019,.8,NRA,1,2019,10,V,2,2019,.163,NRA,1,2019,0,NRA,1,2019,10,V,2,2019,4411,NV,2,2019
18003815,12.1,V,1,2018,10,V,2,2018,10,V,2,2018,10.4,V,1,2018,14,V,1,2019,10.75,V,1,2018,11208,V,1,2019,13.5,V,1,2018,10,V,2,2018,16185,V,1,2018,10,V,2,2018,10,V,2,2018,12,V,1,2018,11948,V,2,2018
18003822,14.3,V,1,2018,18.5,V,1,2019,11.5,V,1,2019,10,V,1,2019,8,AC,2,2019,13.75,V,1,2018,12675,V,2,2019,9.7,AC,2,2018,13.5,V,1,2018,15.65,V,1,2018,7,AC,2,2018,7.8,AC,2,2018,16,V,1,2018,11608,V,2,2018
18003871,17,V,1,2019,12,V,1,2019,10,V,1,2019,12,V,1,2019,14,V,1,2019,13,V,1,2019,13,V,1,2019,11.9,V,1,2019,10.4,V,1,2019,13275,V,1,2019,8.55,NV,2,2019,1.6,NRA,1,2019,13.5,V,1,2019,9871,NV,2,2019
18003900,10.3,V,1,2018,10,V,2,2018,11,V,1,2019,10,V,1,2019,10,V,1,2018,10.75,V,1,2018,10342,V,1,2019,10,V,2,2018,10,V,2,2019,11641,V,1,2018,10,V,2,2019,10,V,2,2019,10,V,1,2018,10274,V,2,2019
18003908,12.1,V,1,2018,10,V,2,2018,10,V,2,2018,10,V,2,2018,16,V,1,2019,13,V,1,2018,11.85,V,1,2019,14.6,V,1,2019,10,V,2,2019,14.5,V,1,2019,14138,V,1,2019,10,V,2,2019,10,V,2,2018,12206,V,2,2019
18003912,10.1,V,1,2018,13,V,1,2019,10,V,2,2018,10,V,2,2018,10,V,2,2018,10,V,1,2018,10517,V,1,2019,12,V,1,2018,10,V,2,2018,10,V,2,2018,14713,V,1,2019,10,V,2,2019,10,V,1,2018,11119,V,2,2019
18003918,11.5,V,1,2018,10,V,2,2018,10,V,2,2018,10.9,V,1,2018,10,V,2,2018,11.5,V,1,2018,10.65,V,2,2018,10.3,V,1,2019,10.45,V,1,2019,11289,V,1,2018,10413,V,1,2019,10,V,2,2019,10.5,V,1,2018,10492,V,2,2019
18003923,11,V,1,2018,13,V,1,2019,10.5,V,1,2019,10,V,1,2019,16,V,1,2019,16,V,1,2018,12.75,V,1,2019,10.35,V,1,2019,10,V,2,2019,13.05,V,1,2018,10,V,2,2019,10,V,2,2018,14625,V,1,2018,11338,V,2,2019
18003926,10,V,2,2018,10,V,2,2018,10,V,2,2018,10,V,2,2018,10,V,2,2018,10,V,2,2018,10,V,2,2018,10.4,V,1,2018,10,V,2,2018,10,V,2,2018,10,V,2,2019,10,V,2,2019,13375,V,1,2018,10629,V,2,2019
18003944,16,V,1,2019,16,V,1,2019,10,V,2,2019,14,V,1,2019,16,V,1,2019,16,V,1,2019,14667,V,2,2019,7.9,NV,2,2019,8.35,NV,2,2019,13225,V,1,2019,12363,V,1,2019,2,NRA,1,2019,14,V,1,2019,9.64,NV,2,2019
18003966,12.9,V,1,2018,13496,V,1,2018,12.4,V,1,2018,10,V,2,2018,16.2,V,1,2018,13.25,V,1,2018,13041,V,2,2018,10,V,2,2018,10.05,V,1,2018,10,V,2,2018,15.55,V,1,2019,10.6,V,1,2019,11375,V,1,2018,11263,V,1,2019
18003975,10.1,V,1,2018,13952,V,1,2018,10,V,2,2018,10,V,2,2018,12.3,V,1,2018,10.25,V,1,2018,11.1,V,2,2018,11.7,V,1,2018,13.95,V,1,2018,14.7,V,1,2018,17.65,V,1,2019,13,V,1,2018,13875,V,1,2018,14146,V,1,2019
18003988,10.3,V,1,2018,10976,V,1,2018,13.5,V,1,2019,10.1,V,1,2018,10,V,1,2019,10,V,2,2018,10813,V,1,2019,10.1,V,1,2018,10,V,2,2018,11501,V,1,2018,9.75,AC,2,2018,10,V,2,2018,13.5,V,1,2018,10809,V,2,2018
18004100,11.4,V,1,2018,10,V,2,2018,10.5,V,1,2019,14,V,1,2019,17,V,1,2019,15.25,V,1,2018,13025,V,1,2019,10,V,2,2019,10,V,1,2019,10,V,2,2018,11138,V,1,2019,7,AC,2,2019,13125,V,1,2018,10211,V,2,2019
18004101,10.5,V,1,2018,10,V,2,2018,10,V,2,2019,10,V,2,2019,7,AC,2,2019,13,V,1,2018,10083,V,2,2019,10,V,2,2019,10,V,1,2018,13.2,V,1,2018,7.9,AC,2,2019,10,V,2,2019,10,V,2,2018,10183,V,2,2019
18004105,11.1,V,1,2018,10,V,2,2018,10,V,2,2018,10,V,1,2019,16,V,1,2019,11,V,1,2018,11.35,V,1,2019,10,V,2,2019,10,V,2,2019,12957,V,1,2018,13788,V,1,2019,10,V,2,2019,14,V,1,2018,11791,V,2,2019
18004107,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,10.5,V,1,2018,1.75,NV,2,2019,10,V,2,2019,8.5,NV,2,2019,12.1,V,1,2019,6438,NV,2,2019,5,NV,2,2019,10,V,1,2018,8673,NV,2,2019
18004120,16.5,V,1,2019,13,V,1,2019,15,V,1,2019,14,V,1,2019,16,V,1,2019,13,V,1,2019,14583,V,1,2019,10,V,2,2019,10.15,V,1,2018,10.15,V,1,2018,9.8,AC,2,2019,10,V,1,2018,10,V,1,2019,10017,V,2,2019
18004126,9,NV,2,2019,5,NV,2,2019,10,V,2,2019,10.2,V,1,2018,14,V,1,2019,10,V,1,2019,9.7,NV,2,2019,10,V,2,2019,8,NV,2,2019,10,V,2,2019,4113,NRA,1,2019,2,NRA,1,2019,10,V,2,2019,7352,NV,2,2019
18004143,11.1,V,1,2018,17,V,1,2019,10,V,1,2019,12,V,1,2019,10,V,1,2018,11.25,V,1,2018,11892,V,1,2019,7,AC,2,2019,10,V,2,2018,11.9,V,1,2019,11,V,1,2019,10.8,V,1,2018,10,V,2,2018,10117,V,2,2019
18004159,10.9,V,1,2018,10,V,2,2018,10,V,2,2019,10,V,2,2018,20,V,1,2019,14,V,1,2019,12483,V,2,2019,10.15,V,1,2018,10,V,2,2018,10.3,V,1,2018,10,V,2,2018,9.6,AC,2,2019,11375,V,1,2018,10238,V,2,2019
18004163,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,10,V,1,2019,.8,NRA,1,2019,9.05,NV,2,2019,1813,NRA,1,2019,0,NRA,1,2019,1,NRA,1,2019,3777,NV,2,2019
18004183,11.4,V,1,2018,10976,V,1,2018,11.5,V,1,2019,10.05,V,1,2018,20,V,1,2019,10.5,V,1,2018,12404,V,1,2019,13.65,V,1,2018,11.05,V,1,2018,14887,V,1,2018,9.65,AC,2,2018,10,V,2,2018,10375,V,1,2018,11602,V,2,2018
18004199,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,10,V,1,2018,1667,NV,2,2019,0,NRA,1,2019,0,NRA,1,2019,1.65,NRA,1,2019,2113,NRA,1,2019,.8,NRA,1,2019,5,NV,2,2019,1594,NV,2,2019
18004211,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,.8,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,2275,NRA,1,2019,0,NRA,1,2019,2,NRA,1,2019,.846,NV,2,2019
18004249,6.5,NV,2,2019,7,NV,2,2019,9,NV,2,2019,10,V,2,2019,7,NV,2,2019,0,NV,2,2019,6583,NV,2,2019,1.2,NRA,1,2019,0,NRA,1,2019,10,V,2,2018,8688,NV,2,2019,10,V,2,2018,10625,V,1,2018,6752,NV,2,2019
18004267,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,13.5,V,1,2018,2.25,NV,2,2019,10,V,2,2018,13.3,V,1,2018,10,V,1,2018,8938,NV,2,2019,0,NRA,1,2019,15.25,V,1,2018,9581,NV,2,2019
18004296,11.7,V,1,2018,10,V,2,2018,10,V,2,2018,10,V,2,2018,20,V,1,2019,11,V,1,2018,12117,V,1,2019,10,V,2,2018,13.95,V,1,2018,13.05,V,1,2018,10,V,2,2018,10,V,1,2018,12.5,V,1,2018,11583,V,2,2018
18004324,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,12,V,1,2018,2,NV,2,2019,0,NRA,1,2019,0,NRA,1,2019,10.3,V,1,2018,0,NRA,1,2019,0,NRA,1,2019,10,V,1,2018,3383,NV,2,2019
18004340,0,NV,2,2019,10,V,2,2018,0,NV,2,2019,0,NV,2,2019,13.1,V,1,2018,11.25,V,1,2018,5725,NV,2,2019,0,NRA,1,2019,12.1,V,1,2018,0,NRA,1,2019,0,NRA,1,2019,12.8,V,1,2018,10,V,2,2018,5817,NV,2,2019
18004351,11.2,V,1,2018,13,V,1,2019,16,V,1,2019,16,V,1,2019,16,V,1,2019,10125,V,1,2018,13721,V,1,2019,12.75,V,1,2019,10.1,V,1,2018,10,V,2,2018,10,V,2,2019,10,V,2,2018,10,V,2,2018,10475,V,2,2019
18004357,11.8,V,1,2018,16016,V,1,2018,11.85,V,1,2018,11,V,1,2018,14.2,V,1,2018,10,V,2,2018,12478,V,2,2018,10,V,1,2018,10.1,V,1,2018,13.02,V,1,2018,10,V,2,2018,12.6,V,1,2019,12.25,V,1,2019,11328,V,1,2019
18004411,10,V,2,2018,10,V,2,2018,12.5,V,1,2019,12,V,1,2019,12,V,1,2019,13.25,V,1,2018,11625,V,1,2019,10,V,2,2018,12.6,V,1,2018,14,V,1,2018,7,AC,2,2018,10,V,2,2018,13,V,1,2018,11.1,V,2,2018
18004423,10,V,1,2018,10,V,2,2018,10,V,2,2018,10,V,2,2018,0,NV,2,2019,10.75,V,1,2018,8458,NV,2,2019,10.85,V,1,2018,10,V,2,2018,11952,V,1,2018,7.25,NV,2,2019,6.5,NV,2,2019,10.25,V,1,2018,9467,NV,2,2019
18004442,10,V,2,2019,12,V,1,2019,10.5,V,1,2019,14,V,1,2019,18,V,1,2019,12,V,1,2019,12.75,V,2,2019,10,V,2,2019,10.9,V,1,2019,11325,V,1,2019,10.85,V,1,2019,8.2,AC,2,2019,12.25,V,1,2019,10588,V,2,2019
18004528,10,V,2,2018,15344,V,1,2018,10,V,1,2019,12,V,1,2019,16,V,1,2019,10,V,2,2018,12224,V,1,2019,10,V,2,2019,10,V,2,2019,11372,V,1,2018,12075,V,1,2019,10,V,2,2018,10,V,2,2018,10575,V,2,2019
18004537,0,NV,2,2019,10,V,2,2018,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,15.5,V,1,2018,4.25,NV,2,2019,10766,V,1,2018,10.2,V,1,2018,13.75,V,1,2018,8175,AC,2,2018,10,V,2,2018,15.5,V,1,2018,11399,V,2,2018
