COD_ETU,Note : TLMI2104,Résultat : TLMI2104,Session : TLMI2104,Année : TLMI2104,Note : TLMI2204,Résultat : TLMI2204,Session : TLMI2204,Année : TLMI2204,Note : TLMI2304,Résultat : TLMI2304,Session : TLMI2304,Année : TLMI2304,Note : TLMI2404,Résultat : TLMI2404,Session : TLMI2404,Année : TLMI2404,Note : TLMI2504,Résultat : TLMI2504,Session : TLMI2504,Année : TLMI2504,Note : TLMI2604,Résultat : TLMI2604,Session : TLMI2604,Année : TLMI2604,Note : TLMI2004,Résultat : TLMI2004,Session : TLMI2004,Année : TLMI2004,Note : TLMI1104,Résultat : TLMI1104,Session : TLMI1104,Année : TLMI1104,Note : TLMI1204,Résultat : TLMI1204,Session : TLMI1204,Année : TLMI1204,Note : TLMI1304,Résultat : TLMI1304,Session : TLMI1304,Année : TLMI1304,Note : TLMI1404,Résultat : TLMI1404,Session : TLMI1404,Année : TLMI1404,Note : TLMI1504,Résultat : TLMI1504,Session : TLMI1504,Année : TLMI1504,Note : TLMI1604,Résultat : TLMI1604,Session : TLMI1604,Année : TLMI1604,Note : TLMI1004,Résultat : TLMI1004,Session : TLMI1004,Année : TLMI1004
18004917,10,V,2,2018,7,AC,2,2019,10,V,2,2019,10.4,V,1,2018,9.6,AC,2,2019,13,V,1,2018,10,V,2,2019,11.65,V,1,2019,10,V,2,2019,10,V,2,2018,11.7,V,1,2018,10,V,2,2019,13,V,1,2018,11058,V,2,2019
18004952,12,V,1,2019,10,V,1,2019,15,V,1,2019,12,V,1,2019,10,V,2,2019,12,V,1,2018,11833,V,2,2019,1.6,NRA,1,2019,2375,NRA,1,2019,3.4,NRA,1,2019,2,NRA,1,2019,6.55,NV,2,2019,12,V,1,2018,4654,NV,2,2019
18005004,14.2,V,1,2019,10,V,2,2018,9,AC,2,2019,10.5,V,1,2018,10,V,1,2019,12,V,1,2018,10.95,V,2,2019,7,AC,2,2018,10,V,1,2018,11,V,1,2018,10.3,V,1,2018,15.75,V,1,2018,15,V,1,2018,11508,V,2,2018
18005047,10,V,2,2018,10,V,2,2018,7,AC,2,2019,10.5,V,1,2019,10004,V,1,2018,14,V,1,2018,10251,V,2,2019,7,AC,2,2018,11.75,V,1,2018,8,AC,2,2018,7.1,AC,2,2018,13.75,V,1,2018,14,V,1,2018,10267,V,2,2018
18005070,10.4,V,1,2019,10,V,2,2019,10,V,2,2019,10.5,V,1,2019,9,AC,2,2019,12,V,1,2018,10317,V,2,2019,3,NRA,1,2019,7,NV,2,2019,4,NRA,1,2019,11.65,V,1,2018,10.5,V,1,2018,15,V,1,2018,8525,NV,2,2019
18005077,13.6,V,1,2019,11.5,V,1,2019,15,V,1,2019,14.5,V,1,2019,10,V,2,2019,13,V,1,2018,12933,V,2,2019,11.05,V,1,2018,10,V,1,2018,10,V,2,2018,14.9,V,1,2019,15.05,V,1,2019,13.5,V,1,2018,12417,V,1,2019
18005324,14.2,V,1,2019,10,V,2,2018,11,V,1,2019,14,V,1,2019,10,V,2,2019,16.5,V,1,2018,12617,V,2,2019,10,V,2,2018,14625,V,1,2019,9.5,AC,2,2019,11.4,V,1,2018,11.5,V,1,2018,15,V,1,2018,12004,V,2,2019
18005354,10,V,2,2018,10,V,2,2018,0,NV,2,2019,11.7,V,1,2018,0,NV,2,2019,13,V,1,2018,7.45,NV,2,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,12.5,V,1,2018,12,V,1,2018,4083,NV,2,2019
18005370,10,V,2,2019,10,V,2,2019,13,V,1,2019,12,V,1,2019,10,V,1,2019,10,V,2,2018,10833,V,2,2019,8,AC,2,2018,10,V,1,2018,7,AC,2,2018,12.2,V,1,2018,11,V,1,2018,11875,V,1,2018,10013,V,2,2018
18005401,10,V,2,2019,6,NV,2,2019,6,NV,2,2019,10,V,2,2019,5,NV,2,2019,14,V,1,2018,8.5,NV,2,2019,8.85,AC,2,2018,11.75,V,1,2018,10,V,1,2018,7.35,AC,2,2018,10,V,2,2018,13,V,1,2018,10158,V,2,2018
18005409,11.85,V,1,2018,10.1,V,1,2018,0,NV,2,2019,12.2,V,1,2018,0,NV,2,2019,15,V,1,2018,8192,NV,2,2019,10.2,V,1,2018,14.5,V,1,2018,9,AC,2,2018,10.4,V,1,2018,19.5,V,1,2018,15,V,1,2018,13.1,V,2,2018
18005417,10,V,2,2018,10,V,2,2018,9,AC,2,2019,13.5,V,1,2019,10,V,2,2019,12,V,1,2018,10.75,V,2,2019,9,AC,2,2019,12.25,V,1,2018,7,AC,2,2019,8.9,AC,2,2019,11.5,V,1,2018,14,V,1,2018,10442,V,2,2019
18005421,10,V,2,2019,10.5,V,1,2019,9,AC,2,2019,10,V,2,2018,10,V,2,2019,11.5,V,1,2018,10167,V,2,2019,7,AC,2,2018,10.25,V,1,2018,10,V,2,2018,10,V,2,2018,10,V,2,2018,13,V,1,2018,10042,V,2,2018
18005430,10,V,2,2018,10,V,1,2019,8,AC,2,2019,11.2,V,1,2018,11,V,1,2019,15,V,1,2018,10867,V,2,2019,7,AC,2,2018,10,V,1,2018,11.5,V,1,2018,10,V,2,2018,10.5,V,1,2018,16,V,1,2018,10833,V,2,2018
18005475,14,V,1,2019,11,V,1,2019,14,V,1,2019,11.3,V,1,2018,10,V,1,2019,13,V,1,2018,12217,V,1,2019,14.85,V,1,2019,10,V,2,2018,10,V,2,2019,10,V,2,2018,10.5,V,1,2018,13625,V,1,2018,11496,V,2,2019
18005479,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,13.5,V,1,2018,2.25,NV,2,2019,10.2,V,1,2018,10.5,V,1,2018,0,NRA,1,2019,0,NRA,1,2019,11.5,V,1,2018,15,V,1,2018,7867,NV,2,2019
18005544,14.2,V,1,2019,10,V,1,2019,16,V,1,2019,16,V,1,2019,10,V,2,2019,15,V,1,2018,13533,V,2,2019,11.35,V,1,2018,10.5,V,1,2019,11.2,V,1,2019,11.9,V,1,2019,14.15,V,1,2019,15,V,1,2018,12.35,V,1,2019
18005750,10.4,V,1,2019,10,V,2,2019,14,V,1,2019,16,V,1,2019,14,V,1,2019,12,V,1,2019,12733,V,2,2019,4.6,NRA,1,2019,10,V,2,2019,8.6,NV,2,2019,3.2,NRA,1,2019,10.5,V,1,2019,12375,V,1,2019,8213,NV,2,2019
18005756,9.2,AC,2,2019,10,V,2,2019,15,V,1,2019,10.5,V,1,2019,12,V,1,2019,11,V,1,2018,11283,V,2,2019,3.5,NRA,1,2019,4.25,NRA,1,2019,3.6,NRA,1,2019,3.8,NRA,1,2019,4.9,NRA,1,2019,16125,V,1,2018,6029,NV,2,2019
18005764,10,V,2,2019,10,V,2,2018,14,V,1,2019,16,V,1,2019,10,V,2,2019,11,V,1,2018,11833,V,2,2019,5.2,NV,2,2019,5,NV,2,2019,7,NV,2,2019,0,NRA,1,2019,10,V,2,2018,13.5,V,1,2018,6783,NV,2,2019
18005940,10,V,2,2019,10,V,2,2018,9,AC,2,2019,13.5,V,1,2019,10,V,2,2019,11.5,V,1,2018,10667,V,2,2019,10.1,V,1,2019,8,NV,2,2019,4.2,NRA,1,2019,1.7,NRA,1,2019,10.5,V,1,2018,10.5,V,1,2018,7.5,NV,2,2019
18005960,12.5,V,1,2019,10,V,2,2018,10,V,2,2019,10,V,1,2018,11025,V,1,2018,13,V,1,2018,11088,V,2,2019,11.45,V,1,2018,10,V,2,2018,9.5,AC,2,2019,10,V,1,2018,11.75,V,1,2018,16125,V,1,2018,11471,V,2,2019
18006040,12,V,1,2019,10,V,2,2018,16,V,1,2019,10,V,2,2018,10004,V,1,2018,11,V,1,2018,11501,V,1,2019,10.2,V,1,2018,11.25,V,1,2018,11.6,V,1,2019,10,V,2,2018,10.5,V,1,2018,13625,V,1,2018,11196,V,1,2019
18006045,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,10,V,1,2018,1667,NV,2,2019,1.95,NRA,1,2019,10,V,2,2018,.8,NRA,1,2019,2,NRA,1,2019,4.2,NRA,1,2019,12625,V,1,2018,5263,NV,2,2019
18006059,10.2,V,1,2019,10,V,1,2019,16,V,1,2019,11,V,1,2019,12,V,1,2019,14,V,1,2018,12.2,V,1,2019,6.05,NV,2,2019,4,NRA,1,2019,3.6,NRA,1,2019,2.6,NRA,1,2019,10,V,2,2018,16,V,1,2018,7042,NV,2,2019
18006092,10275,V,1,2018,10,V,1,2018,10,V,2,2019,10,V,2,2018,11,V,1,2019,10,V,2,2018,10213,V,2,2019,10,V,2,2018,10,V,2,2018,11.5,V,1,2018,12.15,V,1,2018,12.5,V,1,2018,13,V,1,2018,11525,V,2,2018
18006100,10,V,2,2018,10,V,2,2018,15,V,1,2019,12.8,V,1,2018,10,V,2,2019,12,V,1,2018,11633,V,2,2019,10.8,V,1,2019,10,V,2,2018,7,AC,2,2019,11.5,V,1,2019,10,V,2,2018,13,V,1,2018,10383,V,2,2019
18006129,11.8,V,1,2018,13.3,V,1,2018,15,V,1,2019,11.15,V,1,2018,10,V,2,2019,12,V,1,2018,12208,V,2,2019,10,V,2,2018,10.5,V,1,2018,7,AC,2,2018,11,V,1,2018,10,V,2,2018,12.5,V,1,2018,10167,V,2,2018
18006139,10.2,V,1,2019,10,V,1,2019,15,V,1,2019,10,V,2,2018,13,V,1,2019,14.5,V,1,2018,12117,V,1,2019,10.15,V,1,2018,11,V,1,2018,9.5,AC,2,2019,11.1,V,1,2019,12.5,V,1,2018,15,V,1,2018,11542,V,2,2019
18006176,10,V,2,2018,10,V,2,2018,13,V,1,2019,10,V,2,2018,12,V,1,2019,16.5,V,1,2018,11917,V,1,2019,7,AC,2,2019,10,V,2,2018,8.5,AC,2,2019,10,V,2,2018,10,V,2,2018,16,V,1,2018,10.25,V,2,2019
18006180,10,V,2,2018,12.5,V,1,2018,10,V,1,2019,10.5,V,1,2019,15,V,1,2019,15.5,V,1,2018,12.25,V,1,2019,10,V,2,2019,10,V,2,2018,10.8,V,1,2019,11.9,V,1,2018,18,V,1,2018,15,V,1,2018,12617,V,2,2019
18006183,14.9,V,1,2019,10.1,V,1,2018,16,V,1,2019,10,V,2,2018,12375,V,1,2018,10,V,1,2018,12229,V,1,2019,7.05,AC,2,2019,14.5,V,1,2018,9.5,AC,2,2019,10.3,V,1,2018,10.5,V,1,2018,12,V,1,2018,10642,V,2,2019
18006184,11.6,V,1,2019,12,V,1,2019,15,V,1,2019,16,V,1,2019,13,V,1,2019,12,V,1,2019,13267,V,1,2019,5.25,NV,2,2019,10,V,2,2019,7,NV,2,2019,8.4,NV,2,2019,12.5,V,1,2018,13,V,1,2018,9358,NV,2,2019
18006186,10,V,2,2019,7,AC,2,2019,10,V,2,2019,12.5,V,1,2019,10,V,1,2019,13,V,1,2019,10417,V,2,2019,3.4,NRA,1,2019,4375,NRA,1,2019,4.2,NRA,1,2019,1.9,NRA,1,2019,10.75,V,1,2018,11,V,1,2018,5938,NV,2,2019
18006193,12.9,V,1,2019,7,AC,2,2019,10,V,1,2019,14,V,1,2019,11,V,1,2019,12,V,1,2018,11.15,V,2,2019,10.05,V,1,2018,10,V,2,2018,10.9,V,1,2019,14.75,V,1,2019,12.75,V,1,2018,15.25,V,1,2018,12283,V,1,2019
18006197,10,V,2,2018,10,V,2,2018,10,V,2,2019,11.05,V,1,2018,11.05,V,1,2018,11,V,1,2018,10517,V,2,2019,10,V,2,2019,12.5,V,1,2018,10,V,2,2019,11.7,V,1,2018,10,V,1,2018,12,V,1,2018,11033,V,2,2019
18006205,10,V,2,2019,11,V,1,2019,12,V,1,2019,12.5,V,1,2019,10,V,2,2019,13,V,1,2018,11417,V,2,2019,13.4,V,1,2019,10,V,1,2019,2.9,NRA,1,2019,10,V,2,2019,9,NV,2,2019,14,V,1,2018,9883,NV,2,2019
18006208,11.2,V,1,2019,10,V,2,2019,10,V,1,2019,14.5,V,1,2019,6,NV,2,2019,12.5,V,1,2018,10.7,NV,2,2019,8.55,NV,2,2019,9,NV,2,2019,4,NRA,1,2019,7.5,NV,2,2019,4.4,NRA,1,2019,11375,V,1,2018,7471,NV,2,2019
18006210,0,NV,2,2019,0,NRA,1,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,15,V,1,2018,2.5,NV,2,2019,5.55,NV,2,2019,3625,NRA,1,2019,2.7,NRA,1,2019,3.3,NRA,1,2019,10,V,2,2018,17,V,1,2018,7029,NV,2,2019
18006211,10,V,2,2018,10,V,2,2018,15,V,1,2019,14,V,1,2019,14,V,1,2019,14.5,V,1,2018,12917,V,1,2019,8.35,AC,2,2018,13,V,1,2018,9,AC,2,2018,10,V,2,2018,15.75,V,1,2018,13,V,1,2018,11517,V,2,2018
18006212,10,V,2,2019,10,V,2,2019,7,NV,2,2019,9.5,NV,2,2019,8,NV,2,2019,0,NV,2,2019,7417,NV,2,2019,3.45,NRA,1,2019,8.5,NV,2,2019,10,V,2,2018,10,V,2,2018,10,V,2,2018,10,V,2,2018,8658,NV,2,2019
18006213,10,V,2,2018,10,V,2,2018,13,V,1,2019,13,V,1,2019,10002,V,1,2018,11,V,1,2019,11167,V,1,2019,10.25,V,1,2018,10,V,2,2018,2.8,NRA,1,2019,10,V,2,2018,10,V,2,2018,10,V,1,2018,8842,NV,2,2019
18006215,16.6,V,1,2019,10.45,V,1,2018,10.5,V,1,2019,10,V,2,2018,10,V,1,2019,12,V,1,2018,11592,V,1,2019,11.05,V,1,2019,12.25,V,1,2018,10,V,2,2019,10,V,2,2019,10.75,V,1,2018,12,V,1,2018,11008,V,2,2019
18006217,10.6,V,1,2019,7,NV,2,2019,9,NV,2,2019,11,V,1,2019,6,NV,2,2019,12,V,1,2019,9267,NV,2,2019,10.45,V,1,2019,10,V,1,2018,7.5,NV,2,2019,10,V,2,2019,10,V,2,2018,10,V,1,2018,9658,NV,2,2019
18006219,10.55,V,1,2018,10,V,2,2018,13,V,1,2019,10,V,2,2018,9,AC,2,2019,14,V,1,2018,11092,V,2,2019,11.85,V,1,2018,13.75,V,1,2018,10,V,2,2018,10,V,2,2018,11.5,V,1,2018,16,V,1,2018,12183,V,2,2018
18006220,10,V,2,2018,10,V,2,2018,15,V,1,2019,10,V,2,2018,10,V,2,2019,14.5,V,1,2018,11583,V,2,2019,13.85,V,1,2019,10,V,1,2019,9.5,AC,2,2019,10,V,2,2018,12.25,V,1,2018,13.25,V,1,2018,11475,V,2,2019
18006221,11.7,V,1,2019,7,AC,2,2019,16,V,1,2019,12,V,1,2019,10,V,2,2019,13.75,V,1,2019,11742,V,2,2019,7.75,AC,2,2018,10.5,V,1,2018,8.5,AC,2,2018,11.05,V,1,2018,12.5,V,1,2018,14,V,1,2018,10717,V,2,2018
18006223,10,V,2,2018,10.05,V,1,2018,11,V,1,2019,11,V,1,2019,10,V,2,2019,13,V,1,2018,10842,V,2,2019,10.1,V,1,2019,10.25,V,1,2019,2.2,NRA,1,2019,10,V,2,2019,14.75,V,1,2018,11,V,1,2018,9717,NV,2,2019
18006911,13.5,V,1,2018,13.15,V,1,2018,10.15,V,1,2018,12.8,V,1,2018,7,AC,2,2019,12,V,1,2018,11433,V,2,2019,10.95,V,1,2018,13.5,V,1,2018,10,V,2,2019,11.85,V,1,2018,12.75,V,1,2018,13,V,1,2018,12008,V,2,2019
18007022,10,V,2,2018,10,V,1,2019,12,V,1,2019,16.5,V,1,2019,14,V,1,2019,14.5,V,1,2018,12833,V,1,2019,12.85,V,1,2019,10,V,2,2018,10,V,2,2019,10,V,2,2019,17.75,V,1,2018,12,V,1,2018,12.1,V,2,2019
18007194,12.6,V,1,2019,10,V,2,2019,13,V,1,2019,14.5,V,1,2019,10,V,2,2019,11,V,1,2018,11.85,V,2,2019,12.45,V,1,2019,10,V,1,2019,11.5,V,1,2018,11.2,V,1,2018,17,V,1,2018,12,V,1,2018,12358,V,1,2019
18007298,13.5,V,1,2019,11.5,V,1,2019,15,V,1,2019,16.5,V,1,2019,10,V,2,2019,15,V,1,2018,13583,V,2,2019,2.8,NRA,1,2019,7.25,NV,2,2019,4.4,NRA,1,2019,3.1,NRA,1,2019,10,V,1,2018,13,V,1,2018,6758,NV,2,2019
18007401,11.2,V,1,2019,10.5,V,1,2019,13,V,1,2019,12,V,1,2019,15,V,1,2019,14,V,1,2019,12617,V,1,2019,3.4,NRA,1,2019,10,V,2,2019,.3,NRA,1,2019,10,V,2,2019,2.55,NRA,1,2019,13,V,1,2019,6542,NV,2,2019
18007617,17.1,V,1,2019,11,V,1,2019,16,V,1,2019,16,V,1,2019,14,V,1,2019,12,V,1,2018,14.35,V,1,2019,6.2,NV,2,2019,10,V,2,2019,3,NRA,1,2019,3.4,NRA,1,2019,12.25,V,1,2018,13,V,1,2018,7975,NV,2,2019
18007643,14.1,V,1,2019,11,V,1,2019,13,V,1,2019,11.5,V,1,2019,7,AC,2,2019,14.5,V,1,2019,11.85,V,2,2019,12.85,V,1,2019,11.25,V,1,2019,14.2,V,1,2019,15.4,V,1,2019,13.6,V,1,2019,14375,V,1,2019,13613,V,1,2019
18007960,10,V,2,2018,10,V,2,2018,16,V,1,2019,10,V,2,2018,15,V,1,2019,12,V,1,2018,12167,V,1,2019,7,AC,2,2019,10,V,2,2019,7,AC,2,2019,10,V,2,2019,12.9,V,1,2019,16,V,1,2018,10483,V,2,2019
18008043,10,V,2,2019,8,NV,2,2019,7,NV,2,2019,10,V,2,2019,5,NV,2,2019,0,NV,2,2019,6667,NV,2,2019,7.5,NV,2,2019,10,V,1,2018,2.7,NRA,1,2019,1.5,NRA,1,2019,4.7,NRA,1,2019,5.75,NV,2,2019,5358,NV,2,2019
18008962,10.9,V,1,2018,7,AC,2,2019,16,V,1,2019,11.5,V,1,2019,10,V,2,2019,15.5,V,1,2018,11817,V,2,2019,8,AC,2,2019,10,V,1,2018,10,V,1,2019,8,AC,2,2019,10,V,2,2018,14,V,1,2018,10,V,2,2019
18008966,10,V,2,2019,10,V,1,2019,14,V,1,2019,7,AC,2,2019,10,V,1,2019,13.5,V,1,2018,10.75,V,2,2019,0,NRA,1,2019,5125,NV,2,2019,1.2,NRA,1,2019,.3,NRA,1,2019,1.4,NRA,1,2019,12,V,1,2018,3338,NV,2,2019
18009004,10.95,V,1,2018,10,V,2,2018,10,V,1,2019,14.6,V,1,2018,8.6,AC,2,2019,10,V,2,2018,10692,V,2,2019,12.2,V,1,2018,15.75,V,1,2018,10,V,2,2019,11.7,V,1,2018,12.5,V,1,2018,14,V,1,2018,12692,V,2,2019
18009008,11.35,V,1,2018,10,V,2,2018,10,V,1,2019,10,V,2,2018,8,AC,2,2019,13.5,V,1,2018,10475,V,2,2019,7.2,AC,2,2019,11875,V,1,2019,7,AC,2,2019,10,V,2,2019,10,V,2,2018,14,V,1,2018,10013,V,2,2019
18009010,10.5,V,1,2019,10,V,1,2019,8,AC,2,2019,14,V,1,2019,10,V,1,2019,12,V,1,2018,10.75,V,2,2019,9,NV,2,2019,10,V,2,2019,2.4,NRA,1,2019,12.45,V,1,2019,9,NV,2,2019,16,V,1,2018,9808,NV,2,2019
18009015,6.4,NV,2,2019,10,V,2,2019,12,V,1,2019,14,V,1,2019,10,V,2,2019,0,NV,2,2019,8733,NV,2,2019,5.2,NV,2,2019,6,NV,2,2019,2.8,NRA,1,2019,1.2,NRA,1,2019,10,V,2,2019,0,NRA,1,2019,4.2,NV,2,2019
18009016,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,13.5,V,1,2018,2.25,NV,2,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,14,V,1,2018,2333,NV,2,2019
18009019,10.4,V,1,2019,10,V,2,2018,10,V,2,2019,11.7,V,1,2018,8,AC,2,2019,10,V,2,2018,10017,V,2,2019,10,V,2,2019,10,V,1,2018,10.2,V,1,2019,10,V,2,2018,10,V,2,2018,11,V,1,2018,10.2,V,2,2019
18009020,10,V,2,2018,4,NV,2,2019,5,NV,2,2019,11,V,1,2019,5,NV,2,2019,15,V,1,2018,8333,NV,2,2019,7.95,AC,2,2019,10,V,1,2018,10,V,2,2018,13.8,V,1,2019,12.8,V,1,2019,15,V,1,2018,11592,V,2,2019
18009029,10,V,2,2018,11.1,V,1,2018,12,V,1,2019,10,V,2,2018,7,AC,2,2019,12,V,1,2018,10.35,V,2,2019,13.5,V,1,2018,13,V,1,2018,2.2,NRA,1,2019,11,V,1,2018,15.75,V,1,2018,14125,V,1,2018,11596,NV,2,2019
18009031,10.4,V,1,2019,7,AC,2,2019,10.5,V,1,2019,14.5,V,1,2019,10,V,2,2019,10,V,2,2018,10.4,V,2,2019,4.15,NRA,1,2019,8.25,NV,2,2019,0,NRA,1,2019,2.1,NRA,1,2019,3.35,NRA,1,2019,10625,V,1,2018,4746,NV,2,2019
18009033,13.65,V,1,2018,10,V,2,2018,0,NV,2,2019,14.7,V,1,2018,10.55,V,1,2018,12.5,V,1,2018,10233,NV,2,2019,10,V,2,2018,10,V,1,2018,12.6,V,1,2019,10,V,2,2018,14.5,V,1,2018,12,V,1,2018,11517,V,1,2019
18009093,13.1,V,1,2019,10,V,2,2018,15,V,1,2019,14,V,1,2019,10,V,2,2018,10.5,V,1,2018,12.1,V,1,2019,10,V,2,2019,10.25,V,1,2019,8.5,AC,2,2019,11.3,V,1,2019,11.8,V,1,2019,13875,V,1,2018,10954,V,2,2019
18009154,10,V,2,2019,1,NRA,1,2019,10,V,2,2019,8,NV,2,2019,9,NV,2,2019,11.5,V,1,2019,9.75,NV,2,2019,3.7,NRA,1,2019,10.25,V,1,2019,8.2,NV,2,2019,2.3,NRA,1,2019,3.2,NRA,1,2019,11,V,1,2018,6442,NV,2,2019
18009159,12.6,V,1,2019,10,V,2,2018,10,V,2,2019,14,V,1,2019,8.6,AC,2,2019,12,V,1,2018,11.2,V,2,2019,10,V,2,2019,10,V,2,2018,2.6,NRA,1,2019,10,V,1,2019,10,V,2,2018,14.5,V,1,2018,9517,NV,2,2019
18009169,0,NV,2,2019,10,V,1,2019,10,V,1,2019,0,NV,2,2019,5,NV,2,2019,0,NV,2,2019,4167,NV,2,2019,1.6,NRA,1,2019,1625,NRA,1,2019,10,V,2,2018,14.75,V,1,2018,10,V,2,2018,0,NRA,1,2019,6329,NV,2,2019
18009212,11.8,V,1,2019,10,V,1,2019,10,V,2,2019,10,V,1,2019,11,V,1,2019,11.5,V,1,2018,10717,V,2,2019,6.3,NV,2,2019,6375,NV,2,2019,9,NV,2,2019,3.7,NRA,1,2019,10.5,V,1,2018,12,V,1,2018,7979,NV,2,2019
18009732,12.4,V,1,2019,10.05,V,1,2018,10,V,2,2018,13,V,1,2019,10.3,V,1,2018,10,V,2,2018,10958,V,1,2019,10.15,V,1,2019,7,AC,2,2019,10.7,V,1,2019,11.4,V,1,2018,10,V,2,2018,11,V,1,2018,10042,V,2,2019
18009804,13.4,V,1,2019,10,V,1,2019,15,V,1,2019,14,V,1,2019,12,V,1,2019,10,V,2,2018,12.4,V,1,2019,7,AC,2,2018,10,V,2,2018,11,V,1,2018,12.1,V,1,2018,13,V,1,2018,13,V,1,2018,11017,V,2,2018
18010307,13.4,V,1,2019,10,V,1,2019,10,V,2,2019,17,V,1,2019,11,V,1,2019,15.5,V,1,2019,12817,V,2,2019,14.5,V,1,2019,12,V,1,2019,10.8,V,1,2019,10,V,2,2019,17.2,V,1,2019,17125,V,1,2019,13604,V,2,2019
18010364,11.6,V,1,2019,14,V,1,2019,13,V,1,2019,12,V,1,2019,12,V,1,2019,10,V,2,2018,12.1,V,1,2019,6.1,NV,2,2019,8,NV,2,2019,5.6,NV,2,2019,4,NRA,1,2019,10,V,2,2019,13,V,1,2018,7783,NV,2,2019
18010372,10.8,V,1,2019,10,V,1,2019,13,V,1,2019,10,V,2,2018,10,V,2,2018,12.5,V,1,2018,11.05,V,1,2019,11,V,1,2019,10,V,1,2018,3.6,NRA,1,2019,11.7,V,1,2019,10,V,2,2018,13,V,1,2018,9883,NV,2,2019
18010519,0,NV,2,2019,0,NRA,1,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,2.35,NRA,1,2019,7.5,NV,2,2019,3.2,NRA,1,2019,6.1,NV,2,2019,6,NV,2,2019,12,V,1,2018,6192,NV,2,2019
18010520,14.3,V,1,2019,10,V,2,2018,15,V,1,2019,16,V,1,2019,10,V,2,2019,15.5,V,1,2018,13467,V,2,2019,0,NRA,1,2019,10,V,2,2018,2.5,NRA,1,2019,7.5,NV,2,2019,10,V,2,2019,16375,V,1,2018,7729,NV,2,2019
18010525,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,10,V,2,2018,1667,NV,2,2019
18010547,6.66,NV,2,2019,6,NV,2,2019,13,V,1,2019,3,NV,2,2019,5,NV,2,2019,10,V,2,2018,7277,NV,2,2019,2,NRA,1,2019,3.75,NRA,1,2019,0,NRA,1,2019,.8,NRA,1,2019,4.25,NRA,1,2019,11,V,1,2018,3633,NV,2,2019
18010592,10,V,2,2019,7,AC,2,2019,10,V,2,2019,13.05,V,1,2018,13,V,1,2019,11,V,1,2018,10675,V,2,2019,8.15,AC,2,2018,10,V,2,2018,11,V,1,2018,12.6,V,1,2018,15,V,1,2018,13,V,1,2018,11625,V,2,2018
18010733,10.05,V,1,2018,10,V,2,2019,16,V,1,2019,10,V,2,2018,10,V,2,2018,17,V,1,2018,12175,V,2,2019,7,AC,2,2019,12.5,V,1,2018,10,V,2,2019,7,AC,2,2019,11.1,V,1,2019,16125,V,1,2018,10621,V,2,2019
18010738,10,V,2,2018,10,V,2,2018,10,V,2,2019,15,V,1,2019,10075,V,1,2018,13,V,1,2018,11346,V,2,2019,11.05,V,1,2019,10.25,V,1,2019,1.6,NRA,1,2019,10,V,2,2019,14.5,V,1,2019,14,V,1,2019,10233,NV,2,2019
18010741,0,NV,2,2019,1,NRA,1,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,.167,NV,2,2019,4.3,NRA,1,2019,5.25,NV,2,2019,6.5,NV,2,2019,2.7,NRA,1,2019,10,V,2,2018,11,V,1,2018,6625,NV,2,2019
18010750,10,V,2,2018,10,V,1,2019,12,V,1,2019,14,V,1,2019,8,AC,2,2019,14,V,1,2018,11333,V,2,2019,10.55,V,1,2019,10,V,2,2019,3.8,NRA,1,2019,8,NV,2,2019,10,V,2,2018,14,V,1,2018,9392,NV,2,2019
18010752,10,V,2,2018,10,V,2,2019,9,AC,2,2019,12.5,V,1,2019,10.5,V,1,2019,14,V,1,2018,11,V,2,2019,7,AC,2,2019,10,V,2,2018,10,V,2,2019,13.5,V,1,2018,14.2,V,1,2019,15,V,1,2018,11617,V,2,2019
18010755,10,V,2,2018,10,V,2,2018,8.65,AC,2,2018,11.1,V,1,2018,10,V,2,2018,10.5,V,1,2018,10042,V,2,2018,11.85,V,1,2019,10,V,2,2018,11.7,V,1,2019,10.85,V,1,2018,10,V,1,2018,11375,V,1,2018,10963,V,1,2019
18010758,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,3.95,NRA,1,2019,5.75,NV,2,2019,1.8,NRA,1,2019,6.45,NV,2,2019,11.5,V,1,2018,16,V,1,2018,7575,NV,2,2019
