COD_ETU;Note : TLBC4404;RÃ©sultat : TLBC4404;Session : TLBC4404;AnnÃ©e : TLBC4404;Filière;Année;Module;Semestre
9007198;;;;;BCG;2016;TLBC4404;S4
9007198;;;;;BCG;2016;TLBC4304;S4
10009177;0;NRA;1;2015;BCG;2016;TLBC4304;S4
10009488;0;NRA;1;2015;BCG;2016;TLBC4304;S4
10048467;;;;;BCG;2016;TLBC4304;S4
10048490;0;NRA;1;2015;BCG;2016;TLBC4304;S4
10048665;10;V  ;2;2014;BCG;2016;TLBC4304;S4
10048675;0;NRA;1;2015;BCG;2016;TLBC4304;S4
10048740;0;NRA;1;2015;BCG;2016;TLBC4304;S4
10048743;0;NRA;1;2015;BCG;2016;TLBC4304;S4
11010373;;;;;BCG;2016;TLBC4304;S4
11011713;;;;;BCG;2016;TLBC4304;S4
11012566;10.6;V  ;1;2015;BCG;2016;TLBC4304;S4
11012827;12.2;V  ;1;2015;BCG;2016;TLBC4304;S4
11013259;;;;;BCG;2016;TLBC4304;S4
11013282;0;NRA;1;2015;BCG;2016;TLBC4304;S4
11013286;0;NRA;1;2015;BCG;2016;TLBC4304;S4
11013295;;;;;BCG;2016;TLBC4304;S4
11013299;0;NRA;1;2015;BCG;2016;TLBC4304;S4
11013303;1,725;NRA;1;2015;BCG;2016;TLBC4304;S4
12005831;3.8;NRA;1;2015;BCG;2016;TLBC4304;S4
12006095;0;NRA;1;2015;BCG;2016;TLBC4304;S4
12006411;0;NRA;1;2015;BCG;2016;TLBC4304;S4
12006494;;;;;BCG;2016;TLBC4304;S4
12006798;7.7;NV ;2;2015;BCG;2016;TLBC4304;S4
12007338;10;V  ;2;2014;BCG;2016;TLBC4304;S4
12008132;;;;;BCG;2016;TLBC4304;S4
12010824;4.3;NRA;1;2015;BCG;2016;TLBC4304;S4
12010910;5.2;NV ;2;2015;BCG;2016;TLBC4304;S4
12011050;8,761;AC ;2;2015;BCG;2016;TLBC4304;S4
12011067;10;V  ;2;2014;BCG;2016;TLBC4304;S4
12011098;7.2;AC ;2;2015;BCG;2016;TLBC4304;S4
12011101;;;;;BCG;2016;TLBC4304;S4
12011115;0;NRA;1;2015;BCG;2016;TLBC4304;S4
12011118;3.8;NRA;1;2015;BCG;2016;TLBC4304;S4
12011128;0;NRA;1;2015;BCG;2016;TLBC4304;S4
12011130;;;;;BCG;2016;TLBC4304;S4
12011135;;;;;BCG;2016;TLBC4304;S4
12011156;0;NRA;1;2015;BCG;2016;TLBC4304;S4
12011178;;;;;BCG;2016;TLBC4304;S4
12011179;;;;;BCG;2016;TLBC4304;S4
12011207;0;NRA;1;2015;BCG;2016;TLBC4304;S4
12011212;;;;;BCG;2016;TLBC4304;S4
12011233;;;;;BCG;2016;TLBC4304;S4
12011235;0;NRA;1;2015;BCG;2016;TLBC4304;S4
12011361;1,177;NRA;1;2015;BCG;2016;TLBC4304;S4
12011373;10;V  ;2;2014;BCG;2016;TLBC4304;S4
12011378;2.6;NRA;1;2015;BCG;2016;TLBC4304;S4
12011382;0;NRA;1;2015;BCG;2016;TLBC4304;S4
12011530;10.4;V  ;1;2015;BCG;2016;TLBC4304;S4
12011539;10;V  ;2;2015;BCG;2016;TLBC4304;S4
12011549;;;;;BCG;2016;TLBC4304;S4
12011566;0;NRA;1;2015;BCG;2016;TLBC4304;S4
12011575;;;;;BCG;2016;TLBC4304;S4
12011583;6.2;NV ;2;2015;BCG;2016;TLBC4304;S4
12011595;10;V  ;2;2014;BCG;2016;TLBC4304;S4
12011598;;;;;BCG;2016;TLBC4304;S4
12011600;0;NRA;1;2015;BCG;2016;TLBC4304;S4
12011618;0;NRA;1;2015;BCG;2016;TLBC4304;S4
12011628;8,625;AC ;2;2015;BCG;2016;TLBC4304;S4
12011635;12;V  ;1;2015;BCG;2016;TLBC4304;S4
12011644;10;V  ;2;2014;BCG;2016;TLBC4304;S4
12011662;;;;;BCG;2016;TLBC4304;S4
12011664;0;NRA;1;2015;BCG;2016;TLBC4304;S4
12011666;14,675;V  ;1;2015;BCG;2016;TLBC4304;S4
12011667;8,775;NV ;2;2015;BCG;2016;TLBC4304;S4
12011668;0;NRA;1;2015;BCG;2016;TLBC4304;S4
12011692;0;NRA;1;2015;BCG;2016;TLBC4304;S4
12011694;;;;;BCG;2016;TLBC4304;S4
12011705;0;NRA;1;2015;BCG;2016;TLBC4304;S4
12011716;10;V  ;2;2014;BCG;2016;TLBC4304;S4
12011726;6,925;NV ;2;2015;BCG;2016;TLBC4304;S4
12011743;;;;;BCG;2016;TLBC4304;S4
12011780;7;AC ;2;2015;BCG;2016;TLBC4304;S4
12011785;2,775;NRA;1;2015;BCG;2016;TLBC4304;S4
12011786;5.6;NV ;2;2015;BCG;2016;TLBC4304;S4
12011789;10;V  ;2;2015;BCG;2016;TLBC4304;S4
12011806;0;NRA;1;2015;BCG;2016;TLBC4304;S4
12011809;0;NRA;1;2015;BCG;2016;TLBC4304;S4
12011836;;;;;BCG;2016;TLBC4304;S4
12011853;0;NRA;1;2015;BCG;2016;TLBC4304;S4
12011867;7,825;NV ;2;2015;BCG;2016;TLBC4304;S4
12011872;;;;;BCG;2016;TLBC4304;S4
12011874;;;;;BCG;2016;TLBC4304;S4
12011898;;;;;BCG;2016;TLBC4304;S4
12011899;7;;1;2015;BCG;2016;TLBC4304;S4
12011925;;;;;BCG;2016;TLBC4304;S4
12011940;9.7;AC ;2;2015;BCG;2016;TLBC4304;S4
12011960;;;;;BCG;2016;TLBC4304;S4
12012355;10;V  ;2;2014;BCG;2016;TLBC4304;S4
12012359;;;;;BCG;2016;TLBC4304;S4
12012361;2.9;NRA;1;2015;BCG;2016;TLBC4304;S4
12012403;;;;;BCG;2016;TLBC4304;S4
12012443;5,225;NV ;2;2015;BCG;2016;TLBC4304;S4
12012449;5;NV ;2;2015;BCG;2016;TLBC4304;S4
12012455;13,575;V  ;1;2015;BCG;2016;TLBC4304;S4
12012558;3.7;NRA;1;2015;BCG;2016;TLBC4304;S4
12012559;6,925;NV ;2;2015;BCG;2016;TLBC4304;S4
12012676;7.5;NV ;2;2015;BCG;2016;TLBC4304;S4
12012772;10;V  ;2;2014;BCG;2016;TLBC4304;S4
12012775;10;V  ;2;2014;BCG;2016;TLBC4304;S4
12012777;7.8;AC ;2;2015;BCG;2016;TLBC4304;S4
12012899;;;;;BCG;2016;TLBC4304;S4
12012900;10;V  ;2;2015;BCG;2016;TLBC4304;S4
13010014;10,075;V  ;1;2015;BCG;2016;TLBC4304;S4
13010024;;;;;BCG;2016;TLBC4304;S4
13010027;;;;;BCG;2016;TLBC4304;S4
13010028;7.7;AC ;2;2015;BCG;2016;TLBC4304;S4
13010634;;;;;BCG;2016;TLBC4304;S4
13010797;3.3;NRA;1;2015;BCG;2016;TLBC4304;S4
13011117;0;NRA;1;2015;BCG;2016;TLBC4304;S4
13011190;11.7;V  ;1;2014;BCG;2016;TLBC4304;S4
13011225;10;V  ;2;2015;BCG;2016;TLBC4304;S4
13011263;2,275;NRA;1;2015;BCG;2016;TLBC4304;S4
13011265;0;NRA;1;2015;BCG;2016;TLBC4304;S4
13011269;14,075;V  ;1;2015;BCG;2016;TLBC4304;S4
13011318;11.2;V  ;1;2015;BCG;2016;TLBC4304;S4
13011379;10.5;V  ;1;2015;BCG;2016;TLBC4304;S4
13011424;15.7;V  ;1;2015;BCG;2016;TLBC4304;S4
13011436;12.1;V  ;1;2015;BCG;2016;TLBC4304;S4
13011439;10.3;V  ;1;2015;BCG;2016;TLBC4304;S4
13011472;17.4;V  ;1;2015;BCG;2016;TLBC4304;S4
13011474;;;;;BCG;2016;TLBC4304;S4
13011494;14.2;V  ;1;2015;BCG;2016;TLBC4304;S4
13012011;12,975;V  ;1;2015;BCG;2016;TLBC4304;S4
13012015;11.8;V  ;1;2015;BCG;2016;TLBC4304;S4
13012055;10;V  ;2;2014;BCG;2016;TLBC4304;S4
13012136;13,175;V  ;1;2015;BCG;2016;TLBC4304;S4
13012156;;;;;BCG;2016;TLBC4304;S4
13012223;8,675;NV ;2;2015;BCG;2016;TLBC4304;S4
13012249;13,275;V  ;1;2015;BCG;2016;TLBC4304;S4
13012266;7;AC ;2;2015;BCG;2016;TLBC4304;S4
13012277;;;;;BCG;2016;TLBC4304;S4
13012297;7,025;AC ;2;2015;BCG;2016;TLBC4304;S4
13012299;13,325;V  ;1;2015;BCG;2016;TLBC4304;S4
13012310;8,575;AC ;2;2015;BCG;2016;TLBC4304;S4
13012324;1.5;NRA;1;2015;BCG;2016;TLBC4304;S4
13012339;15,419;V  ;1;2014;BCG;2016;TLBC4304;S4
13012358;10;V  ;2;2014;BCG;2016;TLBC4304;S4
13012363;0.1;NRA;1;2015;BCG;2016;TLBC4304;S4
13012387;15,425;V  ;1;2015;BCG;2016;TLBC4304;S4
13012396;10;V  ;2;2015;BCG;2016;TLBC4304;S4
13012397;8.6;AC ;2;2015;BCG;2016;TLBC4304;S4
13012424;2,625;NRA;1;2015;BCG;2016;TLBC4304;S4
13012458;13,575;V  ;1;2015;BCG;2016;TLBC4304;S4
13012469;4;NRA;1;2015;BCG;2016;TLBC4304;S4
13012475;0;NRA;1;2015;BCG;2016;TLBC4304;S4
13012487;0;NRA;1;2015;BCG;2016;TLBC4304;S4
13012505;13,925;V  ;1;2015;BCG;2016;TLBC4304;S4
13012523;;;;;BCG;2016;TLBC4304;S4
13012527;;;;;BCG;2016;TLBC4304;S4
13012547;0;NRA;1;2015;BCG;2016;TLBC4304;S4
13012558;11,875;V  ;1;2015;BCG;2016;TLBC4304;S4
13012564;10.1;V  ;1;2015;BCG;2016;TLBC4304;S4
13012646;13,665;V  ;1;2015;BCG;2016;TLBC4304;S4
13012707;;;;;BCG;2016;TLBC4304;S4
13012711;;;;;BCG;2016;TLBC4304;S4
13012743;10;V  ;2;2015;BCG;2016;TLBC4304;S4
13012771;;;;;BCG;2016;TLBC4304;S4
13012783;;;;;BCG;2016;TLBC4304;S4
13012802;0;NRA;1;2015;BCG;2016;TLBC4304;S4
13012803;14.9;V  ;1;2015;BCG;2016;TLBC4304;S4
13012807;;;;;BCG;2016;TLBC4304;S4
13012808;11.8;V  ;1;2015;BCG;2016;TLBC4304;S4
13012823;15,375;V  ;1;2015;BCG;2016;TLBC4304;S4
13012911;16.1;V  ;1;2015;BCG;2016;TLBC4304;S4
13012939;;;;;BCG;2016;TLBC4304;S4
13012949;10,475;V  ;1;2015;BCG;2016;TLBC4304;S4
13012967;4,125;NRA;1;2015;BCG;2016;TLBC4304;S4
13012975;1.6;NRA;1;2015;BCG;2016;TLBC4304;S4
13013038;10;V  ;2;2014;BCG;2016;TLBC4304;S4
13013054;1.4;NRA;1;2015;BCG;2016;TLBC4304;S4
13013056;;;;;BCG;2016;TLBC4304;S4
13013061;;;;;BCG;2016;TLBC4304;S4
13013094;13.8;V  ;1;2015;BCG;2016;TLBC4304;S4
13013098;11,925;V  ;1;2015;BCG;2016;TLBC4304;S4
13013107;0;NRA;1;2015;BCG;2016;TLBC4304;S4
13013123;10,075;V  ;1;2015;BCG;2016;TLBC4304;S4
13013124;;;;;BCG;2016;TLBC4304;S4
13013130;;;;;BCG;2016;TLBC4304;S4
13013139;5,075;NV ;2;2015;BCG;2016;TLBC4304;S4
13013159;;;;;BCG;2016;TLBC4304;S4
13013160;0;NRA;1;2015;BCG;2016;TLBC4304;S4
13013177;0;NRA;1;2015;BCG;2016;TLBC4304;S4
13013180;;;;;BCG;2016;TLBC4304;S4
13013185;3.5;NRA;1;2015;BCG;2016;TLBC4304;S4
13013197;;;;;BCG;2016;TLBC4304;S4
13013235;7.4;AC ;2;2015;BCG;2016;TLBC4304;S4
13013278;13.6;V  ;1;2015;BCG;2016;TLBC4304;S4
13013443;2.3;NRA;1;2015;BCG;2016;TLBC4304;S4
13013531;;;;;BCG;2016;TLBC4304;S4
13013652;0;NRA;1;2015;BCG;2016;TLBC4304;S4
13013661;10,275;V  ;1;2015;BCG;2016;TLBC4304;S4
13013684;;;;;BCG;2016;TLBC4304;S4
13013695;1.6;NRA;1;2015;BCG;2016;TLBC4304;S4
13013696;10;V  ;2;2015;BCG;2016;TLBC4304;S4
13013700;;;;;BCG;2016;TLBC4304;S4
13013707;1.2;NRA;1;2015;BCG;2016;TLBC4304;S4
13013843;;;;;BCG;2016;TLBC4304;S4
13013921;10;V  ;2;2015;BCG;2016;TLBC4304;S4
13013968;0;NRA;1;2015;BCG;2016;TLBC4304;S4
13013972;;;;;BCG;2016;TLBC4304;S4
13013976;;;;;BCG;2016;TLBC4304;S4
13013999;10;V  ;2;2015;BCG;2016;TLBC4304;S4
13014089;4,025;NRA;1;2015;BCG;2016;TLBC4304;S4
13014092;;;;;BCG;2016;TLBC4304;S4
13014113;;;;;BCG;2016;TLBC4304;S4
13014121;0.9;NRA;1;2015;BCG;2016;TLBC4304;S4
13014136;;;;;BCG;2016;TLBC4304;S4
13014135;0;NRA;1;2015;BCG;2016;TLBC4304;S4
13014173;;;;;BCG;2016;TLBC4304;S4
13014235;;;;;BCG;2016;TLBC4304;S4
13014287;7.5;AC ;2;2015;BCG;2016;TLBC4304;S4
13014293;;;;;BCG;2016;TLBC4304;S4
13014308;12.2;V  ;1;2015;BCG;2016;TLBC4304;S4
13014363;5.1;NV ;2;2015;BCG;2016;TLBC4304;S4
13014366;12,525;V  ;1;2015;BCG;2016;TLBC4304;S4
13014380;0;NRA;1;2015;BCG;2016;TLBC4304;S4
13014462;16.4;V  ;1;2015;BCG;2016;TLBC4304;S4
13014463;0;NRA;1;2015;BCG;2016;TLBC4304;S4
13014473;10;V  ;2;2015;BCG;2016;TLBC4304;S4
13014678;2.5;NRA;1;2015;BCG;2016;TLBC4304;S4
13014681;;;;;BCG;2016;TLBC4304;S4
13014701;12.4;V  ;1;2015;BCG;2016;TLBC4304;S4
13014755;0;NRA;1;2015;BCG;2016;TLBC4304;S4
13014980;7;AC ;2;2015;BCG;2016;TLBC4304;S4
13014984;15.9;V  ;1;2015;BCG;2016;TLBC4304;S4
13014993;4.1;NRA;1;2015;BCG;2016;TLBC4304;S4
13014995;0;NRA;1;2015;BCG;2016;TLBC4304;S4
13015767;2,475;NRA;1;2015;BCG;2016;TLBC4304;S4
13016482;0;NRA;1;2015;BCG;2016;TLBC4304;S4
13016884;7,775;NV ;2;2015;BCG;2016;TLBC4304;S4
13018251;;;;;BCG;2016;TLBC4304;S4
14000007;15.2;V  ;1;2015;BCG;2016;TLBC4304;S4
14000010;;;;;BCG;2016;TLBC4304;S4
14000013;12,875;V  ;1;2015;BCG;2016;TLBC4304;S4
14000015;0;NRA;1;2015;BCG;2016;TLBC4304;S4
14000018;17.4;V  ;1;2015;BCG;2016;TLBC4304;S4
14000019;10;V  ;2;2015;BCG;2016;TLBC4304;S4
14000020;12.6;V  ;1;2015;BCG;2016;TLBC4304;S4
14000022;0;NRA;1;2015;BCG;2016;TLBC4304;S4
14000023;10;V  ;2;2015;BCG;2016;TLBC4304;S4
14000024;15;V  ;1;2015;BCG;2016;TLBC4304;S4
14000025;17.5;V  ;1;2015;BCG;2016;TLBC4304;S4
14000026;11.1;V  ;1;2015;BCG;2016;TLBC4304;S4
14000027;16.1;V  ;1;2015;BCG;2016;TLBC4304;S4
14000028;10.4;V  ;1;2015;BCG;2016;TLBC4304;S4
14000034;12,175;V  ;1;2015;BCG;2016;TLBC4304;S4
14000046;13,675;V  ;1;2015;BCG;2016;TLBC4304;S4
14000055;13,175;V  ;1;2015;BCG;2016;TLBC4304;S4
14000062;10.6;V  ;1;2015;BCG;2016;TLBC4304;S4
14000065;0;NRA;1;2015;BCG;2016;TLBC4304;S4
14000067;0;NRA;1;2015;BCG;2016;TLBC4304;S4
14000068;8.2;AC ;2;2015;BCG;2016;TLBC4304;S4
14000070;0;NRA;1;2015;BCG;2016;TLBC4304;S4
14000071;17,975;V  ;1;2015;BCG;2016;TLBC4304;S4
14000075;;;;;BCG;2016;TLBC4304;S4
14000076;14.9;V  ;1;2015;BCG;2016;TLBC4304;S4
14000077;12,675;V  ;1;2015;BCG;2016;TLBC4304;S4
14000081;;;;;BCG;2016;TLBC4304;S4
14000083;9.2;AC ;2;2015;BCG;2016;TLBC4304;S4
14000090;1.4;NRA;1;2015;BCG;2016;TLBC4304;S4
14000093;17.4;V  ;1;2015;BCG;2016;TLBC4304;S4
14000096;13.7;V  ;1;2015;BCG;2016;TLBC4304;S4
14000099;13,225;V  ;1;2015;BCG;2016;TLBC4304;S4
14000103;0;NRA;1;2015;BCG;2016;TLBC4304;S4
14000106;0;NRA;1;2015;BCG;2016;TLBC4304;S4
14000117;11.9;V  ;1;2015;BCG;2016;TLBC4304;S4
14000118;11.5;V  ;1;2015;BCG;2016;TLBC4304;S4
14000120;11.8;V  ;1;2015;BCG;2016;TLBC4304;S4
14000123;0;NRA;1;2015;BCG;2016;TLBC4304;S4
14000126;12.6;V  ;1;2015;BCG;2016;TLBC4304;S4
14000130;10;V  ;2;2015;BCG;2016;TLBC4304;S4
14000132;;;;;BCG;2016;TLBC4304;S4
14000133;12.6;V  ;1;2015;BCG;2016;TLBC4304;S4
14000135;17,925;V  ;1;2015;BCG;2016;TLBC4304;S4
14000136;1.2;NRA;1;2015;BCG;2016;TLBC4304;S4
14000138;7.5;NV ;2;2015;BCG;2016;TLBC4304;S4
14000140;9.4;AC ;2;2015;BCG;2016;TLBC4304;S4
14000141;14.2;V  ;1;2015;BCG;2016;TLBC4304;S4
14000143;10.7;V  ;1;2015;BCG;2016;TLBC4304;S4
14000144;0;NRA;1;2015;BCG;2016;TLBC4304;S4
14000146;10.2;V  ;1;2015;BCG;2016;TLBC4304;S4
14000147;16,775;V  ;1;2015;BCG;2016;TLBC4304;S4
14000149;8,675;NV ;2;2015;BCG;2016;TLBC4304;S4
14000150;2.4;NRA;1;2015;BCG;2016;TLBC4304;S4
14000161;3,175;NRA;1;2015;BCG;2016;TLBC4304;S4
14000165;11,275;V  ;1;2015;BCG;2016;TLBC4304;S4
14000168;1,725;NRA;1;2015;BCG;2016;TLBC4304;S4
14000171;4,125;NRA;1;2015;BCG;2016;TLBC4304;S4
14000174;10;V  ;2;2015;BCG;2016;TLBC4304;S4
14000181;3,525;NRA;1;2015;BCG;2016;TLBC4304;S4
14000183;;;;;BCG;2016;TLBC4304;S4
14000189;10.6;V  ;1;2015;BCG;2016;TLBC4304;S4
14000195;11.9;V  ;1;2015;BCG;2016;TLBC4304;S4
14000206;7,925;AC ;2;2015;BCG;2016;TLBC4304;S4
14000209;11,225;V  ;1;2015;BCG;2016;TLBC4304;S4
14000212;7.7;AC ;2;2015;BCG;2016;TLBC4304;S4
14000216;11,075;V  ;1;2015;BCG;2016;TLBC4304;S4
14000219;10;V  ;2;2015;BCG;2016;TLBC4304;S4
14000222;16.9;V  ;1;2015;BCG;2016;TLBC4304;S4
14000223;13,125;V  ;1;2015;BCG;2016;TLBC4304;S4
14000225;11,025;V  ;1;2015;BCG;2016;TLBC4304;S4
14000228;11;V  ;1;2015;BCG;2016;TLBC4304;S4
14000230;10;V  ;2;2015;BCG;2016;TLBC4304;S4
14000238;10,625;V  ;1;2015;BCG;2016;TLBC4304;S4
14000237;10.8;V  ;1;2015;BCG;2016;TLBC4304;S4
14000241;4;NRA;1;2015;BCG;2016;TLBC4304;S4
14000243;0.4;NRA;1;2015;BCG;2016;TLBC4304;S4
14000244;10.1;V  ;1;2015;BCG;2016;TLBC4304;S4
14000249;12,225;V  ;1;2015;BCG;2016;TLBC4304;S4
14000253;13.8;V  ;1;2015;BCG;2016;TLBC4304;S4
14000261;8,775;AC ;2;2015;BCG;2016;TLBC4304;S4
14000264;2.6;NRA;1;2015;BCG;2016;TLBC4304;S4
14000267;5;NV ;2;2015;BCG;2016;TLBC4304;S4
14000270;10;V  ;2;2015;BCG;2016;TLBC4304;S4
14000285;11,225;V  ;1;2015;BCG;2016;TLBC4304;S4
14000288;5.1;NV ;2;2015;BCG;2016;TLBC4304;S4
14000291;5.8;NV ;2;2015;BCG;2016;TLBC4304;S4
14000297;;;;;BCG;2016;TLBC4304;S4
14000299;0;NRA;1;2015;BCG;2016;TLBC4304;S4
14000300;3,575;NRA;1;2015;BCG;2016;TLBC4304;S4
14000301;0;NRA;1;2015;BCG;2016;TLBC4304;S4
14000305;8.2;NV ;2;2015;BCG;2016;TLBC4304;S4
14000306;1.8;NRA;1;2015;BCG;2016;TLBC4304;S4
14000308;0.9;NRA;1;2015;BCG;2016;TLBC4304;S4
14000310;1,675;NRA;1;2015;BCG;2016;TLBC4304;S4
14000314;7.6;NV ;2;2015;BCG;2016;TLBC4304;S4
14000313;1.4;NRA;1;2015;BCG;2016;TLBC4304;S4
14000316;3,925;NRA;1;2015;BCG;2016;TLBC4304;S4
14000318;15.8;V  ;1;2015;BCG;2016;TLBC4304;S4
14000320;5,775;NV ;2;2015;BCG;2016;TLBC4304;S4
14000324;7,275;NV ;2;2015;BCG;2016;TLBC4304;S4
14000327;0;NRA;1;2015;BCG;2016;TLBC4304;S4
14000328;10;V  ;2;2015;BCG;2016;TLBC4304;S4
14000330;10;V  ;2;2015;BCG;2016;TLBC4304;S4
14000331;10;V  ;2;2015;BCG;2016;TLBC4304;S4
14000332;8.6;AC ;2;2015;BCG;2016;TLBC4304;S4
14000335;0;NRA;1;2015;BCG;2016;TLBC4304;S4
14000336;1.6;NRA;1;2015;BCG;2016;TLBC4304;S4
14000339;;;;;BCG;2016;TLBC4304;S4
14000338;10.9;V  ;1;2015;BCG;2016;TLBC4304;S4
14000341;;;;;BCG;2016;TLBC4304;S4
14000353;12.9;V  ;1;2015;BCG;2016;TLBC4304;S4
14000361;;;;;BCG;2016;TLBC4304;S4
14000364;15;V  ;1;2015;BCG;2016;TLBC4304;S4
14000368;6,225;NV ;2;2015;BCG;2016;TLBC4304;S4
14000372;;;;;BCG;2016;TLBC4304;S4
14000374;10;V  ;2;2015;BCG;2016;TLBC4304;S4
14000376;10,025;V  ;1;2015;BCG;2016;TLBC4304;S4
14000380;16.4;V  ;1;2015;BCG;2016;TLBC4304;S4
14000384;7;AC ;2;2015;BCG;2016;TLBC4304;S4
14000388;10;V  ;1;2015;BCG;2016;TLBC4304;S4
14000391;0;NRA;1;2015;BCG;2016;TLBC4304;S4
14000394;;;;;BCG;2016;TLBC4304;S4
14000400;3,325;NRA;1;2015;BCG;2016;TLBC4304;S4
14000402;;;;;BCG;2016;TLBC4304;S4
14000405;11.1;V  ;1;2015;BCG;2016;TLBC4304;S4
14000404;6.9;NV ;2;2015;BCG;2016;TLBC4304;S4
14000408;;;;;BCG;2016;TLBC4304;S4
14000407;;;;;BCG;2016;TLBC4304;S4
14000409;3.2;NRA;1;2015;BCG;2016;TLBC4304;S4
14000413;9,875;AC ;2;2015;BCG;2016;TLBC4304;S4
14000415;9.7;AC ;2;2015;BCG;2016;TLBC4304;S4
14000417;;;;;BCG;2016;TLBC4304;S4
14000419;;;;;BCG;2016;TLBC4304;S4
14000420;11,925;V  ;1;2015;BCG;2016;TLBC4304;S4
14000421;8.7;NV ;2;2015;BCG;2016;TLBC4304;S4
14000422;10,675;V  ;1;2015;BCG;2016;TLBC4304;S4
14000426;6,075;NV ;2;2015;BCG;2016;TLBC4304;S4
14000441;6.8;NV ;2;2015;BCG;2016;TLBC4304;S4
14000450;5;NV ;2;2015;BCG;2016;TLBC4304;S4
14000454;10;V  ;2;2015;BCG;2016;TLBC4304;S4
14000458;16.1;V  ;1;2015;BCG;2016;TLBC4304;S4
14000463;3,375;NRA;1;2015;BCG;2016;TLBC4304;S4
14000466;10.1;V  ;1;2015;BCG;2016;TLBC4304;S4
14000468;0;NRA;1;2015;BCG;2016;TLBC4304;S4
14000470;0;NRA;1;2015;BCG;2016;TLBC4304;S4
14000471;14.2;V  ;1;2015;BCG;2016;TLBC4304;S4
14000472;5.4;NV ;2;2015;BCG;2016;TLBC4304;S4
14000475;16.8;V  ;1;2015;BCG;2016;TLBC4304;S4
14000479;3.1;NRA;1;2015;BCG;2016;TLBC4304;S4
14000481;;;;;BCG;2016;TLBC4304;S4
14000484;1.1;NRA;1;2015;BCG;2016;TLBC4304;S4
14000487;;;;;BCG;2016;TLBC4304;S4
14000503;6.2;NV ;2;2015;BCG;2016;TLBC4304;S4
14000507;;;;;BCG;2016;TLBC4304;S4
14000510;0;NRA;1;2015;BCG;2016;TLBC4304;S4
14000514;0;NRA;1;2015;BCG;2016;TLBC4304;S4
14000516;0;NRA;1;2015;BCG;2016;TLBC4304;S4
14000519;5.9;NV ;2;2015;BCG;2016;TLBC4304;S4
14000544;3;NRA;1;2015;BCG;2016;TLBC4304;S4
14000578;10;V  ;2;2015;BCG;2016;TLBC4304;S4
14000582;5.9;NV ;2;2015;BCG;2016;TLBC4304;S4
14000591;8.2;NV ;2;2015;BCG;2016;TLBC4304;S4
14000593;13.5;V  ;1;2015;BCG;2016;TLBC4304;S4
14000596;2.1;NRA;1;2015;BCG;2016;TLBC4304;S4
14000602;13,175;V  ;1;2015;BCG;2016;TLBC4304;S4
14000611;15,125;V  ;1;2015;BCG;2016;TLBC4304;S4
14000636;;;;;BCG;2016;TLBC4304;S4
14000649;6;NV ;2;2015;BCG;2016;TLBC4304;S4
14000684;8.3;AC ;2;2015;BCG;2016;TLBC4304;S4
14000689;;;;;BCG;2016;TLBC4304;S4
14000692;4.2;NRA;1;2015;BCG;2016;TLBC4304;S4
14000694;0.4;NRA;1;2015;BCG;2016;TLBC4304;S4
14000696;1.6;NRA;1;2015;BCG;2016;TLBC4304;S4
14000698;;;;;BCG;2016;TLBC4304;S4
14000699;;;;;BCG;2016;TLBC4304;S4
14000700;2,775;NRA;1;2015;BCG;2016;TLBC4304;S4
14000785;11.3;V  ;1;2015;BCG;2016;TLBC4304;S4
14000787;;;;;BCG;2016;TLBC4304;S4
14000790;;;;;BCG;2016;TLBC4304;S4
14000791;9,075;AC ;2;2015;BCG;2016;TLBC4304;S4
14000792;;;;;BCG;2016;TLBC4304;S4
14000793;0;NRA;1;2015;BCG;2016;TLBC4304;S4
14000796;;;;;BCG;2016;TLBC4304;S4
14000845;;;;;BCG;2016;TLBC4304;S4
14000990;;;;;BCG;2016;TLBC4304;S4
14001001;5.1;NV ;2;2015;BCG;2016;TLBC4304;S4
14001010;10,075;V  ;1;2015;BCG;2016;TLBC4304;S4
14001039;5,775;NV ;2;2015;BCG;2016;TLBC4304;S4
14001236;10.3;V  ;1;2015;BCG;2016;TLBC4304;S4
14001374;3.5;NRA;1;2015;BCG;2016;TLBC4304;S4
14001434;10;V  ;2;2015;BCG;2016;TLBC4304;S4
14001585;11.3;V  ;1;2015;BCG;2016;TLBC4304;S4
14001596;;;;;BCG;2016;TLBC4304;S4
14001602;;;;;BCG;2016;TLBC4304;S4
14001601;0;NRA;1;2015;BCG;2016;TLBC4304;S4
14001604;1.2;NRA;1;2015;BCG;2016;TLBC4304;S4
14001611;;;;;BCG;2016;TLBC4304;S4
14001612;0;NRA;1;2015;BCG;2016;TLBC4304;S4
14001641;4.2;NRA;1;2015;BCG;2016;TLBC4304;S4
14001648;;;;;BCG;2016;TLBC4304;S4
14001651;10.1;V  ;1;2015;BCG;2016;TLBC4304;S4
14001652;15.2;V  ;1;2015;BCG;2016;TLBC4304;S4
14001653;17.4;V  ;1;2015;BCG;2016;TLBC4304;S4
14001655;10;V  ;2;2015;BCG;2016;TLBC4304;S4
14001656;10.5;V  ;1;2015;BCG;2016;TLBC4304;S4
14001657;0;NRA;1;2015;BCG;2016;TLBC4304;S4
14001658;8,675;AC ;2;2015;BCG;2016;TLBC4304;S4
14001838;0;NRA;1;2015;BCG;2016;TLBC4304;S4
14001936;13.1;V  ;1;2015;BCG;2016;TLBC4304;S4
14001969;10,025;V  ;1;2015;BCG;2016;TLBC4304;S4
