COD_ETU,Note : TLMP3104,Résultat : TLMP3104,Session : TLMP3104,Année : TLMP3104,Note : TLMP3204,Résultat : TLMP3204,Session : TLMP3204,Année : TLMP3204,Note : TLMP3304,Résultat : TLMP3304,Session : TLMP3304,Année : TLMP3304,Note : TLMP3404,Résultat : TLMP3404,Session : TLMP3404,Année : TLMP3404,Note : TLMP3504,Résultat : TLMP3504,Session : TLMP3504,Année : TLMP3504,Note : TLMP3604,Résultat : TLMP3604,Session : TLMP3604,Année : TLMP3604,Note : TLMP3004,Résultat : TLMP3004,Session : TLMP3004,Année : TLMP3004,Note : TLMP4104,Résultat : TLMP4104,Session : TLMP4104,Année : TLMP4104,Note : TLMP4204,Résultat : TLMP4204,Session : TLMP4204,Année : TLMP4204,Note : TLMP4304,Résultat : TLMP4304,Session : TLMP4304,Année : TLMP4304,Note : TLMP4404,Résultat : TLMP4404,Session : TLMP4404,Année : TLMP4404,Note : TLMP4504,Résultat : TLMP4504,Session : TLMP4504,Année : TLMP4504,Note : TLMP4604,Résultat : TLMP4604,Session : TLMP4604,Année : TLMP4604,Note : TLMP4004,Résultat : TLMP4004,Session : TLMP4004,Année : TLMP4004
13011992,,,,,10,V,1,2014,,,,,10375,V,1,2014,,,,,11.5,V,1,2014,,,1,2014,,,1,2014,15,V,1,2014,10,V,1,2014,,,,,,,1,2014,,,,,,,1,2014
13011994,11.2,V,1,2014,11.5,V,1,2014,7.3,AC,2,2014,10125,V,1,2014,11.6,V,1,2013,13,V,1,2014,10788,V,2,2014,10,V,2,2014,14,V,1,2014,7.7,AC,2,2014,9.75,AC,2,2014,12775,V,1,2014,14.6,V,1,2014,11471,V,2,2014
13011995,10,V,2,2014,10,V,2,2014,7.5,NV,2,2014,7.75,NV,2,2014,10,V,2,2013,10,V,2,2014,9208,,2,2014,,,,,,,1,2014,7,NV,2,2014,10,V,1,2014,16.2,V,1,2014,10.1,V,1,2014,,,1,2014
13011996,14.7,V,1,2014,12.5,V,1,2014,10.5,V,1,2014,13.5,V,1,2014,10.8,V,1,2013,13.75,V,1,2014,12625,V,1,2014,10,V,2,2014,11,V,1,2014,11,V,1,2014,11375,V,1,2014,13.6,V,1,2014,10.6,V,1,2014,11263,V,2,2014
13011998,13.8,V,1,2014,10,V,1,2014,8.7,AC,2,2014,11,V,1,2014,10,V,2,2013,15.5,V,1,2014,11.5,V,2,2014,10,V,2,2014,10,V,2,2014,,,,,11.25,V,1,2014,14.25,V,1,2014,9.3,NV,2,2014,,,1,2014
13011999,11,V,1,2014,13,V,1,2014,8,AC,2,2014,10.5,V,1,2014,10,V,2,2013,14.25,V,1,2014,11125,V,2,2014,5075,NV,2,2014,10,V,2,2014,,,,,12.25,V,1,2014,9.4,NV,2,2014,10,V,2,2014,,,1,2014
13012009,10.75,V,1,2014,8.5,AC,2,2014,8.5,AC,2,2014,10.63,V,1,2014,10.3,V,1,2013,14.75,V,1,2014,10572,V,2,2014,9,NV,2,2014,10,V,2,2014,,,,,9,NV,2,2014,14.25,V,1,2014,13.9,V,1,2014,,,1,2014
13012033,,,,,,,,,,,,,14.75,V,1,2014,,,,,10,V,2,2014,,,1,2014,,,,,,,1,2014,,,,,,,,,11.4,V,1,2014,10,V,2,2014,,,1,2014
13012041,,,,,,,,,,,,,,,,,,,,,12.25,V,1,2014,,,1,2014,3375,NRA,1,2014,12,V,1,2014,,,,,,,,,13.6,V,1,2014,11,V,1,2014,,,1,2014
13012070,11.6,V,1,2014,15.5,V,1,2014,11.9,V,1,2014,13625,V,1,2014,12.5,V,1,2013,11.75,V,1,2014,12813,V,1,2014,10,V,2,2014,13,V,1,2014,11.4,V,1,2014,13.75,V,1,2014,17.1,V,1,2014,14.5,V,1,2014,13292,V,2,2014
13012123,10.3,V,1,2014,7,AC,2,2014,8.4,AC,2,2014,11.5,V,1,2014,10.5,V,1,2013,14.5,V,1,2014,10367,V,2,2014,4825,NRA,1,2014,13,V,1,2014,6.9,NV,2,2014,7.5,NV,2,2014,4,NRA,1,2014,9.1,NV,2,2014,7554,NV,2,2014
13012141,10,V,2,2014,10,V,2,2014,10,V,1,2014,10.5,V,1,2014,10.2,V,1,2013,14.75,V,1,2014,10908,V,2,2014,7,AC,2,2014,10,V,2,2014,10,V,1,2014,9.25,AC,2,2014,10,V,2,2014,10,V,2,2014,9375,AC,2,2014
13012165,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2014,,,1,2014,,,1,2014,,,,,,,,,,,,,,,,,,,1,2014
13012191,10.6,V,1,2014,11.25,V,1,2014,10,V,2,2014,14375,V,1,2014,10.4,V,1,2013,12.25,V,1,2014,11479,V,2,2014,7,AC,2,2014,10,V,1,2014,7.9,AC,2,2014,10375,V,1,2014,13.15,V,1,2014,10,V,1,2014,9738,AC,2,2014
13012306,,,,,,,,,7.8,NV,2,2014,6,NV,2,2014,,,,,13.5,V,1,2014,,,1,2014,3.55,NRA,1,2014,7,NV,2,2014,,,,,8.25,NV,2,2014,17275,V,1,2014,13.8,V,1,2014,,,1,2014
13012356,10,V,2,2014,12.5,V,1,2014,10,V,2,2014,10,V,2,2014,10.2,V,1,2013,14.5,V,1,2014,11.2,V,2,2014,7,AC,2,2014,12,V,1,2014,10.7,V,1,2014,10.25,V,1,2014,8025,AC,2,2014,10.6,V,1,2014,9763,AC,2,2014
13012499,10,V,1,2014,18.5,V,1,2014,10,V,2,2014,15,V,1,2014,10,V,2,2013,14.75,V,1,2014,13042,V,2,2014,10,V,2,2014,13,V,1,2014,7,AC,2,2014,15,V,1,2014,16175,V,1,2014,11.6,V,1,2014,12129,V,2,2014
13012511,10.3,V,1,2014,3.75,NRA,1,2014,2.3,NRA,1,2014,6.25,NV,2,2014,10,V,2,2013,13.75,V,1,2014,7725,NV,2,2014,,,1,2014,6,NV,2,2014,,,,,8,NV,2,2014,5.85,NV,2,2014,13,V,1,2014,,,1,2014
13012518,13.5,V,1,2014,11.5,V,1,2014,13.3,V,1,2014,17.75,V,1,2014,15.7,V,1,2013,13.25,V,1,2014,14167,V,1,2014,12.3,V,1,2014,18,V,1,2014,10.6,V,1,2014,13.5,V,1,2014,16.9,V,1,2014,17.2,V,1,2014,14.75,V,1,2014
13012522,16,V,1,2014,12,V,1,2014,10.7,V,1,2014,12,V,1,2014,11.2,V,1,2013,13,V,1,2014,12483,V,1,2014,11.1,V,1,2014,11,V,1,2014,11.2,V,1,2014,11.75,V,1,2014,18.15,V,1,2014,16.9,V,1,2014,13.35,V,1,2014
13012535,8,NV,2,2014,,,,,,,,,,,,,10.1,V,1,2013,12,V,1,2014,,,1,2014,2.5,NRA,1,2014,5,NV,2,2014,,,,,,,,,4.1,NRA,1,2014,5.1,NV,2,2014,,,1,2014
13012542,,,,,,,,,,,,,3125,NRA,1,2014,,,,,12,V,1,2014,,,1,2014,,,,,,,1,2014,,,,,,,,,1.3,NRA,1,2014,,,,,,,1,2014
13012548,10,V,2,2014,5,NV,2,2014,2.15,NRA,1,2014,7,NV,2,2014,7.69,NV,2,2014,10,V,1,2014,6973,NV,2,2014,,,,,,,1,2014,,,,,,,1,2014,12.95,V,1,2014,,,,,,,1,2014
13012559,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2014,,,,,,,1,2014,,,,,,,,,,,1,2014,,,,,,,1,2014
13012567,,,,,,,,,,,,,8.5,NV,2,2014,,,,,13,V,1,2014,,,1,2014,5.25,NV,2,2014,5,NV,2,2014,,,,,,,,,11825,V,1,2014,,,,,,,1,2014
13012573,14.5,V,1,2014,9,AC,2,2014,10,V,1,2014,14.5,V,1,2014,11.7,V,1,2013,14.5,V,1,2014,12367,V,2,2014,10,V,2,2014,15,V,1,2014,12.1,V,1,2014,10.75,V,1,2014,12.6,V,1,2014,10,V,2,2014,11742,V,2,2014
13012650,10.1,V,1,2014,10,V,2,2014,7.9,AC,2,2014,10.25,V,1,2014,12.7,V,1,2013,10,V,2,2014,10158,V,2,2014,9,NV,2,2014,10,V,2,2014,,,,,10.25,V,1,2014,12.05,V,1,2014,10,V,2,2014,,,1,2014
13012674,9,AC,2,2014,10.5,V,1,2014,8.5,AC,2,2014,12.5,V,1,2014,14.1,V,1,2013,13.25,V,1,2014,11308,V,2,2014,10425,V,1,2014,11,V,1,2014,8,AC,2,2014,9.5,AC,2,2014,17775,V,1,2014,15,V,1,2014,11.95,V,2,2014
13012684,10,V,2,2014,10,V,2,2014,7,AC,2,2014,10.5,V,1,2014,13.3,V,1,2013,11.5,V,1,2014,10383,V,2,2014,8.5,AC,2,2014,10,V,2,2014,8.6,AC,2,2014,10,V,1,2014,11925,V,1,2014,11,V,1,2014,10004,V,2,2014
13012692,13.6,V,1,2014,12,V,1,2014,9.2,AC,2,2014,10.6,V,1,2014,13.3,V,1,2013,13.5,V,1,2014,12033,V,2,2014,10,V,2,2014,10,V,2,2014,10,V,2,2014,8,AC,2,2014,18375,V,1,2014,14.1,V,1,2014,11746,V,2,2014
13012702,11.1,V,1,2014,12.25,V,1,2014,10.1,V,1,2014,12375,V,1,2014,13.7,V,1,2013,14.5,V,1,2014,12338,V,1,2014,11.15,V,1,2014,13,V,1,2014,11.1,V,1,2014,10,V,1,2014,18.1,V,1,2014,17.5,V,1,2014,13475,V,1,2014
13012722,,,,,,,,,,,,,,,,,,,,,8.5,NV,2,2014,,,1,2014,,,,,,,1,2014,,,,,,,,,10.6,V,1,2014,,,,,,,1,2014
13012775,12.5,V,1,2014,11,V,1,2014,13.5,V,1,2014,11.75,V,1,2014,11.9,V,1,2013,14.75,V,1,2014,12567,V,1,2014,9125,AC,2,2014,13,V,1,2014,11.8,V,1,2014,13.75,V,1,2014,17.3,V,1,2014,13.55,V,1,2014,13088,V,2,2014
13012795,7,NV,2,2014,,,,,,,,,,,,,10,V,2,2013,10,V,1,2014,,,1,2014,3825,NRA,1,2014,10,V,2,2014,,,,,,,,,11.5,V,1,2014,9.7,NV,2,2014,,,1,2014
13012805,10.7,V,1,2014,8,AC,2,2014,11.4,V,1,2014,10,V,1,2014,10.1,V,1,2013,10,V,1,2014,10033,V,2,2014,,,1,2014,,,1,2014,,,,,13625,V,1,2014,17.55,V,1,2014,12.7,V,1,2014,,,1,2014
13012817,11.8,V,1,2014,16,V,1,2014,12.7,V,1,2014,14.5,V,1,2014,11.3,V,1,2013,14375,V,1,2014,13446,V,1,2014,10,V,2,2014,13,V,1,2014,11.4,V,1,2014,12.5,V,1,2014,12.3,V,1,2014,14.65,V,1,2014,12308,V,2,2014
13012837,,,,,2.5,NRA,1,2014,7.5,NV,2,2014,11.75,V,1,2014,10,V,2,2013,12.5,V,1,2014,,,1,2014,4275,NRA,1,2014,10,V,2,2014,3.3,NRA,1,2014,11625,V,1,2014,15.9,V,1,2014,4.3,NRA,1,2014,8233,NV,2,2014
13012834,14.1,V,1,2014,18.5,V,1,2014,10,V,2,2014,14.75,V,1,2014,10.2,V,1,2013,11.5,V,1,2014,13175,V,2,2014,10675,V,1,2014,10,V,2,2014,17.2,V,1,2014,12108,V,1,2014,11525,V,1,2014,16.9,V,1,2014,13068,V,2,2014
13012859,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2014,,,1,2014,,,1,2014,0,NRA,1,2014,,,,,,,,,0,NRA,1,2014,,,1,2014
13012915,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2014,,,,,,,1,2014,,,,,,,,,,,1,2014,,,1,2014,,,1,2014
13012916,10,V,2,2014,,,,,,,,,,,,,10,V,2,2013,10875,V,1,2014,,,1,2014,4175,NRA,1,2014,11,V,1,2014,,,,,,,,,11.15,V,1,2014,13.95,V,1,2014,,,1,2014
13012921,,,,,,,,,,,,,13.25,V,1,2014,10,V,2,2013,12875,V,1,2014,,,1,2014,,,,,,,1,2014,,,,,,,,,14.55,V,1,2014,6.5,NV,2,2014,,,1,2014
13012928,,,,,,,,,,,,,0,NRA,1,2014,,,,,0,NRA,1,2014,,,1,2014,,,,,,,1,2014,,,,,,,,,,,1,2014,,,,,,,1,2014
13012941,9,AC,2,2014,8,AC,2,2014,7,AC,2,2014,9.25,AC,2,2014,11.7,V,1,2013,16.25,V,1,2014,10.2,V,2,2014,10,V,2,2014,10,V,1,2014,,,,,10.25,V,1,2014,13825,V,1,2014,8,NV,2,2014,,,1,2014
13012980,10.1,V,1,2014,17,V,1,2014,11.6,V,1,2014,14625,V,1,2014,10.3,V,1,2013,13.75,V,1,2014,12896,V,1,2014,11,V,1,2014,10,V,1,2014,11.2,V,1,2014,11,V,1,2014,19,V,1,2014,15.7,V,1,2014,12983,V,1,2014
13013000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2014,,,,,,,1,2014,,,,,,,,,,,1,2014,,,,,,,1,2014
13013011,0,NRA,1,2014,,,1,2014,0,NRA,1,2014,0,NRA,1,2014,12,V,1,2013,0,NRA,1,2014,,,1,2014,,,1,2014,,,1,2014,0,NRA,1,2014,,,1,2014,,,1,2014,,,1,2014,,,1,2014
13013021,10,V,2,2014,10,V,2,2014,8,AC,2,2014,10,V,1,2014,10,V,2,2013,13.75,V,1,2014,10292,V,2,2014,,,,,,,1,2014,,,,,13,V,1,2014,,,,,11.5,V,1,2014,,,1,2014
13013060,12.1,V,1,2014,7,AC,2,2014,10.1,V,1,2014,11.25,V,1,2014,12,V,1,2013,15.75,V,1,2014,11367,V,2,2014,11.55,V,1,2014,14,V,1,2014,10,V,2,2014,14784,V,1,2014,16625,V,1,2014,14.1,V,1,2014,13.51,V,2,2014
13013064,9,NV,2,2014,,,,,3.7,NRA,1,2014,,,,,,,,,,,,,,,1,2014,,,,,,,1,2014,,,,,,,1,2014,,,,,,,,,,,1,2014
13013074,10,V,2,2014,11.5,V,1,2014,8.5,AC,2,2014,9.25,AC,2,2014,10.2,V,1,2013,14.75,V,1,2014,10.7,V,2,2014,9,NV,2,2014,10,V,2,2014,,,,,11,V,1,2014,14.35,V,1,2014,18.4,V,1,2014,,,1,2014
13013078,10,V,2,2014,14,V,1,2014,9.3,AC,2,2014,10,V,1,2014,10,V,2,2013,15.25,V,1,2014,11425,V,2,2014,10,V,2,2014,10,V,2,2014,10,V,2,2014,10,V,1,2014,13.1,V,1,2014,8,NV,2,2014,10183,V,2,2014
13013082,12.3,V,1,2014,10,V,2,2014,10.2,V,1,2014,14625,V,1,2014,12.1,V,1,2013,14.5,V,1,2014,12288,V,2,2014,12,V,1,2014,10.5,V,1,2014,13.9,V,1,2014,13.25,V,1,2014,15.95,V,1,2014,15.6,V,1,2014,13533,V,1,2014
13013092,13.6,V,1,2014,18.5,V,1,2014,8.5,AC,2,2014,16125,V,1,2014,12.9,V,1,2013,12.5,V,1,2014,13688,V,2,2014,10125,V,1,2014,10,V,2,2014,10.7,V,1,2014,12.25,V,1,2014,18.35,V,1,2014,11,V,1,2014,12071,V,2,2014
13013097,10,V,2,2014,7,AC,2,2014,10,V,2,2014,10125,V,1,2014,11.8,V,1,2013,12.5,V,1,2014,10238,V,2,2014,3.1,NRA,1,2014,10,V,2,2014,4.2,NRA,1,2014,7875,NV,2,2014,10.65,V,1,2014,10.45,V,1,2014,7713,NV,2,2014
13013099,,,,,,,,,,,,,,,,,,,,,13.25,V,1,2014,,,1,2014,,,,,,,1,2014,,,,,,,,,,,1,2014,,,,,,,1,2014
13013100,10,V,1,2014,8,NV,2,2014,7.5,NV,2,2014,6,NV,2,2014,10,V,2,2013,13,V,1,2014,9083,,2,2014,1.6,NRA,1,2014,7,NV,2,2014,4.4,NRA,1,2014,8.5,NV,2,2014,12.1,V,1,2014,9.9,NV,2,2014,7.25,NV,2,2014
13013108,16.4,V,1,2014,10,V,1,2014,8.5,AC,2,2014,7,AC,2,2014,10,V,2,2013,10.25,V,1,2014,10358,V,2,2014,13.5,V,1,2014,10,V,1,2014,15.2,V,1,2014,7.75,AC,2,2014,19.2,V,1,2014,13.55,V,1,2014,13.2,V,2,2014
13013112,8,AC,2,2014,7,AC,2,2014,8.5,AC,2,2014,13.5,V,1,2014,10.7,V,1,2013,15.75,V,1,2014,10575,V,2,2014,10,V,2,2014,10,V,2,2014,,,,,13.75,V,1,2014,18.35,V,1,2014,13.9,V,1,2014,,,1,2014
13013113,,,,,,,,,8.95,NV,2,2014,8.75,NV,2,2014,11.5,V,1,2013,13.75,V,1,2014,,,1,2014,2.45,NRA,1,2014,8,NV,2,2014,,,,,6.5,NV,2,2014,10.45,V,1,2014,11.7,V,1,2014,,,1,2014
13013114,10,V,1,2014,11.5,V,1,2014,11.5,V,1,2014,10.25,V,1,2014,10.9,V,1,2013,15,V,1,2014,11525,V,1,2014,8,NV,2,2014,10,V,2,2014,,,,,12,V,1,2014,18.45,V,1,2014,11.6,V,1,2014,,,1,2014
13013116,,,,,,,,,,,,,,,,,,,,,10,V,2,2014,,,1,2014,,,,,,,1,2014,,,,,,,,,3.6,NRA,1,2014,10.2,V,1,2014,,,1,2014
13013117,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2014,,,1,2014,,,1,2014,,,,,,,,,,,1,2014,,,1,2014,,,1,2014
13013118,13.1,V,1,2014,9.25,AC,2,2014,11.5,V,1,2014,10,V,1,2014,10,V,2,2013,8.45,AC,2,2014,10383,V,2,2014,7,AC,2,2014,12,V,1,2014,8.8,AC,2,2014,9.3,AC,2,2014,7.85,AC,2,2014,10,V,2,2014,9158,AC,2,2014
13013120,10.8,V,1,2014,9.5,AC,2,2014,10,V,2,2014,16125,V,1,2014,10.2,V,1,2013,11625,V,1,2014,11375,V,2,2014,7,NV,2,2014,,,1,2014,14.6,V,1,2014,10,V,2,2014,12.3,V,1,2014,13.7,V,1,2014,,,1,2014
13013121,10.1,V,1,2014,15.5,V,1,2014,8,AC,2,2014,7,AC,2,2014,10,V,1,2013,16,V,1,2014,11.1,V,2,2014,10,V,2,2014,10,V,2,2014,13.4,V,1,2014,11.25,V,1,2014,8425,NV,2,2014,15.1,V,1,2014,11363,V,2,2014
13013128,10.75,V,1,2014,7,AC,2,2014,8,AC,2,2014,18125,V,1,2014,10,V,2,2013,10,V,1,2014,10646,V,2,2014,10,V,2,2014,10,V,2,2014,8.8,AC,2,2014,16.75,V,1,2014,11.25,V,1,2014,8.2,AC,2,2014,10833,V,2,2014
13013131,10.5,V,1,2014,7.5,AC,2,2014,8.1,AC,2,2014,11625,V,1,2014,12.2,V,1,2013,11.75,V,1,2014,10279,V,2,2014,7,AC,2,2014,11,V,1,2014,7,AC,2,2014,14.75,V,1,2014,11.7,V,1,2014,10.35,V,1,2014,10.3,V,2,2014
13013136,14.3,V,1,2014,13,V,1,2014,9,AC,2,2014,15,V,1,2014,11.3,V,1,2013,10,V,2,2014,12.1,V,2,2014,10,V,2,2014,10,V,2,2014,,,,,10.75,V,1,2014,8.05,NV,2,2014,10,V,2,2014,,,1,2014
13013138,14.8,V,1,2014,11,V,1,2014,8.1,AC,2,2014,10.5,V,1,2014,10,V,2,2013,13.25,V,1,2014,11275,V,2,2014,10,V,2,2014,20,V,1,2014,14.1,V,1,2014,13,V,1,2014,18475,V,1,2014,14.5,V,1,2014,15013,V,2,2014
13013147,0,NRA,1,2014,,,1,2014,0,NRA,1,2014,0,NRA,1,2014,11.7,V,1,2013,0,NRA,1,2014,,,1,2014,,,,,,,1,2014,,,,,,,1,2014,,,1,2014,,,1,2014,,,1,2014
13013154,11.5,V,1,2014,16.5,V,1,2014,8.7,AC,2,2014,10,V,1,2014,10,V,2,2013,10,V,2,2014,11117,V,2,2014,3675,NRA,1,2014,6,NV,2,2014,,,,,11672,V,1,2014,12625,V,1,2014,10,V,2,2014,,,1,2014
13013156,10,V,2,2014,10,V,2,2014,7,NV,2,2014,6,NV,2,2014,10,V,1,2013,10.25,V,1,2014,8875,NV,2,2014,,,,,,,1,2014,,,,,7375,NV,2,2014,11.15,V,1,2014,10.6,V,1,2014,,,1,2014
13013157,5.7,NV,2,2014,,,,,,,,,,,,,10.2,V,1,2013,12,V,1,2014,,,1,2014,,,,,,,1,2014,,,,,,,,,,,1,2014,,,1,2014,,,1,2014
13013163,10.35,V,1,2014,9,AC,2,2014,10.2,V,1,2014,13,V,1,2014,10.2,V,1,2013,12.75,V,1,2014,10917,V,2,2014,10,V,2,2014,12,V,1,2014,7,AC,2,2014,9.5,AC,2,2014,16.95,V,1,2014,11.3,V,1,2014,11125,V,2,2014
13013165,,,,,,,,,3.1,NRA,1,2014,9125,NV,2,2014,,,,,12.5,V,1,2014,,,1,2014,,,,,,,1,2014,,,,,,,1,2014,,,1,2014,,,1,2014,,,1,2014
13013166,7,NV,2,2014,9,NV,2,2014,2.2,NRA,1,2014,9.25,NV,2,2014,10,V,2,2013,15.75,V,1,2014,8867,NV,2,2014,3.15,NRA,1,2014,5,NV,2,2014,,,,,8.5,NV,2,2014,6.45,NV,2,2014,7.5,NV,2,2014,,,1,2014
13013167,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2014,,,,,,,1,2014,,,,,,,,,,,1,2014,,,,,,,1,2014
13013168,10.4,V,1,2014,12,V,1,2014,10,V,1,2014,11625,V,1,2014,12.4,V,1,2013,14,V,1,2014,11738,V,1,2014,11.5,V,1,2014,11,V,1,2014,10,V,1,2014,10.25,V,1,2014,14.45,V,1,2014,14.6,V,1,2014,11967,V,1,2014
13013171,10,V,2,2014,10,V,2,2014,10.5,V,1,2014,10,V,2,2014,12.7,V,1,2013,12,V,1,2014,10867,V,2,2014,7,AC,2,2014,10,V,2,2014,7,AC,2,2014,10,V,2,2014,12.85,V,1,2014,13.2,V,1,2014,10008,V,2,2014
13013172,7,AC,2,2014,11,V,1,2014,8,AC,2,2014,14,V,1,2014,10,V,2,2013,13.5,V,1,2014,10583,V,2,2014,7,AC,2,2014,10,V,2,2014,7,AC,2,2014,14,V,1,2014,10,V,2,2014,10.2,V,1,2014,9.7,AC,2,2014
13013181,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2014,,,1,2014,,,1,2014,,,,,,,,,1.75,NRA,1,2014,,,1,2014,,,1,2014
13013182,11.9,V,1,2014,15.5,V,1,2014,10,V,1,2014,10.25,V,1,2014,12,V,1,2013,10,V,1,2014,11608,V,1,2014,7,AC,2,2014,10,V,1,2014,7.6,AC,2,2014,11.5,V,1,2014,13.35,V,1,2014,16.8,V,1,2014,11042,V,2,2014
13013183,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2014,,,,,,,1,2014,,,,,,,,,,,1,2014,,,,,,,1,2014
13013188,,,,,,,,,7,NV,2,2014,,,,,,,,,10,V,2,2014,,,1,2014,2.95,NRA,1,2014,10,V,2,2014,,,,,4.75,NRA,1,2014,14.05,V,1,2014,12,V,1,2014,,,1,2014
13013189,,,,,,,,,3.75,NRA,1,2014,10,V,2,2014,,,,,13.5,V,1,2014,,,1,2014,,,,,,,1,2014,,,,,10,V,1,2014,10.05,V,1,2014,10,V,2,2014,,,1,2014
13013196,10,V,2,2014,9,NV,2,2014,3.4,NRA,1,2014,10.75,V,1,2014,10.1,V,1,2013,11.25,V,1,2014,9083,,2,2014,,,,,,,,,,,,,8.5,NV,2,2014,13.15,V,1,2014,10,V,1,2014,,,1,2014
13013199,,,,,,,,,,,,,10,V,1,2014,,,,,13.5,V,1,2014,,,1,2014,,,1,2014,1.5,NRA,1,2014,,,,,,,,,17375,V,1,2014,13.1,V,1,2014,,,1,2014
13013210,10.45,V,1,2014,14.75,V,1,2014,10.1,V,1,2014,14.5,V,1,2014,11,V,1,2013,10.75,V,1,2014,11925,V,1,2014,10,V,2,2014,15,V,1,2014,10,V,1,2014,11.5,V,1,2014,13625,V,1,2014,16.65,V,1,2014,12796,V,2,2014
13013211,10.1,V,1,2014,,,,,7.5,NV,2,2014,,,,,10,V,1,2013,10,V,1,2014,,,1,2014,10,V,2,2014,11,V,1,2014,,,,,9.75,NV,2,2014,16.45,V,1,2014,12.7,V,1,2014,,,1,2014
13013212,10,V,2,2014,10.75,V,1,2014,7,AC,2,2014,10,V,1,2014,10.2,V,1,2013,13.25,V,1,2014,10.2,V,2,2014,3075,NRA,1,2014,10,V,2,2014,4.1,NRA,1,2014,8.25,NV,2,2014,8.4,NV,2,2014,9.1,NV,2,2014,7154,NV,2,2014
13013219,10,V,2,2014,9.5,AC,2,2014,10,V,2,2014,10,V,1,2014,10.3,V,1,2013,10.75,V,1,2014,10092,V,2,2014,7,AC,2,2014,10,V,2,2014,7.4,AC,2,2014,11.5,V,1,2014,15.65,V,1,2014,16.4,V,1,2014,11325,V,2,2014
13013225,2.6,NRA,1,2014,10,V,2,2014,7.7,NV,2,2014,8.75,NV,2,2014,13.6,V,1,2013,11,V,1,2014,8942,NV,2,2014,.7,NRA,1,2014,1,NRA,1,2014,2.2,NRA,1,2014,10.75,V,1,2014,7.3,NV,2,2014,.1,NRA,1,2014,3675,NV,2,2014
13013240,9.2,AC,2,2014,11.75,V,1,2014,10.3,V,1,2014,16.75,V,1,2014,10.8,V,1,2013,10,V,1,2014,11467,V,2,2014,7,AC,2,2014,11,V,1,2014,11.4,V,1,2014,10,V,2,2014,16.65,V,1,2014,15.1,V,1,2014,11858,V,2,2014
13013264,12.2,V,1,2014,14.5,V,1,2014,10.7,V,1,2014,11.25,V,1,2014,10.9,V,1,2013,15,V,1,2014,12425,V,1,2014,10.35,V,1,2014,16,V,1,2014,10.2,V,1,2014,14.25,V,1,2014,15.2,V,1,2014,17.5,V,1,2014,13917,V,1,2014
13013269,,,,,,,,,7,NV,2,2014,8.75,NV,2,2014,,,,,,,,,,,1,2014,10,V,2,2014,8,NV,2,2014,,,,,11,V,1,2014,10,V,2,2014,10,V,2,2014,,,1,2014
13013273,15.5,V,1,2014,10.5,V,1,2014,12.8,V,1,2014,15,V,1,2014,13.5,V,1,2013,12.75,V,1,2014,13342,V,1,2014,10,V,1,2014,18,V,1,2014,10,V,2,2014,11.25,V,1,2014,19.65,V,1,2014,16.6,V,1,2014,14.25,V,2,2014
13013276,10,V,2,2014,5,NV,2,2014,8.3,NV,2,2014,5.75,NV,2,2014,11,V,1,2013,12375,V,1,2014,8738,NV,2,2014,,,,,,,1,2014,,,,,9375,NV,2,2014,11.6,V,1,2014,11.9,V,1,2014,,,1,2014
13013299,12.3,V,1,2014,16.5,V,1,2014,10,V,1,2014,13.25,V,1,2014,11.2,V,1,2013,16.5,V,1,2014,13292,V,1,2014,,,,,,,1,2014,,,,,12.5,V,1,2014,17.75,V,1,2014,13.2,V,1,2014,,,1,2014
13013315,13.1,V,1,2014,17,V,1,2014,10,V,1,2014,12375,V,1,2014,10.5,V,1,2013,12.75,V,1,2014,12621,V,1,2014,12525,V,1,2014,12,V,1,2014,12,V,1,2014,9.5,AC,2,2014,17.1,V,1,2014,13,V,1,2014,12688,V,2,2014
13013337,10.8,V,1,2014,14.5,V,1,2014,3.5,NRA,1,2014,5.25,NV,2,2014,11.8,V,1,2013,12.5,V,1,2014,9725,,2,2014,,,,,,,1,2014,,,,,10,V,2,2014,14.55,V,1,2014,2,NRA,1,2014,,,1,2014
13013347,13.1,V,1,2014,12.75,V,1,2014,10.5,V,1,2014,13.25,V,1,2014,12.8,V,1,2013,14,V,1,2014,12733,V,1,2014,13075,V,1,2014,18,V,1,2014,14.3,V,1,2014,9,AC,2,2014,19075,V,1,2014,13.8,V,1,2014,14542,V,2,2014
13013360,,,,,10,V,1,2014,10,V,2,2014,,,,,,,,,10,V,2,2014,,,1,2014,12075,V,1,2014,10,V,1,2014,10,V,2,2014,10,V,2,2014,15.5,V,1,2014,,,,,,,1,2014
13013361,,,,,3,NRA,1,2014,.25,NRA,1,2014,7.25,NV,2,2014,,,,,8.2,NV,2,2014,,,1,2014,,,1,2014,,,1,2014,5,NV,2,2014,3,NRA,1,2014,,,1,2014,,,,,,,1,2014
