"COD_ETU","Note : TLMI2104","Résultat : TLMI2104","Session : TLMI2104","Année : TLMI2104","Note : TLMI2204","Résultat : TLMI2204","Session : TLMI2204","Année : TLMI2204","Note : TLMI2304","Résultat : TLMI2304","Session : TLMI2304","Année : TLMI2304","Note : TLMI2404","Résultat : TLMI2404","Session : TLMI2404","Année : TLMI2404","Note : TLMI2504","Résultat : TLMI2504","Session : TLMI2504","Année : TLMI2504","Note : TLMI2604","Résultat : TLMI2604","Session : TLMI2604","Année : TLMI2604","Note : TLMI2004","Résultat : TLMI2004","Session : TLMI2004","Année : TLMI2004","Note : TLMI1104","Résultat : TLMI1104","Session : TLMI1104","Année : TLMI1104","Note : TLMI1204","Résultat : TLMI1204","Session : TLMI1204","Année : TLMI1204","Note : TLMI1304","Résultat : TLMI1304","Session : TLMI1304","Année : TLMI1304","Note : TLMI1404","Résultat : TLMI1404","Session : TLMI1404","Année : TLMI1404","Note : TLMI1504","Résultat : TLMI1504","Session : TLMI1504","Année : TLMI1504","Note : TLMI1604","Résultat : TLMI1604","Session : TLMI1604","Année : TLMI1604","Note : TLMI1004","Résultat : TLMI1004","Session : TLMI1004","Année : TLMI1004"
"19004532","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","10","V","1","2019","7.5","AC","2","2019","10.8","V","1","2019","7.75","AC","2","2019","11.75","V","1","2019","15","V","1","2019","10,467","V","2","2019"
"19004534","10","V","2","2019","8","AC","2","2019","8.5","AC","2","2019","10","V","1","2019","10","V","1","2019","13.75","V","1","2019","10,042","V","2","2019","7,175","AC","2","2020","10","V","2","2019","10","V","2","2020","10","V","2","2020","10","V","2","2019","13,625","V","1","2019","10,133","V","2","2020"
"19004543","12","V","1","2019","11","V","1","2019","11","V","1","2019","11","V","1","2019","10","V","2","2019","11.5","V","1","2019","11,083","V","2","2019","8","AC","2","2020","10","V","2","2019","8","AC","2","2020","10","V","1","2020","10.1","V","1","2019","14.25","V","1","2019","10,058","V","2","2020"
"19004545","10.2","V","1","2019","10","V","1","2019","10","V","1","2019","11.5","V","1","2019","13","V","1","2019","14.5","V","1","2019","11,533","V","1","2019","11.8","V","1","2019","7.5","NV","2","2020","3.5","NV","2","2020","5.5","NV","2","2020","14","V","1","2019","13.25","V","1","2019","9,258","NV","2","2020"
"19004730","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"19004741","13.4","V","1","2019","10","V","2","2019","11","V","1","2019","14","V","1","2019","7","AC","2","2019","15.5","V","1","2019","11,817","V","2","2019","11.8","V","1","2019","10,125","V","1","2019","12.5","V","1","2020","10.6","V","1","2019","10.55","V","1","2019","13,625","V","1","2019","11,533","V","1","2020"
"19004803","15","V","1","2019","11","V","1","2019","15","V","1","2019","16","V","1","2019","7","AC","2","2019","15.5","V","1","2019","13.25","V","2","2019","10","V","2","2020","10","V","2","2019","11","V","1","2020","10","V","2","2019","10.6","V","1","2019","11","V","1","2019","10,433","V","2","2020"
"19004823","18","V","1","2020","10","VAR","2","2020","10","V","1","2020","10.5","V","1","2020","10","VAR","2","2020","16.75","V","1","2020","12,542","V","2","2020","7","AC","2","2020","9","AC","2","2020","16","V","1","2020","10","V","2","2020","15","V","1","2020","13","V","1","2020","11,667","V","2","2020"
"19004838","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","13","V","1","2019","2,167","NV","2","2020","10.15","V","1","2019","10","V","2","2019","13","V","1","2019","7.4","AC","2","2019","10","V","2","2019","11","V","1","2019","10,258","V","2","2019"
"19004860","10.9","V","1","2020","7","AC","2","2020","18","V","1","2020","10","V","1","2020","12","V","1","2020","12","V","1","2020","11.65","V","2","2020","11","V","1","2020","13","V","1","2020","4.5","NV","2","2020","3","NV","2","2020","13.6","V","1","2020","13.1","V","1","2020","9.7","NV","2","2020"
"19004908","15.2","V","1","2019","8","AC","2","2019","12","V","1","2019","10","V","1","2019","10","V","2","2019","17","V","1","2019","12,033","V","2","2019","12,975","V","1","2020","11.5","V","1","2020","12","V","1","2020","10","V","2","2019","16","V","1","2020","11.75","V","1","2019","12,371","V","1","2020"
"19004935","10.4","V","1","2019","10.1","V","1","2020","11","V","1","2020","11.5","V","1","2019","10,025","V","1","2020","14.5","V","1","2019","11,254","V","1","2020","10,725","V","1","2020","10.5","V","1","2020","11","V","1","2020","10","V","2","2020","10.9","V","1","2019","15,375","V","1","2019","11,417","V","2","2020"
"19005032",".25","NV","2","2020","2.4","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020",".442","NV","2","2020","0","NRA","1","2020","3","NV","2","2020","3","NV","2","2020",".5","NV","2","2020","15.5","V","1","2020","11","V","1","2020","5.5","NV","2","2020"
"19005039","12.5","V","1","2019","10","V","1","2019","11.5","V","1","2019","10.5","V","1","2019","10","V","2","2019","14.5","V","1","2019","11.5","V","2","2019","4,425","NV","2","2020","6.5","NV","2","2020","10","V","2","2019","4","NV","2","2020","10","V","1","2020","10","V","2","2019","7,488","NV","2","2020"
"19005059","13.5","V","1","2019","11","V","1","2019","13","V","1","2019","11","V","1","2019","14","V","1","2019","15","V","1","2019","12,917","V","1","2019","10.15","V","1","2019","11.25","V","1","2019","7","AC","2","2020","14","V","1","2020","13.75","V","1","2020","14.5","V","1","2019","11,775","V","2","2020"
"19005102","10","V","2","2019","10","V","1","2019","15","V","1","2019","13.5","V","1","2019","8.6","AC","2","2019","14.5","V","1","2019","11,933","V","2","2019","10","V","1","2019","10","V","1","2020","10","V","2","2020","14.5","V","1","2020","14","V","1","2020","10","V","1","2019","11,417","V","2","2020"
"19005152","11.2","V","1","2019","7","NV","2","2020","11","V","1","2019","4","NV","2","2020","9.04","NV","2","2020","15,875","V","1","2020","9,686","NV","2","2020","8.75","NV","2","2020","9.5","NV","2","2020","8.5","NV","2","2020","3","NV","2","2020","12.6","V","1","2019","14","V","1","2019","9,392","NV","2","2020"
"19005372","14.6","V","1","2019","13","V","1","2019","13","V","1","2019","16","V","1","2019","11.5","V","1","2019","17","V","1","2019","14,183","V","1","2019","10","V","2","2020","10","V","2","2019","9","AC","2","2020","13","V","1","2020","11","V","1","2019","14,375","V","1","2019","11,229","V","2","2020"
"19005514","13.4","V","1","2019","13","V","1","2019","11","V","1","2019","14","V","1","2019","10","V","2","2019","16","V","1","2019","12.9","V","2","2019","0","NRA","1","2020","10","V","2","2019","0","NRA","1","2020","0","NRA","1","2020","10.85","V","1","2019","13,625","V","1","2019","5,746","NV","2","2020"
"19006058","7","AC","2","2020","7","AC","2","2020","7.5","AC","2","2020","13","V","1","2020","10.02","V","1","2020","18.75","V","1","2020","10,545","V","2","2020","10","V","2","2020","10.5","V","1","2020","13.6","V","1","2019","10","V","2","2020","16","V","1","2020","14,375","V","1","2019","12,413","V","2","2020"
"19006207","10","V","2","2019","9","AC","2","2019","10","V","1","2019","12.5","V","1","2019","10","V","2","2019","16","V","1","2019","11.25","V","2","2019","9.35","AC","2","2020","10","V","2","2019","13.4","V","1","2019","11","V","1","2020","10","V","2","2019","14.75","V","1","2019","11,417","V","2","2020"
"19006776","10","V","2","2019","9","AC","2","2019","10","V","2","2019","10","V","2","2019","10","V","2","2019","15","V","1","2019","10,667","V","2","2019","10,825","V","1","2020","10","V","2","2019","9","AC","2","2020","7","AC","2","2020","10","V","2","2019","14","V","1","2019","10,138","V","2","2020"
"19007176","13.9","V","1","2019","10","V","1","2019","15","V","1","2019","16","V","1","2019","10","V","1","2019","14","V","1","2019","13.15","V","1","2019","4,075","NV","2","2020","6.5","NV","2","2020","4","NV","2","2020","6.5","NV","2","2020","10","V","2","2019","10","V","2","2019","6,846","NV","2","2020"
"19007752","1","NV","2","2020","1.6","NV","2","2020","18","V","1","2020","18","V","1","2020","12","V","1","2020","12","V","1","2020","10,433","NV","2","2020","11","V","1","2020","14","V","1","2020","4","NV","2","2020","2.5","NV","2","2020","8","NV","2","2020","12.1","V","1","2020","8.6","NV","2","2020"
"19007988","10","V","2","2019","10","V","2","2019","13","V","1","2019","11.5","V","1","2019","7","AC","2","2019","17","V","1","2019","11,417","V","2","2019","4.5","NV","2","2020","12.5","V","1","2020","6","NV","2","2020","0","NRA","1","2020","10","V","2","2020","11,625","V","1","2019","7,438","NV","2","2020"
"19007990","10","V","2","2019","10.5","V","1","2019","13","V","1","2019","11","V","1","2019","7","AC","2","2019","17","V","1","2019","11,417","V","2","2019","4.05","NV","2","2020","11.5","V","1","2020","5","NV","2","2020","0","NRA","1","2020","13.5","V","1","2020","13.25","V","1","2019","7,883","NV","2","2020"
"19008174","14.4","V","1","2019","11","V","1","2019","10","V","1","2019","14","V","1","2019","10","V","2","2019","16","V","1","2019","12,567","V","2","2019","10","V","2","2019","10","V","2","2019","10","V","2","2020","14","V","1","2020","10","V","2","2019","11","V","1","2020","10,833","V","2","2020"
"19008870","10","V","2","2019","10","VAR","2","2020","17","V","1","2019","12","V","1","2019","10","V","2","2019","0","NRA","1","2020","9,833","NV","2","2020","10","V","1","2019","4","NV","2","2020","8.5","NV","2","2020","10.9","V","1","2019","5","NV","2","2020","12","V","1","2020","8.4","NV","2","2020"
"19008962","1.5","NV","2","2020","10","VAR","2","2020",".5","NV","2","2020","16","V","1","2020","10","VAR","2","2020","10","VAR","2","2020","8","NV","2","2020","12.5","V","1","2020","8.5","AC","2","2020","8","AC","2","2020","13","V","1","2020","15","V","1","2019","10","V","2","2019","11,167","V","2","2020"
"19009100","10","V","2","2019","10","V","2","2019","19","V","1","2019","11","V","1","2019","12.5","V","1","2019","13.5","V","1","2019","12,667","V","2","2019","2,925","NV","2","2020","4","NV","2","2020","6.5","NV","2","2020","7","NV","2","2020","10.3","V","1","2019","13.5","V","1","2019","7,371","NV","2","2020"
"19009105","13.4","V","1","2019","10","V","1","2019","11","V","1","2019","14.5","V","1","2019","10","V","2","2019","15","V","1","2019","12,317","V","2","2019","10","V","2","2020","11","V","1","2020","7","AC","2","2020","10","V","2","2020","10.4","V","1","2019","11,875","V","1","2019","10,046","V","2","2020"
"19009167","8.88","AC","2","2019","10","V","1","2019","8","AC","2","2019","14","V","1","2019","11","V","1","2019","11.5","V","1","2019","10,563","V","2","2019","10","V","2","2020","10","V","1","2020","8.5","AC","2","2020","7","AC","2","2020","15","V","1","2020","10","V","2","2019","10,083","V","2","2020"
"19009291","13.4","V","1","2019","11","V","1","2019","10","V","2","2019","13.5","V","1","2019","10","V","1","2019","15","V","1","2019","12.15","V","2","2019","10.45","V","1","2020","10","V","2","2019","10.2","V","1","2019","11","V","1","2020","10","V","1","2020","12","V","1","2020","10,608","V","1","2020"
"19009335","14.2","V","1","2019","11","V","1","2019","15","V","1","2019","16","V","1","2019","10","V","2","2019","14.5","V","1","2019","13.45","V","2","2019","15,775","V","1","2020","12.5","V","1","2020","13.5","V","1","2020","12","V","1","2020","10","V","2","2019","11,375","V","1","2019","12,525","V","1","2020"
"19009385","12","V","1","2019","10.5","V","1","2019","15","V","1","2019","14.5","V","1","2019","10","V","1","2019","15.5","V","1","2019","12,917","V","1","2019","2,925","NV","2","2020","8","NV","2","2020","8.5","NV","2","2020","2","NV","2","2020","10","V","1","2020","10","V","1","2020","6,904","NV","2","2020"
"19009386","11.6","V","1","2019","15","V","1","2019","13","V","1","2019","14.5","V","1","2019","12","V","1","2019","14","V","1","2019","13.35","V","1","2019","12,375","V","1","2020","11.5","V","1","2020","9","AC","2","2020","10","V","2","2020","11","V","1","2020","12.25","V","1","2019","11,021","V","2","2020"
"19009395","11.2","V","1","2019","0","NRA","1","2020","10","V","1","2019","10","V","2","2019","11","V","1","2019","13.5","V","1","2020","9,283","NV","2","2020","13.3","V","1","2019","10","V","2","2019","10.8","V","1","2019","11.7","V","1","2019","16.7","V","1","2019","10","V","2","2019","12,083","V","2","2019"
"19009570","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","12","V","1","2019","2","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","14.5","V","1","2019","2,417","NV","2","2020"
"19009584","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","14,375","V","1","2019","2,396","NV","2","2020"
"19009592","10","VAR","2","2020","7.5","AC","2","2020","7","AC","2","2020","14","V","1","2020","10.69","V","1","2020","17","V","1","2020","11,032","V","2","2020","10","V","2","2020","10","V","1","2020","11.5","V","1","2020","10","V","1","2020","17","V","1","2020","15","V","1","2020","12.25","V","2","2020"
"19009598","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"19009629","10","V","2","2019","10","V","1","2019","15","V","1","2019","10","V","1","2019","10","V","2","2019","15.25","V","1","2019","11,708","V","2","2019","5,825","NV","2","2020","8","NV","2","2020","10","V","1","2020","3","NV","2","2020","10.1","V","1","2019","12.25","V","1","2019","8,196","NV","2","2020"
"19009647","10","V","2","2019","10","V","1","2019","17","V","1","2019","10","V","2","2019","7","AC","2","2019","13","V","1","2019","11,167","V","2","2019","8.7","AC","2","2020","10","V","2","2019","7","AC","2","2020","10","V","2","2020","10.9","V","1","2019","13.5","V","1","2019","10,017","V","2","2020"
"19009734","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","17","V","1","2019","2,833","NV","2","2020","0","NRA","1","2020","10,125","V","1","2019","0","NRA","1","2020","10","V","2","2019","0","NRA","1","2020","14,125","V","1","2019","5,708","NV","2","2020"
"19009735","3","NV","2","2020","10.5","V","1","2019","10","V","1","2019","16.5","V","1","2019","6,518","NV","2","2020","14.5","V","1","2019","10.17","NV","2","2020","7,025","NV","2","2020","3","NV","2","2020","10","V","2","2019","10","V","1","2020","11.1","V","1","2019","10.75","V","1","2019","8,646","NV","2","2020"
"19009737","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"19009738","10","V","2","2019","8.5","AC","2","2019","13","V","1","2019","13","V","1","2019","12","V","1","2019","11.5","V","1","2019","11,333","V","2","2019","11,725","V","1","2020","10","V","2","2019","9","AC","2","2020","9.3","AC","2","2020","10","V","1","2020","10","V","2","2019","10,004","V","2","2020"
"19009741",".5","NV","2","2020","3","NV","2","2020",".5","NV","2","2020","11","V","1","2020","7,683","NV","2","2020","14","V","1","2019","6,114","NV","2","2020","13,675","V","1","2020","6","NV","2","2020","7","NV","2","2020","10","V","2","2019","10","V","2","2019","11,625","V","1","2019","9,717","NV","2","2020"
"19009852","10","V","2","2019","12.5","V","1","2019","12","V","1","2019","14","V","1","2019","10","V","1","2019","17","V","1","2019","12,583","V","2","2019","10.3","V","1","2019","10","V","2","2019","8","AC","2","2020","10","V","2","2019","11.3","V","1","2019","15.25","V","1","2019","10,808","V","2","2020"
"19009972","10","V","2","2019","10","V","2","2019","10","V","1","2019","10","V","2","2019","9","AC","2","2019","11","V","1","2019","10","V","2","2019","7","NV","2","2020","5.5","NV","2","2020","6","NV","2","2020","6","NV","2","2020","10","V","1","2020","13","V","1","2020","7,917","NV","2","2020"
"19010172","10","V","1","2019","14","V","1","2019","13","V","1","2019","16","V","1","2019","15","V","1","2019","16.5","V","1","2019","14,083","V","1","2019","3,325","NV","2","2020","5","NV","2","2020","7","NV","2","2020","2","NV","2","2020","10","V","2","2020","11,375","V","1","2019","6.45","NV","2","2020"
"19010282","15.2","V","1","2019","10","V","1","2019","16","V","1","2019","16","V","1","2019","12","V","1","2019","12","V","1","2019","13,533","V","1","2019","10","V","2","2020","10","V","2","2019","10","V","1","2020","12.5","V","1","2020","10","V","2","2019","10","V","2","2019","10,417","V","2","2020"
"19010283","10.4","V","1","2019","7.5","AC","2","2020","10","V","1","2019","10","V","2","2019","10.03","V","1","2020","13","V","1","2019","10,155","V","2","2020","9","AC","2","2020","10","V","2","2019","9","AC","2","2020","10","V","2","2020","10","V","2","2019","12","V","1","2019","10","V","2","2020"
"19010289","0","NRA","1","2020","10","V","2","2019","10","V","2","2019","0","NRA","1","2020","0","NRA","1","2020","13","V","1","2019","5.5","NV","2","2020","3.3","NV","2","2020","7.5","NV","2","2020","3","NV","2","2020","2.5","NV","2","2020","12","V","1","2020","13,125","V","1","2019","6,904","NV","2","2020"
"19010294","10","V","2","2019","11","V","1","2019","13","V","1","2019","13","V","1","2019","7","AC","2","2019","14.5","V","1","2019","11,417","V","2","2019","11.65","V","1","2020","10","V","2","2019","3","NV","2","2020","3","NV","2","2020","10","V","2","2019","10","V","2","2019","7,942","NV","2","2020"
"19010296","10.3","V","1","2019","10","V","1","2019","7","AC","2","2019","11","V","1","2019","9","AC","2","2019","14.5","V","1","2019","10.3","V","2","2019","7","NV","2","2020","10","V","2","2019","5","NV","2","2020","10","V","2","2020","10","V","2","2019","12","V","1","2019","9","NV","2","2020"
"19010297","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","11.5","V","1","2019","1,917","NV","2","2020","0","NRA","1","2020","10","V","2","2019","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","10","V","1","2019","3,333","NV","2","2020"
"19010509","11.6","V","1","2019","1.6","NV","2","2020",".25","NV","2","2020","7","NV","2","2020","10","V","2","2019","13.5","V","1","2020","7,325","NV","2","2020","4,475","NV","2","2020","12","V","1","2020","6.5","NV","2","2020","6.5","NV","2","2020","10","V","2","2020","10","V","1","2019","8,246","NV","2","2020"
"19010543","10.9","V","1","2019","10","V","1","2019","10","V","2","2019","14","V","1","2019","10","V","2","2019","15","V","1","2019","11.65","V","2","2019","11","V","1","2020","10","V","2","2019","10","V","2","2019","9","AC","2","2020","10","V","2","2019","10","V","1","2019","10","V","2","2020"
"19010606","13.3","V","1","2019","10","V","1","2019","9","AC","2","2019","10","V","1","2019","8.6","AC","2","2019","17","V","1","2019","11,317","V","2","2019","10","V","2","2020","10","V","2","2019","11.6","V","1","2019","10","V","2","2020","10.1","V","1","2019","11.75","V","1","2019","10,575","V","2","2020"
"19010781","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"19010791","13.8","V","1","2019","10.5","V","1","2019","13","V","1","2019","14","V","1","2019","10","V","2","2019","17","V","1","2019","13.05","V","2","2019","10.6","V","1","2020","11.5","V","1","2020","11.5","V","1","2020","12","V","1","2020","10","V","2","2019","12.5","V","1","2019","11.35","V","1","2020"
"19010798","10","V","2","2019","8.5","AC","2","2019","15","V","1","2019","11.5","V","1","2019","10","V","1","2019","10","V","2","2019","10,833","V","2","2019","10,725","V","1","2020","7","NV","2","2020","5","NV","2","2020","3","NV","2","2020","10","V","2","2020","10","V","2","2020","7,621","NV","2","2020"
"19010801","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","10.5","V","1","2019","1.75","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","10","V","1","2019","1,667","NV","2","2020"
"19010802","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"19010803","10.5","V","1","2019","10","V","2","2019","10","V","2","2019","11.5","V","1","2019","10","V","2","2019","14","V","1","2019","11","V","2","2019","7.5","NV","2","2020","8.5","NV","2","2020","6","NV","2","2020","7.5","NV","2","2020","10","V","2","2019","10","V","2","2019","8.25","NV","2","2020"
"19010805","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","10","V","2","2019","1,667","NV","2","2020"
"19010806","10","V","2","2019","10","V","2","2019","3","NV","2","2020","12","V","1","2019","10","V","2","2019","10","V","1","2020","9,167","NV","2","2020","8.3","NV","2","2020","5","NV","2","2020","6","NV","2","2020","6","NV","2","2020","10","V","2","2019","10","V","1","2019","7.55","NV","2","2020"
"19010807","7","NV","2","2020","5.8","NV","2","2020","15","V","1","2019","11.5","V","1","2019","10","V","2","2019","12","V","1","2020","10,217","NV","2","2020","6,225","NV","2","2020","11","V","1","2020","10","V","2","2020","3.5","NV","2","2020","10","V","2","2019","10","V","1","2019","8,454","NV","2","2020"
"19010812","10","V","2","2019","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","1,667","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"19010810","10","V","2","2019","10.5","V","1","2019","10","V","2","2019","12.5","V","1","2019","8.6","AC","2","2019","17","V","1","2019","11,433","V","2","2019","10","V","2","2020","9","NV","2","2020","4","NV","2","2020","5","NV","2","2020","10","V","1","2020","13,375","V","1","2019","8,563","NV","2","2020"
"19010811","10","V","1","2019","10","V","2","2019","10","V","1","2019","10","V","2","2019","15","V","1","2019","12.5","V","1","2019","11.25","V","2","2019","10,575","V","1","2020","10.5","V","1","2020","6.5","NV","2","2020","7.5","NV","2","2020","10","V","2","2019","10","V","2","2019","9,179","NV","2","2020"
"19010813","10","V","2","2019","10","V","1","2019","12","V","1","2019","12.5","V","1","2019","10","V","2","2019","17","V","1","2019","11,917","V","2","2019","11,125","V","1","2020","8.5","AC","2","2020","10","V","1","2020","13.5","V","1","2020","10.4","V","1","2019","11,875","V","1","2019","10.9","V","2","2020"
"19010815","15.9","V","1","2019","10","V","2","2019","17","V","1","2019","14.5","V","1","2019","14","V","1","2019","16","V","1","2019","14,567","V","2","2019","13.75","V","1","2019","11","V","1","2020","10","V","2","2019","10.9","V","1","2019","14.5","V","1","2020","10","V","2","2019","11,692","V","1","2020"
"19010817",".25","NV","2","2020","1.6","NV","2","2020",".25","NV","2","2020","12","V","1","2019","10","V","1","2019","10.5","V","1","2019","5,767","NV","2","2020","7.4","NV","2","2020","10","V","2","2019","5.5","NV","2","2020","10","V","2","2020","15.1","V","1","2019","10,625","V","1","2019","9,771","NV","2","2020"
"19010823","14","V","1","2019","10","V","1","2019","9","AC","2","2019","16","V","1","2019","10","V","2","2019","13","V","1","2019","12","V","2","2019","11.5","V","1","2020","10","V","2","2019","10","V","2","2019","10","V","2","2020","10.75","V","1","2019","15","V","1","2020","11,208","V","2","2020"
"19010824","2.5","NV","2","2020","10","V","1","2019","10","V","1","2019","10.5","V","1","2019","5,503","NV","2","2020","13","V","1","2019","8,584","NV","2","2020","10,525","V","1","2020","10","V","2","2019","6","NV","2","2020","7","NV","2","2020","10","V","2","2019","12","V","1","2019","9,254","NV","2","2020"
"19010830","15","V","1","2019","10.5","V","1","2019","10","V","2","2019","14","V","1","2019","10","V","1","2019","15","V","1","2019","12,417","V","2","2019","11.15","V","1","2020","9.5","AC","2","2020","10","V","2","2019","10","V","2","2019","13","V","1","2020","13","V","1","2020","11,108","V","2","2020"
"19010833","10","V","2","2019","11","V","1","2019","10","V","2","2019","15","V","1","2019","10","V","2","2019","14.5","V","1","2019","11.75","V","2","2019","12.7","V","1","2020","10","V","2","2019","16.5","V","1","2020","10","V","2","2019","16","V","1","2020","11","V","1","2019","12.7","V","1","2020"
"19010834","8.4","AC","2","2019","11.5","V","1","2019","9","AC","2","2019","11","V","1","2019","7","AC","2","2019","13.5","V","1","2019","10,067","V","2","2019","3,625","NV","2","2020","8.5","NV","2","2020","7","NV","2","2020","6","NV","2","2020","10","V","2","2019","12.5","V","1","2019","7,938","NV","2","2020"
"19010835","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","11,375","V","1","2019","1,896","NV","2","2020"
"19010836","10","V","2","2019","10","V","1","2019","13","V","1","2019","13","V","1","2019","10","V","1","2019","15","V","1","2019","11,833","V","2","2019","10","V","2","2020","10","V","2","2019","8","AC","2","2020","10","V","2","2019","12","V","1","2020","10","V","2","2019","10","V","2","2020"
"19010837","10","V","2","2019","11","V","1","2019","10","V","2","2019","16.5","V","1","2019","10","V","1","2019","15","V","1","2019","12,083","V","2","2019","0","NRA","1","2020","10","V","2","2019","10","V","2","2019","0","NRA","1","2020","0","NRA","1","2020","10","V","2","2019","5","NV","2","2020"
"19010838","14.3","V","1","2019","10","V","2","2019","15","V","1","2019","16","V","1","2019","10","V","2","2019","17","V","1","2019","13,717","V","2","2019","5,775","NV","2","2020","6","NV","2","2020","6","NV","2","2020","10","V","2","2020","10","V","2","2019","14,375","V","1","2019","8,692","NV","2","2020"
"19010909","11.8","V","1","2019","10","V","1","2019","12","V","1","2019","14.5","V","1","2019","14","V","1","2019","14.5","V","1","2019","12.8","V","1","2019","10","V","2","2019","10","V","2","2019","10","V","1","2020","10","V","2","2019","15","V","1","2020","10","V","2","2020","10,833","V","2","2020"
"19010920","10.1","V","1","2019","10.5","V","1","2019","11","V","1","2019","11","V","1","2019","10","V","2","2019","17","V","1","2019","11.6","V","2","2019","11,825","V","1","2020","11.5","V","1","2020","7","AC","2","2020","14","V","1","2020","10","V","1","2020","10","V","1","2019","10,721","V","2","2020"
"19010936","13.3","V","1","2019","7.5","AC","2","2019","10","V","2","2019","14.5","V","1","2019","10","V","2","2019","14.5","V","1","2019","11,633","V","2","2019","12,075","V","1","2020","13.5","V","1","2020","8","AC","2","2020","12","V","1","2020","10","V","2","2019","11,625","V","1","2019","11.2","V","2","2020"
"19010944","10","V","2","2019","7","AC","2","2019","10","V","1","2019","16","V","1","2019","9","AC","2","2019","13.25","V","1","2019","10,875","V","2","2019","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","10","V","2","2019","13,125","V","1","2019","3,854","NV","2","2020"
"19010945","10","V","1","2019","10","V","2","2019","12","V","1","2019","11","V","1","2019","10","V","2","2019","15","V","1","2019","11,333","V","2","2019","13.25","V","1","2020","10.5","V","1","2020","7","AC","2","2020","7","AC","2","2020","10","V","2","2019","14.75","V","1","2019","10,417","V","2","2020"
