"COD_ETU","Note : TLMI4104","Résultat : TLMI4104","Session : TLMI4104","Année : TLMI4104","Note : TLMI4204","Résultat : TLMI4204","Session : TLMI4204","Année : TLMI4204","Note : TLMI4304","Résultat : TLMI4304","Session : TLMI4304","Année : TLMI4304","Note : TLMI4404","Résultat : TLMI4404","Session : TLMI4404","Année : TLMI4404","Note : TLMI4504","Résultat : TLMI4504","Session : TLMI4504","Année : TLMI4504","Note : TLMI4604","Résultat : TLMI4604","Session : TLMI4604","Année : TLMI4604","Note : TLMI4004","Résultat : TLMI4004","Session : TLMI4004","Année : TLMI4004","Note : TLMI3104","Résultat : TLMI3104","Session : TLMI3104","Année : TLMI3104","Note : TLMI3204","Résultat : TLMI3204","Session : TLMI3204","Année : TLMI3204","Note : TLMI3304","Résultat : TLMI3304","Session : TLMI3304","Année : TLMI3304","Note : TLMI3404","Résultat : TLMI3404","Session : TLMI3404","Année : TLMI3404","Note : TLMI3504","Résultat : TLMI3504","Session : TLMI3504","Année : TLMI3504","Note : TLMI3604","Résultat : TLMI3604","Session : TLMI3604","Année : TLMI3604","Note : TLMI3004","Résultat : TLMI3004","Session : TLMI3004","Année : TLMI3004"
"18005960","10.25","V","1","2019","15.7","V","1","2020","10","V","1","2020","10","V","1","2019","13","V","1","2019","17","V","1","2019","12,658","V","1","2020","10","V","2","2020","12","V","1","2020","11.5","V","1","2020","16","V","1","2020","12.05","V","1","2019","15.25","V","1","2019","12.8","V","2","2020"
"18006040","10.25","V","1","2019","10","VAR","2","2020","7","AC","2","2020","10","V","1","2019","17","V","1","2019","17","V","1","2019","11,875","V","2","2020","7","AC","2","2020","7","AC","2","2020","7","AC","2","2020","15","V","1","2020","12,362","V","1","2019","15.5","V","1","2019","10,644","V","2","2020"
"18006059","0","NRA","1","2020","10","VAR","2","2020","4","NV","2","2020","7","NV","2","2020","10","V","1","2020","10","V","2","2019","6,833","NV","2","2020","","","","","","","","","","","","","17","V","1","2020","12","V","1","2020","16.5","V","1","2019","","","1","2020"
"18006092","10","V","2","2019","10","V","2","2019","7","AC","2","2020","10","V","1","2020","17","V","1","2019","10","V","2","2019","10,667","V","2","2020","10","V","2","2020","8","AC","2","2020","7","AC","2","2020","10","V","2","2019","10","V","2","2019","12.25","V","1","2019","9,542","AC","2","2020"
"18006100","10","V","2","2019","10","V","1","2019","7","AC","2","2020","12","V","1","2020","11","V","1","2019","12","V","1","2019","10,333","V","2","2020","10.75","V","1","2020","10","V","1","2020","7","AC","2","2020","15","V","1","2020","10","V","2","2019","12","V","1","2019","10,792","V","2","2020"
"18006129","13.5","V","1","2019","7.7","AC","2","2020","10","VAR","2","2020","10","V","1","2020","10","V","1","2019","13","V","1","2019","10.7","V","2","2020","7","AC","2","2020","10","V","1","2020","7","AC","2","2020","10","V","2","2019","13.45","V","1","2019","13.25","V","1","2019","10,117","V","2","2020"
"18006139","10","VAR","2","2020","10","VAR","2","2020","11","V","1","2020","10","VAR","2","2020","13","V","1","2019","10","V","1","2019","10,667","V","2","2020","7","AC","2","2020","10","V","1","2020","7","AC","2","2020","13","V","1","2020","11,512","V","1","2019","15.25","V","1","2019","10,627","V","2","2020"
"18006172","6","NV","2","2020","12.2","V","1","2020","4","NV","2","2020","10","V","1","2020","10","VAR","2","2020","11","V","1","2020","8,867","NV","2","2020","7","AC","2","2020","10","V","1","2020","10.7","V","1","2019","10","V","1","2019","13,976","V","1","2019","13.75","V","1","2019","10,904","V","2","2020"
"18006176","11.5","V","1","2019","10","V","2","2019","2.5","NV","2","2020","10","V","1","2020","12","V","1","2019","13","V","1","2019","9,833","NV","2","2020","5","NV","2","2020","10","V","2","2020","10","V","1","2020","18.75","V","1","2019","10,176","V","1","2019","17.75","V","1","2019","11,946","NV","2","2020"
"18006180","13.25","V","1","2019","10","V","1","2019","7","AC","2","2020","10","V","1","2020","10","VAR","2","2020","10","V","1","2019","10,042","V","2","2020","10","V","2","2020","12","V","1","2020","7.5","AC","2","2020","14.5","V","1","2019","13,038","V","1","2019","15.75","V","1","2019","12,131","V","2","2020"
"18006183","10","V","2","2019","0","NRA","1","2020","1","NV","2","2020","10","V","1","2019","13","V","1","2019","0","NRA","1","2020","5,667","NV","2","2020","5","NV","2","2020","14","V","1","2020","12.5","V","1","2020","20","V","1","2020","10,326","V","1","2019","11.75","V","1","2019","12,263","NV","2","2020"
"18006184","0","NRA","1","2020","7","NV","2","2020","3.5","NV","2","2020","10","VAR","2","2020","3","NV","2","2020","0","NRA","1","2020","3,917","NV","2","2020","","","","","","","","",".25","NV","2","2020","10","V","2","2020","0","NRA","1","2020","12.5","V","1","2019","","","1","2020"
"18006186","2","NV","2","2020","5","NV","2","2020","3.5","NV","2","2020","2","NV","2","2020","8","NV","2","2020","11","V","1","2020","5.25","NV","2","2020","","","","","","","","","","","","","10","V","1","2020","10","V","2","2020","16.25","V","1","2019","","","1","2020"
"18006193","10","VAR","2","2020","17.1","V","1","2020","10","VAR","2","2020","10","VAR","2","2020","10","V","1","2020","11","V","1","2019","11.35","V","2","2020","1.5","NV","2","2020","14","V","1","2020","3.5","NV","2","2020","19","V","1","2020","15","V","1","2020","17.5","V","1","2019","11.75","NV","2","2020"
"18006197","12.5","V","1","2019","10","V","2","2019","10","VAR","2","2020","12","V","1","2020","11","V","1","2019","16","V","1","2019","11,917","V","2","2020","7","AC","2","2020","12","V","1","2020","7","AC","2","2020","18","V","1","2020","11.9","V","1","2019","15.25","V","1","2019","11,858","V","2","2020"
"18006203","10.25","V","1","2019","13.6","V","1","2019","12","V","1","2019","7","AC","2","2019","13","V","1","2019","16","V","1","2019","11,975","V","2","2019","7","AC","2","2020","14","V","1","2020","10.5","V","1","2020","10","V","2","2019","10","V","2","2019","10","V","2","2019","10.25","V","2","2020"
"18006205","7","NV","2","2020","10","VAR","2","2020","5","NV","2","2020","8","NV","2","2020","13","V","1","2020","10","V","2","2019","8,833","NV","2","2020","","","","","6","NV","2","2020","3","NV","2","2020","7","NV","2","2020","10","V","2","2020","12.25","V","1","2019","","","1","2020"
"18006208","1","NV","2","2020","12.1","V","1","2020","1.5","NV","2","2020","5","NV","2","2020","10.5","V","1","2020","10","V","2","2019","6,683","NV","2","2020","","","","","","","","","","","","","","","","","10","V","2","2020","10","V","2","2019","","","1","2020"
"18006210","","","","","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","1","2020","","","","","","","","","","","","","6","NV","2","2020","0","NRA","1","2020","16.5","V","1","2019","","","1","2020"
"18006211","10","V","2","2019","12,525","V","1","2019","10","VAR","2","2020","10","V","1","2020","13.5","V","1","2020","15","V","1","2019","11,838","V","2","2020","10","V","1","2020","10","V","1","2020","7","AC","2","2020","18","V","1","2019","11,926","V","1","2019","13.5","V","1","2019","11,738","V","2","2020"
"18006212","0","NRA","1","2020","0","NRA","1","2020","","","","","","","","","","","","","","","","","","","1","2020","","","","","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","","","","","14","V","1","2020","","","1","2020"
"18006213","3","NV","2","2020","11.5","V","1","2020","7","NV","2","2020","10","V","1","2020","6","NV","2","2020","13","V","1","2020","8,417","NV","2","2020","1","NV","2","2020","6","NV","2","2020","10","V","1","2020","16","V","1","2020","10","V","2","2019","10","V","2","2019","8,833","NV","2","2020"
"18006217","","","","","11.6","V","1","2020","","","","","","","","","7","NV","2","2020","11.5","V","1","2020","","","1","2020","0","NRA","1","2020","7","NV","2","2020","2.5","NV","2","2020","14","V","1","2020","10","V","2","2019","10","V","1","2020","7.25","NV","2","2020"
"18006219","15","V","1","2019","10","V","2","2019","7","AC","2","2020","11","V","1","2020","7","AC","2","2020","14","V","1","2019","10,667","V","2","2020","10","V","2","2020","4","NV","2","2020","3.5","NV","2","2020","20","V","1","2020","14","V","1","2020","14","V","1","2020","10,917","NV","2","2020"
"18006220","12.5","V","1","2019","10.5","V","1","2019","10","V","1","2020","16","V","1","2020","14","V","1","2019","13","V","1","2019","12,667","V","1","2020","8","AC","2","2020","13","V","1","2020","10","V","1","2020","15","V","1","2019","14.5","V","1","2020","13.25","V","1","2019","12,292","V","2","2020"
"18006221","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","11","V","1","2020","14","V","1","2020","4,167","NV","2","2020"
"18006223","10","V","2","2019","10","V","2","2019","10","VAR","2","2020","10","VAR","2","2020","10.5","V","1","2020","11","V","1","2019","10.25","V","2","2020","3","NV","2","2020","7","NV","2","2020","1","NV","2","2020","11","V","1","2020","10","V","2","2020","13.25","V","1","2019","7,542","NV","2","2020"
"18006911","10.25","V","1","2019","10","V","2","2019","10","V","2","2019","10","V","1","2020","15.5","V","1","2019","12","V","1","2019","11,292","V","1","2020","10","V","2","2020","10","V","2","2020","8.5","AC","2","2020","10","V","2","2019","10","V","2","2019","11","V","1","2019","9,917","AC","2","2020"
"18007022","10","VAR","2","2020","10","V","1","2019","13.5","V","1","2020","11.5","V","1","2020","13","V","1","2020","18","V","1","2019","12,667","V","2","2020","11","V","1","2020","10","V","2","2020","13.5","V","1","2020","18.5","V","1","2019","13.1","V","1","2019","16","V","1","2019","13,683","V","2","2020"
"18007194","10","VAR","2","2020","13.7","V","1","2020","1","NV","2","2020","10","V","1","2020","10","V","1","2020","12","V","1","2019","9.45","NV","2","2020","3.5","NV","2","2020","10.6","V","1","2019","16.5","V","1","2020","12","V","1","2019","14","V","1","2020","14.5","V","1","2019","11.85","NV","2","2020"
"18007298","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","10","V","1","2019","1,667","NV","2","2020","","","","","","","","","","","","","8","NV","2","2020","9","NV","2","2020","14.5","V","1","2019","","","1","2020"
"18007401","1","NV","2","2020","10.8","V","1","2020","1","NV","2","2020","2","NV","2","2020","10","V","1","2020","4.5","NV","2","2020","4,883","NV","2","2020","","","","","","","","","5","NV","2","2020","","","","","11","V","1","2020","16","V","1","2020","","","1","2020"
"18007617","2","NV","2","2020","6","NV","2","2020","1","NV","2","2020","10","VAR","2","2020","10","VAR","2","2020","15","V","1","2019","7,333","NV","2","2020","","","","","4","NV","2","2020","3","NV","2","2020","12.5","V","1","2019","9","NV","2","2020","13.5","V","1","2019","","","1","2020"
"18007643","10","VAR","2","2020","12.3","V","1","2020","10.5","V","1","2020","16","V","1","2020","10","V","1","2020","13.5","V","1","2020","12.05","V","2","2020","7","AC","2","2020","8","AC","2","2020","10.5","V","1","2020","12.5","V","1","2020","10","V","2","2020","15","V","1","2020","10.5","V","2","2020"
"18007960","10.5","V","1","2019","10","V","2","2019","2","NV","2","2020","3","NV","2","2020","14","V","1","2019","13","V","1","2019","8.75","NV","2","2020","5.5","NV","2","2020","4","NV","2","2020","7","NV","2","2020","7","NV","2","2020","10","V","2","2020","17","V","1","2019","8,417","NV","2","2020"
"18008043","","","","","0","NRA","1","2020","","","","","","","","","0","NRA","1","2020","","","","","","","1","2020","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","","","","","1","2020"
"18008962","3","NV","2","2020","12,745","V","1","2019","4","NV","2","2020","10","V","1","2020","7.5","NV","2","2020","11","V","1","2019","8,041","NV","2","2020","9","NV","2","2020","6","NV","2","2020","1.5","NV","2","2020","10","V","1","2020","10.93","V","1","2019","16","V","1","2019","8,905","NV","2","2020"
"18008966","1","NV","2","2020","1.6","NV","2","2020","1","NV","2","2020","2","NV","2","2020","2","NV","2","2020","10","V","1","2019","2,933","NV","2","2020","","","","","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","1","2020"
"18009004","14.1","V","1","2019","15.05","V","1","2019","10","VAR","2","2020","12","V","1","2020","10","V","1","2019","15","V","1","2019","12,692","V","2","2020","10","V","2","2020","8","AC","2","2020","10","V","2","2019","16.5","V","1","2019","10.8","V","1","2019","16.25","V","1","2019","11,925","V","2","2020"
"18009008","1","NV","2","2020","10","V","2","2019","3","NV","2","2020","10","V","1","2020","7","NV","2","2020","11","V","1","2019","7","NV","2","2020","5","NV","2","2020","5","NV","2","2020","2.5","NV","2","2020","10","V","1","2020","13","V","1","2020","15.5","V","1","2019","8.5","NV","2","2020"
"18009010","9","NV","2","2020","8.1","NV","2","2020","4.5","NV","2","2020","10","V","1","2020","8","NV","2","2020","11","V","1","2019","8,433","NV","2","2020",".5","NV","2","2020","","","","","7","NV","2","2020","","","","","10","V","2","2020","13","V","1","2019","","","1","2020"
"18009015","0","NRA","1","2020","","","","","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","","","","","","","1","2020","","","","","","","","","","","","","6","NV","2","2020","","","","","","","","","","","1","2020"
"18009016","","","","","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","1","2020","","","","","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","1","2020"
"18009019","12","V","1","2019","10","VAR","2","2020","10","VAR","2","2020","10","V","1","2020","12.5","V","1","2019","11","V","1","2019","10,917","V","2","2020","7","AC","2","2020","9","AC","2","2020","10","V","2","2019","16","V","1","2020","10.1","V","1","2019","17.5","V","1","2019","11.6","V","2","2020"
"18009020","","","","","10","V","2","2019","","","","","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","","","1","2020","0","NRA","1","2020","4","NV","2","2020","7.5","NV","2","2020","8","NV","2","2020","11.8","V","1","2019","16.75","V","1","2019","8,008","NV","2","2020"
"18009027","9.25","AC","2","2019","10,775","V","1","2019","10","V","2","2019","10","V","1","2019","10","V","1","2019","10","V","1","2019","10,004","V","2","2019","0","NRA","1","2020","10","V","2","2020","10","V","2","2019","10","V","2","2019","10","V","2","2019","16.25","V","1","2019","9,375","NV","2","2020"
"18009029","15.75","V","1","2019","10","V","2","2019","12","V","1","2020","16.5","V","1","2020","11","V","1","2020","15","V","1","2019","13,375","V","1","2020","15","V","1","2020","14","V","1","2020","14.5","V","1","2020","12.5","V","1","2019","10","V","2","2019","15","V","1","2019","13.5","V","1","2020"
"18009031","1","NV","2","2020","10","V","1","2020","3.5","NV","2","2020","11","V","1","2020","7","NV","2","2020","13","V","1","2019","7,583","NV","2","2020","","","","","","","","","","","","","","","","","","","","","11","V","1","2020","","","1","2020"
"18009093","11","V","1","2019","11","V","1","2020","8","AC","2","2020","10","V","1","2019","10","V","1","2020","10","V","2","2019","10","V","2","2020","10","V","2","2020","7","NV","2","2020","3","NV","2","2020","13","V","1","2020","10","V","2","2020","14.75","V","1","2019","9,625","NV","2","2020"
"18009154","3","NV","2","2020","10","V","1","2020","1","NV","2","2020","","","","","","","","","8","NV","2","2020","","","1","2020","","","","","","","","","","","","","","","","","13","V","1","2020","0","NRA","1","2020","","","1","2020"
"18009159","11.5","V","1","2019","10","VAR","2","2020","10","VAR","2","2020","10","V","1","2020","15","V","1","2020","16","V","1","2019","12,083","V","2","2020","7","AC","2","2020","10","V","2","2020","7","AC","2","2020","15","V","1","2020","10","V","2","2019","11.5","V","1","2019","10,083","V","2","2020"
"18009169","8","NV","2","2020","","","","","2","NV","2","2020","","","","","","","","","","","","","","","1","2020","","","","","13","V","1","2020","7","NV","2","2020","7.5","NV","2","2020","","","","","","","","","","","1","2020"
"18009212","1","NV","2","2020","10.1","V","1","2020","4","NV","2","2020","5","NV","2","2020","11.5","V","1","2020","10","V","1","2019","6,933","NV","2","2020","","","","","","","","","","","","","13","V","1","2020","14","V","1","2020","13.5","V","1","2019","","","1","2020"
"18009732","11.5","V","1","2019","8.9","AC","2","2020","7.6","AC","2","2020","10","V","1","2020","10","V","1","2020","12","V","1","2019","10","V","2","2020","7","NV","2","2020","2","NV","2","2020","2.5","NV","2","2020","10","V","1","2020","9","NV","2","2020","7","NV","2","2020","6.25","NV","2","2020"
"18009804","7","AC","2","2020","12.2","V","1","2020","10","VAR","2","2020","10","V","1","2020","12","V","1","2020","12","V","1","2019","10,533","V","2","2020","7","AC","2","2020","11","V","1","2020","7","AC","2","2020","15","V","1","2020","10","V","2","2020","15","V","1","2019","10,833","V","2","2020"
"18009949","10","V","2","2019","8","AC","2","2020","10","V","2","2019","8","AC","2","2020","8","AC","2","2020","16","V","1","2019","10","V","2","2020","10","V","2","2019","10","V","2","2020","7","AC","2","2020","11","V","1","2019","10","V","2","2019","13.5","V","1","2019","10.25","V","2","2020"
"18010307","10","VAR","2","2020","16.7","V","1","2020","10","VAR","2","2020","10","V","1","2020","13","V","1","2020","19","V","1","2020","13,117","V","2","2020","0","NRA","1","2020","2","NV","2","2020","7","NV","2","2020","15","V","1","2020","11","V","1","2020","16","V","1","2020","8.5","NV","2","2020"
"18010364","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","12","V","1","2019","2","NV","2","2020","","","","","","","","","","","","","8","NV","2","2020","10","V","2","2020","10","V","2","2019","","","1","2020"
"18010372","11","V","1","2020","10","V","1","2020","7","AC","2","2020","10","V","1","2020","11.5","V","1","2019","14","V","1","2019","10,583","V","2","2020","8.5","AC","2","2020","10","V","1","2020","10.5","V","1","2020","12","V","1","2020","10","V","2","2019","14.25","V","1","2019","10,875","V","2","2020"
"18010519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","1","2020"
"18010520","13.5","V","1","2019","7","NV","2","2020","4.5","NV","2","2020","10","V","1","2020","7","NV","2","2020","14","V","1","2019","9,333","NV","2","2020","7","NV","2","2020","10","V","1","2020","1","NV","2","2020","8","NV","2","2020","10","V","2","2019","15.25","V","1","2019","8,542","NV","2","2020"
"18010525","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","1","2020"
"18010547","","","","","","","","","0","NRA","1","2020","","","","","","","","","0","NRA","1","2020","","","1","2020","","","","","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","1","2020"
"18010592","10","VAR","2","2020","13.5","V","1","2020","13","V","1","2020","12","V","1","2020","12","V","1","2019","10","V","2","2019","11.75","V","2","2020","10.2","V","1","2019","12.8","V","1","2019","12.9","V","1","2019","7","AC","2","2019","13,312","V","1","2019","11.5","V","1","2019","11,285","V","2","2019"
"18010733","3","NV","2","2020","10","V","2","2019","4","NV","2","2020","10","V","1","2019","17","V","1","2019","16","V","1","2019","10","NV","2","2020","8","AC","2","2020","10","V","2","2020","7","AC","2","2020","10","V","2","2020","12","V","1","2020","17.25","V","1","2019","10,708","V","2","2020"
"18010738","14.25","V","1","2019","12,475","V","1","2019","0","NRA","1","2020","14","V","1","2020","3.5","NV","2","2020","10","V","2","2019","9,038","NV","2","2020","0","NRA","1","2020","","","","","9","NV","2","2020","17","V","1","2020","12","V","1","2020","16","V","1","2020","","","1","2020"
"18010743","13.25","V","1","2019","13,963","V","1","2019","13","V","1","2019","11","V","1","2019","14","V","1","2019","15","V","1","2019","13,369","V","1","2019","10","V","2","2020","7","AC","2","2020","10.5","V","1","2020","11","V","1","2020","14,126","V","1","2019","14.75","V","1","2019","11,229","V","2","2020"
"18010750","10","V","1","2020","10","V","2","2019","7","AC","2","2020","7","AC","2","2020","10","VAR","2","2020","13","V","1","2019","9.5","AC","2","2020","8","AC","2","2020","11","V","1","2020","7","AC","2","2020","13","V","1","2020","13","V","1","2020","17.75","V","1","2019","11,625","V","2","2020"
"18010752","6","NV","2","2020","10","V","2","2019","7","NV","2","2020","5","NV","2","2020","7","NV","2","2020","10","V","1","2019","7.5","NV","2","2020","1","NV","2","2020","1","NV","2","2020","7","NV","2","2020","10","V","2","2020","10,426","V","1","2019","16.75","V","1","2019","7,696","NV","2","2020"
"18010755","10.5","V","1","2019","10","V","2","2019","15","V","1","2019","10","V","1","2019","10","V","2","2019","16","V","1","2019","11,917","V","2","2019","7","AC","2","2020","10","V","1","2020","10","V","2","2020","16","V","1","2020","10","V","2","2019","11.25","V","1","2019","10,708","V","2","2020"
"18010761","10","V","2","2019","10","V","2","2019","11.5","V","1","2020","11","V","1","2020","14","V","1","2020","10","V","1","2019","11,083","V","1","2020","8","AC","2","2020","15","V","1","2020","10.5","V","1","2020","20","V","1","2020","10,012","V","1","2019","14.25","V","1","2019","12.96","V","2","2020"
"18010765","2","NV","2","2020","12.2","V","1","2019","7","NV","2","2020","10","V","1","2020","11.5","V","1","2020","10","V","2","2019","8,783","NV","2","2020","7","AC","2","2020","10","V","2","2020","10.5","V","1","2020","11","V","1","2020","10,676","V","1","2019","13","V","1","2019","10,363","V","2","2020"
"18010769","0","NRA","1","2020","0","NRA","1","2020","5","NV","2","2020","0","NRA","1","2020","2.5","NV","2","2020","10","V","1","2020","2,917","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","13","V","1","2019","0","NRA","1","2020","12.5","V","1","2019","4.25","NV","2","2020"
"18010770","6","NV","2","2020","7.5","NV","2","2020","5.5","NV","2","2020","12","V","1","2020","10","VAR","2","2020","11","V","1","2019","8,667","NV","2","2020","","","","","","","","","10","V","2","2020","17","V","1","2020","10","V","2","2020","11.25","V","1","2019","","","1","2020"
"18010771","0","NRA","1","2020","9","NV","2","2020","4.5","NV","2","2020","16","V","1","2020","6","NV","2","2020","10","VAR","2","2020","7,583","NV","2","2020","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2020"
"18010778","","","","","10.8","V","1","2020","5","NV","2","2020","10","VAR","2","2020","7","NV","2","2020","13","V","1","2019","","","1","2020","","","","","","","","","","","","","20","V","1","2020","","","","","15","V","1","2020","","","1","2020"
"18010779","13.25","V","1","2019","12.1","V","1","2020","10","VAR","2","2020","16","V","1","2020","10","V","1","2019","13","V","1","2019","12,392","V","2","2020","8.5","AC","2","2020","7","AC","2","2020","7","AC","2","2020","15","V","1","2020","11","V","1","2020","12.5","V","1","2019","10,167","V","2","2020"
"18010780","11.5","V","1","2019","10","V","2","2019","7","AC","2","2020","12","V","1","2019","10","VAR","2","2020","16","V","1","2019","11,083","V","2","2020","10","V","2","2020","10","V","2","2020","7","AC","2","2020","8","AC","2","2020","14","V","1","2020","14.25","V","1","2019","10,542","V","2","2020"
"18010783","10","V","2","2019","13,825","V","1","2019","7","AC","2","2020","10","V","1","2020","10","V","1","2019","15","V","1","2019","10,971","V","2","2020","8.4","AC","2","2019","10","V","2","2019","10","V","1","2019","19.5","V","1","2019","13,376","V","1","2019","15","V","1","2019","12,713","V","2","2019"
"18010788","14.5","V","1","2019","10","V","1","2020","7","AC","2","2020","11","V","1","2020","11.5","V","1","2020","16","V","1","2019","11,667","V","2","2020","10","V","2","2020","10","V","2","2020","10","V","1","2020","11","V","1","2020","10","V","2","2020","11.5","V","1","2019","10,417","V","2","2020"
"18010805","11","V","1","2020","10","V","2","2019","11","V","1","2020","10","V","1","2019","17","V","1","2019","13","V","1","2019","12","V","1","2020","13.75","V","1","2020","10","V","2","2019","7","AC","2","2020","10","V","1","2020","10","V","2","2019","14","V","1","2019","10,792","V","2","2020"
"18010880","10","V","2","2019","10.3","V","1","2019","13","V","1","2019","10","V","2","2019","11","V","1","2019","19","V","1","2019","12,217","V","2","2019","10","V","1","2020","13","V","1","2020","10","V","2","2020","15.75","V","1","2019","12,876","V","1","2019","14.25","V","1","2019","12,646","V","2","2020"
"18010881","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","8.3","AC","2","2019","10","V","2","2019","10","V","2","2019","14.75","V","1","2019","11.7","V","1","2019","15.5","V","1","2019","11,708","V","2","2019"
"18010888","","","","","10.2","V","1","2020","3","NV","2","2020","","","","","6.5","NV","2","2020","4","NV","2","2020","","","1","2020","","","","","","","","","0","NRA","1","2020","0","NRA","1","2020","","","","","0","NRA","1","2020","","","1","2020"
"18010894","14","V","1","2020","16.8","V","1","2020","17","V","1","2020","12","V","1","2020","13.25","V","1","2020","10","VAR","2","2020","13,842","V","2","2020","13","V","1","2020","13","V","1","2020","12","V","1","2020","18.5","V","1","2020","10","V","2","2019","13","V","1","2020","13.25","V","1","2020"
"18011058","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","5","NV","2","2020","0","NRA","1","2020","10","V","1","2020","2.5","NV","2","2020","0","NRA","1","2020","4","NV","2","2020","5","NV","2","2020","10","V","1","2020","10","V","1","2020","12","V","1","2020","6,833","NV","2","2020"
"18011062","2","NV","2","2020","7.35","NV","2","2020","5","NV","2","2020","2","NV","2","2020","10","VAR","2","2020","10","V","1","2020","6,058","NV","2","2020","1","NV","2","2020","","","","","2","NV","2","2020","","","","","","","","","10","V","2","2020","","","1","2020"
"18011070","10.5","V","1","2019","12.1","V","1","2020","10.5","V","1","2020","7","AC","2","2020","14","V","1","2020","9.5","AC","2","2020","10.6","V","2","2020","7","AC","2","2020","7","AC","2","2020","7","AC","2","2020","18","V","1","2020","10","V","2","2020","13","V","1","2020","10,333","V","2","2020"
"18011072","11","V","1","2019","12,625","V","1","2019","13","V","1","2019","10","V","2","2018","14","V","1","2019","12","V","1","2019","12,104","V","1","2019","3.75","NV","2","2020","10","V","2","2020","5","NV","2","2020","13.4","V","1","2018","10","V","2","2018","11.5","V","1","2018","8,942","NV","2","2020"
"18011546","7","AC","2","2020","10,825","V","1","2019","7","AC","2","2020","7","AC","2","2020","12","V","1","2019","14","V","1","2019","9,638","AC","2","2020","7.5","AC","2","2020","7","AC","2","2020","7","AC","2","2020","19","V","1","2020","10","V","2","2019","14.75","V","1","2019","10,875","V","2","2020"
"18011548","13.25","V","1","2019","6.3","NV","2","2020","7","NV","2","2020","10","VAR","2","2020","10","V","1","2020","7.5","NV","2","2020","9,008","NV","2","2020","","","","","","","","","7","NV","2","2020","5","NV","2","2020","10","V","2","2020","13","V","1","2020","","","1","2020"
"18011549","1","NV","2","2020","2.4","NV","2","2020","1","NV","2","2020","5","NV","2","2020","1","NV","2","2020","15","V","1","2019","4,233","NV","2","2020","","","","","","","","","","","","","6","NV","2","2020","10","V","2","2020","13.5","V","1","2019","","","1","2020"
"18011567","4","NV","2","2020","8","NV","2","2020","1","NV","2","2020","14","V","1","2020","0","NRA","1","2020","10","VAR","2","2020","6,167","NV","2","2020","","","","","","","","","","","","","","","","","7","NV","2","2020","14","V","1","2020","","","1","2020"
"18011568","11.5","V","1","2019","10","VAR","2","2020","10","VAR","2","2020","8","AC","2","2020","10","V","1","2019","12.5","V","1","2020","10,333","V","2","2020","5.5","NV","2","2020","11","V","1","2020","1.5","NV","2","2020","10","V","2","2020","10","V","2","2019","10","V","2","2019","8","NV","2","2020"
"18011569","10.25","V","1","2019","13,938","V","1","2019","11","V","1","2020","15","V","1","2019","13","V","1","2019","10","V","2","2019","12,198","V","1","2020","10","V","2","2020","10","V","2","2020","10","V","2","2020","11.25","V","1","2019","12,226","V","1","2019","13.25","V","1","2019","11,121","V","2","2020"
"18011572","10","V","2","2019","12,925","V","1","2019","2","NV","2","2020","11","V","1","2019","8.5","NV","2","2020","15","V","1","2019","9,904","NV","2","2020","2.5","NV","2","2020","6","NV","2","2020","10","V","2","2019","17.5","V","1","2019","10,376","V","1","2019","15","V","1","2019","10,229","NV","2","2020"
"18012757","13.25","V","1","2019","10","V","2","2019","10","VAR","2","2020","10","V","1","2019","15","V","1","2019","13","V","1","2019","11,875","V","2","2020","7","AC","2","2020","10","V","2","2020","8.5","AC","2","2020","10","V","1","2020","10","V","2","2020","14","V","1","2019","9,917","AC","2","2020"
"19000843","7","NV","2","2020","8.1","NV","2","2020","5","NV","2","2020","10","V","1","2020","5","NV","2","2020","10.5","V","1","2020","7.6","NV","2","2020","1","NV","2","2020","4","NV","2","2020","8.5","NV","2","2020","16","V","1","2020","14","V","1","2020","14","V","1","2020","9,583","NV","2","2020"
