"COD_ETU","Note : TLMP1104","Résultat : TLMP1104","Session : TLMP1104","Année : TLMP1104","Note : TLMP1204","Résultat : TLMP1204","Session : TLMP1204","Année : TLMP1204","Note : TLMP1304","Résultat : TLMP1304","Session : TLMP1304","Année : TLMP1304","Note : TLMP1404","Résultat : TLMP1404","Session : TLMP1404","Année : TLMP1404","Note : TLMP1504","Résultat : TLMP1504","Session : TLMP1504","Année : TLMP1504","Note : TLMP1604","Résultat : TLMP1604","Session : TLMP1604","Année : TLMP1604","Note : TLMP1004","Résultat : TLMP1004","Session : TLMP1004","Année : TLMP1004","Note : TLMP2104","Résultat : TLMP2104","Session : TLMP2104","Année : TLMP2104","Note : TLMP2204","Résultat : TLMP2204","Session : TLMP2204","Année : TLMP2204","Note : TLMP2304","Résultat : TLMP2304","Session : TLMP2304","Année : TLMP2304","Note : TLMP2404","Résultat : TLMP2404","Session : TLMP2404","Année : TLMP2404","Note : TLMP2504","Résultat : TLMP2504","Session : TLMP2504","Année : TLMP2504","Note : TLMP2604","Résultat : TLMP2604","Session : TLMP2604","Année : TLMP2604","Note : TLMP2004","Résultat : TLMP2004","Session : TLMP2004","Année : TLMP2004"
"17005810","10","V","2","2018","15.4","V","1","2018","0","NRA","1","2020","14.7","V","1","2018","10","V","2","2017","12","V","1","2017","10.35","NV","2","2020","10","V","2","2017","10.2","V","1","2019","14","V","1","2019","11","V","1","2018","0","NRA","1","2020","10,125","V","1","2018","9,221","NV","2","2020"
"17005824","10","V","1","2019","10","V","1","2020","10","V","2","2020","10.5","V","1","2020","10.75","V","1","2017","12.25","V","1","2017","10,583","V","2","2020","11","V","1","2019","12","V","1","2020","10","V","1","2019","16.6","V","1","2019","10","V","2","2018","11.5","V","1","2017","11.85","V","1","2020"
"17005877","10","V","1","2019","13","V","1","2020","12","V","1","2020",".5","NV","2","2020","11.25","V","1","2017","13.25","V","1","2017","10","NV","2","2020","13.3","V","1","2017","17","V","1","2019","10","V","2","2018","16.6","V","1","2019","10.9","V","1","2017","13,875","V","1","2017","13,613","V","1","2019"
"17006869","10.5","V","1","2020","11.8","V","1","2020","10","V","2","2020","11","V","1","2020","17.5","V","1","2020","14","V","1","2020","12,467","V","2","2020","14","V","1","2020","10","VAR","2","2020","10","VAR","2","2020","13","V","1","2020","15","V","1","2020","19","V","1","2020","13.5","V","2","2020"
"17007757","10","V","2","2018","10","V","2","2018","10","V","1","2020","15.5","V","1","2020","10","V","2","2017","10","V","1","2017","10,917","V","1","2020","10.05","V","1","2018","10.3","V","1","2018","10","V","2","2018","10","V","1","2018","12.6","V","1","2018","10","V","2","2017","10,492","V","2","2018"
"17007758","10.05","V","1","2019","10","V","2","2018","7","AC","2","2020","9.5","AC","2","2020","10","V","2","2017","15,125","V","1","2017","10,279","V","2","2020","10","V","2","2019","17","V","1","2019","12","V","1","2019","12.3","V","1","2019","10","V","1","2017","11,625","V","1","2017","12,154","V","2","2019"
"17007981","10.05","V","1","2019","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","10","V","2","2017","10","V","2","2017","5,008","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","10.1","V","1","2017","10,125","V","1","2017","3,371","NV","2","2020"
"17011572","10","V","1","2018","10","V","2","2018","10","V","2","2019","10","V","2","2020","10","V","2","2018","10","V","2","2018","10","V","2","2020","10","V","2","2018","11.2","V","1","2019","14","V","1","2019","18.6","V","1","2019","10","V","1","2017","10","V","2","2018","12.3","V","1","2019"
"18002553","7","AC","2","2018","10","V","2","2018","10","V","1","2018","8.5","AC","2","2018","10,375","V","1","2018","14,625","V","1","2018","10,083","V","2","2018","0","NRA","1","2020","11.25","V","1","2018","10","V","1","2018","0","NRA","1","2020","0","NRA","1","2020","13.25","V","1","2018","5.75","NV","2","2020"
"18002622","10","V","1","2020","10","V","2","2020","11","V","1","2020","10","V","2","2018","10","V","2","2018","16","V","1","2018","11,167","V","2","2020","12","V","1","2019","8","AC","2","2019","10","V","1","2019","11.7","V","1","2019","18","V","1","2019","15.75","V","1","2018","12,575","V","2","2019"
"18002663","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"18002675","0","NRA","1","2020","0","NRA","1","2020","10","V","2","2018","0","NRA","1","2020","10","V","2","2018","14","V","1","2018","5,667","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"18002696","10.75","V","1","2018","0","NRA","1","2020","0","NRA","1","2020","10","V","2","2018","10","V","1","2018","14.25","V","1","2018","7.5","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"18002705","11.5","V","1","2020","14","V","1","2020","10","V","2","2018","10","V","2","2020","10","V","1","2020","13","V","1","2018","11,417","V","2","2020","10","V","1","2019","10","V","2","2019","10","V","2","2019","16.6","V","1","2019","10","V","2","2018","10.5","V","1","2018","11,183","V","2","2019"
"18002712","10.2","V","1","2019","10","V","2","2019","0","NRA","1","2020","0","NRA","1","2020","10","V","2","2018","10.5","V","1","2018","6,783","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","11.5","V","1","2018","1,917","NV","2","2020"
"18002929","10","V","1","2020","10","V","2","2018","10","V","2","2018","10","V","2","2018","10","V","2","2019","10","V","1","2018","10","V","1","2020","8.5","AC","2","2018","11.7","V","1","2018","11.4","V","1","2018","10","V","2","2018","14.4","V","1","2018","12.25","V","1","2018","11,375","V","2","2018"
"18002965","10.05","V","1","2018","10.2","V","1","2018","0","NRA","1","2020","0","NRA","1","2020","11","V","1","2018","14.75","V","1","2018","7,667","NV","2","2020","12.05","V","1","2018","8","AC","2","2019","10","V","2","2018","10","V","1","2019","11.8","V","1","2018","13,875","V","1","2018","10,954","V","2","2019"
"18002988","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"18003076","15.3","V","1","2018","0","NRA","1","2020","10","V","1","2018","10","V","2","2018","10","V","2","2018","16.25","V","1","2018","10,258","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","13.5","V","1","2018","2.25","NV","2","2020"
"18003107","10","V","2","2018","0","NRA","1","2020","0","NRA","1","2020","10","V","2","2018","10.5","V","1","2018","14.5","V","1","2018","7.5","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","15.75","V","1","2018","2,625","NV","2","2020"
"18003111","17.5","V","1","2020","18","V","1","2020","10","V","2","2018","10.4","V","1","2019","10.25","V","1","2018","12","V","1","2018","13,025","V","1","2020","12","V","1","2019","13","V","1","2019","12","V","1","2019","19.3","V","1","2019","16","V","1","2019","13.5","V","1","2019","14.3","V","1","2019"
"18003302","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"18003319","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","12,625","V","1","2018","12.25","V","1","2018","4,146","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","13","V","1","2018","2,167","NV","2","2020"
"18003407","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","13,625","V","1","2018","13.5","V","1","2018","4,521","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","12,125","V","1","2018","2,021","NV","2","2020"
"18003531","10","V","1","2020","10","V","2","2020","10","V","2","2020","10.25","V","1","2020","10.25","V","1","2019","14","V","1","2019","10.75","V","2","2020","17","V","1","2019","11.2","V","1","2019","17","V","1","2019","18","V","1","2019","10","V","1","2019","15","V","1","2019","14.7","V","1","2019"
"18003538","10","V","2","2018","15","V","1","2020","10","V","1","2020","7","AC","2","2020","10","V","2","2018","10","V","1","2018","10,333","V","2","2020","11","V","1","2019","8.6","AC","2","2019","7","AC","2","2019","14.4","V","1","2019","10","V","1","2019","14.5","V","1","2018","10,917","V","2","2019"
"18003574","12","V","1","2020","9","AC","2","2020","10","V","2","2020","10","V","2","2020","18","V","1","2020","13,375","V","1","2018","12,063","V","2","2020","17","V","1","2019","17","V","1","2019","18","V","1","2019","15.3","V","1","2019","10","V","2","2018","15.75","V","1","2018","15,508","V","1","2019"
"18003777","12.1","V","1","2018","10.1","V","1","2019","0","NRA","1","2020","10","V","2","2019","10","V","2","2018","14.75","V","1","2018","9,492","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","10","V","2","2018","0","NRA","1","2020","10.2","V","1","2018","13.75","V","1","2018","5,658","NV","2","2020"
"18003837","10.1","V","1","2018","12","V","1","2020","10","V","2","2020","10","V","1","2018","10.25","V","1","2018","12","V","1","2018","10,725","V","2","2020","17","V","1","2019","11.2","V","1","2019","17","V","1","2019","11.7","V","1","2019","11.2","V","1","2018","10","V","2","2018","13,017","V","1","2019"
"18003892","10","V","2","2019","10","V","2","2020","10","V","2","2020","10.8","V","1","2019","12.5","V","1","2018","10","V","2","2019","10.55","V","2","2020","10","V","2","2019","8","AC","2","2019","10","V","1","2019","10.3","V","1","2019","18","V","1","2019","10","V","2","2019","11.05","V","2","2019"
"18003958","10","V","2","2018","11","V","1","2020","14.5","V","1","2020","7.5","AC","2","2020","11.5","V","1","2018","10.25","V","1","2018","10,792","V","2","2020","11","V","1","2019","17","V","1","2019","15","V","1","2019","13.7","V","1","2019","10","V","1","2018","14.25","V","1","2018","13,492","V","1","2019"
"18003967","10.4","V","1","2018","7","NV","2","2020","4.5","NV","2","2020","5.5","NV","2","2020","10","V","2","2018","11.5","V","1","2018","8.15","NV","2","2020","17","V","1","2019","15","V","1","2019","17","V","1","2019","20","V","1","2019","18","V","1","2019","12.5","V","1","2018","16,583","V","1","2019"
"18003985","10","V","1","2020","10","V","2","2018","8.9","AC","2","2020","8","AC","2","2020","10","V","1","2018","13,125","V","1","2018","10,004","V","2","2020","10","V","2","2019","10","V","1","2019","10","V","2","2019","10.3","V","1","2019","13.2","V","1","2018","12,125","V","1","2018","10,938","V","2","2019"
"18003990","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","10","V","1","2018","10","V","2","2018","3,333","NV","2","2020","10.35","V","1","2018","10","V","2","2018","0","NRA","1","2020","10","V","2","2018","0","NRA","1","2020","0","NRA","1","2020","5,058","NV","2","2020"
"18003992","12.55","V","1","2018","10","V","1","2020","10","V","1","2019","10","V","2","2018","10","V","1","2018","10","V","2","2018","10,425","V","1","2020","8.5","AC","2","2018","8.5","AC","2","2018","10","V","1","2018","10","V","2","2018","11.1","V","1","2018","13.25","V","1","2018","10,225","V","2","2018"
"18003999","10","V","1","2020","14","V","1","2020","13","V","1","2020","10","V","2","2020","10","V","2","2018","10.5","V","1","2018","11.25","V","2","2020","16","V","1","2019","17","V","1","2019","16","V","1","2019","18.6","V","1","2019","18","V","1","2019","11","V","1","2019","16.1","V","1","2019"
"18004007","10","V","2","2019","5","NV","2","2020","5","NV","2","2020","6","NV","2","2020","11","V","1","2018","10","V","2","2018","7,833","NV","2","2020","15","V","1","2019","10","V","1","2019","10","V","2","2019","13.5","V","1","2019","14","V","1","2019","10","V","1","2019","12,083","V","2","2019"
"18004010","12.6","V","1","2019","10","V","2","2020","8","AC","2","2020","10","V","2","2018","10","V","2","2018","13.25","V","1","2018","10,642","V","2","2020","17","V","1","2019","13","V","1","2019","15","V","1","2019","16.3","V","1","2019","13.6","V","1","2018","11,625","V","1","2018","14,421","V","1","2019"
"18004026","3.5","NV","2","2020","10","V","2","2018","10","V","2","2020","7.5","NV","2","2020","10","V","2","2018","10","V","1","2018","8.5","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","12.6","V","1","2018","10,625","V","1","2018","3,871","NV","2","2020"
"18004481","3.5","NV","2","2020","10","V","2","2020","8","NV","2","2020","7.5","NV","2","2020","12.5","V","1","2020","12.5","V","1","2019","9","NV","2","2020","14","V","1","2019","14","V","1","2019","10","V","2","2019","11.2","V","1","2019","14","V","1","2019","13.5","V","1","2019","12,783","V","2","2019"
"18004523","10","V","1","2020","10","V","2","2020","8","AC","2","2020","8","AC","2","2020","10","V","2","2018","14","V","1","2018","10","V","2","2020","8","AC","2","2019","10","V","2","2018","10","V","2","2019","17.9","V","1","2019","18","V","1","2019","11.5","V","1","2018","12,567","V","2","2019"
"18004540","10.5","V","1","2020","10","V","2","2020","10","V","2","2018","8.5","AC","2","2020","10","V","2","2018","11","V","1","2018","10","V","2","2020","17","V","1","2019","17","V","1","2019","10","V","1","2019","10","V","2","2018","18","V","1","2019","10","V","1","2018","13,667","V","1","2019"
"18004652","13","V","1","2020","12.1","V","1","2019","7.5","AC","2","2020","7","AC","2","2020","10.75","V","1","2019","13.5","V","1","2018","10,642","V","2","2020","14","V","1","2019","10.2","V","1","2019","10","V","2","2019","17.2","V","1","2019","14","V","1","2019","13.75","V","1","2018","13,192","V","2","2019"
"18004705","10","V","2","2018","10","V","2","2020","12","V","1","2020","7.7","AC","2","2020","10,125","V","1","2018","10.25","V","1","2018","10,013","V","2","2020","10","V","1","2019","10","V","1","2019","10","V","2","2019","9.6","AC","2","2019","18","V","1","2019","11","V","1","2019","11,433","V","2","2019"
"18004793","10","V","1","2020","12.5","V","1","2020","10","V","2","2020","11.2","V","1","2019","11,875","V","1","2019","11.5","V","1","2019","11,179","V","2","2020","14","V","1","2019","16","V","1","2019","13","V","1","2019","18.6","V","1","2019","10","V","1","2019","12","V","1","2019","13,933","V","1","2019"
"18005094","5","NV","2","2020","10","V","1","2019","10","V","2","2019","8.5","NV","2","2020","10","V","2","2019","10","V","2","2019","8,917","NV","2","2020","13","V","1","2019","12","V","1","2019","0","NRA","1","2020","13.2","V","1","2019","12","V","1","2019","0","NRA","1","2020","8,367","NV","2","2020"
"18005705","11.5","V","1","2020","10","V","2","2018","10.5","V","1","2019","10","V","1","2020","10","V","2","2018","10.75","V","1","2018","10,458","V","1","2020","10,075","V","1","2018","8.5","AC","2","2018","10","V","2","2018","10","V","2","2018","11.8","V","1","2018","12.5","V","1","2018","10,479","V","2","2018"
"18006162","0","NRA","1","2020","11.2","V","1","2018","10","V","1","2018","0","NRA","1","2020","10","V","2","2018","15","V","1","2018","7.7","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","10","V","2","2018","17.5","V","1","2018","4,583","NV","2","2020"
"18006699","0","NRA","1","2020","4","NV","2","2020","10","V","2","2019","6.25","NV","2","2020","11.5","V","1","2019","14","V","1","2018","7,625","NV","2","2020","11.7","V","1","2018","7.8","AC","2","2019","10","V","2","2019","18.6","V","1","2019","10","V","2","2018","10","V","2","2018","11.35","V","2","2019"
"18008934","10","V","2","2018","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","10","V","2","2018","13.5","V","1","2018","5,583","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","10","V","2","2018","10","V","2","2018","10.75","V","1","2018","5,125","NV","2","2020"
"18008958","11.5","V","1","2020","10","V","2","2020","10","V","2","2020","10","V","2","2020","11","V","1","2020","13.75","V","1","2018","11,042","V","2","2020","10","V","2","2019","7.8","AC","2","2019","12","V","1","2019","9.75","AC","2","2019","10.8","V","1","2018","14","V","1","2018","10,725","V","2","2019"
"18008960","10","V","1","2020","10","V","2","2020","8.5","NV","2","2020","0","NRA","1","2020","10.5","V","1","2020","10,125","V","1","2018","8,188","NV","2","2020","3","NV","2","2020","4","NV","2","2020","10","V","1","2019","1","NV","2","2020","14","V","1","2019","10","V","1","2020","7","NV","2","2020"
"18008971","10","V","1","2020","11.8","V","1","2020","10","V","2","2020","10","V","1","2020","10","V","2","2018","10","V","1","2018","10.3","V","2","2020","10","V","1","2019","10","V","1","2019","10","V","2","2019","13.6","V","1","2019","12","V","1","2018","11,625","V","1","2018","11,204","V","2","2019"
"18009021","12","V","1","2020","10","V","2","2020","10.5","V","1","2020","12","V","1","2020","10","V","2","2019","14.25","V","1","2018","11,458","V","2","2020","12.35","V","1","2018","17","V","1","2019","17","V","1","2019","12.3","V","1","2019","13.7","V","1","2018","15.25","V","1","2018","14.6","V","1","2019"
"18009043","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","10","V","2","2018","10","V","2","2018","10","V","2","2018","5","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","10","V","2","2018","11.75","V","1","2018","3,625","NV","2","2020"
"18009048","10","V","2","2018","10","V","2","2019","7","AC","2","2020","10.5","V","1","2020","15","V","1","2020","10.5","V","1","2018","10.5","V","2","2020","10","V","2","2019","8","AC","2","2019","10","V","1","2019","14.5","V","1","2019","12","V","1","2019","11.75","V","1","2018","11,042","V","2","2019"
"18009118","10.05","V","1","2019","10","V","2","2018","10","V","2","2018","10.7","V","1","2018","10.25","V","1","2018","0","NRA","1","2020","8.5","NV","2","2020","11","V","1","2019","12","V","1","2019","10","V","2","2019","15.3","V","1","2019","14","V","1","2019","1","NV","2","2020","10.55","NV","2","2020"
"18009431","0","NRA","1","2020","11.2","V","1","2018","0","NRA","1","2020","0","NRA","1","2020","12.5","V","1","2018","0","NRA","1","2020","3.95","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"18009587","10","V","2","2018","11","V","1","2020","10","V","2","2018","9","AC","2","2020","10","V","2","2018","10","V","2","2018","10","V","2","2020","10","V","1","2019","15","V","1","2019","10","V","1","2019","15.7","V","1","2019","10.4","V","1","2018","10","V","2","2019","11.85","V","2","2019"
"18009796","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","10","V","2","2018","16.25","V","1","2018","4,375","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","10","V","2","2018","0","NRA","1","2020","10.1","V","1","2018","11","V","1","2018","5,183","NV","2","2020"
"18009797","0","NRA","1","2020","10","V","2","2018","0","NRA","1","2020","0","NRA","1","2020","10,625","V","1","2018","12.75","V","1","2018","5,563","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","10","V","2","2018","12,875","V","1","2018","3,813","NV","2","2020"
"18010025","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","10","V","2","2018","10.5","V","1","2018","3,417","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","10","V","2","2018","1,667","NV","2","2020"
"18010277","10.4","V","1","2018","0","NRA","1","2020","10","V","2","2018","0","NRA","1","2020","10","V","2","2018","0","NRA","1","2020","5,067","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"18010394","10","V","2","2018","12.6","V","1","2020","10","V","1","2019","10","V","2","2020","10","V","2","2018","11","V","1","2018","10.6","V","2","2020","12","V","1","2019","14","V","1","2019","13","V","1","2019","10","V","1","2018","10","V","2","2018","13,125","V","1","2018","12,021","V","1","2019"
"18010533","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"18010538","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","15.5","V","1","2019","2,583","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","12","V","1","2019","0","NRA","1","2020","2","NV","2","2020"
"18010785","10","V","1","2019","10.2","V","1","2020","11.5","V","1","2020","9","AC","2","2020","15","V","1","2019","10.5","V","1","2019","11,033","V","2","2020","11","V","1","2019","10","V","2","2018","14","V","1","2019","17.2","V","1","2019","18","V","1","2019","12","V","1","2019","14,533","V","1","2019"
