"COD_ETU","Note : TLMP3104","Résultat : TLMP3104","Session : TLMP3104","Année : TLMP3104","Note : TLMP3204","Résultat : TLMP3204","Session : TLMP3204","Année : TLMP3204","Note : TLMP3304","Résultat : TLMP3304","Session : TLMP3304","Année : TLMP3304","Note : TLMP3404","Résultat : TLMP3404","Session : TLMP3404","Année : TLMP3404","Note : TLMP3504","Résultat : TLMP3504","Session : TLMP3504","Année : TLMP3504","Note : TLMP3604","Résultat : TLMP3604","Session : TLMP3604","Année : TLMP3604","Note : TLMP3004","Résultat : TLMP3004","Session : TLMP3004","Année : TLMP3004","Note : TLMP4104","Résultat : TLMP4104","Session : TLMP4104","Année : TLMP4104","Note : TLMP4204","Résultat : TLMP4204","Session : TLMP4204","Année : TLMP4204","Note : TLMP4304","Résultat : TLMP4304","Session : TLMP4304","Année : TLMP4304","Note : TLMP4404","Résultat : TLMP4404","Session : TLMP4404","Année : TLMP4404","Note : TLMP4504","Résultat : TLMP4504","Session : TLMP4504","Année : TLMP4504","Note : TLMP4604","Résultat : TLMP4604","Session : TLMP4604","Année : TLMP4604","Note : TLMP4004","Résultat : TLMP4004","Session : TLMP4004","Année : TLMP4004"
"18002570","13.6","V","1","2020","10","V","1","2019","10","V","1","2019","11","V","1","2020","10","V","2","2020","12.75","V","1","2019","11,225","V","2","2020","10","VAR","2","2020","10.6","V","1","2020","10","VAR","2","2020","12","V","1","2019","16.57","V","1","2019","10","VAR","2","2020","11,528","V","2","2020"
"18002599","11.8","V","1","2020","10","V","2","2020","13.6","V","1","2019","10.9","V","1","2019","10","V","2","2019","11.75","V","1","2019","11,342","V","2","2020","10","V","2","2019","15.1","V","1","2019","13","V","1","2019","11","V","1","2019","14.86","V","1","2019","19","V","1","2019","13,827","V","2","2019"
"18002618","10","V","2","2019","10","V","2","2019","10.7","V","1","2019","8.05","AC","2","2019","10","V","2","2019","11.25","V","1","2019","10","V","2","2019","7","AC","2","2020","10.4","V","1","2020","17","V","1","2019","12","V","1","2019","12.29","V","1","2019","12","V","1","2019","11,782","V","2","2020"
"18002619","0","NRA","1","2020","10","V","2","2019","10.5","V","1","2020","8.5","NV","2","2020","10","V","2","2019","10","V","2","2019","8,167","NV","2","2020","6","NV","2","2020","5","NV","2","2020","11","V","1","2019","3","NV","2","2020","10.29","V","1","2019","10","V","1","2019","7,548","NV","2","2020"
"18002622","10","V","2","2020","6","NV","2","2020","10.1","V","1","2019","11.4","V","1","2019","11","V","1","2020","16","V","1","2019","10.75","NV","2","2020","4","NV","2","2020","5","NV","2","2020","5","NV","2","2020","15","V","1","2020","14.2","V","1","2019","2.5","NV","2","2020","7,617","NV","2","2020"
"18002648","8.5","AC","2","2019","10","V","1","2019","10.8","V","1","2019","10","V","2","2019","12,038","V","1","2019","10.5","V","1","2019","10,306","V","2","2019","7.5","AC","2","2020","14.2","V","1","2019","14","V","1","2019","10","V","1","2019","17.14","V","1","2019","12","V","1","2019","12,473","V","2","2020"
"18002651","14.2","V","1","2020","9","AC","2","2020","12","V","1","2020","10","V","1","2020","14","V","1","2020","15,925","V","1","2019","12,521","V","2","2020","10","VAR","2","2020","10.8","V","1","2020","11","V","1","2020","9.2","AC","2","2020","10","V","2","2019","9","AC","2","2020","10","V","2","2020"
"18002675","","","","","0","NRA","1","2020","","","","","0","NRA","1","2020","","","","","0","NRA","1","2020","","","1","2020","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18002678","10","V","1","2020","12","V","1","2019","15","V","1","2020","10","V","2","2019","17","V","1","2020","14,375","V","1","2019","13,063","V","1","2020","7.5","AC","2","2019","10.5","V","1","2019","15","V","1","2019","13","V","1","2019","18.57","V","1","2019","16","V","1","2019","13,428","V","2","2019"
"18002680","10","V","2","2019","7","AC","2","2020","10","V","1","2019","10","V","2","2020","9.5","AC","2","2020","13.5","V","1","2019","10","V","2","2020","7","AC","2","2020","12.2","V","1","2019","10","VAR","2","2020","12","V","1","2019","12.8","V","1","2019","7","AC","2","2020","10,167","V","2","2020"
"18002687","12","V","1","2020","10","V","2","2020","11.4","V","1","2019","7","AC","2","2020","12,438","V","1","2019","10","V","1","2019","10,473","V","2","2020","1.56","NV","2","2020","10.1","V","1","2020","10","V","1","2020","12.5","V","1","2020","17","V","1","2020","14","V","1","2020","10.86","NV","2","2020"
"18002689","12.2","V","1","2020","14","V","1","2020","17","V","1","2020","12.25","V","1","2020","13","V","1","2020","12","V","1","2020","13,408","V","1","2020","10","V","1","2020","11.6","V","1","2019","15","V","1","2020","15","V","1","2020","17.1","V","1","2019","13","V","1","2019","13,617","V","1","2020"
"18002691","10","V","2","2019","10","V","1","2019","11.3","V","1","2019","8","AC","2","2019","10,926","V","1","2019","10,625","V","1","2019","10,142","V","2","2019","10","VAR","2","2020","7","AC","2","2020","11","V","1","2019","10","V","2","2019","14.57","V","1","2019","12","V","1","2019","10,762","V","2","2020"
"18002696","0","NRA","1","2020","","","","","0","NRA","1","2020","0","NRA","1","2020","","","","","0","NRA","1","2020","","","1","2020","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18002703","10","V","2","2019","10","V","2","2020","11.6","V","1","2019","10","V","2","2020","11.53","V","1","2019","10.75","V","1","2019","10,647","V","2","2020","11.5","V","1","2019","17.4","V","1","2019","12","V","1","2019","11","V","1","2019","12.29","V","1","2019","15","V","1","2019","13,198","V","1","2019"
"18002705","","","","","0","NRA","1","2020","","","","","","","","","0","NRA","1","2020","10.25","V","1","2019","","","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","15.1","V","1","2019","11","V","1","2019","4.35","NV","2","2020"
"18002712","0","NRA","1","2020","","","","","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","13","V","1","2019","","","1","2020","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","","","","","1","2020"
"18002814","10","V","2","2019","1.5","NV","2","2020","10","V","2","2020","8.5","NV","2","2020","10","V","2","2020","10","V","2","2019","8,333","NV","2","2020","7","AC","2","2020","10","V","2","2019","11","V","1","2019","10","V","1","2020","14","V","1","2019","15","V","1","2019","11,167","V","2","2020"
"18002883","10","V","2","2019","10","V","1","2020","12","V","1","2020","10.7","V","1","2019","11,262","V","1","2019","14,125","V","1","2019","11,348","V","1","2020","10","V","2","2019","13.4","V","1","2019","7","AC","2","2020","14","V","1","2020","18","V","1","2019","13","V","1","2019","12,567","V","2","2020"
"18002890","12","V","1","2019","13.5","V","1","2020","10.9","V","1","2019","12","V","1","2020","11,426","V","1","2019","11","V","1","2019","11,804","V","1","2020","10.25","V","1","2020","14.6","V","1","2020","17","V","1","2019","15","V","1","2020","14","V","1","2019","11","V","1","2019","13,642","V","1","2020"
"18002907","10.5","V","1","2019","15","V","1","2020","10.1","V","1","2019","12.75","V","1","2020","10.5","V","1","2020","13","V","1","2020","11,975","V","1","2020","10","V","2","2019","10.3","V","1","2019","10","V","2","2019","12","V","1","2019","15.14","V","1","2019","14","V","1","2019","11,907","V","2","2019"
"18002929","","","","","3.5","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","9","NV","2","2020","0","NRA","1","2020","","","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","1","NV","2","2020",".167","NV","2","2020"
"18002965","0","NRA","1","2020","","","","","","","","","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","","","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","15","V","1","2019","2.5","NV","2","2020"
"18003053","14.2","V","1","2020","10","V","2","2020","11.5","V","1","2020","7","AC","2","2020","15","V","1","2020","11.25","V","1","2019","11,492","V","2","2020","7","NV","2","2020",".7","NV","2","2020","12","V","1","2019","8","NV","2","2020","10.86","V","1","2019","2","NV","2","2020","6.76","NV","2","2020"
"18003076","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","","","","","0","NRA","1","2020","","","1","2020","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","","","","","1","2020"
"18003081","10","V","2","2020","11.5","V","1","2020","14","V","1","2020","11.5","V","1","2020","13","V","1","2020","15","V","1","2020","12.5","V","2","2020","10","V","1","2020","10.4","V","1","2020","12","V","1","2020","19","V","1","2020","19.5","V","1","2020","11","V","1","2020","13.65","V","1","2020"
"18003107","0","NRA","1","2020","","","","","0","NRA","1","2020","0","NRA","1","2020","","","","","0","NRA","1","2020","","","1","2020","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","","","","","1","2020"
"18003111","11.6","V","1","2020","10","V","1","2019","12","V","1","2020","10","V","2","2020","8","AC","2","2020","10","V","2","2019","10,267","V","2","2020","10","VAR","2","2020","10","VAR","2","2020","10","V","1","2020","7","AC","2","2020","20","V","1","2020","7","AC","2","2020","10,667","V","2","2020"
"18003162","10","V","2","2019","0","NRA","1","2020","0","NRA","1","2020","10","V","2","2019","0","NRA","1","2020","15","V","1","2019","5,833","NV","2","2020","7","AC","2","2020","12.7","V","1","2020","10","V","1","2020","14","V","1","2020","10","VAR","2","2020","11","V","1","2020","10,783","V","2","2020"
"18003216","10","V","2","2020","10","V","2","2020","6","NV","2","2020","7","NV","2","2020","10,562","V","1","2019","14","V","1","2020","9,594","NV","2","2020","5.75","NV","2","2020","3.2","NV","2","2020","10","VAR","2","2020","8","NV","2","2020","13","V","1","2020","4","NV","2","2020","7,325","NV","2","2020"
"18003245","10.4","V","1","2020","11.6","V","1","2019","13","V","1","2020","8","AC","2","2020","10","V","1","2020","11.25","V","1","2019","10,708","V","2","2020","7","AC","2","2020","9.5","AC","2","2020","12","V","1","2019","15","V","1","2020","15.14","V","1","2019","14","V","1","2019","12,107","V","2","2020"
"18003275","13","V","1","2020","15","V","1","2020","10.05","V","1","2019","10","V","2","2019","10","V","1","2020","11.5","V","1","2019","11,592","V","1","2020","8","AC","2","2019","10","V","2","2019","12","V","1","2019","8","AC","2","2019","12.57","V","1","2019","15","V","1","2019","10,928","V","2","2019"
"18003299","10","V","2","2019","12","V","1","2020","13","V","1","2019","10","V","2","2019","10","V","2","2019","11","V","1","2019","11","V","1","2020","10","V","2","2019","15.1","V","1","2019","14","V","1","2019","11","V","1","2019","15.43","V","1","2019","18","V","1","2019","13,922","V","2","2019"
"18003319","","","","","","","","","","","","","0","NRA","1","2020","","","","","0","NRA","1","2020","","","1","2020","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","","","","","1","2020"
"18003339","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","14,125","V","1","2019","2,354","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","12.57","V","1","2019","0","NRA","1","2020","2,095","NV","2","2020"
"18003385","10","V","2","2020","5","NV","2","2020","10.5","V","1","2020","5","NV","2","2020","8.5","NV","2","2020","5","NV","2","2020","7,333","NV","2","2020","2","NV","2","2020",".6","NV","2","2020","13","V","1","2019","1.5","NV","2","2020","10","VAR","2","2020","4","NV","2","2020","5,183","NV","2","2020"
"18003407","","","","","","","","","","","","","4.5","NV","2","2020","","","","","0","NRA","1","2020","","","1","2020","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","","","","","1","2020"
"18003425","14.2","V","1","2020","12","V","1","2020","10.1","V","1","2019","10","V","1","2020","10","V","2","2020","10,875","V","1","2019","11,196","V","2","2020","7.5","AC","2","2020","10","VAR","2","2020","10","VAR","2","2020","13","V","1","2020","17.7","V","1","2019","18","V","1","2019","12.7","V","2","2020"
"18003439","10","V","2","2019","16.5","V","1","2020","13","V","1","2020","10.1","V","1","2019","10","V","2","2020","13.5","V","1","2019","12,183","V","2","2020","12.75","V","1","2020","10","VAR","2","2020","10","V","2","2019","10","VAR","2","2020","18.29","V","1","2019","13","V","1","2020","12.34","V","2","2020"
"18003449","12","V","1","2020","13","V","1","2020","10","V","2","2020","10.5","V","1","2020","10","V","2","2020","12","V","1","2020","11.25","V","2","2020","10","V","1","2020","10","VAR","2","2020","12","V","1","2020","15.5","V","1","2020","12.75","V","1","2020","9","AC","2","2020","11,542","V","2","2020"
"18003471","11,125","V","1","2019","16.5","V","1","2020","10","V","2","2019","15","V","1","2020","12,788","V","1","2019","11,125","V","1","2019","12,756","V","1","2020","7","AC","2","2019","8.4","AC","2","2019","10","V","2","2019","7","AC","2","2019","18.5","V","1","2019","13","V","1","2019","10.65","V","2","2019"
"18003482","6.4","NV","2","2020","2.5","NV","2","2020","3","NV","2","2020","7","NV","2","2020","0","NRA","1","2020","5","NV","2","2020","3,983","NV","2","2020",".75","NV","2","2020",".7","NV","2","2020",".5","NV","2","2020","5","NV","2","2020","5","NV","2","2020","10","V","1","2019","3,658","NV","2","2020"
"18003487","10","V","2","2019","13","V","1","2020","10.7","V","1","2019","10.6","V","1","2019","10","V","2","2019","12,125","V","1","2019","11,071","V","1","2020","7.5","AC","2","2020","13.4","V","1","2020","15","V","1","2019","10","V","2","2019","10.29","V","1","2019","13","V","1","2019","11,532","V","2","2020"
"18003503","11.4","V","1","2020","10.5","V","1","2020","7","AC","2","2020","12","V","1","2020","7","AC","2","2020","10","V","1","2020","9.65","AC","2","2020","10","VAR","2","2020","7.5","AC","2","2020","10.5","V","1","2020","12.5","V","1","2020","12.5","V","1","2020","7","AC","2","2020","10","V","2","2020"
"18003522","10","V","2","2020","7","AC","2","2020","10","V","2","2020","8","AC","2","2020","14","V","1","2020","11,375","V","1","2019","10,063","V","2","2020","7","AC","2","2020","10","V","2","2019","13","V","1","2019","8","AC","2","2020","13.14","V","1","2019","11","V","1","2019","10,357","V","2","2020"
"18003531","","","","","","","","","","","","","10","V","1","2020","","","","","12","V","1","2020","","","1","2020",".5","NV","2","2020","4","NV","2","2020","5","NV","2","2020","8","NV","2","2020","10","VAR","2","2020","7","NV","2","2020","5.75","NV","2","2020"
"18003535","10","V","2","2019","8","AC","2","2020","10","V","1","2020","8.5","AC","2","2020","10","V","2","2020","10","V","1","2019","9,417","AC","2","2020","8","AC","2","2019","10.8","V","1","2019","13","V","1","2019","10","V","2","2019","12.5","V","1","2019","10","V","1","2019","10,717","V","2","2019"
"18003538","11.4","V","1","2020","","","","","","","","","10","V","2","2020","","","","","11","V","1","2020","","","1","2020","7","AC","2","2020","13.2","V","1","2020","10","V","1","2020","11","V","1","2020","12.57","V","1","2019","8","AC","2","2020","10,295","V","2","2020"
"18003549","10.6","V","1","2020","10","V","1","2019","10","V","2","2020","11","V","1","2020","10","V","2","2020","13,125","V","1","2019","10,788","V","2","2020","10","V","2","2019","12.7","V","1","2019","10","V","1","2019","10","V","2","2019","13.14","V","1","2019","10","V","2","2019","10,973","V","2","2019"
"18003574","","","","","","","","","","","","","","","","","2.5","NV","2","2020","11,875","V","1","2019","","","1","2020","7","AC","2","2020","7.4","AC","2","2020","10","V","1","2020","10","VAR","2","2020","16","V","1","2019","10","V","1","2019","10,067","V","2","2020"
"18003599","10.25","V","1","2019","10","V","1","2019","10","V","2","2019","8.3","AC","2","2019","10","V","2","2019","12,125","V","1","2019","10,113","V","2","2019","13.5","V","1","2020","13.9","V","1","2020","13","V","1","2019","15","V","1","2020","15.43","V","1","2019","17","V","1","2019","14,638","V","1","2020"
"18003606","10","V","2","2019","15.5","V","1","2020","13","V","1","2020","10.5","V","1","2020","14.5","V","1","2020","10,925","V","1","2019","12,404","V","1","2020","10","VAR","2","2020","13.1","V","1","2019","14","V","1","2019","10","V","2","2019","15.4","V","1","2019","11","V","1","2019","12.25","V","2","2020"
"18003713","10.25","V","1","2019","11.5","V","1","2020","11","V","1","2020","10","V","2","2019","9","AC","2","2020","14,175","V","1","2019","10,988","V","2","2020","10","VAR","2","2020","10","V","2","2019","10","V","2","2019","15","V","1","2020","14","V","1","2019","19","V","1","2019","13","V","2","2020"
"18003734","8","AC","2","2019","10.6","V","1","2019","10","V","2","2019","10.2","V","1","2019","10","V","2","2019","12,625","V","1","2019","10,238","V","2","2019","10","V","2","2019","14.5","V","1","2019","13","V","1","2019","10","V","1","2020","15.43","V","1","2019","19","V","1","2019","13,655","V","1","2020"
"18003761","10","V","2","2019","14","V","1","2020","11.5","V","1","2020","12.5","V","1","2020","10,376","V","1","2019","11.5","V","1","2019","11,646","V","1","2020","10","VAR","2","2020","15.4","V","1","2019","12","V","1","2019","18.5","V","1","2020","15.7","V","1","2019","13","V","1","2019","14.1","V","2","2020"
"18003769","12.8","V","1","2020","11.5","V","1","2020","17.5","V","1","2020","14.25","V","1","2020","17","V","1","2020","12","V","1","2020","14,175","V","1","2020","11","V","1","2020","13.8","V","1","2020","18","V","1","2019","10","V","2","2019","16.29","V","1","2019","11","V","1","2020","13,348","V","1","2020"
"18003777","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","14.25","V","1","2019","2,375","NV","2","2020","","","","","","","","","0","NRA","1","2020","","","","","0","NRA","1","2020","0","NRA","1","2020","","","1","2020"
"18003837","10","V","1","2020","","","","","12.5","V","1","2020","10","V","2","2020","10","V","2","2020","10","V","2","2019","","","1","2020","7","AC","2","2020","10","VAR","2","2020","10","VAR","2","2020","10","VAR","2","2020","17.5","V","1","2020","12","V","1","2019","11,083","V","2","2020"
"18003840","10","V","2","2019","10","V","2","2020","10","V","1","2019","10.5","V","1","2020","12","V","1","2020","10","V","2","2019","10,417","V","2","2020","7.5","AC","2","2020","14","V","1","2020","10","V","1","2020","11","V","1","2019","15.1","V","1","2019","10","V","1","2020","11,267","V","2","2020"
"18003842","10","V","2","2019","11","V","1","2020","10","V","2","2019","10","V","2","2020","12","V","1","2020","15.25","V","1","2019","11,375","V","2","2020","10.5","V","1","2020","10","VAR","2","2020","13","V","1","2019","11","V","1","2020","11.4","V","1","2019","10.75","V","1","2020","11,108","V","2","2020"
"18003861","10","V","2","2020","7","AC","2","2020","10","V","2","2020","12.9","V","1","2019","11.5","V","1","2020","14","V","1","2019","10.9","V","2","2020","8.5","AC","2","2019","11.3","V","1","2019","14","V","1","2019","12","V","1","2019","14","V","1","2019","13","V","1","2019","12,133","V","2","2019"
"18003863","13","V","1","2019","10","V","1","2020","11.1","V","1","2019","11.2","V","1","2019","7.5","AC","2","2020","10.5","V","1","2019","10.55","V","2","2020","10","V","2","2019","14.1","V","1","2019","19","V","1","2019","17","V","1","2019","16.2","V","1","2019","13","V","1","2019","14,883","V","2","2019"
"18003867","10.4","V","1","2020","17","V","1","2020","11.5","V","1","2020","10.5","V","1","2020","10","V","2","2020","13","V","1","2019","12,067","V","2","2020","8","AC","2","2020","11.1","V","1","2019","10","VAR","2","2020","17.28","V","1","2020","16.5","V","1","2019","10","V","1","2019","12,147","V","2","2020"
"18003869","10","V","2","2019","12","V","1","2020","13.5","V","1","2020","10","V","1","2020","12,063","V","1","2019","13,925","V","1","2019","11,915","V","1","2020","10","V","2","2019","12.6","V","1","2019","19","V","1","2019","10","V","1","2019","14.2","V","1","2019","10","V","2","2019","12,633","V","2","2019"
"18003880","15.2","V","1","2020","11.5","V","1","2020","10","V","1","2019","10","V","2","2020","14.5","V","1","2020","16.25","V","1","2019","12,908","V","2","2020","10","VAR","2","2020","10.5","V","1","2020","11","V","1","2020","14","V","1","2020","16.2","V","1","2019","14","V","1","2019","12,617","V","2","2020"
"18003883","12.8","V","1","2020","10","V","2","2020","11.5","V","1","2020","10","V","2","2020","10","V","1","2020","11.75","V","1","2019","11,008","V","2","2020","10.25","V","1","2020","9","AC","2","2020","10","V","1","2020","13","V","1","2020","14.57","V","1","2019","11","V","1","2019","11,303","V","2","2020"
"18003891","10","V","2","2020","2","NV","2","2020","2","NV","2","2020","12","V","1","2020","9","NV","2","2020","11.75","V","1","2019","7,792","NV","2","2020","4","NV","2","2020",".6","NV","2","2020","2","NV","2","2020","10.5","V","1","2020","10.86","V","1","2019","16","V","1","2019","7,327","NV","2","2020"
"18003892","0","NRA","1","2020","","","","","2","NV","2","2020","5","NV","2","2020","","","","","0","NRA","1","2020","","","1","2020","8","NV","2","2020","10","VAR","2","2020","4","NV","2","2020","12","V","1","2020","11.5","V","1","2020","2.5","NV","2","2020","8","NV","2","2020"
"18003895","10","V","2","2020","16","V","1","2020","10.5","V","1","2020","10","V","2","2020","7","AC","2","2020","12","V","1","2020","10,917","V","2","2020","8.5","AC","2","2020","7","AC","2","2020","13","V","1","2019","10","V","2","2019","17.4","V","1","2019","10","V","2","2019","10,983","V","2","2020"
"18003898","10","V","1","2020","10","V","2","2020","11","V","1","2020","10.5","V","1","2020","8","AC","2","2020","15.5","V","1","2019","10,833","V","2","2020","2","NV","2","2020",".4","NV","2","2020","10","VAR","2","2020","10","VAR","2","2020","12.5","V","1","2020",".5","NV","2","2020","5.9","NV","2","2020"
"18003901","15.2","V","1","2020","13","V","1","2020","10","V","2","2020","10","V","2","2020","10","V","1","2019","11,625","V","1","2019","11,638","V","2","2020","10","V","2","2019","13.8","V","1","2019","11","V","1","2019","11.5","V","1","2019","16","V","1","2019","14","V","1","2019","12,717","V","2","2019"
"18003910","12","V","1","2020","16.5","V","1","2020","13.5","V","1","2020","12","V","1","2020","8.5","AC","2","2020","13","V","1","2020","12,583","V","2","2020","10","V","2","2019","8","AC","2","2019","10","V","1","2019","12.5","V","1","2019","15.43","V","1","2019","14","V","1","2019","11,655","V","2","2019"
"18003915","12","V","1","2020","10","V","2","2020","10","V","2","2020","10","V","1","2020","8.5","AC","2","2020","12,925","V","1","2019","10,571","V","2","2020","10","VAR","2","2020","9","AC","2","2020","10","VAR","2","2020","10.75","V","1","2020","13.7","V","1","2019","15","V","1","2019","11,408","V","2","2020"
"18003919","10","V","1","2019","10.5","V","1","2020","11","V","1","2020","7","AC","2","2020","10","V","2","2020","11.8","V","1","2019","10.05","V","2","2020","3.25","NV","2","2020","6","NV","2","2020","5.5","NV","2","2020","10","V","2","2019","12.2","V","1","2019","4.75","NV","2","2020","6.95","NV","2","2020"
"18003922","5.1","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","5","NV","2","2020","1,683","NV","2","2020","7","NV","2","2020","9","NV","2","2020","10","V","1","2019","0","NRA","1","2020","12.8","V","1","2019","10","V","2","2019","8,133","NV","2","2020"
"18003927","10","V","2","2020","12","V","1","2020","10","V","2","2019","12.5","V","1","2020","10.8","V","1","2019","14.25","V","1","2019","11,592","V","2","2020","8","AC","2","2020","11.8","V","1","2020","16","V","1","2019","14","V","1","2020","16.57","V","1","2019","12","V","1","2019","13,062","V","2","2020"
"18003934","12.2","V","1","2020","14","V","1","2020","13.5","V","1","2020","8.5","AC","2","2020","10","V","2","2019","12,375","V","1","2019","11,763","V","2","2020","8.25","AC","2","2020","10","VAR","2","2020","7","AC","2","2020","10","VAR","2","2020","16","V","1","2019","15","V","1","2019","11,042","V","2","2020"
"18003941","10","V","2","2019","1","NV","2","2020","10","V","2","2020","10","V","2","2020","10","V","2","2020","10","V","1","2019","8.5","NV","2","2020","10","V","2","2019","10","V","2","2019","3.5","NV","2","2020","10","VAR","2","2020","12.57","V","1","2019","4","NV","2","2020","8,345","NV","2","2020"
"18003947","4","NV","2","2020","0","NRA","1","2020","10.1","V","1","2019","0","NRA","1","2020","0","NRA","1","2020","14,375","V","1","2019","4,746","NV","2","2020","10","V","2","2019","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","14.86","V","1","2019","0","NRA","1","2020","4,143","NV","2","2020"
"18003949","10","V","1","2019","7.8","AC","2","2019","10.1","V","1","2019","10","V","2","2019","10.95","V","1","2019","14.75","V","1","2019","10.6","V","2","2019","10","VAR","2","2020","8","AC","2","2020","7","AC","2","2020","10","V","2","2019","16.2","V","1","2019","10","V","2","2019","10.2","V","2","2020"
"18003953","11,625","V","1","2019","10","V","1","2020","11.2","V","1","2019","10","V","2","2019","16","V","1","2020","11.25","V","1","2019","11,679","V","1","2020","8.25","AC","2","2019","14.7","V","1","2019","18","V","1","2019","12","V","1","2019","17.4","V","1","2019","14","V","1","2019","14,058","V","2","2019"
"18003954","12.2","V","1","2020","7","AC","2","2020","10","V","1","2020","11","V","1","2020","10","V","2","2019","12.5","V","1","2019","10.45","V","2","2020","0","NRA","1","2020","0","NRA","1","2020","10","V","2","2019","0","NRA","1","2020","14.2","V","1","2019","10","V","2","2019","5.7","NV","2","2020"
"18003958","10","V","2","2020","","","","","","","","","10","V","1","2020","","","","","14","V","1","2020","","","1","2020","1.75","NV","2","2020",".4","NV","2","2020","7","NV","2","2020","10","VAR","2","2020","13.43","V","1","2019","10","V","1","2019","7,097","NV","2","2020"
"18003961","10.75","V","1","2019","10","V","1","2020","10","V","1","2019","10","V","1","2020","10","V","1","2020","12,175","V","1","2019","10,488","V","1","2020","9","AC","2","2019","13.6","V","1","2019","20","V","1","2019","10.5","V","1","2019","12.8","V","1","2019","10","V","2","2019","12.65","V","2","2019"
"18003967","0","NRA","1","2020","","","","","","","","","0","NRA","1","2020","","","","","9","NV","2","2020","","","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","15.4","V","1","2019","0","NRA","1","2020","2,567","NV","2","2020"
"18003970","10,125","V","1","2019","12.5","V","1","2020","10.1","V","1","2019","8.5","AC","2","2020","11,438","V","1","2019","13","V","1","2019","10,944","V","2","2020","10.03","V","1","2019","11.1","V","1","2019","13","V","1","2019","12","V","1","2019","16","V","1","2019","11","V","1","2019","12,188","V","1","2019"
"18003977","10","V","1","2020","4","NV","2","2020","14.5","V","1","2020","10","V","2","2020","5","NV","2","2020","15","V","1","2019","9.75","NV","2","2020","6","NV","2","2020","1","NV","2","2020","10","V","1","2020","10","V","2","2019","13.4","V","1","2019","14","V","1","2019","9,067","NV","2","2020"
"18003985","","","","","","","","",".5","NV","2","2020","7","NV","2","2020","3","NV","2","2020","12,125","V","1","2019","","","1","2020","5","NV","2","2020","7","NV","2","2020","7","NV","2","2020","10","VAR","2","2020","12.29","V","1","2019","10","V","2","2019","8,548","NV","2","2020"
"18003986","10","V","2","2019","10","V","2","2020","12.5","V","1","2020","13","V","1","2020","10","V","2","2019","10.5","V","1","2019","11","V","2","2020","10","VAR","2","2020","14","V","1","2020","13","V","1","2019","10","VAR","2","2020","10","V","1","2019","15","V","1","2019","12","V","2","2020"
"18003987","19.2","V","1","2020","14","V","1","2020","11.5","V","1","2019","10.5","V","1","2020","10","V","2","2019","11.75","V","1","2019","12,825","V","1","2020","10.03","V","1","2019","9.5","AC","2","2019","9","AC","2","2019","10","V","1","2019","16","V","1","2019","10","V","2","2019","10,755","V","2","2019"
"18003990","","","","","","","","","","","","","0","NRA","1","2020","","","","","0","NRA","1","2020","","","1","2020","0","NRA","1","2020","0","NRA","1","2020","","","","","0","NRA","1","2020","","","","","","","","","","","1","2020"
"18003992","10","V","2","2020","13.5","V","1","2020","10","V","2","2020","10","V","1","2020","7","AC","2","2020","10","V","2","2019","10,083","V","2","2020","7.5","AC","2","2019","9.1","AC","2","2019","12","V","1","2019","8","AC","2","2019","14.29","V","1","2019","10","V","2","2019","10,148","V","2","2019"
"18003993","14.8","V","1","2020","16","V","1","2020","14","V","1","2020","10","V","1","2020","10","V","2","2019","12,875","V","1","2019","12,946","V","1","2020","8.25","AC","2","2019","10.3","V","1","2019","9","AC","2","2019","11","V","1","2019","15.71","V","1","2019","10","V","2","2019","10.71","V","2","2019"
"18003999","","","","","","","","","","","","","5","NV","2","2020","","","","","12","V","1","2020","","","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
