COD_ETU;Note : TLGE1104;RÃ©sultat : TLGE1104;Session : TLGE1104;AnnÃ©e : TLGE1104;Filiére;Année;module;Semestre
10010055;10;V ;1;2012;GEGM;2014;TLGE1104;S1
10048488;7;AC;2;2013;GEGM;2014;TLGE1104;S1
10048648;7.5;AC;1;2012;GEGM;2014;TLGE1104;S1
10048680;7;AC;2;2013;GEGM;2014;TLGE1104;S1
10048683;7;AC;2;2013;GEGM;2014;TLGE1104;S1
10048707;7;AC;2;2013;GEGM;2014;TLGE1104;S1
10048722;8.1;AC;2;2013;GEGM;2014;TLGE1104;S1
10048752;10;V ;2;2013;GEGM;2014;TLGE1104;S1
10048754;10;V ;2;2014;GEGM;2014;TLGE1104;S1
11011891;0;NV;1;2014;GEGM;2014;TLGE1104;S1
11012531;7;AC;2;2013;GEGM;2014;TLGE1104;S1
11012544;7;AC;2;2013;GEGM;2014;TLGE1104;S1
11012552;6.5;NV;2;2014;GEGM;2014;TLGE1104;S1
11012941;9.5;AC;2;2014;GEGM;2014;TLGE1104;S1
11013302;7,875;NV;2;2014;GEGM;2014;TLGE1104;S1
11013318;0;NV;1;2014;GEGM;2014;TLGE1104;S1
11013346;8.4;AC;1;2012;GEGM;2014;TLGE1104;S1
11013349;7;AC;2;2013;GEGM;2014;TLGE1104;S1
11013510;10;V ;1;2012;GEGM;2014;TLGE1104;S1
11013773;7.3;AC;2;2013;GEGM;2014;TLGE1104;S1
11013811;12.1;V ;1;2013;GEGM;2014;TLGE1104;S1
12009157;10;V ;1;2012;GEGM;2014;TLGE1104;S1
12010889;9.8;AC;2;2014;GEGM;2014;TLGE1104;S1
12011019;10;V ;1;2012;GEGM;2014;TLGE1104;S1
12011023;0;NV;1;2014;GEGM;2014;TLGE1104;S1
12011025;0;NV;1;2014;GEGM;2014;TLGE1104;S1
12011032;10;V ;1;2012;GEGM;2014;TLGE1104;S1
12011049;10;V ;2;2013;GEGM;2014;TLGE1104;S1
12011056;14;V ;1;2013;GEGM;2014;TLGE1104;S1
12011174;3,968;NV;1;2014;GEGM;2014;TLGE1104;S1
12011188;7;AC;2;2013;GEGM;2014;TLGE1104;S1
12011190;7.5;AC;2;2014;GEGM;2014;TLGE1104;S1
12011202;7;NV;2;2014;GEGM;2014;TLGE1104;S1
12011218;7;AC;2;2014;GEGM;2014;TLGE1104;S1
12011232;7.5;AC;2;2013;GEGM;2014;TLGE1104;S1
12011263;10;V ;2;2013;GEGM;2014;TLGE1104;S1
12011268;3.1;NV;1;2014;GEGM;2014;TLGE1104;S1
12011270;5.5;NV;2;2014;GEGM;2014;TLGE1104;S1
12011281;10;V ;1;2012;GEGM;2014;TLGE1104;S1
12011289;3.5;NV;1;2014;GEGM;2014;TLGE1104;S1
12011305;3.1;NV;1;2014;GEGM;2014;TLGE1104;S1
12011306;7.5;AC;2;2014;GEGM;2014;TLGE1104;S1
12011309;4,847;NV;1;2014;GEGM;2014;TLGE1104;S1
12011317;3.7;NV;1;2014;GEGM;2014;TLGE1104;S1
12011322;8.8;AC;1;2012;GEGM;2014;TLGE1104;S1
12011363;8.4;AC;2;2013;GEGM;2014;TLGE1104;S1
12011394;4,403;NV;1;2014;GEGM;2014;TLGE1104;S1
12011399;7.2;NV;2;2014;GEGM;2014;TLGE1104;S1
12011404;11;V ;1;2014;GEGM;2014;TLGE1104;S1
12011406;4,722;NV;1;2014;GEGM;2014;TLGE1104;S1
12011407;9.9;AC;2;2013;GEGM;2014;TLGE1104;S1
12011543;10,038;V ;1;2013;GEGM;2014;TLGE1104;S1
12011683;7;AC;2;2013;GEGM;2014;TLGE1104;S1
12011735;10;V ;2;2013;GEGM;2014;TLGE1104;S1
12011815;10,525;V ;1;2013;GEGM;2014;TLGE1104;S1
12012002;9.2;AC;2;2013;GEGM;2014;TLGE1104;S1
12012020;7;AC;1;2013;GEGM;2014;TLGE1104;S1
12012063;7;AC;1;2013;GEGM;2014;TLGE1104;S1
12012076;10,975;V ;1;2013;GEGM;2014;TLGE1104;S1
12012165;11.3;V ;1;2012;GEGM;2014;TLGE1104;S1
12012333;10,175;V ;1;2013;GEGM;2014;TLGE1104;S1
12012345;10,725;V ;1;2013;GEGM;2014;TLGE1104;S1
12012717;10;V ;1;2012;GEGM;2014;TLGE1104;S1
12012919;10;V ;1;2012;GEGM;2014;TLGE1104;S1
12012921;8.7;AC;2;2013;GEGM;2014;TLGE1104;S1
12012924;10;V ;1;2013;GEGM;2014;TLGE1104;S1
13010857;13.8;V ;1;2013;GEGM;2014;TLGE1104;S1
13010947;11;V ;1;2013;GEGM;2014;TLGE1104;S1
13011076;13,175;V ;1;2013;GEGM;2014;TLGE1104;S1
13012024;10;V ;2;2014;GEGM;2014;TLGE1104;S1
13012477;8.2;AC;2;2014;GEGM;2014;TLGE1104;S1
13012497;9;AC;2;2014;GEGM;2014;TLGE1104;S1
13012554;11.1;V ;1;2013;GEGM;2014;TLGE1104;S1
13012804;7.8;AC;2;2014;GEGM;2014;TLGE1104;S1
13012851;7;AC;2;2014;GEGM;2014;TLGE1104;S1
13012870;7.5;NV;2;2014;GEGM;2014;TLGE1104;S1
13012878;10;V ;1;2014;GEGM;2014;TLGE1104;S1
13013001;8.8;AC;2;2013;GEGM;2014;TLGE1104;S1
13013005;10.1;V ;1;2014;GEGM;2014;TLGE1104;S1
13013133;3.3;NV;1;2014;GEGM;2014;TLGE1104;S1
13013134;6.8;NV;2;2014;GEGM;2014;TLGE1104;S1
13013137;8.8;AC;2;2014;GEGM;2014;TLGE1104;S1
13013144;8.9;AC;2;2013;GEGM;2014;TLGE1104;S1
13013145;10;V ;2;2013;GEGM;2014;TLGE1104;S1
13013146;0;NV;1;2014;GEGM;2014;TLGE1104;S1
13013152;7;AC;2;2014;GEGM;2014;TLGE1104;S1
13013161;14,213;V ;1;2013;GEGM;2014;TLGE1104;S1
13013162;5.5;NV;2;2014;GEGM;2014;TLGE1104;S1
13013186;9.3;NV;2;2014;GEGM;2014;TLGE1104;S1
13013187;4.6;NV;1;2014;GEGM;2014;TLGE1104;S1
13013290;7.8;NV;2;2014;GEGM;2014;TLGE1104;S1
13013295;9;NV;2;2014;GEGM;2014;TLGE1104;S1
13013302;0;NV;1;2014;GEGM;2014;TLGE1104;S1
13013306;2;NV;1;2014;GEGM;2014;TLGE1104;S1
13013319;12;V ;1;2014;GEGM;2014;TLGE1104;S1
13013330;10;V ;2;2014;GEGM;2014;TLGE1104;S1
13013345;1,093;NV;1;2014;GEGM;2014;TLGE1104;S1
13013370;5.2;NV;2;2014;GEGM;2014;TLGE1104;S1
13013376;8.2;AC;2;2013;GEGM;2014;TLGE1104;S1
13013403;0;NV;1;2014;GEGM;2014;TLGE1104;S1
13013435;4.7;NV;1;2014;GEGM;2014;TLGE1104;S1
13013449;6.5;NV;2;2014;GEGM;2014;TLGE1104;S1
13013500;7.7;AC;2;2014;GEGM;2014;TLGE1104;S1
13013515;10;V ;2;2014;GEGM;2014;TLGE1104;S1
13013541;10;V ;2;2013;GEGM;2014;TLGE1104;S1
13013543;5.8;NV;2;2014;GEGM;2014;TLGE1104;S1
13013566;9.1;AC;2;2013;GEGM;2014;TLGE1104;S1
13013574;9.2;AC;2;2014;GEGM;2014;TLGE1104;S1
13013573;7;AC;2;2014;GEGM;2014;TLGE1104;S1
13013575;11,875;V ;1;2013;GEGM;2014;TLGE1104;S1
13013605;7.2;AC;2;2014;GEGM;2014;TLGE1104;S1
13013633;6;NV;2;2014;GEGM;2014;TLGE1104;S1
13013646;0;NV;1;2014;GEGM;2014;TLGE1104;S1
13013651;0;NV;1;2014;GEGM;2014;TLGE1104;S1
13013681;12;V ;1;2013;GEGM;2014;TLGE1104;S1
13013689;11.6;V ;1;2013;GEGM;2014;TLGE1104;S1
13013691;7.2;NV;2;2014;GEGM;2014;TLGE1104;S1
13013701;8.8;AC;2;2013;GEGM;2014;TLGE1104;S1
13013703;2.5;NV;1;2014;GEGM;2014;TLGE1104;S1
13013722;7;AC;2;2014;GEGM;2014;TLGE1104;S1
13013839;5.5;NV;2;2014;GEGM;2014;TLGE1104;S1
13013841;2,558;NV;1;2014;GEGM;2014;TLGE1104;S1
13013902;10;V ;2;2014;GEGM;2014;TLGE1104;S1
13013913;8.2;NV;2;2014;GEGM;2014;TLGE1104;S1
13013925;8;AC;2;2014;GEGM;2014;TLGE1104;S1
13013927;10.2;V ;1;2014;GEGM;2014;TLGE1104;S1
13013928;8;AC;2;2014;GEGM;2014;TLGE1104;S1
13013929;9.2;AC;2;2014;GEGM;2014;TLGE1104;S1
13013931;3,975;NV;1;2014;GEGM;2014;TLGE1104;S1
13013932;6.5;NV;2;2014;GEGM;2014;TLGE1104;S1
13013934;8.7;NV;2;2014;GEGM;2014;TLGE1104;S1
13013935;9.2;AC;2;2014;GEGM;2014;TLGE1104;S1
13013936;8.8;AC;2;2014;GEGM;2014;TLGE1104;S1
13013937;11.1;V ;1;2014;GEGM;2014;TLGE1104;S1
13013939;10;V ;2;2013;GEGM;2014;TLGE1104;S1
13013940;8.2;NV;2;2014;GEGM;2014;TLGE1104;S1
13013941;10;V ;2;2014;GEGM;2014;TLGE1104;S1
13013942;10;V ;1;2013;GEGM;2014;TLGE1104;S1
13013943;0;NV;1;2014;GEGM;2014;TLGE1104;S1
13013944;10;V ;2;2014;GEGM;2014;TLGE1104;S1
13013945;12.1;V ;1;2014;GEGM;2014;TLGE1104;S1
13013950;9.8;NV;2;2014;GEGM;2014;TLGE1104;S1
13013958;7;AC;2;2014;GEGM;2014;TLGE1104;S1
13013961;12.7;V ;1;2014;GEGM;2014;TLGE1104;S1
13013967;10.2;V ;1;2014;GEGM;2014;TLGE1104;S1
13013986;9.1;AC;2;2013;GEGM;2014;TLGE1104;S1
13013992;3,571;NV;1;2014;GEGM;2014;TLGE1104;S1
13014032;0;NV;1;2014;GEGM;2014;TLGE1104;S1
13014097;10.3;V ;1;2013;GEGM;2014;TLGE1104;S1
13014216;7.5;AC;2;2013;GEGM;2014;TLGE1104;S1
13014276;3.3;NV;1;2014;GEGM;2014;TLGE1104;S1
13014299;6.5;NV;2;2014;GEGM;2014;TLGE1104;S1
13014302;9.5;NV;2;2014;GEGM;2014;TLGE1104;S1
13014332;6;NV;2;2014;GEGM;2014;TLGE1104;S1
13014358;11.1;V ;1;2014;GEGM;2014;TLGE1104;S1
13014364;0;NV;1;2014;GEGM;2014;TLGE1104;S1
13014481;10.1;V ;1;2014;GEGM;2014;TLGE1104;S1
13014482;7;AC;2;2014;GEGM;2014;TLGE1104;S1
13014508;12,338;V ;1;2013;GEGM;2014;TLGE1104;S1
13014535;4,572;NV;1;2014;GEGM;2014;TLGE1104;S1
13014539;4,537;NV;1;2014;GEGM;2014;TLGE1104;S1
13014540;7,738;NV;2;2014;GEGM;2014;TLGE1104;S1
13014647;4,572;NV;1;2014;GEGM;2014;TLGE1104;S1
13014660;8;NV;2;2014;GEGM;2014;TLGE1104;S1
13014676;10;V ;2;2013;GEGM;2014;TLGE1104;S1
13014730;10.5;V ;1;2014;GEGM;2014;TLGE1104;S1
13015003;10.9;V ;1;2013;GEGM;2014;TLGE1104;S1
13015012;10,175;V ;1;2014;GEGM;2014;TLGE1104;S1
13015013;7;AC;2;2014;GEGM;2014;TLGE1104;S1
13015282;7.7;AC;2;2014;GEGM;2014;TLGE1104;S1
13015311;0;NV;1;2014;GEGM;2014;TLGE1104;S1
13015437;10;V ;2;2014;GEGM;2014;TLGE1104;S1
13015708;0;NV;1;2014;GEGM;2014;TLGE1104;S1
13015715;10.3;V ;1;2013;GEGM;2014;TLGE1104;S1
13015756;3,512;NV;1;2014;GEGM;2014;TLGE1104;S1
13016272;6.2;NV;2;2014;GEGM;2014;TLGE1104;S1
13016449;8;NV;2;2014;GEGM;2014;TLGE1104;S1
14000008;10.1;V ;1;2014;GEGM;2014;TLGE1104;S1
14000012;15;V ;1;2014;GEGM;2014;TLGE1104;S1
14000051;10;V ;1;2014;GEGM;2014;TLGE1104;S1
14000054;9;NV;2;2014;GEGM;2014;TLGE1104;S1
14000056;10;V ;1;2014;GEGM;2014;TLGE1104;S1
14000058;11.1;V ;1;2014;GEGM;2014;TLGE1104;S1
14000060;5.8;NV;2;2014;GEGM;2014;TLGE1104;S1
14000079;10.1;V ;1;2014;GEGM;2014;TLGE1104;S1
14000082;13;V ;1;2014;GEGM;2014;TLGE1104;S1
14000084;11.7;V ;1;2014;GEGM;2014;TLGE1104;S1
14000097;1.8;NV;1;2014;GEGM;2014;TLGE1104;S1
14000100;7;AC;2;2014;GEGM;2014;TLGE1104;S1
14000102;1.8;NV;1;2014;GEGM;2014;TLGE1104;S1
14000104;9.5;AC;2;2014;GEGM;2014;TLGE1104;S1
14000107;3,058;NV;1;2014;GEGM;2014;TLGE1104;S1
14000109;6.2;NV;2;2014;GEGM;2014;TLGE1104;S1
14000164;8;NV;2;2014;GEGM;2014;TLGE1104;S1
14000170;2,781;NV;1;2014;GEGM;2014;TLGE1104;S1
14000173;2.4;NV;1;2014;GEGM;2014;TLGE1104;S1
14000177;7.6;AC;2;2014;GEGM;2014;TLGE1104;S1
14000182;12.1;V ;1;2014;GEGM;2014;TLGE1104;S1
14000188;8.2;AC;2;2014;GEGM;2014;TLGE1104;S1
14000193;1;NV;1;2014;GEGM;2014;TLGE1104;S1
14000194;9.8;NV;2;2014;GEGM;2014;TLGE1104;S1
14000231;2;NV;1;2014;GEGM;2014;TLGE1104;S1
14000232;11.1;V ;1;2014;GEGM;2014;TLGE1104;S1
14000234;8.2;NV;2;2014;GEGM;2014;TLGE1104;S1
14000246;9.7;AC;2;2014;GEGM;2014;TLGE1104;S1
14000248;0;NV;1;2014;GEGM;2014;TLGE1104;S1
14000250;8;AC;2;2014;GEGM;2014;TLGE1104;S1
14000252;10;V ;2;2014;GEGM;2014;TLGE1104;S1
14000256;7.5;AC;2;2014;GEGM;2014;TLGE1104;S1
14000259;11.1;V ;1;2014;GEGM;2014;TLGE1104;S1
14000260;11.1;V ;1;2014;GEGM;2014;TLGE1104;S1
14000263;8.2;NV;2;2014;GEGM;2014;TLGE1104;S1
14000265;7;NV;2;2014;GEGM;2014;TLGE1104;S1
14000271;5.2;NV;2;2014;GEGM;2014;TLGE1104;S1
14000273;8.7;NV;2;2014;GEGM;2014;TLGE1104;S1
14000275;7;AC;2;2014;GEGM;2014;TLGE1104;S1
14000278;6;NV;2;2014;GEGM;2014;TLGE1104;S1
14000280;3.1;NV;1;2014;GEGM;2014;TLGE1104;S1
14000282;5.8;NV;2;2014;GEGM;2014;TLGE1104;S1
14000284;3,108;NV;1;2014;GEGM;2014;TLGE1104;S1
14000287;7.2;NV;2;2014;GEGM;2014;TLGE1104;S1
14000290;5.2;NV;2;2014;GEGM;2014;TLGE1104;S1
14000292;8.8;AC;2;2014;GEGM;2014;TLGE1104;S1
14000355;9.2;AC;2;2014;GEGM;2014;TLGE1104;S1
14000360;5,628;NV;2;2014;GEGM;2014;TLGE1104;S1
14000363;8;NV;2;2014;GEGM;2014;TLGE1104;S1
14000365;10.9;V ;1;2014;GEGM;2014;TLGE1104;S1
14000369;8;AC;2;2014;GEGM;2014;TLGE1104;S1
14000375;10;V ;2;2014;GEGM;2014;TLGE1104;S1
14000378;7;AC;2;2014;GEGM;2014;TLGE1104;S1
14000381;4,008;NV;1;2014;GEGM;2014;TLGE1104;S1
14000385;1,258;NV;1;2014;GEGM;2014;TLGE1104;S1
14000390;11.1;V ;1;2014;GEGM;2014;TLGE1104;S1
14000393;6;NV;2;2014;GEGM;2014;TLGE1104;S1
14000396;3,612;NV;1;2014;GEGM;2014;TLGE1104;S1
14000423;10.1;V ;1;2014;GEGM;2014;TLGE1104;S1
14000425;9.7;AC;2;2014;GEGM;2014;TLGE1104;S1
14000429;10.2;V ;1;2014;GEGM;2014;TLGE1104;S1
14000432;11.2;V ;1;2014;GEGM;2014;TLGE1104;S1
14000433;6.2;NV;2;2014;GEGM;2014;TLGE1104;S1
14000436;9.2;NV;2;2014;GEGM;2014;TLGE1104;S1
14000437;10,072;V ;1;2014;GEGM;2014;TLGE1104;S1
14000439;5.5;NV;2;2014;GEGM;2014;TLGE1104;S1
14000440;9.5;AC;2;2014;GEGM;2014;TLGE1104;S1
14000456;9;AC;2;2014;GEGM;2014;TLGE1104;S1
14000500;10;V ;2;2014;GEGM;2014;TLGE1104;S1
14000502;5.5;NV;2;2014;GEGM;2014;TLGE1104;S1
14000504;10;V ;2;2014;GEGM;2014;TLGE1104;S1
14000505;9;AC;2;2014;GEGM;2014;TLGE1104;S1
14000511;3,687;NV;1;2014;GEGM;2014;TLGE1104;S1
14000513;6,908;NV;2;2014;GEGM;2014;TLGE1104;S1
14000517;7;AC;2;2014;GEGM;2014;TLGE1104;S1
14000523;10;V ;2;2014;GEGM;2014;TLGE1104;S1
14000524;10,025;V ;1;2014;GEGM;2014;TLGE1104;S1
14000527;7.8;AC;2;2014;GEGM;2014;TLGE1104;S1
14000528;10;V ;2;2014;GEGM;2014;TLGE1104;S1
14000530;2,085;NV;1;2014;GEGM;2014;TLGE1104;S1
14000532;9;AC;2;2014;GEGM;2014;TLGE1104;S1
14000535;7;AC;2;2014;GEGM;2014;TLGE1104;S1
14000545;7.5;NV;2;2014;GEGM;2014;TLGE1104;S1
14000585;8.2;NV;2;2014;GEGM;2014;TLGE1104;S1
14000595;3.3;NV;1;2014;GEGM;2014;TLGE1104;S1
14000600;8,248;AC;2;2014;GEGM;2014;TLGE1104;S1
14000603;11.1;V ;1;2014;GEGM;2014;TLGE1104;S1
14000605;10;V ;2;2014;GEGM;2014;TLGE1104;S1
14000613;7,372;AC;2;2014;GEGM;2014;TLGE1104;S1
14000616;10,259;V ;1;2014;GEGM;2014;TLGE1104;S1
14000619;10;V ;2;2014;GEGM;2014;TLGE1104;S1
14000621;10.2;V ;1;2014;GEGM;2014;TLGE1104;S1
14000624;8;AC;2;2014;GEGM;2014;TLGE1104;S1
14000638;0;NV;1;2014;GEGM;2014;TLGE1104;S1
14000641;12;V ;1;2014;GEGM;2014;TLGE1104;S1
14000663;5.2;NV;2;2014;GEGM;2014;TLGE1104;S1
14000664;6,575;NV;2;2014;GEGM;2014;TLGE1104;S1
14000685;10,152;V ;1;2014;GEGM;2014;TLGE1104;S1
14000687;12;V ;1;2014;GEGM;2014;TLGE1104;S1
14000693;9.5;AC;2;2014;GEGM;2014;TLGE1104;S1
14000695;7;NV;2;2014;GEGM;2014;TLGE1104;S1
14000697;6.2;NV;2;2014;GEGM;2014;TLGE1104;S1
14000701;6.2;NV;2;2014;GEGM;2014;TLGE1104;S1
14000729;7;AC;2;2014;GEGM;2014;TLGE1104;S1
14000732;10.1;V ;1;2014;GEGM;2014;TLGE1104;S1
14000735;9.5;AC;2;2014;GEGM;2014;TLGE1104;S1
14000812;10.2;V ;1;2014;GEGM;2014;TLGE1104;S1
14001041;11.6;V ;1;2014;GEGM;2014;TLGE1104;S1
14001139;9.7;AC;2;2014;GEGM;2014;TLGE1104;S1
14001159;5.8;NV;2;2014;GEGM;2014;TLGE1104;S1
14001170;10.1;V ;1;2014;GEGM;2014;TLGE1104;S1
14001191;1.1;NV;1;2014;GEGM;2014;TLGE1104;S1
14001200;10;V ;2;2014;GEGM;2014;TLGE1104;S1
14001220;5.2;NV;2;2014;GEGM;2014;TLGE1104;S1
14001231;7;AC;2;2014;GEGM;2014;TLGE1104;S1
14001260;11.1;V ;1;2014;GEGM;2014;TLGE1104;S1
14001270;7;AC;2;2014;GEGM;2014;TLGE1104;S1
14001278;10;V ;2;2014;GEGM;2014;TLGE1104;S1
14001282;3,525;NV;1;2014;GEGM;2014;TLGE1104;S1
14001332;3,208;NV;1;2014;GEGM;2014;TLGE1104;S1
14001346;3.8;NV;1;2014;GEGM;2014;TLGE1104;S1
14001543;2;NV;1;2014;GEGM;2014;TLGE1104;S1
14001621;2,612;NV;1;2014;GEGM;2014;TLGE1104;S1
14001626;6.8;NV;2;2014;GEGM;2014;TLGE1104;S1
14001630;2.2;NV;1;2014;GEGM;2014;TLGE1104;S1
14001633;6;NV;2;2014;GEGM;2014;TLGE1104;S1
14001636;4,535;NV;1;2014;GEGM;2014;TLGE1104;S1
14001637;10.3;V ;1;2014;GEGM;2014;TLGE1104;S1
14001638;11.1;V ;1;2014;GEGM;2014;TLGE1104;S1
14001639;7;NV;2;2014;GEGM;2014;TLGE1104;S1
14003181;0;NV;1;2014;GEGM;2014;TLGE1104;S1
14003199;7.5;AC;2;2014;GEGM;2014;TLGE1104;S1
14003846;4,852;NV;1;2014;GEGM;2014;TLGE1104;S1
14004670;9.2;NV;2;2014;GEGM;2014;TLGE1104;S1
14004867;10.3;V ;1;2014;GEGM;2014;TLGE1104;S1
14005168;6.2;NV;2;2014;GEGM;2014;TLGE1104;S1
14005170;10,025;V ;1;2014;GEGM;2014;TLGE1104;S1
14005173;11;V ;1;2014;GEGM;2014;TLGE1104;S1
14005179;10.1;V ;1;2014;GEGM;2014;TLGE1104;S1
14005183;9.2;NV;2;2014;GEGM;2014;TLGE1104;S1
14005186;10;V ;2;2014;GEGM;2014;TLGE1104;S1
14005193;5.8;NV;2;2014;GEGM;2014;TLGE1104;S1
14005197;10;V ;2;2014;GEGM;2014;TLGE1104;S1
14005210;1.1;NV;1;2014;GEGM;2014;TLGE1104;S1
14005680;9.7;AC;2;2014;GEGM;2014;TLGE1104;S1
14005681;4.7;NV;1;2014;GEGM;2014;TLGE1104;S1
14005950;2;NV;1;2014;GEGM;2014;TLGE1104;S1
14005953;10.3;V ;1;2014;GEGM;2014;TLGE1104;S1
14005955;15.2;V ;1;2014;GEGM;2014;TLGE1104;S1
14005956;12.2;V ;1;2014;GEGM;2014;TLGE1104;S1
14005958;14;V ;1;2014;GEGM;2014;TLGE1104;S1
14005959;10;V ;2;2014;GEGM;2014;TLGE1104;S1
14005960;0;NV;1;2014;GEGM;2014;TLGE1104;S1
14005975;10.1;V ;1;2014;GEGM;2014;TLGE1104;S1
14006062;6.5;NV;2;2014;GEGM;2014;TLGE1104;S1
14006235;10;V ;1;2014;GEGM;2014;TLGE1104;S1
14006337;4;NV;1;2014;GEGM;2014;TLGE1104;S1
14007104;7.5;NV;2;2014;GEGM;2014;TLGE1104;S1
14007131;11.4;V ;1;2014;GEGM;2014;TLGE1104;S1
10010055;13;V ;1;2011;GEGM;2014;TLGE2404;S2
10048488;16;V ;1;2011;GEGM;2014;TLGE2404;S2
10048648;13;V ;1;2011;GEGM;2014;TLGE2404;S2
10048680;13;V ;1;2011;GEGM;2014;TLGE2404;S2
10048683;10;V ;1;2011;GEGM;2014;TLGE2404;S2
10048707;10;V ;1;2011;GEGM;2014;TLGE2404;S2
10048722;10;V ;1;2011;GEGM;2014;TLGE2404;S2
10048752;10;V ;1;2012;GEGM;2014;TLGE2404;S2
10048754;;;;;GEGM;2014;TLGE2404;S2
11011891;;;;;GEGM;2014;TLGE2404;S2
11012531;15.6;V ;1;2011;GEGM;2014;TLGE2404;S2
11012544;10.5;V ;1;2011;GEGM;2014;TLGE2404;S2
11012552;3.5;NR;1;2014;GEGM;2014;TLGE2404;S2
11012941;10;V ;2;2013;GEGM;2014;TLGE2404;S2
11013302;7.3;NV;2;2014;GEGM;2014;TLGE2404;S2
11013318;0;NR;1;2014;GEGM;2014;TLGE2404;S2
11013346;12.5;V ;1;2011;GEGM;2014;TLGE2404;S2
11013349;10.3;V ;1;2011;GEGM;2014;TLGE2404;S2
11013510;10;V ;1;2011;GEGM;2014;TLGE2404;S2
11013773;10;V ;2;2013;GEGM;2014;TLGE2404;S2
11013811;10;V ;1;2012;GEGM;2014;TLGE2404;S2
12009157;10.2;V ;1;2012;GEGM;2014;TLGE2404;S2
12010889;9;NV;2;2014;GEGM;2014;TLGE2404;S2
12011019;8;AC;2;2014;GEGM;2014;TLGE2404;S2
12011023;0;NR;1;2014;GEGM;2014;TLGE2404;S2
12011025;0;NR;1;2014;GEGM;2014;TLGE2404;S2
12011032;7;AC;1;2012;GEGM;2014;TLGE2404;S2
12011049;8.8;AC;2;2013;GEGM;2014;TLGE2404;S2
12011056;10.2;V ;1;2013;GEGM;2014;TLGE2404;S2
12011174;6.4;NV;2;2014;GEGM;2014;TLGE2404;S2
12011188;10;V ;1;2013;GEGM;2014;TLGE2404;S2
12011190;10;V ;1;2012;GEGM;2014;TLGE2404;S2
12011202;4.4;NR;1;2014;GEGM;2014;TLGE2404;S2
12011218;12.8;V ;1;2013;GEGM;2014;TLGE2404;S2
12011232;9.7;AC;2;2013;GEGM;2014;TLGE2404;S2
12011263;9.2;AC;2;2014;GEGM;2014;TLGE2404;S2
12011268;7.2;NV;2;2014;GEGM;2014;TLGE2404;S2
12011270;0;NR;1;2014;GEGM;2014;TLGE2404;S2
12011281;11.7;V ;1;2014;GEGM;2014;TLGE2404;S2
12011289;2.5;NR;1;2014;GEGM;2014;TLGE2404;S2
12011305;0;NR;1;2014;GEGM;2014;TLGE2404;S2
12011306;10;V ;2;2014;GEGM;2014;TLGE2404;S2
12011309;10;V ;1;2012;GEGM;2014;TLGE2404;S2
12011317;7.2;NV;2;2014;GEGM;2014;TLGE2404;S2
12011322;9;AC;1;2012;GEGM;2014;TLGE2404;S2
12011363;8;AC;1;2013;GEGM;2014;TLGE2404;S2
12011394;0;NR;1;2014;GEGM;2014;TLGE2404;S2
12011399;10;V ;2;2013;GEGM;2014;TLGE2404;S2
12011404;10;V ;2;2013;GEGM;2014;TLGE2404;S2
12011406;0;NR;1;2014;GEGM;2014;TLGE2404;S2
12011407;7;AC;1;2013;GEGM;2014;TLGE2404;S2
12011543;7;AC;1;2013;GEGM;2014;TLGE2404;S2
12011683;10;V ;1;2012;GEGM;2014;TLGE2404;S2
12011735;7;AC;2;2013;GEGM;2014;TLGE2404;S2
12011815;10;V ;1;2013;GEGM;2014;TLGE2404;S2
12012002;10;V ;1;2012;GEGM;2014;TLGE2404;S2
12012020;10;V ;2;2013;GEGM;2014;TLGE2404;S2
12012063;10;V ;1;2012;GEGM;2014;TLGE2404;S2
12012076;12;V ;1;2013;GEGM;2014;TLGE2404;S2
12012165;7.1;AC;1;2013;GEGM;2014;TLGE2404;S2
12012333;7;AC;2;2013;GEGM;2014;TLGE2404;S2
12012345;10;V ;2;2013;GEGM;2014;TLGE2404;S2
12012717;10.2;V ;1;2012;GEGM;2014;TLGE2404;S2
12012919;7;AC;1;2013;GEGM;2014;TLGE2404;S2
12012921;10.5;V ;2;2013;GEGM;2014;TLGE2404;S2
12012924;;;;;GEGM;2014;TLGE2404;S2
13010857;14.8;V ;1;2013;GEGM;2014;TLGE2404;S2
13010947;17,125;V ;1;2013;GEGM;2014;TLGE2404;S2
13011076;18,125;V ;1;2013;GEGM;2014;TLGE2404;S2
13012024;;;;;GEGM;2014;TLGE2404;S2
13012477;13.6;V ;1;2014;GEGM;2014;TLGE2404;S2
13012497;6.8;NV;2;2014;GEGM;2014;TLGE2404;S2
13012554;15.8;V ;1;2013;GEGM;2014;TLGE2404;S2
13012804;11.5;V ;1;2014;GEGM;2014;TLGE2404;S2
13012851;11.2;V ;1;2014;GEGM;2014;TLGE2404;S2
13012870;;;;;GEGM;2014;TLGE2404;S2
13012878;13.4;V ;1;2014;GEGM;2014;TLGE2404;S2
13013001;12.2;V ;1;2013;GEGM;2014;TLGE2404;S2
13013005;;;;;GEGM;2014;TLGE2404;S2
13013133;0;NR;1;2014;GEGM;2014;TLGE2404;S2
13013134;;;;;GEGM;2014;TLGE2404;S2
13013137;9.3;NV;2;2014;GEGM;2014;TLGE2404;S2
13013144;12.2;V ;1;2013;GEGM;2014;TLGE2404;S2
13013145;10;V ;2;2014;GEGM;2014;TLGE2404;S2
13013146;0;NR;1;2014;GEGM;2014;TLGE2404;S2
